t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785731913.625,0.000,-17.800,0.000,0.9521,0,-0.865,15.800,-1.119,0.3024,9.858,0.060,-3.790,1.000,0.346,0.865,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.855,-2.000,0.0061,-0.595,nan,0.77,1,1,1,1,1,0.0270,1.000,1,0.523,8,0.003,0,0,yolo,109.0,yolo,0,0,0,0.000,0,-1,0
1785731913.662,-0.001,-17.715,-0.000,0.9526,0,0.635,15.715,0.381,0.2857,10.275,-0.187,-2.137,1.000,-1.045,-2.613,0.0001,-0.0017,0.000,0.000,-0.002,0.019,1.359,-2.000,0.0061,1.091,nan,0.58,1,1,1,0,1,0.0204,1.000,1,0.523,8,0.003,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785731913.690,0.025,-15.895,0.001,0.9618,0,2.135,14.215,0.593,0.2691,10.275,-0.187,-2.137,1.000,-1.045,-2.625,0.0010,-0.0185,0.001,0.001,-0.019,0.044,1.691,-2.000,0.0060,0.759,nan,0.45,1,1,1,0,1,0.0157,1.000,1,0.522,8,0.006,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785731913.721,0.025,-15.895,0.001,0.9618,0,2.650,13.895,0.593,0.2561,10.275,-0.187,-2.137,1.000,-1.045,-2.625,0.0010,-0.0185,0.001,0.001,-0.019,0.044,1.691,-2.000,0.0059,0.759,nan,0.45,1,1,1,0,1,0.0157,1.000,1,0.522,8,0.006,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785731913.756,-0.267,-14.116,-0.040,0.9698,0,2.341,12.395,0.693,0.2636,10.275,-0.187,-2.137,1.000,-1.045,-2.609,-0.0002,-0.0264,-0.000,-0.000,-0.026,0.079,2.016,-2.000,0.0059,0.434,nan,0.35,1,1,1,0,1,0.0123,1.000,1,0.522,8,0.006,3,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785731913.784,-0.464,-12.947,-0.121,0.9745,0,1.802,10.947,0.434,0.2803,10.241,-0.180,-2.133,1.000,-1.009,-2.266,-0.0385,1.3049,-0.003,-0.008,-0.030,0.114,2.200,-2.000,0.0058,0.217,nan,0.58,1,1,1,1,1,0.0201,1.000,1,0.525,8,0.007,0,0,yolo,120.1,yolo,0,0,0,0.000,0,-1,0
1785731913.815,-0.606,-11.812,-0.180,0.9788,0,1.866,9.812,0.266,0.2751,10.241,-0.180,-2.133,1.000,-1.009,-2.473,0.0011,-0.0064,-0.006,-0.006,-0.036,0.165,2.200,-2.000,0.0058,0.010,nan,0.74,1,1,1,0,1,0.0259,1.000,1,0.525,8,0.007,0,0,yolo,120.1,yolo,0,0,0,0.000,0,-1,0
1785731913.845,-0.606,-11.812,-0.180,0.9788,0,1.866,9.812,0.863,0.2751,10.241,-0.180,-2.133,1.000,-1.009,-2.473,0.0011,-0.0064,-0.006,-0.006,-0.036,0.165,2.200,-2.000,0.0058,0.010,nan,0.15,1,1,1,0,1,0.0051,0.938,1,0.508,7,0.088,0,0,yolo,120.1,yolo,0,0,0,0.000,0,-1,0
1785731913.877,-0.776,-10.787,-0.209,0.9822,0,0.366,8.787,0.409,0.2918,10.227,-0.099,-2.846,1.000,-0.555,6.117,-1.2136,2.0000,-0.012,-0.171,-0.046,0.225,1.569,-2.000,0.0059,-0.881,nan,0.15,1,1,1,1,1,0.0051,0.938,1,0.508,7,0.088,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785731913.912,-0.790,-9.778,-0.256,0.9854,0,1.213,7.778,0.857,0.3060,10.227,-0.099,-2.846,1.000,-0.555,-2.003,0.1531,-0.0095,-0.018,-0.018,-0.055,0.292,1.383,-2.000,0.0059,-1.067,nan,-0.30,1,1,1,0,1,-0.0105,0.938,1,0.508,7,0.088,3,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
