t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785736150.273,0.000,-17.800,0.000,0.9521,0,-0.215,15.800,-1.154,0.3074,9.882,0.031,-3.963,1.000,0.177,0.215,-0.0000,-0.0000,0.001,0.001,0.000,-0.000,1.698,-2.000,0.0061,-0.752,nan,0.98,1,1,1,1,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.019,1,0,0
1785736150.347,0.003,-16.671,0.001,0.9580,0,0.015,14.671,-1.154,0.3116,9.882,0.031,-3.963,1.000,0.177,-0.012,0.0002,-0.0103,0.001,0.001,-0.010,0.018,1.489,-2.000,0.0062,-0.961,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.039,1,0,0
1785736150.419,-0.028,-12.774,0.310,0.9753,0,0.204,13.171,-1.154,0.3246,9.882,0.031,-3.963,1.000,0.177,-0.232,-0.0000,-0.0890,0.001,0.001,-0.089,0.109,1.200,-2.000,0.0062,-1.680,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.058,1,0,0
1785736150.534,-0.122,-8.776,0.594,0.9883,0,0.299,11.671,-1.154,0.3171,9.882,0.031,-3.963,1.000,0.177,-0.421,-0.0026,-0.3728,-0.002,-0.002,-0.373,0.318,1.200,-1.164,0.0062,-2.409,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.077,1,0,0
1785736150.585,-0.178,-7.098,0.732,0.9923,0,0.437,10.171,-1.154,0.3080,9.882,0.031,-3.963,1.000,0.177,-0.615,-0.0047,-0.5458,-0.004,-0.004,-0.546,0.400,1.200,-0.993,0.0062,-2.711,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.096,1,0,0
1785736150.696,-0.230,-5.955,0.835,0.9946,0,0.581,8.671,-1.154,0.3017,9.882,0.031,-3.963,1.000,0.177,-0.811,-0.0067,-0.6689,-0.006,-0.006,-0.669,0.452,1.200,-1.198,0.0062,-2.916,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.116,1,0,0
1785736150.771,-0.442,-2.661,1.178,0.9989,0,0.458,7.171,-1.154,0.2862,9.882,0.031,-3.963,1.000,0.177,-0.900,-0.0166,-0.9844,-0.016,-0.016,-0.984,0.574,1.200,-0.375,0.0062,-3.500,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.135,1,0,0
1785736150.846,-0.514,-1.523,1.321,0.9996,0,0.534,5.671,-1.154,0.2829,9.882,0.031,-3.963,1.000,0.177,-1.048,-0.0221,-1.0536,-0.022,-0.022,-1.054,0.610,1.200,-0.849,0.0062,-3.699,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.154,1,0,0
1785736150.894,-0.584,-0.510,1.459,0.9999,0,0.605,4.171,-1.154,0.2817,9.882,0.031,-3.963,1.000,0.177,-1.189,-0.0281,-1.0785,-0.028,-0.028,-1.079,0.634,1.200,-1.328,0.0062,-3.875,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.174,1,0,0
1785736151.009,-0.684,0.226,1.623,0.9999,0,0.621,2.671,-1.154,0.2807,9.882,0.031,-3.963,1.000,0.177,-1.305,-0.0360,-1.0998,-0.035,-0.035,-1.100,0.643,1.200,-1.831,0.0062,-4.002,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.193,1,0,0
1785736151.054,-0.779,0.907,1.781,0.9998,0,0.630,1.171,-1.154,0.2795,9.882,0.031,-3.963,1.000,0.177,-1.409,-0.0447,-1.1277,-0.044,-0.044,-1.128,0.643,1.200,-2.000,0.0062,-4.119,nan,0.98,1,1,1,0,1,0.0341,0.500,1,0.524,8,-0.003,0,0,anduril,,anduril,0,0,-1,0.212,1,0,0
