t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785715148.379,0.000,-17.800,0.000,0.9521,0,1.275,15.800,-0.646,0.2723,7.203,-0.064,-1.938,1.000,-0.510,-1.275,-0.0000,-0.0000,-0.000,-0.000,0.000,-0.000,2.093,-2.000,0.0060,0.357,nan,1.16,1,1,1,1,1,0.0404,1.000,1,0.530,8,0.030,0,0,yolo,100.9,yolo,0,0,0,0.000,0,-1,0
1785715148.417,0.002,-17.790,0.008,0.9522,0,-0.225,15.790,-1.029,0.2556,7.035,-0.011,-1.814,1.000,-0.090,5.005,-0.7741,-0.9729,0.000,-0.111,0.001,0.006,2.028,-2.000,0.0059,0.422,nan,1.12,1,1,1,1,1,0.0391,1.000,1,0.531,8,0.010,0,0,yolo,103.3,yolo,0,0,0,0.000,0,-1,0
1785715148.448,0.007,-16.722,0.008,0.9577,0,0.805,14.722,-1.001,0.2721,7.035,-0.011,-1.814,1.000,-0.090,-0.797,0.1122,-0.0149,0.001,0.001,-0.014,0.017,2.164,-2.000,0.0059,0.286,nan,1.09,1,1,1,0,1,0.0381,1.000,1,0.531,8,0.010,0,0,yolo,103.3,yolo,0,0,0,0.000,0,-1,0
1785715148.479,-0.021,-14.823,0.012,0.9667,0,0.780,13.222,-0.975,0.2765,7.035,-0.011,-1.814,1.000,-0.090,-0.801,0.1125,-0.0278,0.001,0.001,-0.027,0.035,2.200,-2.000,0.0059,0.046,nan,1.07,1,1,1,0,1,0.0372,1.000,1,0.526,8,-0.003,0,0,yolo,103.3,yolo,0,0,0,0.000,0,-1,0
1785715148.511,-0.199,-13.339,0.138,0.9730,0,-0.720,11.722,-1.069,0.2931,6.611,0.003,-1.722,1.000,0.023,1.902,-0.1305,1.9604,0.000,-0.092,-0.037,0.057,2.200,-2.000,0.0059,-0.150,nan,1.05,1,1,1,1,1,0.0365,1.000,1,0.526,8,-0.003,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785715148.549,-0.199,-13.339,0.138,0.9730,0,0.203,11.339,-0.782,0.2820,6.611,0.003,-1.722,1.000,0.023,-0.402,0.0917,0.0000,0.000,0.000,-0.037,0.057,2.200,-2.000,0.0059,-0.150,nan,0.76,1,1,1,0,1,0.0265,1.000,1,0.518,8,0.009,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785715148.587,-0.138,-11.992,0.261,0.9782,0,0.247,9.992,-0.567,0.2845,6.611,0.003,-1.722,1.000,0.023,-0.385,0.0908,-0.0209,-0.001,-0.001,-0.058,0.097,2.139,-2.000,0.0060,-0.311,nan,0.54,1,1,1,0,1,0.0190,1.000,1,0.518,8,0.009,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785715148.619,-0.185,-10.805,0.317,0.9823,0,-1.253,8.805,-1.035,0.3012,6.334,0.008,-1.662,1.000,0.075,1.309,-0.0431,1.0047,-0.002,-0.067,-0.085,0.145,2.005,-2.000,0.0060,-0.445,nan,0.96,1,1,1,1,1,0.0335,0.938,1,0.507,7,0.094,0,0,yolo,108.6,yolo,0,0,0,0.000,0,-1,0
1785715148.650,-0.185,-9.775,0.361,0.9855,0,-0.106,7.775,-1.347,0.2899,6.334,0.008,-1.662,1.000,0.075,-0.080,0.0632,-0.0282,-0.004,-0.004,-0.113,0.202,1.888,-2.000,0.0061,-0.562,nan,1.27,1,1,1,0,1,0.0444,0.938,1,0.507,7,0.094,0,0,yolo,108.6,yolo,0,0,0,0.000,0,-1,0
1785715148.687,-0.209,-8.778,0.505,0.9883,0,-0.172,6.778,-1.048,0.2905,6.334,0.008,-1.662,1.000,0.075,-0.037,0.0609,-0.0724,-0.006,-0.006,-0.157,0.268,1.774,-2.000,0.0061,-0.676,nan,0.97,1,1,1,0,1,0.0340,1.000,1,0.445,7,0.127,0,0,yolo,108.6,yolo,0,0,0,0.000,0,-1,0
1785715148.712,-0.209,-8.778,0.505,0.9883,0,-0.172,6.778,-1.048,0.2906,6.334,0.008,-1.662,1.000,0.075,-0.037,0.0609,-0.0724,-0.006,-0.006,-0.157,0.268,1.774,-2.000,0.0062,-0.676,nan,0.97,1,1,1,0,1,0.0340,1.000,1,0.445,7,0.127,0,0,yolo,108.6,yolo,0,0,0,0.000,0,-1,0
1785715148.750,-0.215,-7.970,0.619,0.9903,0,-1.098,5.970,-0.829,0.2739,6.203,0.009,-1.467,1.000,0.080,0.882,-0.0041,-0.6213,-0.008,-0.048,-0.209,0.323,1.857,-2.000,0.0062,-0.593,nan,0.75,1,1,1,1,1,0.0262,1.000,1,0.445,7,0.127,3,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785715148.789,-0.113,-7.286,0.684,0.9919,0,-0.255,5.286,-0.635,0.2906,6.203,0.009,-1.467,1.000,0.080,0.142,0.0382,-0.0401,-0.010,-0.010,-0.249,0.372,1.781,-2.000,0.0063,-0.669,nan,0.56,1,1,1,0,1,0.0194,1.000,1,0.434,7,0.194,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785715148.821,-0.110,-6.660,0.739,0.9933,0,-0.004,4.660,-0.960,0.2739,6.077,-0.003,-1.263,1.000,-0.027,-0.106,0.1135,-1.1886,-0.011,-0.037,-0.292,0.419,1.900,-2.000,0.0064,-0.550,nan,0.99,1,1,1,1,1,0.0345,1.000,1,0.373,6,0.248,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785715148.851,-0.124,-6.141,0.815,0.9943,0,-0.097,4.141,-0.960,0.2889,6.077,-0.003,-1.263,1.000,-0.027,-0.027,0.0255,-0.0306,-0.012,-0.012,-0.323,0.460,1.844,-2.000,0.0064,-0.606,nan,0.99,1,1,1,0,1,0.0345,1.000,1,0.373,6,0.248,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785715148.887,-0.125,-5.659,0.912,0.9951,0,-0.129,3.659,-0.963,0.2889,6.077,-0.003,-1.263,1.000,-0.027,0.004,0.0239,-0.0600,-0.014,-0.014,-0.352,0.499,1.792,-2.000,0.0065,-0.658,nan,0.99,1,1,1,0,1,0.0346,1.000,1,0.371,6,0.270,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785715148.913,-0.125,-5.659,0.912,0.9951,0,-0.129,3.659,-0.963,0.2890,6.077,-0.003,-1.263,1.000,-0.027,0.004,0.0239,-0.0600,-0.014,-0.014,-0.352,0.499,1.792,-2.000,0.0066,-0.658,nan,0.99,1,1,1,0,1,0.0346,1.000,1,0.371,6,0.270,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785715148.951,-0.122,-5.254,0.995,0.9958,0,-0.235,3.254,-0.575,0.2723,6.016,-0.005,-0.978,1.000,-0.051,0.113,0.0253,-2.0000,-0.015,-0.026,-0.379,0.534,2.027,-2.000,0.0066,-0.423,nan,0.63,1,1,1,1,1,0.0218,1.000,1,0.365,6,0.189,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715148.976,-0.104,-4.871,1.051,0.9964,0,-0.164,2.871,-0.575,0.2843,6.016,-0.005,-0.978,1.000,-0.051,0.060,0.0093,-0.0287,-0.016,-0.016,-0.408,0.569,1.987,-2.000,0.0066,-0.463,nan,0.63,1,1,1,0,1,0.0218,1.000,1,0.365,6,0.189,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.011,-0.094,-4.563,1.091,0.9968,0,-0.175,2.563,-0.482,0.2841,6.016,-0.005,-0.978,1.000,-0.051,0.081,0.0082,-0.0523,-0.017,-0.017,-0.431,0.598,1.954,-2.000,0.0067,-0.496,nan,0.53,1,1,1,0,1,0.0186,1.000,1,0.365,6,0.189,2,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.052,-0.082,-4.283,1.134,0.9972,0,-0.184,2.283,-1.323,0.2835,6.016,-0.005,-0.978,1.000,-0.051,0.102,0.0071,-0.0838,-0.019,-0.019,-0.463,0.626,1.924,-2.000,0.0068,-0.526,nan,1.37,1,1,1,0,1,0.0480,1.000,1,0.364,6,0.188,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.091,-0.082,-4.283,1.134,0.9972,0,-0.184,2.283,-2.170,0.2836,6.016,-0.005,-0.978,1.000,-0.051,0.102,0.0071,-0.0838,-0.019,-0.019,-0.463,0.626,1.924,-2.000,0.0068,-0.526,nan,2.22,1,1,1,0,1,0.0775,1.000,1,0.356,6,0.203,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.130,-0.069,-3.813,1.395,0.9978,0,-0.248,1.813,-2.805,0.2825,6.016,-0.005,-0.978,1.000,-0.051,0.179,0.0031,-0.1400,-0.023,-0.023,-0.519,0.675,1.874,-2.000,0.0069,-0.576,nan,2.86,1,1,1,0,1,0.0997,1.000,1,0.356,6,0.203,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.161,-0.063,-3.630,1.627,0.9980,0,-0.305,1.630,-2.933,0.2815,6.016,-0.005,-0.978,1.000,-0.051,0.242,-0.0002,-0.1744,-0.026,-0.026,-0.553,0.697,1.855,-2.000,0.0069,-0.595,nan,2.98,1,1,1,0,1,0.1042,1.000,1,0.292,5,0.554,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785715149.191,-0.063,-3.630,1.627,0.9980,0,-0.305,1.630,-3.028,0.2815,6.016,-0.005,-0.978,1.000,-0.051,0.242,-0.0002,-0.1744,-0.026,-0.026,-0.553,0.697,1.855,-2.000,0.0070,-0.595,nan,3.08,1,1,1,0,1,0.1075,1.000,1,0.292,5,0.554,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
