t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785654377.282,0.000,-17.800,0.000,0.9521,0,-2.992,15.800,-4.223,0.2636,8.042,0.168,-1.918,1.000,1.197,2.992,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.818,-2.000,0.0059,0.632,nan,3.03,1,1,1,1,1,0.1056,1.000,1,0.526,8,0.008,1,0,yolo,116.4,yolo,0,0,0,0.000,0,-1,0
1785654377.310,0.000,-17.800,0.000,0.9521,0,-2.990,15.800,-4.316,0.2635,8.042,0.168,-1.918,1.000,1.197,2.990,0.0001,-0.0000,0.000,0.000,-0.000,-0.000,1.818,-2.000,0.0059,0.632,nan,3.12,1,1,1,0,1,0.1089,1.000,1,0.526,8,-0.014,0,0,yolo,116.4,yolo,0,0,0,0.000,0,-1,0
1785654377.340,0.001,-17.672,0.002,0.9528,0,-2.987,15.672,-4.386,0.2636,8.042,0.168,-1.918,1.000,1.197,2.989,0.0002,-0.0045,0.000,0.000,-0.004,0.011,1.836,-2.000,0.0058,0.614,nan,3.19,1,1,1,0,1,0.1113,1.000,1,0.526,8,-0.014,0,0,yolo,116.4,yolo,0,0,0,0.000,0,-1,0
1785654377.377,0.001,-17.672,0.002,0.9528,0,-4.487,15.672,-4.206,0.2470,8.538,0.201,-1.936,1.000,1.349,4.969,-0.2266,-1.3308,0.000,-0.046,-0.004,0.011,1.703,-2.000,0.0057,0.747,nan,2.86,1,1,1,1,1,0.0997,1.000,1,0.529,8,-0.003,0,0,yolo,127.0,yolo,0,0,0,0.000,0,-1,0
1785654377.402,0.016,-15.658,0.090,0.9629,0,-3.119,14.172,-4.206,0.2636,8.538,0.201,-1.936,1.000,1.349,3.135,0.0466,-0.0115,0.001,0.001,-0.016,0.024,2.010,-2.000,0.0057,0.440,nan,2.86,1,1,1,0,1,0.0997,1.000,1,0.529,8,-0.003,0,0,yolo,127.0,yolo,0,0,0,0.000,0,-1,0
1785654377.438,0.486,-13.673,0.713,0.9716,0,-2.591,12.672,-3.956,0.2724,8.538,0.201,-1.936,1.000,1.349,3.077,0.0504,-0.0187,0.004,0.004,-0.023,0.040,2.200,-2.000,0.0057,0.139,nan,2.61,1,1,1,0,1,0.0910,1.000,1,0.529,8,-0.003,3,0,yolo,127.0,yolo,0,0,0,0.000,0,-1,0
1785654377.480,0.715,-12.192,1.176,0.9774,0,-1.091,11.172,-2.715,0.2891,8.743,-0.039,-1.967,1.000,-0.254,-13.789,2.4464,2.0000,0.010,0.094,-0.030,0.069,2.200,-2.000,0.0057,-0.077,nan,2.97,1,1,1,1,1,0.1036,0.944,1,0.584,8,-0.008,0,0,yolo,123.5,yolo,0,0,0,0.000,0,-1,0
1785654377.517,0.715,-12.192,1.176,0.9774,0,0.409,10.192,-2.987,0.2783,8.743,-0.039,-1.967,1.000,-0.254,-0.312,-0.0840,0.0000,0.010,0.010,-0.030,0.069,2.200,-2.000,0.0057,-0.077,nan,3.24,1,1,1,0,1,0.1131,0.944,1,0.584,8,-0.008,1,0,yolo,123.5,yolo,0,0,0,0.000,0,-1,0
1785654377.557,0.819,-10.841,1.419,0.9821,0,1.233,8.841,-2.186,0.2827,8.743,-0.039,-1.967,1.000,-0.254,-0.413,-0.0771,-0.0157,0.017,0.017,-0.046,0.114,2.162,-2.000,0.0057,-0.288,nan,2.44,1,1,1,0,1,0.0852,1.000,1,0.532,8,0.012,0,0,yolo,123.5,yolo,0,0,0,0.000,0,-1,0
1785654377.594,0.756,-9.524,1.729,0.9861,0,-0.267,7.524,-2.683,0.2994,8.119,0.120,-1.929,1.000,0.844,8.949,-1.1667,2.0000,0.023,-0.095,-0.068,0.172,1.893,-2.000,0.0058,-0.557,nan,1.84,1,1,1,1,1,0.0642,1.000,1,0.532,8,0.012,3,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785654377.633,0.795,-8.646,2.021,0.9885,0,-0.381,6.646,-2.466,0.2926,8.119,0.120,-1.929,1.000,0.844,1.176,0.1245,-0.0261,0.029,0.029,-0.094,0.227,1.765,-2.000,0.0058,-0.685,nan,1.62,1,1,1,0,1,0.0566,1.000,1,0.445,7,0.123,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785654377.674,0.846,-7.662,2.343,0.9910,0,-0.233,5.662,-2.034,0.2942,8.119,0.120,-1.929,1.000,0.844,1.079,0.1307,-0.0712,0.036,0.036,-0.139,0.285,1.623,-2.000,0.0059,-0.827,nan,1.19,1,1,1,0,1,0.0415,1.000,1,0.452,7,0.187,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785654377.713,0.874,-6.940,2.556,0.9926,0,-1.733,4.940,-2.045,0.2775,7.685,0.158,-1.662,1.000,1.179,7.743,-0.6748,-1.6278,0.041,-0.127,-0.202,0.335,1.731,-2.000,0.0060,-0.719,nan,0.87,1,1,1,1,1,0.0302,1.000,1,0.452,7,0.187,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785654377.744,0.874,-6.940,2.556,0.9926,0,-0.768,4.940,-1.874,0.2938,7.685,0.158,-1.662,1.000,1.179,1.642,0.1686,0.0000,0.041,0.041,-0.202,0.335,1.731,-2.000,0.0061,-0.719,nan,0.69,1,1,1,0,1,0.0243,1.000,1,0.440,7,0.221,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785654377.776,1.095,-6.291,2.776,0.9938,0,-0.435,4.291,-1.746,0.2936,7.685,0.158,-1.662,1.000,1.179,1.530,0.1755,-0.0570,0.048,0.048,-0.259,0.382,1.643,-2.000,0.0062,-0.807,nan,0.57,1,1,1,0,1,0.0198,1.000,1,0.440,7,0.221,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785654377.813,1.120,-5.745,2.968,0.9948,0,-0.285,3.745,-2.191,0.2932,7.685,0.158,-1.662,1.000,1.179,1.405,0.1832,-0.1107,0.056,0.056,-0.313,0.424,1.569,-2.000,0.0062,-0.881,nan,1.01,1,1,1,0,1,0.0353,1.000,1,0.374,6,0.259,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785654377.853,1.148,-5.299,3.171,0.9955,0,-1.785,3.299,-2.572,0.2766,7.337,0.157,-1.353,1.000,1.226,3.987,-0.0449,-1.6119,0.063,-0.060,-0.365,0.461,1.784,-2.000,0.0063,-0.666,nan,1.35,1,1,1,1,1,0.0470,1.000,1,0.374,6,0.259,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785654377.885,1.148,-5.299,3.171,0.9955,0,-0.561,3.299,-2.355,0.2917,7.337,0.157,-1.353,1.000,1.226,1.709,0.1229,0.0000,0.063,0.063,-0.365,0.461,1.784,-2.000,0.0064,-0.666,nan,1.13,1,1,1,0,1,0.0394,1.000,1,0.372,6,0.174,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785654377.916,1.371,-4.858,3.471,0.9961,0,-0.201,2.858,-2.193,0.2913,7.337,0.157,-1.353,1.000,1.226,1.573,0.1311,-0.0431,0.072,0.072,-0.408,0.500,1.727,-2.000,0.0064,-0.723,nan,0.97,1,1,1,0,1,0.0337,1.000,1,0.372,6,0.174,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785654377.947,1.359,-4.504,3.705,0.9966,0,1.299,2.504,-0.693,0.3080,8.446,-0.037,-1.588,1.000,-0.254,-9.702,1.6360,1.4792,0.081,0.087,-0.444,0.534,1.530,-2.000,0.0065,-0.920,nan,0.94,1,1,1,1,1,0.0327,1.000,1,0.366,6,0.188,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785654377.980,1.359,-4.504,3.705,0.9966,0,2.783,2.504,-0.682,0.2992,8.446,-0.037,-1.588,1.000,-0.254,-1.423,-0.0065,0.0000,0.081,0.081,-0.444,0.534,1.530,-2.000,0.0066,-0.920,nan,0.94,1,1,1,0,1,0.0327,1.000,1,0.366,6,0.188,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785654378.019,1.211,-4.196,3.783,0.9971,0,2.788,2.196,-1.343,0.2981,8.446,-0.037,-1.588,1.000,-0.254,-1.577,0.0037,-0.0540,0.091,0.091,-0.498,0.565,1.484,-2.000,0.0067,-0.966,nan,1.60,1,1,1,0,1,0.0557,1.000,1,0.363,6,0.193,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785654378.050,0.879,-3.907,3.882,0.9976,0,2.596,1.907,-1.343,0.2964,8.446,-0.037,-1.588,1.000,-0.254,-1.717,0.0129,-0.1172,0.100,0.100,-0.561,0.595,1.441,-2.000,0.0067,-1.009,nan,1.60,1,1,1,0,1,0.0557,1.000,1,0.363,6,0.193,2,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785654378.091,0.595,-3.661,3.985,0.9979,0,4.096,1.661,-0.527,0.3010,9.137,-0.211,-1.592,1.000,-1.324,-11.531,1.2804,-0.0130,0.106,0.193,-0.619,0.620,1.443,-2.000,0.0067,-1.007,nan,1.85,1,1,1,1,1,0.0646,1.000,1,0.307,5,0.717,0,0,yolo,127.5,yolo,0,0,0,0.000,0,-1,0
1785654378.122,0.147,-3.461,4.051,0.9982,0,4.082,1.461,-0.910,0.2987,9.137,-0.211,-1.592,1.000,-1.324,-3.934,-0.0830,-0.0819,0.111,0.111,-0.700,0.645,1.412,-2.000,0.0067,-1.038,nan,2.23,1,1,1,0,1,0.0780,1.000,1,0.299,5,0.683,0,0,yolo,127.5,yolo,0,0,0,0.000,0,-1,0
1785654378.160,0.147,-3.461,4.051,0.9982,0,4.082,1.461,-0.910,0.2987,9.137,-0.211,-1.592,1.000,-1.324,-3.934,-0.0830,-0.0819,0.111,0.111,-0.700,0.645,1.412,-2.000,0.0067,-1.038,nan,2.23,1,1,1,0,1,0.0780,1.000,1,0.299,5,0.683,2,0,yolo,127.5,yolo,0,0,0,0.000,0,-1,0
1785654378.187,-0.271,-3.284,4.107,0.9983,0,5.582,1.284,-1.603,0.2821,9.614,-0.355,-1.533,1.000,-2.116,-14.000,1.3282,-0.5965,0.112,0.323,-0.780,0.668,1.472,-2.000,0.0068,-0.978,nan,3.72,1,1,1,1,1,0.1298,1.000,1,0.297,5,0.676,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
1785654378.215,-0.844,-3.136,4.251,0.9984,0,4.371,1.136,-2.716,0.2987,9.614,-0.355,-1.533,1.000,-2.116,-5.215,-0.2121,-0.0601,0.111,0.111,-0.840,0.689,1.451,-2.000,0.0069,-0.999,nan,4.83,1,1,1,0,1,0.1686,1.000,1,0.297,5,0.676,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
