t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568507.612,-3.209,-2.147,0.647,0.9977,1.796,0.147,2.255,0.2511,9.359,-0.368,0.008,1.000,-2.255,-5.404,0.0440,-1.3207,-0.167,-0.049,-1.125,1.101,2.071,-2.000,0.0070,0.379,nan,0.00,1,1,1,0.0000,0.410,0,0.138,1,0.785,0,0,yolo,117.2,yolo,0,0,0,0.000,0,-1,0
1785568507.644,-3.398,-2.143,0.435,0.9975,0.296,0.143,2.255,0.2615,9.359,-0.368,0.008,1.000,-2.255,-3.277,-0.1346,0.0295,-0.184,-0.184,-1.095,1.113,2.071,-2.000,0.0069,0.379,nan,0.00,1,1,1,0.0000,0.223,0,0.183,0,0.801,0,0,yolo,117.2,yolo,0,0,0,0.000,0,-1,0
1785568507.674,-3.409,-2.139,0.217,0.9975,-0.438,0.139,2.255,0.2630,9.359,-0.368,0.008,1.000,-2.255,-2.970,-0.1562,0.0640,-0.206,-0.206,-1.061,1.125,2.071,-2.000,0.0069,0.379,nan,0.00,1,1,1,0.0000,0.311,0,0.143,0,0.778,0,0,yolo,117.2,yolo,0,0,0,0.000,0,-1,0
1785568507.702,-3.409,-2.139,0.217,0.9975,-0.307,0.139,2.084,0.2464,9.469,-0.345,0.168,1.000,-2.084,-3.101,-0.2119,-1.2212,-0.206,-0.116,-1.061,1.125,1.908,-2.000,0.0068,0.542,nan,0.00,1,1,1,0.0000,0.408,0,0.135,1,0.778,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785568507.738,-3.367,-2.135,0.006,0.9976,-0.802,0.135,2.084,0.2570,9.469,-0.345,0.168,1.000,-2.084,-2.565,-0.1134,0.0401,-0.229,-0.229,-1.021,1.138,1.909,-2.000,0.0068,0.541,nan,0.00,1,1,1,0.0000,0.408,0,0.135,1,0.778,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785568507.768,-3.271,-2.131,-0.205,0.9977,-1.044,0.131,2.084,0.2590,9.469,-0.345,0.168,1.000,-2.084,-2.228,-0.1374,0.0851,-0.253,-0.253,-0.976,1.150,1.910,-2.000,0.0067,0.540,nan,0.00,1,1,1,0.0000,0.152,0,0.133,0,0.765,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785568507.799,-3.271,-2.131,-0.205,0.9977,-1.044,0.131,2.084,0.2589,9.469,-0.345,0.168,1.000,-2.084,-2.228,-0.1374,0.0851,-0.253,-0.253,-0.976,1.150,1.910,-2.000,0.0067,0.540,nan,0.00,1,1,1,0.0000,0.305,0,0.133,0,0.765,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785568507.830,-3.175,-2.127,-0.413,0.9978,-2.544,0.127,1.648,0.2422,9.256,-0.266,0.331,1.000,-1.648,3.223,-1.0565,-2.0000,-0.276,-0.222,-0.927,1.163,1.762,-2.000,0.0066,0.688,nan,0.00,1,1,1,0.0000,0.511,0,0.136,2,0.779,0,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785568507.869,-2.889,-2.122,-0.578,0.9980,-1.932,0.122,1.648,0.2528,9.256,-0.266,0.331,1.000,-1.648,-0.956,-0.0773,0.0523,-0.299,-0.299,-0.874,1.175,1.764,-2.000,0.0065,0.686,nan,0.00,1,1,1,0.0000,0.511,0,0.136,2,0.779,2,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785568507.910,-2.684,-2.115,-0.736,0.9982,-2.026,0.115,1.648,0.2548,9.256,-0.266,0.331,1.000,-1.648,-0.658,-0.0982,0.0981,-0.320,-0.320,-0.829,1.187,1.766,-2.000,0.0065,0.684,nan,0.00,1,1,1,0.0000,0.406,0,0.132,1,0.779,0,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785568507.942,-2.684,-2.115,-0.736,0.9982,-3.526,0.115,1.137,0.2381,9.190,-0.182,0.446,1.000,-1.137,3.788,-0.8195,-1.0890,-0.320,-0.271,-0.829,1.187,1.657,-2.000,0.0064,0.793,nan,0.00,1,1,1,0.0000,0.406,0,0.132,1,0.779,0,0,yolo,111.8,yolo,0,0,0,0.000,0,-1,0
1785568507.973,-2.457,-2.109,-0.908,0.9984,-3.131,0.109,1.137,0.2491,9.190,-0.182,0.446,1.000,-1.137,0.674,-0.0686,0.0471,-0.339,-0.339,-0.781,1.199,1.659,-2.000,0.0063,0.791,nan,0.00,1,1,1,0.0000,0.404,0,0.131,1,0.754,0,0,yolo,111.8,yolo,0,0,0,0.000,0,-1,0
1785568507.999,-2.227,-2.102,-1.074,0.9986,-3.139,0.102,1.137,0.2511,9.190,-0.182,0.446,1.000,-1.137,0.913,-0.0852,0.0941,-0.356,-0.356,-0.734,1.211,1.660,-2.000,0.0062,0.790,nan,0.00,1,1,1,0.0000,0.404,0,0.131,1,0.754,0,0,yolo,111.8,yolo,0,0,0,0.000,0,-1,0
1785568508.027,-2.227,-2.102,-1.074,0.9986,-3.139,0.102,1.137,0.2510,9.190,-0.182,0.446,1.000,-1.137,0.913,-0.0852,0.0941,-0.356,-0.356,-0.734,1.211,1.660,-2.000,0.0061,0.790,nan,0.00,1,1,1,0.0000,0.522,0,0.147,2,0.792,0,0,yolo,111.8,yolo,0,0,0,0.000,0,-1,0
1785568508.053,-1.900,-2.094,-1.170,0.9988,-3.039,0.094,1.137,0.2527,9.190,-0.182,0.446,1.000,-1.137,1.139,-0.1010,0.1313,-0.372,-0.372,-0.697,1.222,1.663,-2.000,0.0061,0.787,nan,0.00,1,1,1,0.0000,0.522,0,0.147,2,0.792,0,0,yolo,111.8,yolo,0,0,0,0.000,0,-1,0
1785568508.086,-1.900,-2.094,-1.170,0.9988,-4.539,0.094,0.374,0.2360,8.705,-0.057,0.600,1.000,-0.374,5.078,-0.5795,-0.6602,-0.372,-0.316,-0.697,1.222,1.531,-2.000,0.0060,0.919,nan,0.00,1,1,1,0.0000,0.419,0,0.149,1,0.781,0,0,yolo,128.6,yolo,0,0,0,0.000,0,-1,0
1785568508.117,-1.576,-2.087,-1.282,0.9990,-4.780,0.087,0.374,0.2443,8.705,-0.057,0.600,1.000,-0.374,3.204,-0.0688,0.0378,-0.384,-0.384,-0.660,1.233,1.532,-2.000,0.0059,0.918,nan,0.00,1,1,1,0.0000,0.419,0,0.149,1,0.781,0,0,yolo,128.6,yolo,0,0,0,0.000,0,-1,0
1785568508.148,-1.050,-2.080,-1.328,0.9992,-4.436,0.080,0.374,0.2462,8.705,-0.057,0.600,1.000,-0.374,3.386,-0.0810,0.0825,-0.397,-0.397,-0.615,1.243,1.533,-2.000,0.0058,0.917,nan,0.00,1,1,1,0.0000,0.414,0,0.142,1,0.770,0,0,yolo,128.6,yolo,0,0,0,0.000,0,-1,0
1785568508.180,-0.623,-2.071,-1.343,0.9993,-5.936,0.071,-0.160,0.2295,8.420,0.024,0.693,1.000,0.160,11.016,-1.1772,-1.1981,-0.404,-0.464,-0.569,1.252,1.454,-2.000,0.0057,0.996,nan,0.00,1,1,1,0.0000,0.414,0,0.142,1,0.770,0,0,yolo,117.5,yolo,0,0,0,0.000,0,-1,0
1785568508.210,-0.009,-2.064,-1.338,0.9994,-4.436,0.064,-0.160,0.2427,8.420,0.024,0.693,1.000,0.160,4.296,0.0549,0.0624,-0.409,-0.409,-0.507,1.262,1.454,-2.000,0.0056,0.996,nan,0.00,1,1,1,0.0000,0.419,0,0.149,1,0.802,0,0,yolo,117.5,yolo,0,0,0,0.000,0,-1,0
