t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785734253.403,0.000,-17.800,0.000,0.9521,0,-3.127,15.800,-3.225,0.2676,8.646,0.189,-2.244,1.000,1.251,3.127,-0.0000,-0.0000,-0.000,-0.000,0.000,-0.000,1.943,-2.000,0.0059,0.507,nan,1.97,1,1,1,1,1,0.0689,1.000,1,0.527,8,0.008,2,0,yolo,163.7,yolo,0,0,0,0.000,0,-1,0
1785734253.436,0.006,-17.777,0.008,0.9523,0,-3.121,15.777,-3.361,0.2677,8.646,0.189,-2.244,1.000,1.251,3.127,-0.0000,0.0033,-0.000,-0.000,0.003,0.013,1.947,-2.000,0.0059,0.503,nan,2.11,1,1,1,0,1,0.0737,1.000,1,0.526,8,0.004,0,0,yolo,163.7,yolo,0,0,0,0.000,0,-1,0
1785734253.466,0.009,-16.513,0.010,0.9588,0,-3.112,14.513,-3.463,0.2714,8.646,0.189,-2.244,1.000,1.251,3.121,0.0004,-0.0100,0.000,0.000,-0.010,0.030,2.144,-2.000,0.0059,0.306,nan,2.21,1,1,1,0,1,0.0772,1.000,1,0.526,8,0.004,0,0,yolo,163.7,yolo,0,0,0,0.000,0,-1,0
1785734253.527,0.340,-14.656,0.263,0.9674,0,-1.612,13.013,-2.782,0.2881,7.717,0.077,-2.003,1.000,0.570,-1.147,0.5503,1.7485,0.003,-0.016,-0.023,0.054,2.200,-2.000,0.0059,0.015,nan,2.21,1,1,1,1,1,0.0772,1.000,1,0.526,8,0.004,5,0,yolo,176.9,yolo,0,0,0,0.000,0,-1,0
1785734253.573,0.692,-12.892,0.797,0.9747,0,-0.515,11.513,-3.112,0.2834,7.717,0.077,-2.003,1.000,0.570,1.207,0.0247,-0.0119,0.008,0.008,-0.035,0.082,2.200,-2.000,0.0059,-0.230,nan,2.54,1,1,1,0,1,0.0887,0.944,1,0.584,8,-0.015,1,0,yolo,176.9,yolo,0,0,0,0.000,0,-1,0
1785734253.611,0.812,-11.477,1.067,0.9799,0,-0.291,10.013,-2.464,0.2871,7.717,0.077,-2.003,1.000,0.570,1.103,0.0311,-0.0301,0.015,0.015,-0.053,0.123,2.023,-2.000,0.0059,-0.427,nan,1.89,1,1,1,0,1,0.0661,1.000,1,0.532,8,0.011,0,0,yolo,176.9,yolo,0,0,0,0.000,0,-1,0
1785734253.651,0.860,-10.188,1.317,0.9841,0,1.209,8.513,-1.897,0.3038,7.096,0.000,-1.840,1.000,0.002,-3.682,0.7030,1.2939,0.022,0.014,-0.082,0.174,1.894,-2.000,0.0060,-0.556,nan,1.89,1,1,1,1,1,0.0661,1.000,1,0.532,8,0.011,2,0,yolo,161.5,yolo,0,0,0,0.000,0,-1,0
1785734253.691,0.887,-9.071,1.591,0.9874,0,1.298,7.071,-2.080,0.2935,7.096,0.000,-1.840,1.000,0.002,-0.411,0.0143,-0.0270,0.028,0.028,-0.109,0.229,1.752,-2.000,0.0061,-0.698,nan,2.08,1,1,1,0,1,0.0725,0.938,1,0.510,7,0.112,0,0,yolo,161.5,yolo,0,0,0,0.000,0,-1,0
1785734253.717,0.732,-8.205,1.808,0.9897,0,1.250,6.205,-2.217,0.2944,7.096,0.000,-1.840,1.000,0.002,-0.518,0.0205,-0.0675,0.035,0.035,-0.149,0.288,1.641,-2.000,0.0061,-0.809,nan,2.21,1,1,1,0,1,0.0773,0.938,1,0.510,7,0.112,0,0,yolo,161.5,yolo,0,0,0,0.000,0,-1,0
1785734253.756,0.621,-7.501,1.998,0.9914,0,1.207,5.501,-2.217,0.2945,7.096,0.000,-1.840,1.000,0.002,-0.585,0.0245,-0.1153,0.039,0.039,-0.197,0.336,1.552,-2.000,0.0062,-0.898,nan,2.21,1,1,1,0,1,0.0773,0.938,1,0.510,7,0.112,3,0,yolo,161.5,yolo,0,0,0,0.000,0,-1,0
