t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785459296.891,-0.023,-2.898,1.234,0.196,0.898,-0.694,0.2779,10.305,-0.025,-1.345,1.000,0.0400,-0.5220,-0.022,-0.883,0.719,1.628,-2.000,0.0077,-0.822,nan,0.83,1,0.0290,1.000,1,0.279,5,0.548,0,yolo,1
1785459296.923,-0.047,-2.781,1.290,0.183,0.781,-0.462,0.2946,10.305,-0.025,-1.345,1.000,0.0158,-0.0498,-0.023,-0.933,0.740,1.607,-2.000,0.0078,-0.843,nan,0.60,1,0.0209,1.000,1,0.279,5,0.548,0,yolo,1
1785459296.958,-0.047,-2.781,1.290,0.183,0.781,0.361,0.2953,10.305,-0.025,-1.345,1.000,0.0158,-0.0498,-0.023,-0.933,0.740,1.607,-2.000,0.0079,-0.843,nan,-0.22,1,-0.0078,1.000,1,0.279,5,0.551,0,yolo,1
1785459296.985,-0.066,-2.679,1.257,1.098,0.679,0.216,0.2786,10.259,-0.039,-1.181,1.000,0.1422,-1.4305,-0.023,-0.979,0.760,1.750,-2.000,0.0080,-0.700,nan,0.00,1,0.0000,0.973,0,0.233,4,0.558,0,yolo,1
1785459297.021,-0.066,-2.679,1.257,0.223,0.679,0.216,0.2934,10.259,-0.039,-1.181,1.000,-0.0123,0.0000,-0.023,-0.979,0.760,1.750,-2.000,0.0080,-0.700,nan,0.00,1,0.0000,0.959,0,0.224,4,0.578,0,yolo,1
1785459297.048,-0.207,-2.590,1.215,0.097,0.590,0.216,0.2920,10.259,-0.039,-1.181,1.000,-0.0112,-0.0422,-0.022,-1.021,0.779,1.734,-2.000,0.0081,-0.716,nan,0.00,1,0.0000,0.959,0,0.224,4,0.578,0,yolo,1
1785459297.078,-0.197,-2.509,1.201,1.597,0.509,0.361,0.2753,10.218,-0.064,-1.006,1.000,0.2580,-1.5834,-0.024,-1.062,0.798,1.892,-2.000,0.0082,-0.558,nan,0.00,1,0.0000,0.949,0,0.218,4,0.604,0,yolo,1
1785459297.109,-0.197,-2.509,1.201,0.270,0.509,0.361,0.2892,10.218,-0.064,-1.006,1.000,-0.0474,0.0000,-0.024,-1.062,0.798,1.892,-2.000,0.0082,-0.558,nan,0.00,1,0.0000,0.949,0,0.218,4,0.604,0,yolo,1
1785459297.140,-0.236,-2.437,1.155,0.217,0.437,0.361,0.2879,10.218,-0.064,-1.006,1.000,-0.0484,-0.0383,-0.025,-1.100,0.817,1.879,-2.000,0.0083,-0.571,nan,0.00,1,0.0000,0.942,0,0.214,4,0.627,0,yolo,1
1785459297.171,-0.236,-2.437,1.155,1.717,0.437,0.536,0.2713,10.145,-0.095,-0.864,1.000,0.4650,-2.0000,-0.025,-1.100,0.817,2.019,-2.000,0.0083,-0.431,nan,0.00,1,0.0000,0.942,0,0.214,4,0.627,0,yolo,1
1785459297.201,-0.259,-2.378,1.113,0.360,0.378,0.536,0.2837,10.145,-0.095,-0.864,1.000,-0.1001,-0.0487,-0.026,-1.149,0.835,2.008,-2.000,0.0084,-0.442,nan,0.00,1,0.0000,0.829,0,0.217,3,0.663,0,yolo,1
1785459297.232,-0.259,-2.378,1.113,0.360,0.378,0.536,0.2837,10.145,-0.095,-0.864,1.000,-0.1001,-0.0487,-0.026,-1.149,0.835,2.008,-2.000,0.0084,-0.442,nan,0.00,1,0.0000,0.829,0,0.217,3,0.663,0,yolo,1
1785459297.263,-0.303,-2.328,1.056,1.860,0.328,0.609,0.2670,10.071,-0.107,-0.730,1.000,0.0969,-0.9097,-0.027,-1.190,0.852,2.130,-2.000,0.0084,-0.320,nan,0.00,1,0.0000,0.830,0,0.218,3,0.673,0,yolo,1
1785459297.297,-0.560,-2.282,0.981,0.360,0.282,0.609,0.2727,10.071,-0.107,-0.730,1.000,-0.0803,-0.0308,-0.026,-1.221,0.869,2.122,-2.000,0.0085,-0.328,nan,0.00,1,0.0000,0.830,0,0.218,3,0.673,0,yolo,1
1785459297.326,-0.560,-2.282,0.981,0.340,0.282,0.609,0.2727,10.071,-0.107,-0.730,1.000,-0.0803,-0.0308,-0.026,-1.221,0.869,2.122,-2.000,0.0085,-0.328,nan,0.00,1,0.0000,0.818,0,0.209,3,0.694,0,yolo,1
1785459297.363,-0.610,-2.244,0.914,1.840,0.244,0.700,0.2561,9.071,-0.111,-0.489,1.000,0.1431,-1.9537,-0.029,-1.234,0.885,2.200,-2.000,0.0085,-0.132,nan,0.00,1,0.0000,0.928,0,0.205,4,0.698,0,yolo,1
1785459297.403,-0.850,-2.213,0.839,0.340,0.213,0.700,0.2727,9.071,-0.111,-0.489,1.000,-0.0640,0.0260,-0.031,-1.208,0.900,2.200,-2.000,0.0085,-0.137,nan,0.00,1,0.0000,0.928,0,0.205,4,0.698,0,yolo,1
1785459297.434,-0.859,-2.185,0.760,0.185,0.185,0.700,0.2797,9.071,-0.111,-0.489,1.000,-0.0706,0.0585,-0.037,-1.176,0.915,2.200,-2.000,0.0086,-0.141,nan,0.00,1,0.0000,0.811,0,0.204,3,0.720,0,yolo,1
1785459297.465,-0.859,-2.185,0.760,1.685,0.185,0.774,0.2630,8.838,-0.119,-0.304,1.000,0.1726,-2.0000,-0.037,-1.176,0.915,2.200,-2.000,0.0085,0.035,nan,0.00,1,0.0000,0.811,0,0.204,3,0.720,0,yolo,1
1785459297.496,-1.085,-2.162,0.676,0.185,0.162,0.774,0.2730,8.838,-0.119,-0.304,1.000,-0.0700,0.0258,-0.041,-1.150,0.930,2.200,-2.000,0.0085,0.032,nan,0.00,1,0.0000,0.928,0,0.205,4,0.714,0,yolo,1
1785459297.531,-1.085,-2.162,0.676,0.102,0.162,0.774,0.2730,8.838,-0.119,-0.304,1.000,-0.0700,0.0258,-0.041,-1.150,0.930,2.200,-2.000,0.0085,0.032,nan,0.00,1,0.0000,0.928,0,0.205,4,0.714,0,yolo,1
1785459297.573,-1.078,-2.142,0.593,0.001,0.142,0.647,0.2563,8.977,-0.101,-0.214,1.000,-0.1499,-0.6845,-0.049,-1.130,0.944,2.200,-2.000,0.0085,0.124,nan,0.00,1,0.0000,0.692,0,0.202,2,0.736,0,yolo,1
1785459297.610,-1.094,-2.123,0.513,-0.420,0.123,0.647,0.2699,8.977,-0.101,-0.214,1.000,-0.0793,0.0168,-0.057,-1.113,0.957,2.200,-2.000,0.0085,0.121,nan,0.00,1,0.0000,0.692,0,0.202,2,0.736,0,yolo,1
1785459297.635,-1.040,-2.109,0.445,-0.494,0.109,0.647,0.2700,8.977,-0.101,-0.214,1.000,-0.0881,0.0179,-0.066,-1.112,0.971,2.200,-2.000,0.0085,0.118,nan,0.00,1,0.0000,0.601,0,0.226,1,0.711,0,yolo,1
1785459297.666,-1.040,-2.109,0.445,-0.210,0.109,0.587,0.2533,9.079,-0.093,-0.117,1.000,-0.0945,-1.0034,-0.066,-1.112,0.971,2.200,-2.000,0.0085,0.219,nan,0.00,1,0.0000,0.406,0,0.132,1,0.713,0,yolo,1
1785459297.698,-0.985,-2.096,0.379,-0.503,0.096,0.587,0.2662,9.079,-0.093,-0.117,1.000,-0.0567,0.0010,-0.074,-1.111,0.984,2.200,-2.000,0.0085,0.216,nan,0.00,1,0.0000,0.406,0,0.132,1,0.713,0,yolo,1
1785459297.729,-0.985,-2.096,0.379,-0.503,0.096,0.587,0.2662,9.079,-0.093,-0.117,1.000,-0.0567,0.0010,-0.074,-1.111,0.984,2.200,-2.000,0.0084,0.216,nan,0.00,1,0.0000,0.397,0,0.121,1,0.669,0,yolo,1
1785459297.761,-0.923,-2.084,0.311,-0.556,0.084,0.526,0.2495,9.225,-0.085,-0.044,1.000,-0.1460,-1.1451,-0.082,-1.111,0.998,2.157,-2.000,0.0084,0.293,nan,0.00,1,0.0000,0.397,0,0.121,1,0.669,0,yolo,1
1785459297.793,-0.852,-2.073,0.251,-0.712,0.073,0.526,0.2649,9.225,-0.085,-0.044,1.000,-0.0668,0.0224,-0.090,-1.089,1.013,2.159,-2.000,0.0084,0.291,nan,0.00,1,0.0000,0.273,0,0.080,1,0.674,0,yolo,1
1785459297.822,-0.852,-2.073,0.251,-0.712,0.073,0.526,0.2648,9.225,-0.085,-0.044,1.000,-0.0668,0.0224,-0.090,-1.089,1.013,2.159,-2.000,0.0084,0.291,nan,0.00,1,0.0000,0.272,0,0.079,1,0.680,0,yolo,1
1785459297.854,-0.768,-2.064,0.196,-1.039,0.064,0.384,0.2482,9.152,-0.061,0.087,1.000,-0.1701,-0.9498,-0.097,-1.063,1.025,2.032,-2.000,0.0083,0.418,nan,0.00,1,0.0000,0.413,0,0.141,1,0.702,0,yolo,1
1785459297.892,-0.640,-2.056,0.154,-0.969,0.056,0.384,0.2619,9.152,-0.061,0.087,1.000,-0.0632,0.0438,-0.104,-1.019,1.038,2.034,-2.000,0.0083,0.416,nan,0.00,1,0.0000,0.407,0,0.134,1,0.691,0,yolo,1
1785459297.938,-0.531,-2.049,0.117,-2.469,0.049,0.149,0.2453,9.039,-0.024,0.228,1.000,-0.3711,-1.3506,-0.109,-0.973,1.051,1.899,-2.000,0.0082,0.551,nan,0.00,1,0.0000,0.304,0,0.131,0,0.698,0,yolo,1
1785459297.978,-0.232,-2.043,0.099,-1.082,0.043,0.149,0.2585,9.039,-0.024,0.228,1.000,-0.0254,0.0595,-0.115,-0.913,1.063,1.900,-2.000,0.0082,0.550,nan,0.00,1,0.0000,0.304,0,0.131,0,0.698,0,yolo,1
1785459298.010,-0.232,-2.043,0.099,-1.082,0.043,0.149,0.2584,9.039,-0.024,0.228,1.000,-0.0254,0.0595,-0.115,-0.913,1.063,1.900,-2.000,0.0081,0.550,nan,0.00,1,0.0000,0.313,0,0.147,0,0.711,0,yolo,1
1785459298.041,-0.130,-2.038,0.088,-2.582,0.038,-0.060,0.2418,8.735,0.009,0.344,1.000,-0.3194,-1.0402,-0.117,-0.865,1.075,1.796,-2.000,0.0080,0.654,nan,0.00,1,0.0000,0.564,0,0.189,1,0.699,0,yolo,1
1785459298.076,-0.130,-2.038,0.088,-1.383,0.038,-0.060,0.2525,8.735,0.009,0.344,1.000,0.0100,0.0000,-0.117,-0.865,1.075,1.796,-2.000,0.0080,0.654,nan,0.00,1,0.0000,0.564,0,0.189,1,0.699,0,yolo,1
1785459298.104,0.205,-2.033,0.093,-2.186,0.033,-0.129,0.2358,9.033,0.020,0.491,1.000,-0.1623,-2.0000,-0.120,-0.800,1.088,1.639,-2.000,0.0079,0.811,nan,0.00,1,0.0000,0.449,0,0.187,0,0.710,0,yolo,1
1785459298.135,0.443,-2.029,0.110,-0.946,0.029,-0.129,0.2508,9.033,0.020,0.491,1.000,0.0132,0.0690,-0.119,-0.731,1.100,1.639,-2.000,0.0078,0.811,nan,0.00,1,0.0000,0.446,0,0.182,0,0.706,0,yolo,1
1785459298.167,0.443,-2.029,0.110,-0.946,0.029,-0.129,0.2507,9.033,0.020,0.491,1.000,0.0132,0.0690,-0.119,-0.731,1.100,1.639,-2.000,0.0077,0.811,nan,0.00,1,0.0000,0.446,0,0.182,0,0.706,0,yolo,1
1785459298.197,0.544,-2.025,0.124,-2.446,0.025,-0.281,0.2340,8.702,0.043,0.560,1.000,-0.2312,-0.5648,-0.115,-0.651,1.112,1.583,-2.000,0.0076,0.867,nan,0.00,1,0.0000,0.442,0,0.177,0,0.700,0,yolo,1
1785459298.236,0.849,-2.022,0.153,-0.946,0.022,-0.281,0.2493,8.702,0.043,0.560,1.000,0.0284,0.0794,-0.111,-0.572,1.124,1.583,-2.000,0.0076,0.867,nan,0.00,1,0.0000,0.556,0,0.181,1,0.708,0,yolo,1
1785459298.280,0.938,-2.020,0.186,-0.606,0.020,-0.281,0.2532,8.702,0.043,0.560,1.000,0.0359,0.1665,-0.103,-0.485,1.136,1.583,-2.000,0.0075,0.867,nan,0.00,1,0.0000,0.445,0,0.182,0,0.723,0,yolo,1
1785459298.308,0.938,-2.020,0.186,-2.057,0.020,-0.382,0.2365,8.414,0.056,0.633,1.000,-0.1488,-0.6311,-0.103,-0.485,1.136,1.520,-2.000,0.0074,0.930,nan,0.00,1,0.0000,0.445,0,0.182,0,0.723,0,yolo,1
1785459298.344,1.176,-2.018,0.222,-0.612,-0.482,-0.382,0.2471,8.414,0.056,0.633,1.000,0.0304,0.0774,-0.096,-0.407,1.147,1.520,-2.500,0.0073,0.930,nan,0.00,1,0.0000,0.420,0,0.150,1,0.794,0,yolo,1
1785459298.370,1.229,-2.077,0.261,-0.417,-0.423,-0.382,0.2498,8.414,0.056,0.633,1.000,0.0397,0.1443,-0.087,-0.340,1.158,1.512,-2.500,0.0072,0.938,nan,0.00,1,0.0000,0.420,0,0.150,1,0.794,0,yolo,1
1785459298.401,1.229,-2.077,0.261,-1.917,-0.399,-0.541,0.2331,8.501,0.080,0.701,1.000,-0.3536,-1.0819,-0.087,-0.340,1.158,1.439,-2.475,0.0072,1.011,nan,0.00,1,0.0000,0.422,0,0.152,1,0.822,0,yolo,1
1785459298.432,1.435,-2.132,0.313,-0.417,-0.213,-0.541,0.2448,8.501,0.080,0.701,1.000,0.0694,0.0865,-0.076,-0.254,1.171,1.431,-2.345,0.0072,1.019,nan,0.00,1,0.0000,0.422,0,0.152,1,0.822,0,yolo,1
1785459298.464,1.435,-2.132,0.313,-0.336,-0.305,-0.541,0.2448,8.501,0.080,0.701,1.000,0.0694,0.0865,-0.076,-0.254,1.171,1.431,-2.436,0.0072,1.019,nan,0.00,1,0.0000,0.575,0,0.200,1,0.815,0,yolo,1
1785459298.496,1.462,-2.156,0.374,-1.483,-0.046,-0.592,0.2281,8.239,0.085,0.757,1.000,-0.0732,-0.4967,-0.064,-0.171,1.184,1.381,-2.202,0.0072,1.069,nan,0.00,1,0.0000,0.419,0,0.149,1,0.830,0,yolo,1
1785459298.532,1.642,-2.162,0.432,-0.115,0.035,-0.592,0.2431,8.239,0.085,0.757,1.000,0.0533,0.0823,-0.052,-0.088,1.196,1.380,-2.126,0.0072,1.070,nan,0.00,1,0.0000,0.419,0,0.149,1,0.830,0,yolo,1
1785459298.573,1.641,-2.159,0.493,0.075,0.094,-0.592,0.2469,8.239,0.085,0.757,1.000,0.0656,0.1677,-0.040,-0.003,1.209,1.381,-2.065,0.0072,1.069,nan,0.00,1,0.0000,0.417,0,0.147,1,0.836,0,yolo,1
1785459298.605,1.641,-2.159,0.493,-1.425,0.067,-0.692,0.2303,7.988,0.096,0.799,1.000,-0.1387,-0.3279,-0.040,-0.003,1.209,1.348,-2.093,0.0072,1.102,nan,0.00,1,0.0000,0.315,0,0.150,0,0.829,0,yolo,1
1785459298.640,1.638,-2.150,0.558,-0.092,0.150,-0.692,0.2422,7.988,0.096,0.799,1.000,0.0568,0.0835,-0.026,0.081,1.222,1.349,-2.000,0.0072,1.101,nan,0.00,1,0.0000,0.315,0,0.150,0,0.829,0,yolo,1
1785459298.666,1.654,-2.135,0.630,0.119,0.195,-0.692,0.2454,7.988,0.096,0.799,1.000,0.0691,0.1527,-0.014,0.150,1.234,1.351,-1.941,0.0072,1.099,nan,0.00,1,0.0000,0.315,0,0.151,0,0.833,0,yolo,1
1785459298.698,1.654,-2.135,0.630,-1.008,0.138,-0.731,0.2290,7.777,0.099,0.827,1.000,-0.0539,-0.1982,-0.014,0.150,1.234,1.331,-1.997,0.0072,1.119,nan,0.00,1,0.0000,0.310,0,0.142,0,0.821,0,yolo,1
1785459298.729,1.798,-2.122,0.719,0.244,0.224,-0.731,0.2422,7.777,0.099,0.827,1.000,0.0522,0.0934,0.001,0.243,1.247,1.333,-1.898,0.0072,1.117,nan,0.00,1,0.0000,0.310,0,0.142,0,0.821,0,yolo,1
1785459298.761,1.837,-2.105,0.792,0.491,0.252,-0.731,0.2454,7.777,0.099,0.827,1.000,0.0652,0.1639,0.014,0.314,1.258,1.335,-1.853,0.0072,1.115,nan,0.00,1,0.0000,0.409,0,0.136,1,0.810,0,yolo,1
1785459298.798,1.836,-2.104,0.793,-0.102,0.206,-0.725,0.2287,7.632,0.097,0.854,1.000,0.0090,-0.2202,0.014,0.314,1.258,1.313,-1.898,0.0072,1.137,nan,0.00,1,0.0000,0.409,0,0.136,1,0.810,0,yolo,1
1785459298.826,1.855,-2.084,0.869,0.578,0.258,-0.725,0.2414,7.632,0.097,0.854,1.000,0.0434,0.0873,0.028,0.402,1.269,1.316,-1.826,0.0072,1.134,nan,0.00,1,0.0000,0.307,0,0.137,0,0.808,0,yolo,1
1785459298.856,1.875,-2.065,0.941,0.816,0.287,-0.725,0.2457,7.632,0.097,0.854,1.000,0.0568,0.1822,0.042,0.497,1.280,1.318,-1.778,0.0072,1.132,nan,0.00,1,0.0000,0.307,0,0.136,0,0.797,0,yolo,1
1785459298.887,1.874,-2.065,0.942,0.768,0.220,-0.689,0.2302,7.502,0.090,0.870,1.000,0.0705,-0.1567,0.042,0.498,1.280,1.308,-1.845,0.0072,1.142,nan,0.00,1,0.0000,0.307,0,0.136,0,0.797,0,yolo,1
1785459298.918,1.787,-2.043,1.015,0.845,0.268,-0.689,0.2415,7.502,0.090,0.870,1.000,0.0314,0.0938,0.054,0.592,1.291,1.311,-1.774,0.0072,1.139,nan,0.00,1,0.0000,0.308,0,0.139,0,0.791,0,yolo,1
1785459298.949,1.787,-2.043,1.015,0.845,0.186,-0.689,0.2415,7.502,0.090,0.870,1.000,0.0314,0.0938,0.054,0.592,1.291,1.311,-1.857,0.0072,1.139,nan,0.00,1,0.0000,0.311,0,0.143,0,0.785,0,yolo,1
1785459298.977,1.694,-2.014,1.085,1.034,0.252,-0.630,0.2340,7.615,0.084,0.877,1.000,0.0776,-0.0672,0.065,0.683,1.301,1.304,-1.762,0.0072,1.146,nan,0.00,1,0.0000,0.311,0,0.143,0,0.785,0,yolo,1
1785459299.011,1.586,-1.990,1.146,0.990,0.270,-0.630,0.2408,7.615,0.084,0.877,1.000,0.0278,0.0801,0.075,0.763,1.311,1.308,-1.720,0.0072,1.142,nan,0.00,1,0.0000,0.313,0,0.147,0,0.766,0,yolo,1
1785459299.042,1.480,-1.962,1.208,1.021,0.274,-0.630,0.2574,7.615,0.084,0.877,1.000,0.0362,0.1534,0.083,0.836,1.320,1.311,-1.688,0.0072,1.139,nan,0.00,1,0.0000,0.209,0,0.147,0,0.760,0,yolo,1
1785459299.079,1.480,-1.962,1.208,1.552,0.152,-0.489,0.2714,7.384,0.063,0.871,1.000,0.1369,0.1039,0.083,0.836,1.320,1.325,-1.810,0.0072,1.125,nan,0.00,1,0.0000,0.209,0,0.147,0,0.760,0,yolo,1
1785459299.104,1.365,-1.933,1.272,1.384,0.175,-0.489,0.2714,7.384,0.063,0.871,1.000,0.0379,0.0687,0.090,0.905,1.329,1.329,-1.758,0.0072,1.121,nan,0.00,1,0.0000,0.209,0,0.148,0,0.753,0,yolo,1
1785459299.137,1.205,-1.915,1.323,1.315,0.200,-0.489,0.2714,7.384,0.063,0.871,1.000,0.0434,0.1180,0.096,0.954,1.338,1.331,-1.715,0.0072,1.119,nan,0.00,1,0.0000,0.341,0,0.194,0,0.747,0,yolo,1
1785459299.173,1.205,-1.915,1.323,1.448,0.071,-0.422,0.2714,7.456,0.055,0.849,1.000,0.1299,0.2956,0.096,0.954,1.338,1.351,-1.845,0.0072,1.099,nan,0.00,1,0.0000,0.453,0,0.191,0,0.744,0,yolo,1
1785459299.202,1.061,-1.893,1.369,1.379,0.100,-0.422,0.2714,7.456,0.055,0.849,1.000,0.0439,0.0331,0.100,0.987,1.347,1.354,-1.793,0.0072,1.096,nan,0.00,1,0.0000,0.453,0,0.191,0,0.744,0,yolo,1
1785459299.232,0.904,-1.883,1.413,1.271,0.138,-0.422,0.2714,7.456,0.055,0.849,1.000,0.0468,0.0478,0.103,1.002,1.356,1.356,-1.745,0.0072,1.094,nan,0.00,1,0.0000,0.453,0,0.191,0,0.734,0,yolo,1
1785459299.269,0.904,-1.883,1.413,2.385,-0.041,-0.241,0.2714,7.143,0.030,0.819,1.000,0.2256,0.4101,0.103,1.002,1.356,1.397,-1.924,0.0072,1.053,nan,0.00,1,0.0000,0.315,0,0.150,0,0.753,0,yolo,1
1785459299.295,0.754,-1.866,1.457,1.543,0.005,-0.241,0.2714,7.143,0.030,0.819,1.000,0.0256,-0.0017,0.105,1.000,1.365,1.399,-1.861,0.0072,1.051,nan,0.00,1,0.0000,0.315,0,0.150,0,0.753,0,yolo,1
1785459299.327,0.574,-1.867,1.483,1.365,0.058,-0.241,0.2713,7.143,0.030,0.819,1.000,0.0257,-0.0137,0.105,0.988,1.374,1.399,-1.809,0.0072,1.051,nan,0.00,1,0.0000,0.566,0,0.191,1,0.740,0,yolo,1
1785459299.359,0.574,-1.867,1.483,2.865,-0.111,-0.014,0.2713,7.160,0.002,0.781,1.000,0.2844,0.3726,0.105,0.988,1.374,1.436,-1.978,0.0072,1.014,nan,0.00,1,0.0000,0.587,0,0.212,1,0.801,0,yolo,1
1785459299.389,0.420,-1.858,1.504,1.642,-0.058,-0.014,0.2713,7.160,0.002,0.781,1.000,-0.0000,-0.0156,0.105,0.972,1.383,1.437,-1.916,0.0072,1.013,nan,0.00,1,0.0000,0.587,0,0.212,1,0.801,0,yolo,1
1785459299.419,0.218,-1.866,1.507,1.397,0.014,-0.014,0.2713,7.160,0.002,0.781,1.000,-0.0025,-0.0330,0.102,0.955,1.392,1.436,-1.853,0.0072,1.014,nan,0.00,1,0.0000,0.586,0,0.211,1,0.824,0,yolo,1
1785459299.451,0.218,-1.866,1.507,2.325,-0.236,0.087,0.2739,7.224,-0.011,0.710,1.000,0.1274,0.6892,0.102,0.955,1.392,1.505,-2.102,0.0071,0.945,nan,0.00,1,0.0000,0.588,0,0.213,1,0.832,0,yolo,1
1785459299.480,-0.065,-1.895,1.494,1.255,-0.120,0.087,0.2711,7.224,-0.011,0.710,1.000,-0.0089,-0.0183,0.096,0.937,1.402,1.501,-2.015,0.0070,0.949,nan,0.00,1,0.0000,0.588,0,0.213,1,0.832,0,yolo,1
1785459299.512,-0.065,-1.895,1.494,1.255,-0.189,0.087,0.2711,7.224,-0.011,0.710,1.000,-0.0089,-0.0183,0.096,0.937,1.402,1.501,-2.084,0.0069,0.949,nan,0.00,1,0.0000,0.588,0,0.213,1,0.827,0,yolo,1
1785459299.542,-0.200,-1.906,1.484,1.038,-0.088,0.087,0.2710,7.224,-0.011,0.710,1.000,-0.0137,-0.0369,0.091,0.918,1.412,1.500,-1.995,0.0068,0.950,nan,0.00,1,0.0000,0.588,0,0.213,1,0.827,0,yolo,1
1785459299.572,-0.327,-1.916,1.476,2.538,-0.242,0.250,0.2856,6.787,-0.030,0.633,1.000,0.1929,0.9012,0.086,0.902,1.422,1.590,-2.159,0.0067,0.860,nan,0.00,1,0.0000,0.469,0,0.211,0,0.833,0,yolo,1
1785459299.603,-0.327,-1.916,1.476,1.286,-0.320,0.250,0.2708,6.787,-0.030,0.633,1.000,-0.0202,0.0000,0.086,0.902,1.422,1.590,-2.237,0.0066,0.860,nan,0.00,1,0.0000,0.434,0,0.168,1,0.826,0,yolo,1
1785459299.640,-0.491,-1.959,1.448,0.998,-0.175,0.250,0.2707,6.787,-0.030,0.633,1.000,-0.0272,-0.0158,0.079,0.886,1.433,1.585,-2.133,0.0066,0.865,nan,0.00,1,0.0000,0.434,0,0.168,1,0.826,0,yolo,1
1785459299.680,-0.604,-1.976,1.419,2.498,-0.296,0.544,0.2829,6.504,-0.062,0.561,1.000,0.3341,0.7960,0.072,0.872,1.443,1.664,-2.272,0.0065,0.786,nan,0.00,1,0.0000,0.573,0,0.198,1,0.782,0,yolo,1
1785459299.715,-0.604,-1.976,1.419,1.455,-0.381,0.544,0.2706,6.504,-0.062,0.561,1.000,-0.0516,0.0000,0.072,0.872,1.443,1.664,-2.356,0.0064,0.786,nan,0.00,1,0.0000,0.573,0,0.198,1,0.782,0,yolo,1
1785459299.742,-0.934,-2.015,1.361,0.902,-0.240,0.544,0.2705,6.504,-0.062,0.561,1.000,-0.0639,-0.0192,0.060,0.853,1.454,1.660,-2.255,0.0063,0.790,nan,0.00,1,0.0000,0.420,0,0.151,1,0.773,0,yolo,1
1785459299.773,-1.009,-2.042,1.299,2.402,-0.332,0.778,0.2823,6.313,-0.086,0.490,1.000,0.2574,0.7412,0.051,0.836,1.465,1.734,-2.374,0.0062,0.716,nan,0.00,1,0.0000,0.566,0,0.191,1,0.757,0,yolo,1
1785459299.797,-1.009,-2.042,1.299,1.306,-0.421,0.778,0.2704,6.313,-0.086,0.490,1.000,-0.0654,0.0000,0.051,0.836,1.465,1.734,-2.463,0.0062,0.716,nan,0.00,1,0.0000,0.566,0,0.191,1,0.757,0,yolo,1
1785459299.823,-1.176,-2.096,1.219,0.930,-0.258,0.778,0.2703,6.313,-0.086,0.490,1.000,-0.0766,-0.0149,0.040,0.822,1.477,1.728,-2.354,0.0061,0.722,nan,0.00,1,0.0000,0.573,0,0.198,1,0.756,0,yolo,1
1785459299.856,-1.176,-2.096,1.219,2.430,-0.404,1.054,0.2864,6.112,-0.112,0.418,1.000,0.2940,0.7864,0.040,0.822,1.477,1.806,-2.500,0.0060,0.644,nan,0.00,1,0.0000,0.573,0,0.198,1,0.756,0,yolo,1
1785459299.897,-1.307,-2.136,1.130,1.282,-0.364,1.054,0.2702,6.112,-0.112,0.418,1.000,-0.0888,-0.0133,0.028,0.808,1.489,1.802,-2.500,0.0060,0.648,nan,0.00,1,0.0000,0.688,0,0.198,2,0.744,0,yolo,1
1785459299.930,-1.464,-2.184,1.020,0.891,-0.237,1.054,0.2702,6.112,-0.112,0.418,1.000,-0.1010,-0.0194,0.016,0.802,1.501,1.797,-2.421,0.0059,0.653,nan,0.00,1,0.0000,0.569,0,0.194,1,0.706,0,yolo,1
1785459299.962,-1.464,-2.184,1.020,2.391,-0.316,1.161,0.2869,6.241,-0.127,0.329,1.000,0.1173,0.8369,0.016,0.802,1.501,1.880,-2.500,0.0058,0.570,nan,0.00,1,0.0000,0.565,0,0.190,1,0.698,0,yolo,1
1785459299.992,-1.559,-2.212,0.907,0.979,-0.288,1.161,0.2702,6.241,-0.127,0.329,1.000,-0.0855,-0.0073,0.004,0.795,1.513,1.877,-2.500,0.0058,0.573,nan,0.00,1,0.0000,0.565,0,0.190,1,0.698,0,yolo,1
1785459300.025,-1.673,-2.250,0.789,0.627,-0.250,1.161,0.2535,6.241,-0.127,0.329,1.000,-0.0982,-0.0169,-0.008,0.785,1.525,1.873,-2.500,0.0057,0.577,nan,0.00,1,0.0000,0.566,0,0.191,1,0.686,0,yolo,1
1785459300.058,-1.673,-2.250,0.789,0.627,-0.250,1.161,0.2519,6.241,-0.127,0.329,1.000,-0.0982,-0.0169,-0.008,0.785,1.525,1.873,-2.500,0.0057,0.577,nan,0.00,1,0.0000,0.566,0,0.191,1,0.686,0,yolo,1
1785459300.085,-1.739,-2.282,0.665,2.127,-0.218,1.269,0.2686,6.063,-0.134,0.265,1.000,0.0851,0.5053,-0.021,0.791,1.538,1.940,-2.500,0.0056,0.510,nan,0.00,1,0.0000,0.571,0,0.196,1,0.668,0,yolo,1
1785459300.116,-2.023,-2.314,0.525,0.627,-0.186,1.269,0.2549,6.063,-0.134,0.265,1.000,-0.0872,0.0076,-0.039,0.798,1.552,1.936,-2.500,0.0056,0.514,nan,0.00,1,0.0000,0.571,0,0.196,1,0.668,0,yolo,1
