t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568274.634,-0.281,-6.513,0.788,0.9935,-0.391,4.513,-1.366,0.3097,8.955,0.060,-2.677,1.000,0.382,0.110,0.2387,-0.2655,-0.036,-0.036,-0.769,0.497,1.200,-2.000,0.0063,-1.644,nan,0.98,1,1,1,0.0344,1.000,1,0.367,6,0.242,0,0,yolo,91.2,yolo,0,0,0,0.000,0,-1,0
1785568274.665,-0.261,-6.024,0.918,0.9945,-1.891,4.024,-1.529,0.2930,8.720,0.096,-2.104,1.000,0.628,5.231,-0.2812,-2.0000,-0.039,-0.229,-0.879,0.541,1.272,-2.000,0.0063,-1.178,nan,0.90,1,1,1,0.0314,1.000,1,0.367,6,0.242,0,0,yolo,99.7,yolo,0,0,0,0.000,0,-1,0
1785568274.696,-0.073,-5.571,1.051,0.9953,-1.154,3.571,-1.335,0.3052,8.720,0.096,-2.104,1.000,0.628,1.082,0.1847,-0.0871,-0.044,-0.044,-0.966,0.583,1.202,-2.000,0.0063,-1.248,nan,0.71,1,1,1,0.0247,1.000,1,0.364,6,0.260,0,0,yolo,99.7,yolo,0,0,0,0.000,0,-1,0
1785568274.726,-0.073,-5.571,1.051,0.9953,-1.154,3.571,-1.190,0.3052,8.720,0.096,-2.104,1.000,0.628,1.082,0.1847,-0.0871,-0.044,-0.044,-0.966,0.583,1.202,-2.000,0.0063,-1.248,nan,0.56,1,1,1,0.0196,1.000,1,0.364,6,0.260,0,0,yolo,99.7,yolo,0,0,0,0.000,0,-1,0
1785568274.758,0.016,-5.165,1.168,0.9959,-2.654,3.165,-1.188,0.2886,8.273,0.109,-1.528,1.000,0.752,5.181,-0.2686,-2.0000,-0.046,-0.189,-1.037,0.623,1.673,-2.000,0.0064,-0.777,nan,0.44,1,1,1,0.0152,1.000,1,0.356,6,0.286,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.794,0.290,-4.807,1.272,0.9965,-1.420,2.807,-1.093,0.2938,8.273,0.109,-1.528,1.000,0.752,1.710,0.1383,-0.0575,-0.050,-0.050,-1.095,0.661,1.621,-2.000,0.0064,-0.829,nan,0.34,1,1,1,0.0119,1.000,1,0.356,6,0.286,3,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.821,0.290,-4.807,1.272,0.9965,-1.420,2.807,-1.126,0.2938,8.273,0.109,-1.528,1.000,0.752,1.710,0.1383,-0.0575,-0.050,-0.050,-1.095,0.661,1.621,-2.000,0.0065,-0.829,nan,0.37,1,1,1,0.0130,1.000,1,0.304,5,0.485,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.852,0.402,-4.503,1.372,0.9969,0.080,2.503,-0.690,0.3054,9.012,0.046,-1.566,1.000,0.291,-0.828,0.5436,0.1823,-0.050,-0.122,-1.141,0.694,1.597,-2.000,0.0066,-0.853,nan,0.40,1,1,1,0.0139,1.000,1,0.304,5,0.485,1,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.883,0.370,-4.209,1.444,0.9973,-0.433,2.209,-0.868,0.2963,9.012,0.046,-1.566,1.000,0.291,0.803,0.0747,-0.0489,-0.047,-0.047,-1.190,0.728,1.550,-2.000,0.0067,-0.900,nan,0.58,1,1,1,0.0201,1.000,1,0.298,5,0.491,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.920,0.420,-3.956,1.515,0.9976,-0.359,1.956,-1.486,0.2796,9.012,0.046,-1.566,1.000,0.291,0.779,0.0764,-0.1073,-0.045,-0.045,-1.248,0.758,1.510,-2.000,0.0068,-0.940,nan,1.19,1,1,1,0.0417,1.000,1,0.293,5,0.506,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568274.964,0.446,-3.746,1.643,0.9978,1.141,1.746,-2.691,0.2715,9.488,-0.007,-1.523,1.000,-0.040,-1.236,0.4122,-0.3000,-0.044,-0.102,-1.285,0.785,1.550,-2.000,0.0069,-0.900,nan,2.73,1,1,1,0.0953,1.000,1,0.286,5,0.523,1,0,yolo,98.6,yolo,0,0,0,0.000,0,-1,0
1785568274.991,0.446,-3.746,1.643,0.9978,0.437,1.746,-4.018,0.2716,9.488,-0.007,-1.523,1.000,-0.040,0.009,0.0581,0.0000,-0.044,-0.044,-1.285,0.785,1.550,-2.000,0.0070,-0.900,nan,4.06,1,1,1,0.1417,1.000,1,0.273,5,0.552,0,0,yolo,98.6,yolo,0,0,0,0.000,0,-1,0
1785568275.026,0.297,-3.546,1.904,0.9981,0.315,1.546,-5.014,0.2716,9.488,-0.007,-1.523,1.000,-0.040,-0.018,0.0600,-0.0267,-0.042,-0.042,-1.312,0.812,1.517,-2.000,0.0071,-0.933,nan,5.05,1,1,1,0.1764,1.000,1,0.273,5,0.552,1,0,yolo,98.6,yolo,0,0,0,0.000,0,-1,0
1785568275.054,0.247,-3.357,2.444,0.9983,1.815,1.357,-3.514,0.2549,9.792,-0.061,-1.394,1.000,-0.356,-7.887,1.6176,-2.0000,-0.048,-0.124,-1.326,0.839,1.632,-2.000,0.0072,-0.818,nan,0.00,1,1,1,0.0000,0.971,0,0.232,4,0.565,0,0,yolo,103.8,yolo,0,0,0,0.000,0,-1,0
1785568275.091,0.037,-3.210,2.825,0.9984,0.881,1.210,-2.014,0.2716,9.792,-0.061,-1.394,1.000,-0.356,-0.843,0.0758,0.0191,-0.048,-0.048,-1.307,0.861,1.607,-2.000,0.0072,-0.843,nan,0.00,1,1,1,0.0000,0.957,0,0.223,4,0.591,0,0,yolo,103.8,yolo,0,0,0,0.000,0,-1,0
1785568275.117,0.037,-3.210,2.825,0.9984,0.881,1.210,-0.514,0.2718,9.792,-0.061,-1.394,1.000,-0.356,-0.843,0.0758,0.0191,-0.048,-0.048,-1.307,0.861,1.607,-2.000,0.0073,-0.843,nan,0.00,1,1,1,0.0000,0.957,0,0.223,4,0.591,0,0,yolo,103.8,yolo,0,0,0,0.000,0,-1,0
1785568275.149,-0.049,-3.074,2.979,0.9986,2.015,1.074,0.614,0.2551,9.955,-0.107,-1.196,1.000,-0.614,-2.065,0.3356,-1.3725,-0.050,-0.133,-1.273,0.882,1.790,-2.000,0.0074,-0.660,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.639,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568275.181,-0.250,-2.957,2.930,0.9987,1.317,0.957,0.614,0.2718,9.955,-0.107,-1.196,1.000,-0.614,-1.567,0.0866,0.0405,-0.046,-0.046,-1.233,0.902,1.770,-2.000,0.0075,-0.680,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.639,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568275.212,-0.372,-2.847,2.823,0.9987,1.211,0.847,0.614,0.2884,9.955,-0.107,-1.196,1.000,-0.614,-1.583,0.0878,0.0742,-0.045,-0.045,-1.199,0.922,1.751,-2.000,0.0075,-0.699,nan,0.00,1,1,1,0.0000,0.963,0,0.227,4,0.663,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568275.244,-0.484,-2.753,2.769,0.9988,2.711,0.753,1.064,0.2718,9.216,-0.171,-0.857,1.000,-1.064,-8.474,1.0864,-2.0000,-0.046,0.041,-1.176,0.939,2.038,-2.000,0.0076,-0.412,nan,0.00,1,1,1,0.0000,0.963,0,0.227,4,0.663,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785568275.276,-0.485,-2.752,2.769,0.9988,1.315,0.752,1.064,0.2843,9.216,-0.171,-0.857,1.000,-1.064,-1.800,-0.0867,0.0000,-0.046,-0.046,-1.176,0.939,2.037,-2.000,0.0076,-0.413,nan,0.00,1,1,1,0.0000,0.847,0,0.230,3,0.686,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785568275.311,-0.615,-2.669,2.688,0.9989,1.174,0.669,1.064,0.2845,9.216,-0.171,-0.857,1.000,-1.064,-1.789,-0.0875,-0.0055,-0.046,-0.046,-1.182,0.956,2.024,-2.000,0.0077,-0.426,nan,0.00,1,1,1,0.0000,0.847,0,0.230,3,0.686,1,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785568275.353,-0.725,-2.596,2.577,0.9989,2.674,0.596,1.531,0.2678,8.657,-0.231,-0.603,1.000,-1.531,-8.352,0.7061,-2.0000,-0.048,0.100,-1.205,0.972,2.200,-2.000,0.0077,-0.208,nan,0.00,1,1,1,0.0000,0.837,0,0.223,3,0.678,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785568275.384,-1.014,-2.529,2.436,0.9989,1.608,0.529,1.531,0.2720,8.657,-0.231,-0.603,1.000,-1.531,-2.623,-0.1474,-0.0188,-0.047,-0.047,-1.224,0.988,2.200,-2.000,0.0077,-0.217,nan,0.00,1,1,1,0.0000,0.827,0,0.216,3,0.696,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785568275.416,-1.014,-2.529,2.436,0.9989,1.608,0.529,1.531,0.2720,8.657,-0.231,-0.603,1.000,-1.531,-2.623,-0.1474,-0.0188,-0.047,-0.047,-1.224,0.988,2.200,-2.000,0.0077,-0.217,nan,0.00,1,1,1,0.0000,0.827,0,0.216,3,0.696,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785568275.447,-1.156,-2.474,2.291,0.9989,3.108,0.474,1.808,0.2554,8.988,-0.284,-0.478,1.000,-1.808,-7.181,0.3253,-0.9952,-0.050,0.108,-1.235,1.003,2.200,-2.000,0.0077,-0.084,nan,0.00,1,1,1,0.0000,0.843,0,0.227,3,0.723,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568275.478,-1.287,-2.426,2.170,0.9989,1.909,0.426,1.808,0.2720,8.988,-0.284,-0.478,1.000,-1.808,-3.196,-0.1621,-0.0048,-0.054,-0.054,-1.239,1.016,2.200,-2.000,0.0077,-0.091,nan,0.00,1,1,1,0.0000,0.843,0,0.227,3,0.723,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568275.510,-1.458,-2.386,2.028,0.9988,1.685,0.386,1.808,0.2721,8.988,-0.284,-0.478,1.000,-1.808,-3.143,-0.1657,-0.0043,-0.057,-0.057,-1.239,1.028,2.200,-2.000,0.0077,-0.096,nan,0.00,1,1,1,0.0000,0.841,0,0.226,3,0.741,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568275.545,-1.614,-2.349,1.862,0.9988,3.185,0.349,2.116,0.2554,9.472,-0.350,-0.336,1.000,-2.116,-8.311,0.3825,-1.1926,-0.063,0.122,-1.232,1.041,2.200,-2.000,0.0077,0.063,nan,0.00,1,1,1,0.0000,0.841,0,0.226,3,0.741,3,0,yolo,105.6,yolo,0,0,0,0.000,0,-1,0
1785568275.586,-1.924,-2.317,1.680,0.9986,1.825,0.317,2.116,0.2709,9.472,-0.350,-0.336,1.000,-2.116,-3.749,-0.1884,0.0128,-0.066,-0.066,-1.220,1.054,2.200,-2.000,0.0077,0.060,nan,0.00,1,1,1,0.0000,0.268,0,0.072,1,0.732,0,0,yolo,105.6,yolo,0,0,0,0.000,0,-1,0
1785568275.617,-2.085,-2.290,1.493,0.9985,1.558,0.290,2.116,0.2715,9.472,-0.350,-0.336,1.000,-2.116,-3.643,-0.1959,0.0239,-0.074,-0.074,-1.209,1.066,2.200,-2.000,0.0077,0.056,nan,0.00,1,1,1,0.0000,0.550,0,0.175,1,0.720,0,0,yolo,105.6,yolo,0,0,0,0.000,0,-1,0
1785568275.644,-2.085,-2.290,1.493,0.9985,3.058,0.290,2.131,0.2548,9.636,-0.359,-0.273,1.000,-2.131,-6.545,0.0736,-2.0000,-0.074,0.095,-1.209,1.066,2.200,-2.000,0.0077,0.125,nan,0.00,1,1,1,0.0000,0.550,0,0.175,1,0.720,0,0,yolo,91.5,yolo,0,0,0,0.000,0,-1,0
1785568275.684,-2.218,-2.267,1.315,0.9985,1.558,0.267,2.131,0.2689,9.636,-0.359,-0.273,1.000,-2.131,-3.701,-0.1781,0.0102,-0.083,-0.083,-1.198,1.078,2.200,-2.000,0.0077,0.122,nan,0.00,1,1,1,0.0000,0.403,0,0.129,1,0.709,0,0,yolo,91.5,yolo,0,0,0,0.000,0,-1,0
1785568275.711,-2.517,-2.244,1.130,0.9983,1.073,0.244,2.131,0.2700,9.636,-0.359,-0.273,1.000,-2.131,-3.590,-0.1860,0.0320,-0.091,-0.091,-1.177,1.090,2.200,-2.000,0.0077,0.120,nan,0.00,1,1,1,0.0000,0.403,0,0.129,1,0.709,0,0,yolo,91.5,yolo,0,0,0,0.000,0,-1,0
1785568275.740,-2.606,-2.226,0.942,0.9982,0.781,0.226,1.967,0.2533,9.430,-0.324,-0.112,1.000,-1.967,-3.387,-0.2698,-1.4865,-0.104,-0.020,-1.153,1.102,2.181,-2.000,0.0077,0.269,nan,0.00,1,1,1,0.0000,0.405,0,0.131,1,0.708,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568275.774,-2.671,-2.211,0.772,0.9982,0.693,0.211,1.967,0.2651,9.430,-0.324,-0.112,1.000,-1.967,-3.364,-0.0973,0.0212,-0.117,-0.117,-1.131,1.113,2.183,-2.000,0.0076,0.267,nan,0.00,1,1,1,0.0000,0.405,0,0.132,1,0.721,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568275.805,-2.671,-2.211,0.772,0.9982,0.693,0.211,1.967,0.2650,9.430,-0.324,-0.112,1.000,-1.967,-3.364,-0.0973,0.0212,-0.117,-0.117,-1.131,1.113,2.183,-2.000,0.0076,0.267,nan,0.00,1,1,1,0.0000,0.405,0,0.132,1,0.721,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568275.836,-2.736,-2.197,0.612,0.9981,-0.312,0.197,1.684,0.2484,9.420,-0.277,0.037,1.000,-1.684,-2.424,-0.3490,-1.0833,-0.131,-0.004,-1.109,1.124,2.039,-2.000,0.0076,0.411,nan,0.00,1,1,1,0.0000,0.407,0,0.133,1,0.731,0,0,yolo,104.4,yolo,0,0,0,0.000,0,-1,0
1785568275.868,-2.800,-2.184,0.444,0.9981,-0.623,0.184,1.684,0.2609,9.420,-0.277,0.037,1.000,-1.684,-2.177,-0.1411,0.0255,-0.146,-0.146,-1.083,1.135,2.041,-2.000,0.0075,0.409,nan,0.00,1,1,1,0.0000,0.436,0,0.170,0,0.726,0,0,yolo,104.4,yolo,0,0,0,0.000,0,-1,0
1785568275.898,-2.730,-2.171,0.287,0.9981,-0.804,0.171,1.684,0.2618,9.420,-0.277,0.037,1.000,-1.684,-1.926,-0.1588,0.0456,-0.163,-0.163,-1.063,1.146,2.043,-2.000,0.0075,0.407,nan,0.00,1,1,1,0.0000,0.436,0,0.170,0,0.726,0,0,yolo,104.4,yolo,0,0,0,0.000,0,-1,0
1785568275.934,-2.654,-2.160,0.146,0.9982,-2.304,0.160,1.217,0.2452,9.303,-0.198,0.177,1.000,-1.217,4.002,-1.1371,-1.9455,-0.180,-0.147,-1.042,1.157,1.913,-2.000,0.0074,0.537,nan,0.00,1,1,1,0.0000,0.305,0,0.133,0,0.746,0,0,yolo,92.1,yolo,0,0,0,0.000,0,-1,0
1785568275.974,-2.417,-2.148,0.027,0.9984,-1.480,0.148,1.217,0.2571,9.303,-0.198,0.177,1.000,-1.217,-0.938,-0.0524,0.0294,-0.199,-0.199,-1.012,1.168,1.916,-2.000,0.0074,0.534,nan,0.00,1,1,1,0.0000,0.311,0,0.143,0,0.742,0,0,yolo,92.1,yolo,0,0,0,0.000,0,-1,0
1785568276.006,-2.417,-2.148,0.027,0.9984,-1.480,0.148,1.217,0.2570,9.303,-0.198,0.177,1.000,-1.217,-0.938,-0.0524,0.0294,-0.199,-0.199,-1.012,1.168,1.916,-2.000,0.0073,0.534,nan,0.00,1,1,1,0.0000,0.307,0,0.137,0,0.732,0,0,yolo,92.1,yolo,0,0,0,0.000,0,-1,0
1785568276.042,-2.272,-2.135,-0.082,0.9985,-2.980,0.135,0.802,0.2404,9.214,-0.129,0.310,1.000,-0.802,2.116,-0.5009,-0.9282,-0.217,-0.173,-0.978,1.180,1.792,-2.000,0.0073,0.658,nan,0.00,1,1,1,0.0000,0.307,0,0.137,0,0.732,1,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785568276.069,-1.876,-2.120,-0.175,0.9988,-2.419,0.120,0.802,0.2546,9.214,-0.129,0.310,1.000,-0.802,0.543,-0.0650,0.0609,-0.238,-0.238,-0.917,1.193,1.796,-2.000,0.0072,0.654,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.756,0,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785568276.104,-1.876,-2.120,-0.175,0.9988,-2.419,0.120,0.802,0.2546,9.214,-0.129,0.310,1.000,-0.802,0.543,-0.0650,0.0609,-0.238,-0.238,-0.917,1.193,1.796,-2.000,0.0071,0.654,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.756,1,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785568276.133,-1.549,-2.107,-0.250,0.9990,-3.919,0.107,0.469,0.2379,9.358,-0.077,0.455,1.000,-0.469,10.318,-1.6306,-2.0000,-0.254,-0.363,-0.852,1.205,1.650,-2.000,0.0070,0.800,nan,0.00,1,1,1,0.0000,0.315,0,0.150,0,0.766,0,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785568276.163,-1.132,-2.096,-0.301,0.9991,-2.419,0.096,0.469,0.2501,9.358,-0.077,0.455,1.000,-0.469,0.794,0.0966,0.0632,-0.267,-0.267,-0.789,1.216,1.652,-2.000,0.0070,0.798,nan,0.00,1,1,1,0.0000,0.316,0,0.152,0,0.773,0,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785568276.199,-1.132,-2.096,-0.301,0.9991,-1.926,0.096,0.469,0.2500,9.358,-0.077,0.455,1.000,-0.469,0.794,0.0966,0.0632,-0.267,-0.267,-0.789,1.216,1.652,-2.000,0.0069,0.798,nan,0.00,1,1,1,0.0000,0.316,0,0.152,0,0.773,1,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785568276.226,-0.890,-2.086,-0.339,0.9992,-3.426,0.086,0.131,0.2333,9.110,-0.021,0.531,1.000,-0.131,5.771,-0.5379,-0.6432,-0.275,-0.361,-0.721,1.226,1.587,-2.000,0.0068,0.863,nan,0.00,1,1,1,0.0000,0.426,0,0.158,1,0.803,0,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568276.256,-0.555,-2.077,-0.357,0.9993,-2.490,0.077,0.131,0.2479,9.110,-0.021,0.531,1.000,-0.131,1.935,0.0794,0.0629,-0.282,-0.282,-0.658,1.236,1.589,-2.000,0.0067,0.861,nan,0.00,1,1,1,0.0000,0.424,0,0.155,1,0.814,0,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568276.293,-0.315,-2.069,-0.362,0.9993,-2.305,0.069,0.131,0.2505,9.110,-0.021,0.531,1.000,-0.131,1.989,0.0757,0.1220,-0.286,-0.286,-0.599,1.245,1.590,-2.000,0.0066,0.860,nan,0.00,1,1,1,0.0000,0.533,0,0.158,2,0.846,0,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568276.338,-0.098,-2.061,-0.370,0.9994,-3.805,0.061,-0.279,0.2338,9.103,0.044,0.610,1.000,0.279,5.940,-0.3902,-0.4611,-0.287,-0.349,-0.539,1.254,1.513,-2.000,0.0065,0.937,nan,0.00,1,1,1,0.0000,0.528,0,0.153,2,0.848,0,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785568276.383,0.320,-2.055,-0.349,0.9993,-2.801,0.055,-0.279,0.2456,9.103,0.044,0.610,1.000,0.279,3.121,0.0602,0.0676,-0.289,-0.289,-0.471,1.263,1.514,-2.000,0.0064,0.936,nan,0.00,1,1,1,0.0000,0.528,0,0.153,2,0.848,2,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785568276.409,0.705,-2.049,-0.324,0.9993,-4.301,0.049,-0.690,0.2289,8.662,0.104,0.694,1.000,0.690,10.475,-0.9317,-1.0270,-0.287,-0.413,-0.412,1.272,1.446,-2.000,0.0064,1.004,nan,0.00,1,1,1,0.0000,0.529,0,0.154,2,0.848,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785568276.440,0.705,-2.049,-0.324,0.9993,-3.237,0.049,-0.690,0.2405,8.662,0.104,0.694,1.000,0.690,3.942,0.1257,0.0000,-0.287,-0.287,-0.412,1.272,1.446,-2.000,0.0064,1.004,nan,0.00,1,1,1,0.0000,0.574,0,0.199,1,0.848,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785568276.472,1.091,-2.045,-0.277,0.9992,-2.794,0.045,-0.690,0.2435,8.662,0.104,0.694,1.000,0.690,3.885,0.1296,0.0671,-0.283,-0.283,-0.345,1.279,1.446,-2.000,0.0064,1.004,nan,0.00,1,1,1,0.0000,0.574,0,0.199,1,0.848,1,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
