t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785617234.828,0.349,-9.456,0.083,0.9864,0,-0.005,7.456,-0.171,0.3151,10.756,0.035,-3.170,1.000,0.186,0.353,-0.0000,-0.0000,0.014,0.014,-0.123,0.281,1.200,-2.000,0.0060,-1.360,nan,-0.02,1,1,1,-0.0005,1.000,1,0.439,7,0.163,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617234.859,0.355,-8.745,0.103,0.9884,0,0.019,6.745,-0.081,0.3187,10.756,0.035,-3.170,1.000,0.186,0.336,-0.0000,-0.0000,0.016,0.016,-0.157,0.331,1.200,-2.000,0.0060,-1.498,nan,-0.10,1,1,1,-0.0037,1.000,1,0.439,7,0.163,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617234.890,0.359,-8.005,0.121,0.9902,0,0.046,6.005,-0.060,0.3020,10.666,0.034,-2.925,1.000,0.184,0.314,0.0043,-0.8709,0.018,0.016,-0.205,0.379,1.200,-2.000,0.0060,-1.411,nan,-0.12,1,1,1,-0.0043,1.000,1,0.435,7,0.202,0,0,yolo,87.3,yolo,0,0,0,0.000,0,-1,0
1785617234.915,0.362,-7.412,0.132,0.9916,0,0.095,5.412,-0.046,0.3157,10.666,0.034,-2.925,1.000,0.184,0.266,0.0053,-0.0591,0.021,0.021,-0.265,0.424,1.200,-2.000,0.0060,-1.525,nan,-0.14,1,1,1,-0.0048,1.000,1,0.435,7,0.202,0,0,yolo,87.3,yolo,0,0,0,0.000,0,-1,0
1785617234.951,0.358,-6.862,0.137,0.9928,0,0.122,4.862,-0.964,0.3152,10.666,0.034,-2.925,1.000,0.184,0.236,0.0076,-0.1323,0.023,0.023,-0.338,0.466,1.200,-2.000,0.0060,-1.630,nan,0.78,1,1,1,0.0272,0.929,1,0.434,6,0.209,0,0,yolo,87.3,yolo,0,0,0,0.000,0,-1,0
1785617234.983,0.345,-6.347,0.201,0.9939,0,0.416,4.347,-1.129,0.2986,10.496,0.030,-2.726,1.000,0.165,-0.071,0.0532,-1.2157,0.025,0.026,-0.428,0.508,1.200,-2.000,0.0060,-1.548,nan,0.96,1,1,1,0.0337,1.000,1,0.377,6,0.220,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.013,0.345,-6.347,0.201,0.9939,0,0.130,4.347,-0.750,0.3152,10.496,0.030,-2.726,1.000,0.165,0.215,-0.0015,0.0000,0.025,0.025,-0.428,0.508,1.200,-2.000,0.0060,-1.548,nan,0.59,1,1,1,0.0204,1.000,1,0.377,6,0.220,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.045,0.296,-5.886,0.319,0.9947,0,0.097,3.886,-0.572,0.3167,10.496,0.030,-2.726,1.000,0.165,0.198,-0.0002,-0.0902,0.026,0.026,-0.518,0.547,1.200,-2.000,0.0060,-1.635,nan,0.41,1,1,1,0.0142,1.000,1,0.366,6,0.248,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.081,0.281,-5.488,0.395,0.9954,0,0.095,3.488,-0.439,0.3152,10.496,0.030,-2.726,1.000,0.165,0.186,0.0007,-0.1690,0.027,0.027,-0.597,0.580,1.200,-2.000,0.0060,-1.709,nan,0.27,1,1,1,0.0096,1.000,1,0.366,6,0.248,1,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.108,0.275,-5.135,0.433,0.9960,0,0.104,3.135,-0.333,0.3133,10.496,0.030,-2.726,1.000,0.165,0.170,0.0019,-0.2502,0.028,0.028,-0.678,0.610,1.200,-2.000,0.0060,-1.775,nan,0.17,1,1,1,0.0059,1.000,1,0.362,6,0.263,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.139,0.267,-4.847,0.458,0.9964,0,0.112,2.847,-0.347,0.3114,10.496,0.030,-2.726,1.000,0.165,0.155,0.0030,-0.3257,0.029,0.029,-0.753,0.636,1.200,-2.000,0.0060,-1.829,nan,0.18,1,1,1,0.0064,1.000,1,0.306,5,0.473,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.174,0.258,-4.579,0.484,0.9968,0,0.120,2.579,-0.358,0.3090,10.496,0.030,-2.726,1.000,0.165,0.138,0.0043,-0.4079,0.031,0.031,-0.835,0.663,1.200,-2.000,0.0060,-1.879,nan,0.19,1,1,1,0.0067,1.000,1,0.306,5,0.473,1,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.200,0.248,-4.337,0.511,0.9971,0,0.126,2.337,-0.504,0.3062,10.496,0.030,-2.726,1.000,0.165,0.122,0.0055,-0.4978,0.032,0.032,-0.925,0.690,1.200,-2.000,0.0060,-1.924,nan,0.34,1,1,1,0.0118,1.000,1,0.301,5,0.492,0,0,yolo,84.5,yolo,0,0,0,0.000,0,-1,0
1785617235.232,0.237,-4.127,0.544,0.9974,0,0.776,2.127,-0.700,0.2932,10.491,-0.020,-1.502,1.000,-0.107,-0.539,-0.0000,-0.0000,0.033,0.033,-1.006,0.714,1.707,-2.000,0.0061,-0.743,nan,0.81,1,1,1,0.0282,1.000,1,0.295,5,0.496,0,0,yolo,85.3,yolo,0,0,0,0.000,0,-1,0
1785617235.255,0.174,-3.930,0.593,0.9976,0,0.732,1.930,-0.700,0.2911,10.491,-0.020,-1.502,1.000,-0.107,-0.558,0.0015,-0.0697,0.035,0.035,-1.076,0.738,1.671,-2.000,0.0062,-0.779,nan,0.81,1,1,1,0.0282,1.000,1,0.295,5,0.496,0,0,yolo,85.3,yolo,0,0,0,0.000,0,-1,0
1785617235.282,0.174,-3.930,0.593,0.9976,0,0.732,1.930,-0.970,0.2912,10.491,-0.020,-1.502,1.000,-0.107,-0.558,0.0015,-0.0697,0.035,0.035,-1.076,0.738,1.671,-2.000,0.0063,-0.779,nan,1.08,1,1,1,0.0376,1.000,1,0.295,5,0.496,1,0,yolo,85.3,yolo,0,0,0,0.000,0,-1,0
1785617235.310,0.109,-3.752,0.650,0.9979,0,0.607,1.752,-1.632,0.2745,10.446,-0.020,-1.407,1.000,-0.107,-0.498,-0.0006,-1.7753,0.036,0.028,-1.129,0.760,1.730,-2.000,0.0063,-0.720,nan,1.74,1,1,1,0.0607,1.000,1,0.292,5,0.515,0,0,yolo,83.9,yolo,0,0,0,0.000,0,-1,0
1785617235.341,0.048,-3.573,0.718,0.9981,0,0.649,1.573,-2.937,0.2912,10.446,-0.020,-1.407,1.000,-0.107,-0.602,0.0076,-0.0408,0.036,0.036,-1.170,0.782,1.697,-2.000,0.0064,-0.753,nan,3.04,1,1,1,0.1063,1.000,1,0.284,5,0.572,0,0,yolo,83.9,yolo,0,0,0,0.000,0,-1,0
1785617235.372,-0.014,-3.426,0.886,0.9982,0,0.568,1.426,-3.544,0.2745,10.446,-0.020,-1.407,1.000,-0.107,-0.582,0.0062,-0.0717,0.034,0.034,-1.201,0.803,1.670,-2.000,0.0065,-0.780,nan,3.65,1,1,1,0.1274,1.000,1,0.284,5,0.572,0,0,yolo,83.9,yolo,0,0,0,0.000,0,-1,0
1785617235.404,-0.073,-3.300,1.158,0.9983,0,0.440,1.300,-5.044,0.2624,10.429,-0.020,-1.316,1.000,-0.111,-0.514,0.0073,-0.6661,0.031,0.024,-1.215,0.821,1.737,-2.000,0.0066,-0.713,nan,5.98,1,1,1,0.2089,1.000,1,0.276,5,0.575,0,0,yolo,87.5,yolo,0,0,0,0.000,0,-1,0
1785617235.439,-0.128,-3.183,1.514,0.9985,0,0.370,1.183,-6.544,0.2710,10.429,-0.020,-1.316,1.000,-0.111,-0.498,0.0016,0.0017,0.026,0.026,-1.213,0.839,1.715,-2.000,0.0066,-0.735,nan,7.73,1,1,1,0.2700,1.000,1,0.276,5,0.575,2,0,yolo,87.5,yolo,0,0,0,0.000,0,-1,0
1785617235.466,-0.186,-3.068,2.020,0.9986,0,0.206,1.068,-7.889,0.2711,10.429,-0.020,-1.316,1.000,-0.111,-0.392,-0.0064,0.0115,0.018,0.018,-1.203,0.858,1.694,-2.000,0.0067,-0.756,nan,8.00,1,1,1,0.2975,0.900,1,0.276,4,0.587,0,0,yolo,87.5,yolo,0,0,0,0.000,0,-1,0
1785617235.498,-0.236,-2.965,2.624,0.9987,0,1.242,0.965,-6.389,0.2544,10.397,-0.035,-1.181,1.000,-0.194,-1.478,0.1505,-1.1431,0.008,0.029,-1.188,0.875,1.808,-2.000,0.0068,-0.642,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.601,0,0,yolo,86.4,yolo,0,0,0,0.000,0,-1,0
1785617235.528,-0.363,-2.871,3.179,0.9987,0,-0.038,0.871,-4.889,0.2711,10.397,-0.035,-1.181,1.000,-0.194,-0.325,-0.0302,0.0329,-0.001,-0.001,-1.155,0.891,1.791,-2.000,0.0068,-0.659,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.601,0,0,yolo,86.4,yolo,0,0,0,0.000,0,-1,0
1785617235.559,-0.363,-2.871,3.179,0.9987,0,-0.038,0.871,-3.389,0.2878,10.397,-0.035,-1.181,1.000,-0.194,-0.325,-0.0302,0.0329,-0.001,-0.001,-1.155,0.891,1.791,-2.000,0.0069,-0.659,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.657,0,0,yolo,86.4,yolo,0,0,0,0.000,0,-1,0
1785617235.594,-0.388,-2.785,3.558,0.9988,0,1.462,0.785,-1.889,0.2711,10.340,-0.055,-1.043,1.000,-0.306,-2.094,0.2020,-1.1985,-0.009,0.038,-1.124,0.907,1.911,-2.000,0.0070,-0.539,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.657,1,0,yolo,84.0,yolo,0,0,0,0.000,0,-1,0
1785617235.620,-0.388,-2.700,3.803,0.9989,0,-0.028,0.700,-0.389,0.2878,10.340,-0.055,-1.043,1.000,-0.306,-0.361,-0.0543,0.0144,-0.016,-0.016,-1.110,0.922,1.896,-2.000,0.0070,-0.554,nan,0.00,1,1,1,0.0000,0.963,0,0.227,4,0.752,0,0,yolo,84.0,yolo,0,0,0,0.000,0,-1,0
1785617235.651,-0.515,-2.625,3.949,0.9989,0,1.472,0.625,0.693,0.2711,10.212,-0.124,-0.886,1.000,-0.693,-7.376,1.0355,-2.0000,-0.019,0.055,-1.103,0.936,2.034,-2.000,0.0071,-0.416,nan,0.00,1,1,1,0.0000,0.941,0,0.213,4,0.762,0,0,yolo,83.6,yolo,0,0,0,0.000,0,-1,0
1785617235.682,-0.658,-2.550,4.081,0.9989,0,0.496,0.550,0.693,0.2844,10.212,-0.124,-0.886,1.000,-0.693,-1.154,-0.0778,0.0028,-0.023,-0.023,-1.101,0.950,2.021,-2.000,0.0071,-0.429,nan,0.00,1,1,1,0.0000,0.941,0,0.213,4,0.762,0,0,yolo,83.6,yolo,0,0,0,0.000,0,-1,0
1785617235.713,-0.692,-2.497,3.969,0.9990,0,0.437,0.497,0.693,0.2841,10.212,-0.124,-0.886,1.000,-0.693,-1.129,-0.0797,-0.0109,-0.024,-0.024,-1.114,0.963,2.011,-2.000,0.0071,-0.439,nan,0.00,1,1,1,0.0000,0.932,0,0.207,4,0.762,0,0,yolo,83.6,yolo,0,0,0,0.000,0,-1,0
1785617235.745,-0.723,-2.449,3.901,0.9990,0,1.937,0.449,1.627,0.3008,10.107,-0.287,-0.951,1.000,-1.627,-14.000,2.4695,1.1350,-0.027,0.370,-1.129,0.976,1.936,-2.000,0.0072,-0.514,nan,0.00,1,1,1,0.0000,0.833,0,0.220,3,0.762,0,0,yolo,78.9,yolo,0,0,0,0.000,0,-1,0
1785617235.776,-0.891,-2.406,3.812,0.9990,0,0.948,0.406,1.627,0.2862,10.107,-0.287,-0.951,1.000,-1.627,-1.839,-0.3981,-0.0222,-0.028,-0.028,-1.151,0.988,1.929,-2.000,0.0072,-0.521,nan,0.00,1,1,1,0.0000,0.956,0,0.222,4,0.758,0,0,yolo,78.9,yolo,0,0,0,0.000,0,-1,0
1785617235.808,-0.891,-2.406,3.812,0.9990,0,2.448,0.406,2.315,0.2979,10.003,-0.404,-0.963,1.000,-2.315,-14.000,1.8022,0.2277,-0.028,0.481,-1.151,0.988,1.914,-2.000,0.0073,-0.536,nan,0.00,1,1,1,0.0000,0.823,0,0.213,3,0.743,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.838,-0.970,-2.367,3.663,0.9990,0,2.003,0.367,2.315,0.2866,10.003,-0.404,-0.963,1.000,-2.315,-2.973,-0.5111,-0.0292,-0.030,-0.030,-1.180,1.001,1.907,-2.000,0.0074,-0.543,nan,0.00,1,1,1,0.0000,0.935,0,0.210,4,0.724,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.870,-1.176,-2.330,3.485,0.9990,0,1.796,0.330,2.315,0.2717,10.003,-0.404,-0.963,1.000,-2.315,-2.972,-0.5112,-0.0682,-0.030,-0.030,-1.219,1.013,1.903,-2.000,0.0074,-0.547,nan,0.00,1,1,1,0.0000,0.935,0,0.210,4,0.724,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.900,-1.326,-2.302,3.295,0.9989,0,3.296,0.302,2.840,0.2550,9.861,-0.489,-0.865,1.000,-2.840,-14.000,0.9040,-0.9065,-0.032,0.423,-1.250,1.024,1.993,-2.000,0.0075,-0.457,nan,0.00,1,1,1,0.0000,0.927,0,0.204,4,0.725,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.931,-1.586,-2.279,3.086,0.9988,0,2.956,0.279,2.840,0.2717,9.861,-0.489,-0.865,1.000,-2.840,-4.541,-0.4555,-0.0078,-0.032,-0.032,-1.257,1.035,1.992,-2.000,0.0075,-0.458,nan,0.00,1,1,1,0.0000,0.810,0,0.203,3,0.725,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.961,-1.826,-2.260,2.869,0.9987,0,2.694,0.260,2.840,0.2719,9.861,-0.489,-0.865,1.000,-2.840,-4.519,-0.4571,-0.0012,-0.034,-0.034,-1.251,1.046,1.990,-2.000,0.0075,-0.460,nan,0.00,1,1,1,0.0000,0.810,0,0.203,3,0.725,0,0,yolo,81.2,yolo,0,0,0,0.000,0,-1,0
1785617235.992,-2.037,-2.243,2.648,0.9986,0,4.194,0.243,3.142,0.2552,9.739,-0.535,-0.739,1.000,-3.142,-13.306,0.5132,-1.2139,-0.038,0.328,-1.236,1.056,2.112,-2.000,0.0076,-0.338,nan,0.00,1,1,1,0.0000,0.699,0,0.208,2,0.731,0,0,yolo,77.6,yolo,0,0,0,0.000,0,-1,0
1785617236.028,-2.395,-2.229,2.406,0.9984,0,3.252,0.229,3.142,0.2719,9.739,-0.535,-0.739,1.000,-3.142,-5.647,-0.3693,0.0362,-0.041,-0.041,-1.200,1.067,2.113,-2.000,0.0076,-0.337,nan,0.00,1,1,1,0.0000,0.695,0,0.204,2,0.744,0,0,yolo,77.6,yolo,0,0,0,0.000,0,-1,0
1785617236.073,-2.671,-2.218,2.156,0.9982,0,4.752,0.218,3.185,0.2552,9.537,-0.531,-0.469,1.000,-3.185,-10.068,0.0721,-2.0000,-0.047,0.194,-1.167,1.078,2.200,-2.000,0.0076,-0.075,nan,0.00,1,1,1,0.0000,0.341,0,0.193,2,0.725,0,0,yolo,77.7,yolo,0,0,0,0.000,0,-1,0
1785617236.101,-3.078,-2.210,1.896,0.9978,0,3.252,0.210,3.185,0.2719,9.537,-0.531,-0.469,1.000,-3.185,-6.234,-0.2485,0.0244,-0.054,-0.054,-1.143,1.088,2.200,-2.000,0.0076,-0.072,nan,0.00,1,1,1,0.0000,0.682,0,0.193,2,0.725,0,0,yolo,77.7,yolo,0,0,0,0.000,0,-1,0
1785617236.125,-3.078,-2.210,1.896,0.9978,0,2.982,0.210,3.073,0.2552,9.207,-0.494,-0.241,1.000,-3.073,-6.060,-0.5409,-2.0000,-0.054,0.116,-1.143,1.088,2.200,-2.000,0.0076,0.141,nan,0.00,1,1,1,0.0000,0.682,0,0.193,2,0.712,0,0,yolo,81.9,yolo,0,0,0,0.000,0,-1,0
1785617236.165,-3.592,-2.198,1.410,0.9973,0,2.391,0.198,3.073,0.2701,9.207,-0.494,-0.241,1.000,-3.073,-5.982,-0.1945,0.0458,-0.078,-0.078,-1.097,1.109,2.200,-2.000,0.0076,0.144,nan,0.00,1,1,1,0.0000,0.403,0,0.129,1,0.686,0,0,yolo,81.9,yolo,0,0,0,0.000,0,-1,0
1785617236.196,-3.793,-2.195,1.174,0.9971,0,1.971,0.195,3.073,0.2709,9.207,-0.494,-0.241,1.000,-3.073,-5.764,-0.2097,0.0636,-0.093,-0.093,-1.079,1.119,2.200,-2.000,0.0076,0.145,nan,0.00,1,1,1,0.0000,0.543,0,0.168,1,0.694,0,0,yolo,81.9,yolo,0,0,0,0.000,0,-1,0
1785617236.231,-3.793,-2.195,1.174,0.9971,0,1.972,0.195,2.787,0.2542,9.038,-0.440,-0.092,1.000,-2.787,-5.765,-0.4510,-1.3855,-0.093,0.111,-1.079,1.119,2.167,-2.000,0.0076,0.283,nan,0.00,1,1,1,0.0000,0.543,0,0.168,1,0.694,1,0,yolo,81.5,yolo,0,0,0,0.000,0,-1,0
1785617236.258,-3.956,-2.193,0.937,0.9969,0,0.858,0.193,2.787,0.2646,9.038,-0.440,-0.092,1.000,-2.787,-4.815,-0.2212,0.0170,-0.110,-0.110,-1.062,1.129,2.166,-2.000,0.0075,0.284,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.696,0,0,yolo,81.5,yolo,0,0,0,0.000,0,-1,0
1785617236.289,-4.069,-2.191,0.707,0.9968,0,-0.642,0.191,2.417,0.2479,8.949,-0.378,0.035,1.000,-2.417,-2.064,-0.8682,-1.7977,-0.129,0.038,-1.053,1.139,2.046,-2.000,0.0075,0.404,nan,0.00,1,1,1,0.0000,0.549,0,0.174,1,0.726,0,0,yolo,82.1,yolo,0,0,0,0.000,0,-1,0
1785617236.320,-4.019,-2.188,0.519,0.9968,0,-0.356,0.188,2.417,0.2609,8.949,-0.378,0.035,1.000,-2.417,-3.663,-0.1880,0.0159,-0.150,-0.150,-1.037,1.149,2.047,-2.000,0.0074,0.403,nan,0.00,1,1,1,0.0000,0.555,0,0.180,1,0.736,0,0,yolo,82.1,yolo,0,0,0,0.000,0,-1,0
1785617236.355,-3.985,-2.183,0.332,0.9969,0,-0.651,0.183,2.417,0.2618,8.949,-0.378,0.035,1.000,-2.417,-3.334,-0.2105,0.0374,-0.173,-0.173,-1.016,1.160,2.048,-2.000,0.0074,0.402,nan,0.00,1,1,1,0.0000,0.555,0,0.180,1,0.736,2,0,yolo,82.1,yolo,0,0,0,0.000,0,-1,0
1785617236.383,-3.932,-2.179,0.130,0.9969,0,-2.151,0.179,1.900,0.2452,8.979,-0.298,0.168,1.000,-1.900,-0.325,-0.8098,-1.2645,-0.195,-0.039,-0.990,1.171,1.921,-2.000,0.0074,0.529,nan,0.00,1,1,1,0.0000,0.315,0,0.150,0,0.773,0,0,yolo,82.0,yolo,0,0,0,0.000,0,-1,0
1785617236.408,-3.932,-2.179,0.130,0.9969,0,-1.829,0.179,1.900,0.2562,8.979,-0.298,0.168,1.000,-1.900,-2.102,-0.1560,0.0000,-0.195,-0.195,-0.990,1.171,1.921,-2.000,0.0073,0.529,nan,0.00,1,1,1,0.0000,0.319,0,0.156,0,0.790,0,0,yolo,82.0,yolo,0,0,0,0.000,0,-1,0
1785617236.445,-3.767,-2.173,-0.041,0.9971,0,-3.329,0.173,1.396,0.2396,8.969,-0.219,0.280,1.000,-1.396,3.847,-1.1828,-1.5744,-0.219,-0.149,-0.960,1.181,1.816,-2.000,0.0072,0.634,nan,0.00,1,1,1,0.0000,0.321,0,0.160,0,0.810,0,0,yolo,75.7,yolo,0,0,0,0.000,0,-1,0
1785617236.481,-3.489,-2.165,-0.153,0.9974,0,-2.793,0.165,1.396,0.2549,8.969,-0.219,0.280,1.000,-1.396,-0.696,-0.0940,0.0444,-0.243,-0.243,-0.916,1.191,1.819,-2.000,0.0072,0.631,nan,0.00,1,1,1,0.0000,0.317,0,0.153,0,0.836,0,0,yolo,75.7,yolo,0,0,0,0.000,0,-1,0
1785617236.509,-3.216,-2.155,-0.244,0.9977,0,-2.830,0.155,1.396,0.2569,8.969,-0.219,0.280,1.000,-1.396,-0.386,-0.1153,0.0906,-0.264,-0.264,-0.870,1.200,1.821,-2.000,0.0071,0.629,nan,0.00,1,1,1,0.0000,0.317,0,0.153,0,0.836,0,0,yolo,75.7,yolo,0,0,0,0.000,0,-1,0
1785617236.535,-2.995,-2.147,-0.342,0.9979,0,-4.330,0.147,0.888,0.2402,8.907,-0.138,0.380,1.000,-0.888,6.453,-1.1846,-1.3614,-0.282,-0.285,-0.824,1.209,1.730,-2.000,0.0070,0.720,nan,0.00,1,1,1,0.0000,0.211,0,0.152,1,0.840,0,0,yolo,80.5,yolo,0,0,0,0.000,0,-1,0
1785617236.571,-2.679,-2.139,-0.424,0.9982,0,-3.414,0.139,0.888,0.2522,8.907,-0.138,0.380,1.000,-0.888,0.734,-0.0140,0.0518,-0.299,-0.299,-0.772,1.217,1.732,-2.000,0.0070,0.718,nan,0.00,1,1,1,0.0000,0.421,0,0.151,1,0.836,0,0,yolo,80.5,yolo,0,0,0,0.000,0,-1,0
1785617236.603,-2.411,-2.131,-0.478,0.9984,0,-3.359,0.131,0.888,0.2544,8.907,-0.138,0.380,1.000,-0.888,0.948,-0.0285,0.1019,-0.314,-0.314,-0.722,1.225,1.734,-2.000,0.0069,0.716,nan,0.00,1,1,1,0.0000,0.420,0,0.149,1,0.839,0,0,yolo,80.5,yolo,0,0,0,0.000,0,-1,0
1785617236.634,-2.171,-2.123,-0.531,0.9986,0,-4.859,0.123,0.398,0.2377,8.607,-0.060,0.458,1.000,-0.398,6.140,-0.7366,-0.6193,-0.327,-0.346,-0.680,1.233,1.672,-2.000,0.0068,0.778,nan,0.00,1,1,1,0.0000,0.420,0,0.149,1,0.839,0,0,yolo,79.9,yolo,0,0,0,0.000,0,-1,0
1785617236.666,-1.875,-2.114,-0.585,0.9988,0,-4.232,0.114,0.398,0.2493,8.607,-0.060,0.458,1.000,-0.398,2.357,0.0067,0.0346,-0.339,-0.339,-0.646,1.241,1.674,-2.000,0.0067,0.776,nan,0.00,1,1,1,0.0000,0.526,0,0.151,2,0.834,0,0,yolo,79.9,yolo,0,0,0,0.000,0,-1,0
1785617236.697,-1.526,-2.105,-0.608,0.9990,0,-5.732,0.105,-0.108,0.2326,8.748,0.016,0.531,1.000,0.108,10.507,-1.1574,-1.1311,-0.351,-0.453,-0.608,1.249,1.598,-2.000,0.0067,0.852,nan,0.00,1,1,1,0.0000,0.421,0,0.151,1,0.836,0,0,yolo,85.1,yolo,0,0,0,0.000,0,-1,0
1785617236.729,-1.059,-2.096,-0.609,0.9992,0,-4.421,0.096,-0.108,0.2475,8.748,0.016,0.531,1.000,0.108,3.361,0.0917,0.0494,-0.361,-0.361,-0.559,1.257,1.599,-2.000,0.0066,0.851,nan,0.00,1,1,1,0.0000,0.522,0,0.147,2,0.842,0,0,yolo,85.1,yolo,0,0,0,0.000,0,-1,0
