t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785617332.164,-1.069,-7.665,0.143,0.9909,0,-1.048,5.665,-0.514,0.2912,8.553,0.023,-1.835,1.000,0.154,-0.021,0.2065,-0.0383,-0.063,-0.063,-0.149,0.362,1.772,-2.000,0.0059,-0.678,nan,0.36,1,1,1,0.0126,1.000,1,0.432,7,0.184,0,0,yolo,94.7,yolo,0,0,0,0.000,0,-1,0
1785617332.194,-0.983,-6.995,0.158,0.9924,0,-1.070,4.995,-0.606,0.2923,8.553,0.023,-1.835,1.000,0.154,0.087,0.1994,-0.0723,-0.070,-0.070,-0.183,0.405,1.670,-2.000,0.0060,-0.780,nan,0.45,1,1,1,0.0158,1.000,1,0.431,7,0.218,0,0,yolo,94.7,yolo,0,0,0,0.000,0,-1,0
1785617332.226,-0.903,-6.402,0.224,0.9936,0,-2.570,4.402,-0.964,0.2757,8.586,0.085,-1.539,1.000,0.565,9.342,-0.9261,-2.0000,-0.077,-0.330,-0.226,0.449,1.877,-2.000,0.0060,-0.573,nan,0.40,1,1,1,0.0139,1.000,1,0.378,6,0.241,0,0,yolo,89.4,yolo,0,0,0,0.000,0,-1,0
1785617332.257,-0.903,-6.402,0.224,0.9936,0,-1.829,4.402,-0.923,0.2891,8.586,0.085,-1.539,1.000,0.565,0.926,0.2523,0.0000,-0.077,-0.077,-0.226,0.449,1.877,-2.000,0.0061,-0.573,nan,0.36,1,1,1,0.0125,1.000,1,0.378,6,0.241,0,0,yolo,89.4,yolo,0,0,0,0.000,0,-1,0
1785617332.288,-0.631,-5.842,0.310,0.9947,0,-3.329,3.842,-1.008,0.2725,8.665,0.111,-1.197,1.000,0.732,6.583,-0.3776,-2.0000,-0.084,-0.289,-0.265,0.493,2.140,-2.000,0.0061,-0.310,nan,0.28,1,1,1,0.0096,1.000,1,0.373,6,0.255,0,0,yolo,85.5,yolo,0,0,0,0.000,0,-1,0
1785617332.319,-0.317,-5.389,0.402,0.9956,0,-2.020,3.389,-0.940,0.2817,8.665,0.111,-1.197,1.000,0.732,1.703,0.2006,-0.0233,-0.088,-0.088,-0.288,0.530,2.071,-2.000,0.0062,-0.379,nan,0.21,1,1,1,0.0073,1.000,1,0.368,6,0.265,0,0,yolo,85.5,yolo,0,0,0,0.000,0,-1,0
1785617332.354,-0.151,-4.997,0.487,0.9962,0,-1.884,2.997,-0.889,0.2826,8.665,0.111,-1.197,1.000,0.732,1.734,0.1986,-0.0409,-0.090,-0.090,-0.305,0.564,2.012,-2.000,0.0062,-0.438,nan,0.16,1,1,1,0.0055,1.000,1,0.368,6,0.265,1,0,yolo,85.5,yolo,0,0,0,0.000,0,-1,0
1785617332.398,0.026,-4.639,0.568,0.9967,0,-2.149,2.639,-0.549,0.2993,9.270,0.097,-1.477,1.000,0.598,2.175,0.2166,2.0000,-0.091,-0.190,-0.330,0.596,1.728,-2.000,0.0063,-0.722,nan,-0.05,1,1,1,-0.0017,1.000,1,0.361,6,0.291,0,0,yolo,85.2,yolo,0,0,0,0.000,0,-1,0
1785617332.430,0.026,-4.639,0.568,0.9967,0,-1.818,2.639,-0.363,0.2930,9.270,0.097,-1.477,1.000,0.598,1.844,0.0991,0.0000,-0.091,-0.091,-0.330,0.596,1.728,-2.000,0.0064,-0.722,nan,-0.24,1,1,1,-0.0082,1.000,1,0.364,6,0.189,0,0,yolo,85.2,yolo,0,0,0,0.000,0,-1,0
1785617332.461,0.251,-4.311,0.625,0.9972,0,-1.607,2.311,-0.066,0.3096,9.585,0.084,-1.559,1.000,0.504,1.858,0.1565,1.1220,-0.090,-0.154,-0.358,0.627,1.616,-2.000,0.0064,-0.834,nan,-0.44,1,1,1,-0.0153,1.000,1,0.359,6,0.201,0,0,yolo,85.8,yolo,0,0,0,0.000,0,-1,0
1785617332.493,0.407,-4.036,0.653,0.9975,0,-1.311,2.036,0.086,0.2961,9.585,0.084,-1.559,1.000,0.504,1.719,0.0660,-0.0348,-0.088,-0.088,-0.393,0.651,1.570,-2.000,0.0065,-0.880,nan,-0.59,1,1,1,-0.0206,1.000,1,0.359,6,0.201,0,0,yolo,85.8,yolo,0,0,0,0.000,0,-1,0
1785617332.524,0.525,-3.816,0.648,0.9977,0,-1.143,1.816,0.301,0.2949,9.585,0.084,-1.559,1.000,0.504,1.667,0.0697,-0.0869,-0.084,-0.084,-0.445,0.676,1.533,-2.000,0.0066,-0.917,nan,-0.81,1,1,1,-0.0281,1.000,1,0.350,6,0.202,0,0,yolo,85.8,yolo,0,0,0,0.000,0,-1,0
1785617332.560,0.636,-3.612,0.619,0.9980,0,0.357,1.612,0.678,0.2909,9.871,0.050,-1.521,1.000,0.289,-0.010,0.2789,-0.1616,-0.080,-0.076,-0.505,0.699,1.554,-2.000,0.0067,-0.896,nan,-0.97,1,1,1,-0.0337,1.000,1,0.350,6,0.202,3,0,yolo,88.5,yolo,0,0,0,0.000,0,-1,0
1785617332.588,0.590,-3.424,0.562,0.9982,0,-0.756,1.424,0.474,0.2962,9.871,0.050,-1.521,1.000,0.289,1.347,0.0028,-0.0656,-0.073,-0.073,-0.571,0.722,1.522,-2.000,0.0068,-0.928,nan,-0.76,1,1,1,-0.0266,1.000,1,0.295,5,0.718,0,0,yolo,88.5,yolo,0,0,0,0.000,0,-1,0
1785617332.624,0.590,-3.424,0.562,0.9982,0,-0.756,1.424,0.321,0.2963,9.871,0.050,-1.521,1.000,0.289,1.347,0.0028,-0.0656,-0.073,-0.073,-0.571,0.722,1.522,-2.000,0.0069,-0.928,nan,-0.61,1,1,1,-0.0213,1.000,1,0.295,5,0.718,1,0,yolo,88.5,yolo,0,0,0,0.000,0,-1,0
1785617332.651,0.676,-3.268,0.513,0.9983,0,0.744,1.268,0.436,0.2797,9.978,0.022,-1.461,1.000,0.126,-4.429,0.8504,-1.1649,-0.069,0.057,-0.632,0.743,1.560,-2.000,0.0070,-0.890,nan,-0.56,1,1,1,-0.0196,1.000,1,0.297,5,0.710,0,0,yolo,89.1,yolo,0,0,0,0.000,0,-1,0
1785617332.689,0.614,-3.139,0.483,0.9984,0,-0.756,1.139,0.400,0.2963,9.978,0.022,-1.461,1.000,0.126,1.463,-0.1205,-0.0473,-0.063,-0.063,-0.680,0.761,1.538,-2.000,0.0071,-0.912,nan,-0.53,1,1,1,-0.0184,1.000,1,0.297,5,0.710,2,0,yolo,89.1,yolo,0,0,0,0.000,0,-1,0
1785617332.730,0.568,-3.020,0.456,0.9986,0,0.744,1.020,0.182,0.2797,10.051,-0.001,-1.340,1.000,-0.006,-2.413,0.3479,-1.5551,-0.059,0.077,-0.717,0.778,1.641,-2.000,0.0072,-0.809,nan,-0.18,1,1,1,-0.0061,1.000,1,0.288,5,0.656,0,0,yolo,88.6,yolo,0,0,0,0.000,0,-1,0
1785617332.761,0.513,-2.916,0.437,0.9987,0,-0.596,0.916,1.572,0.2950,10.051,-0.001,-1.340,1.000,-0.006,1.109,-0.1315,-0.0312,-0.055,-0.055,-0.749,0.795,1.623,-2.000,0.0072,-0.827,nan,-1.57,1,1,1,-0.0546,1.000,1,0.282,5,0.620,0,0,yolo,88.6,yolo,0,0,0,0.000,0,-1,0
1785617332.794,0.586,-2.810,0.325,0.9987,0,-0.458,0.810,2.198,0.2942,10.051,-0.001,-1.340,1.000,-0.006,1.044,-0.1268,-0.0640,-0.050,-0.050,-0.781,0.814,1.604,-2.000,0.0073,-0.846,nan,-2.19,1,1,1,-0.0765,1.000,1,0.292,5,0.552,2,0,yolo,88.6,yolo,0,0,0,0.000,0,-1,0
1785617332.822,0.640,-2.721,0.121,0.9988,0,1.042,0.721,2.749,0.2775,9.996,-0.012,-1.221,1.000,-0.069,-1.086,0.0821,-0.7537,-0.043,0.059,-0.822,0.830,1.705,-2.000,0.0074,-0.745,nan,-2.68,1,1,1,-0.0935,1.000,1,0.284,5,0.541,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785617332.857,0.640,-2.721,0.121,0.9988,0,-0.067,0.721,3.115,0.2942,9.996,-0.012,-1.221,1.000,-0.069,0.708,-0.1017,0.0000,-0.043,-0.043,-0.822,0.830,1.705,-2.000,0.0075,-0.745,nan,-3.05,1,1,1,-0.1063,1.000,1,0.284,5,0.541,1,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785617332.883,0.560,-2.647,-0.098,0.9989,0,-0.039,0.647,2.409,0.2931,9.996,-0.012,-1.221,1.000,-0.069,0.599,-0.0937,-0.0338,-0.035,-0.035,-0.856,0.845,1.692,-2.000,0.0075,-0.758,nan,-2.34,1,1,1,-0.0817,1.000,1,0.281,5,0.548,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785617332.914,0.576,-2.572,-0.346,0.9989,0,0.076,0.572,1.434,0.2920,9.996,-0.012,-1.221,1.000,-0.069,0.500,-0.0865,-0.0674,-0.028,-0.028,-0.890,0.860,1.679,-2.000,0.0076,-0.771,nan,-1.36,1,1,1,-0.0476,1.000,1,0.277,5,0.564,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785617332.945,0.584,-2.511,-0.509,0.9990,0,1.183,0.511,0.074,0.2754,9.957,-0.013,-1.088,1.000,-0.074,-0.599,0.0087,-1.2079,-0.022,0.043,-0.931,0.874,1.800,-2.000,0.0077,-0.650,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.589,0,0,yolo,96.3,yolo,0,0,0,0.000,0,-1,0
1785617332.977,0.471,-2.458,-0.508,0.9990,0,0.210,0.458,0.074,0.2904,9.957,-0.013,-1.088,1.000,-0.074,0.260,-0.0599,-0.0306,-0.017,-0.017,-0.961,0.887,1.790,-2.000,0.0078,-0.660,nan,0.00,1,1,1,0.0000,0.983,0,0.239,4,0.614,0,0,yolo,96.3,yolo,0,0,0,0.000,0,-1,0
1785617333.009,0.455,-2.409,-0.472,0.9991,0,-1.290,0.409,-0.082,0.2738,9.928,0.014,-0.955,1.000,0.082,2.480,-0.4050,-1.8414,-0.014,-0.029,-0.989,0.901,1.913,-2.000,0.0078,-0.537,nan,0.00,1,1,1,0.0000,0.957,0,0.223,4,0.582,0,0,yolo,91.9,yolo,0,0,0,0.000,0,-1,0
1785617333.040,0.455,-2.409,-0.472,0.9991,0,0.199,0.409,-0.082,0.2882,9.928,0.014,-0.955,1.000,0.082,0.256,0.0146,0.0000,-0.014,-0.014,-0.989,0.901,1.913,-2.000,0.0079,-0.537,nan,0.00,1,1,1,0.0000,0.957,0,0.223,4,0.582,0,0,yolo,91.9,yolo,0,0,0,0.000,0,-1,0
1785617333.071,0.587,-2.365,-0.474,0.9991,0,0.352,0.365,-0.082,0.2873,9.928,0.014,-0.955,1.000,0.082,0.235,0.0161,-0.0262,-0.013,-0.013,-1.015,0.915,1.905,-2.000,0.0079,-0.545,nan,0.00,1,1,1,0.0000,0.956,0,0.223,4,0.592,0,0,yolo,91.9,yolo,0,0,0,0.000,0,-1,0
1785617333.102,0.580,-2.328,-0.474,0.9991,0,-1.148,0.328,-0.408,0.2707,9.881,0.070,-0.827,1.000,0.408,4.677,-0.5628,-1.2081,-0.009,-0.097,-1.035,0.926,2.026,-2.000,0.0080,-0.424,nan,0.00,1,1,1,0.0000,0.956,0,0.223,4,0.592,0,0,yolo,90.5,yolo,0,0,0,0.000,0,-1,0
1785617333.132,0.655,-2.297,-0.452,0.9991,0,0.018,0.297,-0.408,0.2847,9.881,0.070,-0.827,1.000,0.408,0.637,0.0895,-0.0095,-0.007,-0.007,-1.044,0.937,2.021,-2.000,0.0080,-0.429,nan,0.00,1,1,1,0.0000,0.948,0,0.217,4,0.610,0,0,yolo,90.5,yolo,0,0,0,0.000,0,-1,0
1785617333.167,0.661,-2.268,-0.411,0.9992,0,0.071,0.268,-0.408,0.2841,9.881,0.070,-0.827,1.000,0.408,0.590,0.0929,-0.0259,-0.004,-0.004,-1.061,0.948,2.016,-2.000,0.0080,-0.434,nan,0.00,1,1,1,0.0000,0.948,0,0.217,4,0.610,1,0,yolo,90.5,yolo,0,0,0,0.000,0,-1,0
1785617333.202,0.647,-2.241,-0.375,0.9992,0,-1.429,0.241,-0.657,0.2675,9.403,0.108,-0.650,1.000,0.657,4.708,-0.4087,-1.5402,-0.000,-0.112,-1.075,0.960,2.170,-2.000,0.0081,-0.280,nan,0.00,1,1,1,0.0000,0.943,0,0.214,4,0.632,0,0,yolo,96.2,yolo,0,0,0,0.000,0,-1,0
1785617333.231,0.771,-2.218,-0.332,0.9992,0,-0.290,0.218,-0.657,0.2803,9.403,0.108,-0.650,1.000,0.657,1.061,0.1135,-0.0117,0.002,0.002,-1.087,0.971,2.166,-2.000,0.0081,-0.284,nan,0.00,1,1,1,0.0000,0.950,0,0.219,4,0.646,0,0,yolo,96.2,yolo,0,0,0,0.000,0,-1,0
1785617333.259,0.771,-2.218,-0.332,0.9992,0,-0.290,0.218,-0.657,0.2804,9.403,0.108,-0.650,1.000,0.657,1.061,0.1135,-0.0117,0.002,0.002,-1.087,0.971,2.166,-2.000,0.0081,-0.284,nan,0.00,1,1,1,0.0000,0.950,0,0.219,4,0.646,0,0,yolo,96.2,yolo,0,0,0,0.000,0,-1,0
1785617333.290,0.796,-2.196,-0.273,0.9992,0,-1.790,0.196,-0.802,0.2637,9.048,0.127,-0.489,1.000,0.802,4.054,-0.2283,-1.4319,0.005,-0.096,-1.097,0.982,2.200,-2.000,0.0081,-0.141,nan,0.00,1,1,1,0.0000,0.830,0,0.218,3,0.670,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617333.321,0.811,-2.176,-0.220,0.9992,0,-0.581,0.176,-0.802,0.2760,9.048,0.127,-0.489,1.000,0.802,1.393,0.1049,-0.0144,0.009,0.009,-1.111,0.993,2.200,-2.000,0.0082,-0.144,nan,0.00,1,1,1,0.0000,0.830,0,0.218,3,0.670,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617333.352,0.954,-2.158,-0.165,0.9992,0,-0.411,0.158,-0.802,0.2760,9.048,0.127,-0.489,1.000,0.802,1.364,0.1068,-0.0183,0.011,0.011,-1.115,1.003,2.200,-2.000,0.0082,-0.146,nan,0.00,1,1,1,0.0000,0.830,0,0.218,3,0.678,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617333.384,0.996,-2.144,-0.101,0.9991,0,-1.911,0.144,-0.884,0.2593,8.746,0.135,-0.336,1.000,0.884,3.869,-0.1891,-2.0000,0.015,-0.073,-1.115,1.013,2.200,-2.000,0.0082,-0.006,nan,0.00,1,1,1,0.0000,0.830,0,0.218,3,0.678,0,0,yolo,87.7,yolo,0,0,0,0.000,0,-1,0
1785617333.416,1.150,-2.131,-0.031,0.9991,0,-0.422,0.131,-0.884,0.2728,8.746,0.135,-0.336,1.000,0.884,1.572,0.0912,0.0044,0.019,0.019,-1.110,1.023,2.200,-2.000,0.0082,-0.008,nan,0.00,1,1,1,0.0000,0.829,0,0.217,3,0.693,0,0,yolo,87.7,yolo,0,0,0,0.000,0,-1,0
1785617333.451,1.190,-2.118,0.044,0.9991,0,-0.294,0.118,-0.884,0.2733,8.746,0.135,-0.336,1.000,0.884,1.484,0.0971,0.0123,0.024,0.024,-1.102,1.034,2.200,-2.000,0.0082,-0.009,nan,0.00,1,1,1,0.0000,0.829,0,0.217,3,0.693,2,0,yolo,87.7,yolo,0,0,0,0.000,0,-1,0
1785617333.479,1.214,-2.106,0.121,0.9991,0,-1.794,0.106,-0.940,0.2566,8.557,0.140,-0.210,1.000,0.940,3.190,-0.0833,-1.1688,0.031,-0.042,-1.090,1.045,2.200,-2.000,0.0082,0.108,nan,0.00,1,1,1,0.0000,0.815,0,0.207,3,0.709,0,0,yolo,88.8,yolo,0,0,0,0.000,0,-1,0
1785617333.514,1.214,-2.106,0.122,0.9991,0,-0.458,0.106,-0.940,0.2692,8.557,0.140,-0.210,1.000,0.940,1.672,0.0733,0.0001,0.031,0.031,-1.090,1.045,2.200,-2.000,0.0082,0.108,nan,0.00,1,1,1,0.0000,0.815,0,0.207,3,0.709,2,0,yolo,88.8,yolo,0,0,0,0.000,0,-1,0
1785617333.541,1.368,-2.097,0.194,0.9990,0,-0.239,0.097,-0.940,0.2698,8.557,0.140,-0.210,1.000,0.940,1.608,0.0775,0.0141,0.035,0.035,-1.076,1.054,2.200,-2.000,0.0081,0.107,nan,0.00,1,1,1,0.0000,0.821,0,0.212,3,0.718,0,0,yolo,88.8,yolo,0,0,0,0.000,0,-1,0
1785617333.572,1.396,-2.089,0.269,0.9990,0,-0.326,0.089,-0.858,0.2532,8.824,0.132,-0.141,1.000,0.858,1.723,0.0951,-0.5807,0.042,-0.006,-1.069,1.064,2.200,-2.000,0.0081,0.184,nan,0.00,1,1,1,0.0000,0.813,0,0.206,3,0.736,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617333.603,1.410,-2.082,0.337,0.9990,0,0.016,0.082,-0.858,0.2676,8.824,0.132,-0.141,1.000,0.858,1.394,0.0546,0.0160,0.049,0.049,-1.053,1.073,2.200,-2.000,0.0081,0.183,nan,0.00,1,1,1,0.0000,0.813,0,0.206,3,0.736,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617333.634,1.412,-2.076,0.407,0.9990,0,0.138,0.076,-0.858,0.2685,8.824,0.132,-0.141,1.000,0.858,1.274,0.0627,0.0362,0.057,0.057,-1.033,1.083,2.200,-2.000,0.0081,0.182,nan,0.00,1,1,1,0.0000,0.574,0,0.199,1,0.738,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617333.664,1.399,-2.070,0.474,0.9990,0,1.030,0.070,-0.743,0.2518,8.841,0.115,-0.060,1.000,0.743,0.369,0.2665,-1.1957,0.065,0.016,-1.012,1.093,2.188,-2.000,0.0081,0.262,nan,0.00,1,1,1,0.0000,0.681,0,0.192,2,0.744,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617333.695,1.324,-2.065,0.531,0.9991,0,0.458,0.065,-0.743,0.2653,8.841,0.115,-0.060,1.000,0.743,0.866,0.0567,0.0198,0.073,0.073,-0.992,1.101,2.189,-2.000,0.0080,0.261,nan,0.00,1,1,1,0.0000,0.681,0,0.192,2,0.744,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617333.727,1.324,-2.065,0.531,0.9991,0,0.458,0.065,-0.743,0.2653,8.841,0.115,-0.060,1.000,0.743,0.866,0.0567,0.0198,0.073,0.073,-0.992,1.101,2.189,-2.000,0.0080,0.261,nan,0.00,1,1,1,0.0000,0.557,0,0.182,1,0.715,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617333.752,1.279,-2.060,0.586,0.9991,0,0.002,0.060,-0.722,0.2487,8.804,0.111,0.043,1.000,0.722,1.277,0.0312,-1.0088,0.080,0.038,-0.969,1.110,2.088,-2.000,0.0080,0.362,nan,0.00,1,1,1,0.0000,0.544,0,0.169,1,0.736,0,0,yolo,93.7,yolo,0,0,0,0.000,0,-1,0
1785617333.789,1.284,-2.055,0.646,0.9991,0,0.575,0.055,-0.722,0.2625,8.804,0.111,0.043,1.000,0.722,0.709,0.0490,0.0267,0.087,0.087,-0.943,1.120,2.089,-2.000,0.0079,0.361,nan,0.00,1,1,1,0.0000,0.544,0,0.169,1,0.736,0,0,yolo,93.7,yolo,0,0,0,0.000,0,-1,0
1785617333.822,1.225,-2.051,0.709,0.9991,0,0.635,0.051,-0.722,0.2639,8.804,0.111,0.043,1.000,0.722,0.591,0.0570,0.0565,0.095,0.095,-0.913,1.130,2.090,-2.000,0.0079,0.360,nan,0.00,1,1,1,0.0000,0.556,0,0.181,1,0.728,0,0,yolo,93.7,yolo,0,0,0,0.000,0,-1,0
1785617333.854,1.162,-2.046,0.773,0.9992,0,2.135,0.046,-0.511,0.2472,8.687,0.077,0.128,1.000,0.511,-2.038,0.4803,-1.1985,0.103,0.092,-0.881,1.140,2.010,-2.000,0.0079,0.440,nan,0.00,1,1,1,0.0000,0.559,0,0.184,1,0.732,0,0,yolo,89.3,yolo,0,0,0,0.000,0,-1,0
1785617333.885,1.162,-2.046,0.773,0.9992,0,0.955,0.046,-0.511,0.2588,8.687,0.077,0.128,1.000,0.511,0.207,0.0105,0.0000,0.103,0.103,-0.881,1.140,2.010,-2.000,0.0078,0.440,nan,0.00,1,1,1,0.0000,0.409,0,0.136,1,0.750,0,0,yolo,89.3,yolo,0,0,0,0.000,0,-1,0
1785617333.921,0.943,-2.042,0.823,0.9992,0,0.869,0.042,-0.511,0.2604,8.687,0.077,0.128,1.000,0.511,0.074,0.0195,0.0358,0.112,0.112,-0.845,1.150,2.011,-2.000,0.0078,0.439,nan,0.00,1,1,1,0.0000,0.409,0,0.136,1,0.750,1,0,yolo,89.3,yolo,0,0,0,0.000,0,-1,0
1785617333.949,0.857,-2.038,0.861,0.9993,0,2.369,0.038,-0.140,0.2437,8.937,0.022,0.233,1.000,0.140,-3.956,0.5786,-1.1215,0.118,0.147,-0.809,1.160,1.899,-2.000,0.0077,0.551,nan,0.00,1,1,1,0.0000,0.564,0,0.189,1,0.743,0,0,yolo,94.3,yolo,0,0,0,0.000,0,-1,0
1785617333.980,0.660,-2.035,0.881,0.9993,0,1.388,0.035,-0.140,0.2569,8.937,0.022,0.233,1.000,0.140,-0.728,-0.0230,0.0350,0.124,0.124,-0.774,1.169,1.899,-2.000,0.0077,0.551,nan,0.00,1,1,1,0.0000,0.416,0,0.145,1,0.756,0,0,yolo,94.3,yolo,0,0,0,0.000,0,-1,0
1785617334.017,0.528,-2.031,0.885,0.9993,0,1.325,0.031,-0.140,0.2585,8.937,0.022,0.233,1.000,0.140,-0.796,-0.0183,0.0724,0.129,0.129,-0.737,1.177,1.900,-2.000,0.0076,0.550,nan,0.00,1,1,1,0.0000,0.456,0,0.195,0,0.756,0,0,yolo,94.3,yolo,0,0,0,0.000,0,-1,0
