t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785735109.791,0.000,-17.800,0.000,0.9521,0,-1.253,15.800,-1.315,0.3024,10.015,0.088,-3.842,1.000,0.502,1.253,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.854,-2.000,0.0061,-0.596,nan,0.81,1,1,1,1,1,0.0284,1.000,1,0.524,8,0.002,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735109.841,0.000,-17.800,0.000,0.9521,0,-1.262,15.800,-1.316,0.3025,10.013,0.088,-3.841,1.000,0.502,1.262,-0.0012,-0.0003,0.000,-0.000,-0.000,-0.000,1.854,-2.000,0.0061,-0.596,nan,0.81,1,1,1,1,1,0.0284,1.000,1,0.524,8,0.002,3,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735109.885,-0.007,-16.051,-0.002,0.9610,0,-1.260,14.300,-1.349,0.3095,10.013,0.088,-3.841,1.000,0.502,1.254,0.0002,-0.0093,0.000,0.000,-0.009,0.029,1.527,-2.000,0.0062,-0.923,nan,0.85,1,1,1,0,1,0.0295,1.000,1,0.523,8,0.006,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735109.935,0.202,-14.361,0.168,0.9687,0,-0.183,12.800,-1.819,0.3262,10.043,0.080,-3.854,1.000,0.456,0.385,0.1217,2.0000,0.001,0.017,-0.033,0.057,1.207,-2.000,0.0062,-1.243,nan,1.36,1,1,1,1,1,0.0476,1.000,1,0.366,6,0.129,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735109.998,0.392,-11.420,0.532,0.9802,0,-0.756,11.300,-1.819,0.3250,10.043,0.080,-3.854,1.000,0.456,1.149,-0.0114,-0.1185,0.006,0.006,-0.151,0.165,1.200,-2.000,0.0062,-1.789,nan,1.36,1,1,1,0,1,0.0476,1.000,1,0.366,6,0.129,2,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735110.034,0.456,-10.241,0.696,0.9840,0,0.670,9.800,-0.950,0.3417,10.255,0.070,-3.844,1.000,0.390,-0.214,0.1763,2.0000,0.008,0.037,-0.252,0.232,1.200,-2.000,0.0062,-1.959,nan,0.56,1,1,1,1,1,0.0195,1.000,1,0.514,8,0.134,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735110.078,0.368,-9.216,0.807,0.9871,0,0.552,8.300,-0.880,0.3547,10.641,0.060,-3.757,1.000,0.321,-0.183,0.1297,0.4424,0.011,0.042,-0.372,0.293,1.200,-2.000,0.0062,-2.004,nan,0.56,1,1,1,1,1,0.0195,1.000,1,0.514,8,0.134,3,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785735110.112,0.324,-8.448,0.864,0.9891,0,-0.374,6.800,-0.668,0.3380,10.641,0.060,-3.757,1.000,0.321,0.697,-0.0000,-0.0000,0.013,0.013,-0.502,0.343,1.200,-2.000,0.0062,-2.152,nan,0.35,1,1,1,1,1,0.0121,0.938,1,0.508,7,0.155,0,1,yolo,209.3,yolo,0,0,0,0.000,0,-1,0
1785735110.171,0.371,-7.755,0.923,0.9908,0,-0.181,5.755,-0.615,0.3333,10.493,0.049,-3.754,1.000,0.268,0.551,-0.0000,-0.0000,0.015,0.015,-0.659,0.395,1.200,-2.000,0.0062,-2.304,nan,0.35,1,1,1,1,1,0.0121,0.938,1,0.508,7,0.155,2,0,yolo,209.3,yolo,0,0,0,0.000,0,-1,0
1785735110.206,0.401,-7.123,0.978,0.9923,0,-0.137,5.123,-0.554,0.3328,10.493,0.049,-3.754,1.000,0.268,0.538,-0.0000,-0.0000,0.016,0.016,-0.806,0.439,1.200,-2.000,0.0062,-2.424,nan,0.29,1,1,1,1,1,0.0100,1.000,1,0.437,7,0.165,0,0,yolo,209.3,yolo,0,0,0,0.000,0,-1,0
