t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568341.696,0.429,-7.844,-0.096,0.9906,0.472,5.844,0.754,0.3197,11.176,-0.012,-3.635,1.000,-0.063,-0.042,-0.0575,-0.3008,0.022,0.022,-0.560,0.363,1.200,-2.000,0.0062,-2.076,nan,-0.69,1,1,1,-0.0242,1.000,1,0.435,7,0.158,0,0,yolo,121.2,yolo,0,0,0,0.000,0,-1,0
1785568341.722,0.429,-7.844,-0.096,0.9906,-1.028,5.844,0.344,0.3030,10.022,0.061,-2.963,1.000,0.348,3.634,-0.5387,-2.0000,0.022,-0.008,-0.560,0.363,1.200,-2.000,0.0062,-1.567,nan,-0.69,1,1,1,-0.0242,1.000,1,0.435,7,0.158,0,0,yolo,125.3,yolo,0,0,0,0.000,0,-1,0
1785568341.757,0.393,-7.083,-0.178,0.9923,-0.072,5.083,0.536,0.3164,10.022,0.061,-2.963,1.000,0.348,0.466,0.0350,-0.1638,0.027,0.027,-0.724,0.425,1.200,-2.000,0.0062,-1.704,nan,-0.88,1,1,1,-0.0309,1.000,1,0.435,7,0.158,1,0,yolo,125.3,yolo,0,0,0,0.000,0,-1,0
1785568341.784,0.424,-6.440,-0.238,0.9937,0.007,4.440,0.347,0.3125,10.022,0.061,-2.963,1.000,0.348,0.417,0.0385,-0.3162,0.030,0.030,-0.876,0.478,1.200,-2.000,0.0062,-1.820,nan,-0.69,1,1,1,-0.0243,1.000,1,0.433,7,0.179,0,0,yolo,125.3,yolo,0,0,0,0.000,0,-1,0
1785568341.823,0.450,-5.834,-0.288,0.9948,-1.493,3.834,-0.219,0.2959,9.120,0.123,-2.262,1.000,0.772,5.813,-0.6749,-2.0000,0.034,-0.054,-1.012,0.528,1.200,-1.999,0.0062,-1.322,nan,-0.55,1,1,1,-0.0193,1.000,1,0.433,7,0.179,2,0,yolo,106.1,yolo,0,0,0,0.000,0,-1,0
1785568341.865,0.633,-5.364,-0.265,0.9956,-0.519,3.491,-1.550,0.3090,9.120,0.123,-2.262,1.000,0.772,1.152,0.0892,-0.0996,0.035,0.035,-1.112,0.576,1.200,-1.873,0.0062,-1.398,nan,0.78,1,1,1,0.0272,1.000,1,0.381,6,0.213,0,0,yolo,106.1,yolo,0,0,0,0.000,0,-1,0
1785568341.897,0.633,-5.364,-0.265,0.9956,-0.519,3.364,-1.372,0.3090,9.120,0.123,-2.262,1.000,0.772,1.152,0.0892,-0.0996,0.035,0.035,-1.112,0.576,1.200,-2.000,0.0062,-1.398,nan,0.60,1,1,1,0.0209,1.000,1,0.363,6,0.263,0,0,yolo,106.1,yolo,0,0,0,0.000,0,-1,0
1785568341.928,0.659,-4.946,-0.116,0.9962,-2.019,2.946,-1.516,0.2924,8.520,0.156,-1.750,1.000,1.050,6.676,-0.6191,-2.0000,0.039,-0.095,-1.206,0.620,1.443,-2.000,0.0062,-1.007,nan,0.47,1,1,1,0.0163,1.000,1,0.363,6,0.263,0,0,yolo,103.4,yolo,0,0,0,0.000,0,-1,0
1785568341.959,0.880,-4.607,0.053,0.9967,-0.688,2.607,-3.016,0.2757,8.520,0.156,-1.750,1.000,1.050,1.568,0.1335,-0.0719,0.039,0.039,-1.277,0.659,1.393,-2.000,0.0062,-1.057,nan,2.03,1,1,1,0.0709,0.917,1,0.359,5,0.282,0,0,yolo,103.4,yolo,0,0,0,0.000,0,-1,0
1785568341.990,0.880,-4.607,0.053,0.9967,-0.688,2.607,-4.253,0.2711,8.520,0.156,-1.750,1.000,1.050,1.568,0.1335,-0.0719,0.039,0.039,-1.277,0.659,1.393,-2.000,0.0062,-1.057,nan,3.20,1,1,1,0.1118,0.917,1,0.359,5,0.282,0,0,yolo,103.4,yolo,0,0,0,0.000,0,-1,0
1785568342.022,0.899,-4.301,0.468,0.9971,-0.526,2.301,-3.641,0.2710,9.158,0.134,-1.791,1.000,0.841,1.425,0.2000,0.2373,0.040,-0.034,-1.315,0.696,1.353,-2.000,0.0062,-1.097,nan,2.80,1,1,1,0.0977,1.000,1,0.304,5,0.473,0,0,yolo,107.1,yolo,0,0,0,0.000,0,-1,0
1785568342.053,0.927,-4.043,0.880,0.9974,-0.410,2.043,-3.338,0.2709,9.158,0.134,-1.791,1.000,0.841,1.337,0.0757,-0.0073,0.041,0.041,-1.322,0.728,1.312,-2.000,0.0062,-1.138,nan,2.50,1,1,1,0.0872,1.000,1,0.304,5,0.473,0,0,yolo,107.1,yolo,0,0,0,0.000,0,-1,0
1785568342.085,0.927,-4.043,0.880,0.9974,-0.410,2.043,-3.351,0.2709,9.158,0.134,-1.791,1.000,0.841,1.337,0.0757,-0.0073,0.041,0.041,-1.322,0.728,1.312,-2.000,0.0062,-1.138,nan,2.51,1,1,1,0.0876,1.000,1,0.296,5,0.496,0,0,yolo,107.1,yolo,0,0,0,0.000,0,-1,0
1785568342.116,0.951,-3.813,1.177,0.9976,-0.347,1.813,-3.361,0.2708,9.158,0.134,-1.791,1.000,0.841,1.298,0.0784,-0.0060,0.044,0.044,-1.321,0.758,1.274,-2.000,0.0062,-1.176,nan,2.52,1,1,1,0.0880,1.000,1,0.296,5,0.496,0,0,yolo,107.1,yolo,0,0,0,0.000,0,-1,0
1785568342.147,0.968,-3.617,1.473,0.9979,-0.030,1.617,-4.698,0.2542,9.523,0.124,-1.664,1.000,0.743,0.998,0.1627,-1.1833,0.047,0.005,-1.300,0.785,1.393,-2.000,0.0062,-1.057,nan,3.95,1,1,1,0.1381,1.000,1,0.283,5,0.544,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568342.177,0.944,-3.440,1.918,0.9981,-0.272,1.440,-5.774,0.2707,9.523,0.124,-1.664,1.000,0.743,1.216,0.0425,0.0422,0.048,0.048,-1.258,0.811,1.363,-2.000,0.0062,-1.087,nan,5.03,1,1,1,0.1756,1.000,1,0.283,5,0.544,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568342.208,0.944,-3.440,1.918,0.9981,-0.272,1.440,-6.918,0.2707,9.523,0.124,-1.664,1.000,0.743,1.216,0.0425,0.0422,0.048,0.048,-1.258,0.811,1.363,-2.000,0.0062,-1.087,nan,6.17,1,1,1,0.2155,0.900,1,0.286,4,0.562,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568342.240,0.943,-3.289,2.470,0.9982,1.228,1.289,-7.418,0.2540,9.793,0.066,-1.460,1.000,0.386,-4.787,0.9157,-2.0000,0.046,0.134,-1.229,0.834,1.555,-2.000,0.0063,-0.895,nan,7.03,1,1,1,0.2455,0.900,1,0.286,4,0.562,0,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568342.270,0.897,-3.148,3.046,0.9984,-0.126,1.148,-8.283,0.2707,9.793,0.066,-1.460,1.000,0.386,1.023,-0.0894,0.0232,0.044,0.044,-1.205,0.856,1.531,-2.000,0.0064,-0.919,nan,7.90,1,1,1,0.2757,0.900,1,0.284,4,0.588,0,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568342.300,0.897,-3.148,3.046,0.9984,-0.126,1.148,-8.386,0.2709,9.793,0.066,-1.460,1.000,0.386,1.023,-0.0894,0.0232,0.044,0.044,-1.205,0.856,1.531,-2.000,0.0065,-0.919,nan,8.00,1,1,1,0.2983,0.900,1,0.284,4,0.588,0,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568342.332,0.884,-3.024,3.900,0.9985,-0.232,1.024,-8.386,0.2876,9.793,0.066,-1.460,1.000,0.386,1.116,-0.0961,0.0553,0.038,0.038,-1.173,0.879,1.510,-2.000,0.0066,-0.940,nan,8.00,1,1,1,0.3123,0.900,1,0.279,4,0.613,0,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568342.364,0.858,-2.910,4.674,0.9986,1.268,0.910,-6.886,0.2709,9.954,0.004,-1.298,1.000,0.022,-3.636,0.4741,-1.1181,0.031,0.153,-1.158,0.898,1.659,-2.000,0.0066,-0.791,nan,0.00,1,1,1,0.0000,0.950,0,0.219,4,0.632,0,0,yolo,102.8,yolo,0,0,0,0.000,0,-1,0
1785568342.395,0.641,-2.797,5.439,0.9987,0.211,0.797,-8.022,0.2876,9.954,0.004,-1.298,1.000,0.022,0.430,-0.1244,0.0162,0.029,0.029,-1.142,0.921,1.639,-2.000,0.0067,-0.811,nan,8.00,1,1,1,0.5523,0.900,1,0.287,4,0.733,0,0,yolo,102.8,yolo,0,0,0,0.000,0,-1,0
1785568342.425,0.641,-2.797,5.439,0.9987,0.211,0.797,-6.522,0.2962,9.954,0.004,-1.298,1.000,0.022,0.430,-0.1244,0.0162,0.029,0.029,-1.142,0.921,1.639,-2.000,0.0068,-0.811,nan,0.00,1,1,1,0.0000,0.975,0,0.234,4,0.806,0,0,yolo,102.8,yolo,0,0,0,0.000,0,-1,0
1785568342.457,0.603,-2.689,6.194,0.9988,1.711,0.689,-5.022,0.2796,10.029,-0.085,-1.132,1.000,-0.484,-7.396,1.3291,-2.0000,0.022,-0.054,-1.143,0.942,1.788,-2.000,0.0069,-0.662,nan,0.00,1,1,1,0.0000,0.975,0,0.234,4,0.806,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568342.488,0.603,-2.689,6.194,0.9988,2.377,0.689,-3.522,0.2911,10.029,-0.085,-1.132,1.000,-0.484,-1.775,0.0755,0.0000,0.022,0.022,-1.143,0.942,1.788,-2.000,0.0069,-0.662,nan,0.00,1,1,1,0.0000,0.855,0,0.235,3,0.820,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568342.519,0.444,-2.602,6.809,0.9989,2.164,0.602,-2.022,0.2906,10.029,-0.085,-1.132,1.000,-0.484,-1.719,0.0714,-0.0216,0.018,0.018,-1.164,0.960,1.773,-2.000,0.0070,-0.677,nan,0.00,1,1,1,0.0000,0.855,0,0.235,3,0.820,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568342.551,0.218,-2.527,7.229,0.9990,3.664,0.527,-0.522,0.2740,9.973,-0.280,-1.016,1.000,-1.606,-14.000,1.9528,-1.0088,0.016,0.132,-1.199,0.975,1.874,-2.000,0.0071,-0.576,nan,0.00,1,1,1,0.0000,0.979,0,0.237,4,0.819,0,0,yolo,93.2,yolo,0,0,0,0.000,0,-1,0
1785568342.582,-0.014,-2.458,7.382,0.9991,3.587,0.458,0.978,0.2714,9.973,-0.280,-1.016,1.000,-1.606,-3.601,-0.1141,-0.0419,0.018,0.018,-1.241,0.990,1.863,-2.000,0.0071,-0.587,nan,0.00,1,1,1,0.0000,0.976,0,0.235,4,0.806,0,0,yolo,93.2,yolo,0,0,0,0.000,0,-1,0
1785568342.612,-0.024,-2.457,7.383,0.9991,3.580,0.457,1.606,0.2714,9.973,-0.280,-1.016,1.000,-1.606,-3.604,-0.1139,-0.0427,0.018,0.018,-1.241,0.991,1.863,-2.000,0.0072,-0.587,nan,0.00,1,1,1,0.0000,0.976,0,0.235,4,0.806,0,0,yolo,93.2,yolo,0,0,0,0.000,0,-1,0
1785568342.644,-0.384,-2.405,7.233,0.9991,5.080,0.405,2.950,0.2591,9.844,-0.507,-0.942,1.000,-2.950,-14.000,2.3090,-0.6251,0.025,0.414,-1.263,1.004,1.926,-2.000,0.0072,-0.524,nan,0.00,1,1,1,0.0000,0.859,0,0.239,3,0.794,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785568342.675,-0.909,-2.363,6.933,0.9990,4.876,0.363,2.950,0.2715,9.844,-0.507,-0.942,1.000,-2.950,-5.786,-0.3786,-0.0002,0.035,0.035,-1.263,1.017,1.923,-2.000,0.0073,-0.527,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.784,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785568342.706,-0.909,-2.363,6.933,0.9990,4.876,0.363,2.950,0.2716,9.844,-0.507,-0.942,1.000,-2.950,-5.786,-0.3786,-0.0002,0.035,0.035,-1.263,1.017,1.923,-2.000,0.0073,-0.527,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.784,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785568342.738,-1.401,-2.326,6.629,0.9989,6.376,0.326,4.291,0.2549,9.731,-0.730,-0.802,1.000,-4.291,-14.000,2.2784,-1.3812,0.040,0.595,-1.253,1.030,2.061,-2.000,0.0074,-0.389,nan,0.00,1,1,1,0.0000,0.836,0,0.222,3,0.689,0,0,yolo,97.0,yolo,0,0,0,0.000,0,-1,0
1785568342.769,-2.033,-2.303,6.264,0.9986,6.334,0.303,4.291,0.2716,9.731,-0.730,-0.802,1.000,-4.291,-8.368,-0.5503,0.0294,0.045,0.045,-1.224,1.041,2.066,-2.000,0.0074,-0.384,nan,0.00,1,1,1,0.0000,0.940,0,0.212,4,0.701,0,0,yolo,97.0,yolo,0,0,0,0.000,0,-1,0
1785568342.800,-2.634,-2.286,5.854,0.9981,5.742,0.286,4.291,0.2859,9.731,-0.730,-0.802,1.000,-4.291,-8.377,-0.5497,0.0573,0.045,0.045,-1.196,1.052,2.071,-2.000,0.0074,-0.379,nan,0.00,1,1,1,0.0000,0.940,0,0.212,4,0.701,0,0,yolo,97.0,yolo,0,0,0,0.000,0,-1,0
1785568342.831,-2.634,-2.286,5.854,0.9981,7.242,0.286,4.733,0.2693,9.124,-0.756,-0.523,1.000,-4.733,-14.000,1.0561,-2.0000,0.045,0.451,-1.196,1.052,2.200,-2.000,0.0075,-0.123,nan,0.00,1,1,1,0.0000,0.819,0,0.210,3,0.700,0,0,yolo,100.2,yolo,0,0,0,0.000,0,-1,0
1785568342.862,-3.260,-2.273,5.423,0.9976,6.902,0.273,4.733,0.2767,9.124,-0.756,-0.523,1.000,-4.733,-10.162,-0.4107,0.0242,0.041,0.041,-1.172,1.064,2.200,-2.000,0.0075,-0.117,nan,0.00,1,1,1,0.0000,0.489,0,0.114,2,0.627,0,0,yolo,100.2,yolo,0,0,0,0.000,0,-1,0
1785568342.894,-3.931,-2.271,5.017,0.9969,6.129,0.271,4.733,0.2768,9.124,-0.756,-0.523,1.000,-4.733,-10.059,-0.4178,0.0259,0.034,0.034,-1.170,1.074,2.200,-2.000,0.0075,-0.108,nan,0.00,1,1,1,0.0000,0.489,0,0.114,2,0.627,0,0,yolo,100.2,yolo,0,0,0,0.000,0,-1,0
1785568342.925,-4.516,-2.273,4.579,0.9961,5.356,0.273,4.733,0.2761,9.124,-0.756,-0.523,1.000,-4.733,-9.872,-0.4309,0.0129,0.021,0.021,-1.183,1.084,2.200,-2.000,0.0075,-0.100,nan,0.00,1,1,1,0.0000,0.492,0,0.117,2,0.639,0,0,yolo,100.2,yolo,0,0,0,0.000,0,-1,0
1785568342.953,-4.516,-2.273,4.579,0.9961,6.856,0.273,5.364,0.2595,9.107,-0.855,-0.356,1.000,-5.364,-14.000,0.7514,-1.3042,0.021,0.393,-1.183,1.084,2.200,-2.000,0.0075,0.074,nan,0.00,1,1,1,0.0000,0.492,0,0.117,2,0.639,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568342.986,-5.216,-2.287,4.081,0.9951,6.299,0.287,5.364,0.2701,9.107,-0.855,-0.356,1.000,-5.364,-11.516,-0.3879,-0.0026,0.005,0.005,-1.186,1.095,2.200,-2.000,0.0075,0.087,nan,0.00,1,1,1,0.0000,0.395,0,0.118,1,0.662,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568343.017,-5.832,-2.304,3.578,0.9940,5.379,0.304,5.364,0.2700,9.107,-0.855,-0.356,1.000,-5.364,-11.211,-0.4091,-0.0019,-0.016,-0.016,-1.185,1.106,2.200,-2.000,0.0075,0.099,nan,0.00,1,1,1,0.0000,0.395,0,0.118,1,0.662,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568343.048,-5.832,-2.304,3.578,0.9940,6.879,0.304,5.403,0.2533,9.057,-0.857,-0.215,1.000,-5.403,-14.000,0.0614,-1.3767,-0.016,0.239,-1.185,1.106,2.200,-2.000,0.0074,0.237,nan,0.00,1,1,1,0.0000,0.395,0,0.118,1,0.662,0,0,yolo,106.2,yolo,0,0,0,0.000,0,-1,0
1785568343.084,-6.340,-2.323,3.102,0.9931,5.379,0.323,5.403,0.2661,9.057,-0.857,-0.215,1.000,-5.403,-11.697,-0.2819,0.0055,-0.043,-0.043,-1.180,1.116,2.200,-2.000,0.0074,0.248,nan,0.00,1,1,1,0.0000,0.397,0,0.121,1,0.664,1,0,yolo,106.2,yolo,0,0,0,0.000,0,-1,0
1785568343.119,-6.982,-2.348,2.646,0.9918,4.346,0.348,5.403,0.2670,9.057,-0.857,-0.215,1.000,-5.403,-11.328,-0.3075,0.0269,-0.068,-0.068,-1.158,1.127,2.188,-2.000,0.0074,0.262,nan,0.00,1,1,1,0.0000,0.661,0,0.176,2,0.677,0,0,yolo,106.2,yolo,0,0,0,0.000,0,-1,0
1785568343.158,-7.462,-2.373,2.196,0.9907,4.500,0.373,5.212,0.2503,8.935,-0.815,-0.091,1.000,-5.212,-11.962,-0.2979,-1.2393,-0.099,0.044,-1.131,1.137,2.065,-2.000,0.0074,0.385,nan,0.00,1,1,1,0.0000,0.661,0,0.176,2,0.677,0,0,yolo,105.7,yolo,0,0,0,0.000,0,-1,0
1785568343.196,-7.894,-2.405,1.684,0.9897,3.000,0.405,5.212,0.2631,8.935,-0.815,-0.091,1.000,-5.212,-10.766,-0.1846,0.0213,-0.140,-0.140,-1.110,1.149,2.053,-2.000,0.0073,0.397,nan,0.00,1,1,1,0.0000,0.554,0,0.179,1,0.754,0,0,yolo,105.7,yolo,0,0,0,0.000,0,-1,0
1785568343.226,-8.204,-2.432,1.166,0.9889,1.858,0.432,5.212,0.2641,8.935,-0.815,-0.091,1.000,-5.212,-10.062,-0.2330,0.0452,-0.189,-0.189,-1.086,1.163,2.045,-2.000,0.0073,0.405,nan,0.00,1,1,1,0.0000,0.316,0,0.152,0,0.778,0,0,yolo,105.7,yolo,0,0,0,0.000,0,-1,0
1785568343.272,-8.390,-2.455,0.711,0.9884,0.358,0.455,4.633,0.2474,8.878,-0.719,0.040,1.000,-4.633,-7.414,-0.5381,-0.7158,-0.235,-0.153,-1.062,1.175,1.926,-2.000,0.0072,0.524,nan,0.00,1,1,1,0.0000,0.316,0,0.152,0,0.778,1,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568343.299,-8.420,-2.471,0.293,0.9883,-0.221,0.471,4.633,0.2596,8.878,-0.719,0.040,1.000,-4.633,-8.199,-0.1302,0.0267,-0.284,-0.284,-1.035,1.187,1.923,-2.000,0.0072,0.527,nan,0.00,1,1,1,0.0000,0.420,0,0.149,1,0.791,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568343.330,-8.420,-2.471,0.293,0.9883,-0.221,0.471,4.633,0.2595,8.878,-0.719,0.040,1.000,-4.633,-8.199,-0.1302,0.0267,-0.284,-0.284,-1.035,1.187,1.923,-2.000,0.0071,0.527,nan,0.00,1,1,1,0.0000,0.420,0,0.150,1,0.807,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568343.362,-8.396,-2.484,-0.137,0.9884,-1.721,0.484,3.826,0.2429,8.805,-0.589,0.171,1.000,-3.826,14.000,-3.7192,-2.0000,-0.338,-0.549,-1.002,1.201,1.814,-2.000,0.0070,0.636,nan,0.00,1,1,1,0.0000,0.420,0,0.150,1,0.807,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568343.393,-8.215,-2.487,-0.509,0.9888,-1.709,0.487,3.826,0.2569,8.805,-0.589,0.171,1.000,-3.826,-6.506,0.1547,0.0465,-0.394,-0.394,-0.956,1.214,1.815,-2.000,0.0070,0.635,nan,0.00,1,1,1,0.0000,0.315,0,0.149,0,0.817,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568343.430,-8.057,-2.485,-0.827,0.9892,-2.292,0.485,3.826,0.2589,8.805,-0.589,0.171,1.000,-3.826,-5.765,0.1045,0.0931,-0.444,-0.444,-0.909,1.226,1.817,-2.000,0.0069,0.633,nan,0.00,1,1,1,0.0000,0.418,0,0.147,1,0.827,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568343.475,-7.836,-2.484,-1.167,0.9897,-3.792,0.484,2.964,0.2423,8.680,-0.449,0.287,1.000,-2.964,1.075,-0.7840,-0.5312,-0.494,-0.462,-0.860,1.239,1.728,-2.000,0.0069,0.722,nan,0.00,1,1,1,0.0000,0.314,0,0.149,0,0.833,1,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568343.501,-7.836,-2.484,-1.167,0.9897,-5.292,0.484,2.964,0.2517,8.680,-0.449,0.287,1.000,-2.964,-2.364,-0.0323,0.0000,-0.494,-0.494,-0.860,1.239,1.728,-2.000,0.0068,0.722,nan,0.00,1,1,1,0.0000,0.524,0,0.149,2,0.840,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568343.534,-7.425,-2.472,-1.467,0.9907,-5.885,0.472,2.964,0.2540,8.680,-0.449,0.287,1.000,-2.964,-1.540,-0.0876,0.0538,-0.549,-0.549,-0.806,1.252,1.733,-2.000,0.0067,0.717,nan,0.00,1,1,1,0.0000,0.416,0,0.145,1,0.844,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568343.566,-6.800,-2.454,-1.729,0.9921,-7.385,0.454,1.899,0.2373,8.420,-0.279,0.394,1.000,-1.899,14.000,-2.3460,-1.0143,-0.602,-0.703,-0.752,1.265,1.665,-2.000,0.0066,0.785,nan,0.00,1,1,1,0.0000,0.416,0,0.145,1,0.844,0,0,yolo,95.5,yolo,0,0,0,0.000,0,-1,0
1785568343.597,-6.101,-2.433,-1.918,0.9934,-7.687,0.433,1.899,0.2511,8.420,-0.279,0.394,1.000,-1.899,1.586,0.0554,0.0501,-0.648,-0.648,-0.702,1.276,1.671,-2.000,0.0066,0.779,nan,0.00,1,1,1,0.0000,0.409,0,0.136,1,0.844,0,0,yolo,95.5,yolo,0,0,0,0.000,0,-1,0
1785568343.629,-5.355,-2.404,-2.068,0.9948,-7.579,0.404,1.899,0.2533,8.420,-0.279,0.394,1.000,-1.899,2.224,0.0134,0.1028,-0.690,-0.690,-0.649,1.286,1.679,-2.000,0.0065,0.771,nan,0.00,1,1,1,0.0000,0.511,0,0.136,2,0.825,0,0,yolo,95.5,yolo,0,0,0,0.000,0,-1,0
1785568343.661,-5.355,-2.404,-2.068,0.9948,-9.079,0.404,0.765,0.2366,8.446,-0.113,0.490,1.000,-0.765,14.000,-2.5074,-1.2174,-0.690,-0.911,-0.649,1.286,1.598,-2.000,0.0064,0.852,nan,0.00,1,1,1,0.0000,0.511,0,0.136,2,0.825,0,0,yolo,96.0,yolo,0,0,0,0.000,0,-1,0
1785568343.696,-4.594,-2.377,-2.243,0.9959,-9.136,0.377,0.765,0.2484,8.446,-0.113,0.490,1.000,-0.765,4.541,0.1856,0.0559,-0.726,-0.726,-0.593,1.297,1.602,-2.000,0.0063,0.848,nan,0.00,1,1,1,0.0000,0.408,0,0.135,1,0.846,2,0,yolo,96.0,yolo,0,0,0,0.000,0,-1,0
