t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785617709.888,-4.087,-2.514,6.866,0.9965,0,6.954,0.514,-2.026,0.2992,10.036,-0.634,-1.464,1.000,-3.615,-10.407,-0.0254,-0.0607,0.175,0.175,-1.126,0.815,1.476,-2.000,0.0076,-0.974,nan,6.34,1,1,1,0.2212,1.000,1,0.280,5,0.696,0,0,yolo,98.9,yolo,0,0,0,0.000,0,-1,0
1785617709.919,-4.748,-2.444,6.984,0.9957,0,5.454,0.444,-3.526,0.2969,10.036,-0.634,-1.464,1.000,-3.615,-10.081,-0.0494,-0.1206,0.151,0.151,-1.185,0.830,1.472,-2.000,0.0077,-0.978,nan,7.98,1,1,1,0.2786,1.000,1,0.280,5,0.696,0,0,yolo,98.9,yolo,0,0,0,0.000,0,-1,0
1785617709.955,-5.289,-2.363,7.310,0.9949,0,6.954,0.363,-2.026,0.2802,10.058,-0.804,-1.482,1.000,-4.570,-14.000,1.2575,0.0602,0.118,0.106,-1.246,0.845,1.464,-2.000,0.0078,-0.986,nan,0.00,1,1,1,0.0000,0.980,0,0.237,4,0.754,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785617709.983,-5.289,-2.363,7.310,0.9949,0,7.193,0.363,-0.526,0.2733,10.058,-0.804,-1.482,1.000,-4.570,-12.483,0.0119,0.0000,0.118,0.118,-1.246,0.845,1.464,-2.000,0.0079,-0.986,nan,0.00,1,1,1,0.0000,0.980,0,0.237,4,0.754,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785617710.015,-6.030,-2.313,7.449,0.9937,0,6.036,0.313,0.974,0.2737,10.058,-0.804,-1.482,1.000,-4.570,-12.066,-0.0189,-0.0367,0.087,0.087,-1.283,0.859,1.468,-2.000,0.0080,-0.982,nan,0.00,1,1,1,0.0000,0.833,0,0.220,3,0.606,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785617710.047,-6.599,-2.293,7.311,0.9926,0,7.401,0.293,2.474,0.2571,9.974,-0.927,-1.228,1.000,-5.312,-14.000,1.9366,-2.0000,0.054,0.314,-1.296,0.872,1.736,-2.000,0.0081,-0.714,nan,0.00,1,1,1,0.0000,0.833,0,0.220,3,0.606,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617710.079,-7.328,-2.290,7.069,0.9910,0,5.901,0.290,3.974,0.2737,9.974,-0.927,-1.228,1.000,-5.312,-12.002,-0.2927,0.0071,0.022,0.022,-1.289,0.885,1.749,-2.000,0.0082,-0.701,nan,0.00,1,1,1,0.0000,0.833,0,0.220,3,0.606,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617710.110,-7.328,-2.290,7.069,0.9910,0,4.673,0.290,5.312,0.2747,9.974,-0.927,-1.228,1.000,-5.312,-12.002,-0.2927,0.0071,0.022,0.022,-1.289,0.885,1.749,-2.000,0.0082,-0.701,nan,0.00,1,1,1,0.0000,0.823,0,0.213,3,0.622,0,0,yolo,95.0,yolo,0,0,0,0.000,0,-1,0
1785617710.143,-7.912,-2.305,6.701,0.9897,0,6.088,0.305,6.078,0.2580,9.869,-1.051,-0.999,1.000,-6.078,-14.000,0.9900,-1.9043,-0.019,0.302,-1.268,0.899,1.998,-2.000,0.0083,-0.447,nan,0.00,1,1,1,0.0000,0.942,0,0.214,4,0.651,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785617710.174,-8.519,-2.355,6.132,0.9881,0,4.588,0.355,6.078,0.2747,9.869,-1.051,-0.999,1.000,-6.078,-12.879,-0.3610,0.0440,-0.059,-0.059,-1.224,0.913,2.019,-2.000,0.0083,-0.426,nan,0.00,1,1,1,0.0000,0.942,0,0.214,4,0.651,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785617710.206,-8.950,-2.405,5.544,0.9870,0,3.313,0.405,6.078,0.2914,9.869,-1.051,-0.999,1.000,-6.078,-12.263,-0.4063,0.0798,-0.105,-0.105,-1.188,0.927,2.036,-2.000,0.0084,-0.408,nan,0.00,1,1,1,0.0000,0.824,0,0.214,3,0.670,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785617710.236,-8.950,-2.405,5.544,0.9870,0,4.813,0.405,6.677,0.2747,9.766,-1.143,-0.831,1.000,-6.677,-14.000,3.0618,-2.0000,-0.105,0.529,-1.188,0.927,2.144,-2.000,0.0084,-0.232,nan,0.00,1,1,1,0.0000,0.824,0,0.214,3,0.670,0,0,yolo,95.7,yolo,0,0,0,0.000,0,-1,0
1785617710.267,-9.249,-2.445,5.031,0.9861,0,3.313,0.445,6.677,0.2839,9.766,-1.143,-0.831,1.000,-6.677,-11.955,-0.6816,0.0225,-0.153,-0.153,-1.166,0.942,2.144,-2.000,0.0084,-0.219,nan,0.00,1,1,1,0.0000,0.696,0,0.205,2,0.690,0,0,yolo,95.7,yolo,0,0,0,0.000,0,-1,0
1785617710.299,-9.580,-2.495,4.446,0.9851,0,1.813,0.495,6.677,0.2838,9.766,-1.143,-0.831,1.000,-6.677,-11.206,-0.7363,0.0233,-0.208,-0.208,-1.165,0.959,2.144,-2.000,0.0084,-0.203,nan,0.00,1,1,1,0.0000,0.696,0,0.205,2,0.690,0,0,yolo,95.7,yolo,0,0,0,0.000,0,-1,0
1785617710.331,-9.740,-2.548,3.818,0.9846,0,3.313,0.548,6.706,0.2671,9.176,-1.079,-0.589,1.000,-6.706,-14.000,0.0351,-1.5991,-0.264,0.159,-1.186,0.976,2.141,-2.000,0.0084,0.010,nan,0.00,1,1,1,0.0000,0.692,0,0.202,2,0.695,0,0,yolo,90.7,yolo,0,0,0,0.000,0,-1,0
1785617710.366,-9.740,-2.548,3.818,0.9846,0,2.474,0.548,6.706,0.2764,9.176,-1.079,-0.589,1.000,-6.706,-12.214,-0.4222,0.0000,-0.264,-0.264,-1.186,0.976,2.141,-2.000,0.0084,0.010,nan,0.00,1,1,1,0.0000,0.692,0,0.202,2,0.695,1,0,yolo,90.7,yolo,0,0,0,0.000,0,-1,0
1785617710.393,-10.056,-2.596,3.233,0.9836,0,1.422,0.596,6.706,0.2756,9.176,-1.079,-0.589,1.000,-6.706,-11.478,-0.4738,-0.0136,-0.315,-0.315,-1.200,0.994,2.141,-2.000,0.0084,0.024,nan,0.00,1,1,1,0.0000,0.693,0,0.202,2,0.692,0,0,yolo,90.7,yolo,0,0,0,0.000,0,-1,0
1785617710.428,-10.172,-2.638,2.671,0.9832,0,2.922,0.638,6.563,0.2589,9.259,-1.065,-0.478,1.000,-6.563,-14.000,-0.2310,-1.1960,-0.370,-0.035,-1.207,1.011,2.153,-2.000,0.0084,0.144,nan,0.00,1,1,1,0.0000,0.693,0,0.202,2,0.692,2,0,yolo,96.3,yolo,0,0,0,0.000,0,-1,0
1785617710.455,-10.411,-2.678,2.136,0.9825,0,1.422,0.678,6.563,0.2729,9.259,-1.065,-0.478,1.000,-6.563,-10.620,-0.3853,0.0091,-0.420,-0.420,-1.198,1.029,2.153,-2.000,0.0084,0.155,nan,0.00,1,1,1,0.0000,0.538,0,0.163,2,0.717,0,0,yolo,96.3,yolo,0,0,0,0.000,0,-1,0
1785617710.491,-10.532,-2.716,1.560,0.9820,0,-0.078,0.716,6.563,0.2735,9.259,-1.065,-0.478,1.000,-6.563,-9.786,-0.4440,0.0256,-0.479,-0.479,-1.181,1.049,2.153,-2.000,0.0084,0.163,nan,0.00,1,1,1,0.0000,0.538,0,0.163,2,0.717,3,0,yolo,96.3,yolo,0,0,0,0.000,0,-1,0
1785617710.533,-10.501,-2.751,0.985,0.9821,0,0.572,0.751,6.285,0.2569,9.295,-1.024,-0.392,1.000,-6.285,-11.073,-0.4508,-0.8409,-0.540,-0.261,-1.160,1.070,2.176,-2.000,0.0083,0.247,nan,0.00,1,1,1,0.0000,0.543,0,0.168,2,0.735,0,0,yolo,104.6,yolo,0,0,0,0.000,0,-1,0
1785617710.565,-10.460,-2.789,0.373,0.9822,0,-0.928,0.789,6.285,0.2702,9.295,-1.024,-0.392,1.000,-6.285,-8.429,-0.3453,0.0146,-0.606,-0.606,-1.145,1.093,2.174,-2.000,0.0083,0.253,nan,0.00,1,1,1,0.0000,0.538,0,0.163,2,0.730,0,0,yolo,104.6,yolo,0,0,0,0.000,0,-1,0
1785617710.601,-10.461,-2.789,0.365,0.9822,0,-2.046,0.789,6.285,0.2702,9.295,-1.024,-0.392,1.000,-6.285,-8.416,-0.3462,0.0149,-0.607,-0.607,-1.145,1.093,2.173,-2.000,0.0083,0.253,nan,0.00,1,1,1,0.0000,0.136,0,0.080,1,0.730,0,0,yolo,104.6,yolo,0,0,0,0.000,0,-1,0
1785617710.628,-10.356,-2.811,-0.176,0.9825,0,-3.546,0.811,5.316,0.2535,9.226,-0.858,-0.256,1.000,-5.316,2.133,-2.3418,-1.5376,-0.669,-0.401,-1.131,1.115,2.095,-2.000,0.0083,0.355,nan,0.00,1,1,1,0.0000,0.273,0,0.080,1,0.730,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785617710.658,-10.011,-2.819,-0.645,0.9836,0,-5.046,0.819,5.316,0.2671,9.226,-0.858,-0.256,1.000,-5.316,-4.823,-0.3327,0.0235,-0.734,-0.734,-1.107,1.136,2.099,-2.000,0.0082,0.351,nan,0.00,1,1,1,0.0000,0.396,0,0.120,1,0.739,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785617710.693,-9.486,-2.815,-1.115,0.9851,0,-5.665,0.815,5.316,0.2682,9.226,-0.858,-0.256,1.000,-5.316,-3.821,-0.4028,0.0521,-0.804,-0.804,-1.079,1.160,2.108,-2.000,0.0082,0.342,nan,0.00,1,1,1,0.0000,0.396,0,0.120,1,0.739,2,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785617710.721,-8.914,-2.810,-1.602,0.9867,0,-7.165,0.810,4.298,0.2516,9.426,-0.708,-0.124,1.000,-4.298,-0.737,-1.2563,-0.8050,-0.867,-0.410,-1.049,1.183,2.000,-2.000,0.0081,0.450,nan,0.00,1,1,1,0.0000,0.391,0,0.113,1,0.759,0,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785617710.752,-8.914,-2.810,-1.602,0.9867,0,-8.345,0.810,4.298,0.2621,9.426,-0.708,-0.124,1.000,-4.298,-0.569,-0.4572,0.0000,-0.867,-0.867,-1.049,1.183,2.000,-2.000,0.0081,0.450,nan,0.00,1,1,1,0.0000,0.391,0,0.113,1,0.759,0,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785617710.783,-8.095,-2.792,-2.002,0.9889,0,-8.392,0.792,4.298,0.2628,9.426,-0.708,-0.124,1.000,-4.298,0.298,-0.5186,0.0209,-0.929,-0.929,-1.028,1.204,2.013,-2.000,0.0081,0.437,nan,0.00,1,1,1,0.0000,0.296,0,0.118,0,0.778,0,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785617710.815,-7.306,-2.763,-2.348,0.9907,0,-9.892,0.763,2.849,0.2462,9.170,-0.456,0.013,1.000,-2.849,14.000,-3.4786,-1.1475,-0.983,-0.852,-1.006,1.224,1.937,-2.000,0.0080,0.513,nan,0.00,1,1,1,0.0000,0.299,0,0.124,0,0.781,0,0,yolo,92.9,yolo,0,0,0,0.000,0,-1,0
1785617710.852,-6.324,-2.722,-2.628,0.9928,0,-9.851,0.722,2.849,0.2601,9.170,-0.456,0.013,1.000,-2.849,3.527,-0.1857,0.0283,-1.038,-1.038,-0.977,1.244,1.951,-2.000,0.0080,0.499,nan,0.00,1,1,1,0.0000,0.299,0,0.124,0,0.781,2,0,yolo,92.9,yolo,0,0,0,0.000,0,-1,0
1785617710.878,-6.324,-2.722,-2.628,0.9928,0,-9.851,0.722,2.849,0.2601,9.170,-0.456,0.013,1.000,-2.849,3.527,-0.1857,0.0283,-1.038,-1.038,-0.977,1.244,1.951,-2.000,0.0079,0.499,nan,0.00,1,1,1,0.0000,0.506,0,0.131,2,0.800,0,0,yolo,92.9,yolo,0,0,0,0.000,0,-1,0
1785617710.910,-5.332,-2.672,-2.864,0.9946,0,-11.351,0.672,1.469,0.2434,9.054,-0.232,0.154,1.000,-1.469,13.377,-1.6350,-0.7298,-1.086,-0.935,-0.947,1.262,1.854,-2.000,0.0078,0.596,nan,0.00,1,1,1,0.0000,0.303,0,0.130,0,0.824,0,0,yolo,92.1,yolo,0,0,0,0.000,0,-1,0
1785617710.946,-4.133,-2.617,-3.027,0.9964,0,-12.155,0.617,1.469,0.2573,9.054,-0.232,0.154,1.000,-1.469,8.021,-0.1948,0.0468,-1.130,-1.130,-0.900,1.280,1.867,-2.000,0.0078,0.583,nan,0.00,1,1,1,0.0000,0.303,0,0.130,0,0.824,1,0,yolo,92.1,yolo,0,0,0,0.000,0,-1,0
1785617710.972,-2.965,-2.563,-3.131,0.9977,0,-13.655,0.563,0.091,0.2407,9.165,-0.015,0.314,1.000,-0.091,14.000,-6.6131,-2.0000,-1.163,-1.739,-0.855,1.294,1.726,-2.000,0.0077,0.724,nan,0.00,1,1,1,0.0000,0.206,0,0.141,1,0.825,0,0,yolo,87.0,yolo,0,0,0,0.000,0,-1,0
