t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785624374.691,-1.506,-2.879,4.069,0.9984,0,5.127,0.879,-1.924,0.2956,10.215,-0.430,-1.318,1.000,-2.408,-6.633,-0.0000,-0.0000,0.073,0.073,-0.832,0.687,1.658,-2.000,0.0074,-0.792,nan,4.33,1,1,1,0.1512,1.000,1,0.273,5,0.592,0,0,yolo,117.2,yolo,0,0,0,0.000,0,-1,0
1785624374.731,-2.177,-2.739,4.239,0.9981,0,6.126,0.739,-0.900,0.2789,10.225,-0.453,-1.245,1.000,-2.535,-8.303,0.1699,-0.4091,0.062,0.133,-0.887,0.707,1.713,-2.000,0.0074,-0.737,nan,3.44,1,1,1,0.1199,1.000,1,0.280,5,0.677,0,0,yolo,111.5,yolo,0,0,0,0.000,0,-1,0
1785624374.767,-2.177,-2.739,4.239,0.9981,0,4.626,0.739,-1.766,0.2942,10.225,-0.453,-1.245,1.000,-2.535,-6.502,-0.0711,0.0000,0.062,0.062,-0.887,0.707,1.713,-2.000,0.0075,-0.737,nan,4.30,1,1,1,0.1501,0.900,1,0.294,4,0.594,0,0,yolo,111.5,yolo,0,0,0,0.000,0,-1,0
1785624374.809,-2.948,-2.584,4.512,0.9977,0,3.164,0.584,-2.415,0.2905,10.225,-0.453,-1.245,1.000,-2.535,-6.112,-0.1002,-0.1012,0.033,0.033,-0.988,0.734,1.692,-2.000,0.0076,-0.758,nan,4.95,1,1,1,0.1728,0.900,1,0.294,4,0.594,0,0,yolo,111.5,yolo,0,0,0,0.000,0,-1,0
1785624374.841,-2.948,-2.584,4.512,0.9977,0,4.664,0.584,-0.915,0.2738,10.216,-0.480,-1.135,1.000,-2.691,-8.700,0.2084,-0.8316,0.033,0.111,-0.988,0.734,1.803,-2.000,0.0077,-0.647,nan,0.00,1,1,1,0.0000,0.960,0,0.225,4,0.587,0,0,yolo,115.7,yolo,0,0,0,0.000,0,-1,0
1785624374.871,-3.625,-2.484,4.604,0.9971,0,3.164,0.484,0.585,0.2895,10.216,-0.480,-1.135,1.000,-2.691,-6.210,-0.1081,-0.0627,0.003,0.003,-1.051,0.757,1.791,-2.000,0.0077,-0.659,nan,0.00,1,1,1,0.0000,0.960,0,0.225,4,0.587,0,0,yolo,115.7,yolo,0,0,0,0.000,0,-1,0
1785624374.907,-3.625,-2.484,4.604,0.9971,0,2.585,0.484,2.085,0.2896,10.216,-0.480,-1.135,1.000,-2.691,-6.210,-0.1081,-0.0627,0.003,0.003,-1.051,0.757,1.791,-2.000,0.0078,-0.659,nan,0.00,1,1,1,0.0000,0.960,0,0.225,4,0.587,2,0,yolo,115.7,yolo,0,0,0,0.000,0,-1,0
1785624374.948,-4.275,-2.377,4.295,0.9964,0,4.085,0.377,3.019,0.2729,10.156,-0.536,-1.019,1.000,-3.019,-13.106,0.8722,-1.5634,-0.056,0.142,-1.139,0.791,1.896,-2.000,0.0078,-0.554,nan,0.00,1,1,1,0.0000,0.951,0,0.219,4,0.609,0,0,yolo,113.5,yolo,0,0,0,0.000,0,-1,0
1785624374.986,-4.275,-2.377,4.295,0.9964,0,2.585,0.377,3.019,0.2896,10.156,-0.536,-1.019,1.000,-3.019,-6.082,-0.1983,0.0000,-0.056,-0.056,-1.139,0.791,1.896,-2.000,0.0079,-0.554,nan,0.00,1,1,1,0.0000,0.950,0,0.219,4,0.656,0,0,yolo,113.5,yolo,0,0,0,0.000,0,-1,0
1785624375.024,-4.598,-2.353,3.922,0.9959,0,1.085,0.353,3.019,0.2880,10.156,-0.536,-1.019,1.000,-3.019,-5.644,-0.2308,-0.0407,-0.089,-0.089,-1.180,0.809,1.895,-2.000,0.0080,-0.555,nan,0.00,1,1,1,0.0000,0.950,0,0.219,4,0.656,0,0,yolo,113.5,yolo,0,0,0,0.000,0,-1,0
1785624375.063,-4.701,-2.331,3.587,0.9958,0,2.585,0.331,3.322,0.2713,10.095,-0.586,-0.900,1.000,-3.322,-11.089,0.4001,-0.8835,-0.124,0.092,-1.214,0.826,2.013,-2.000,0.0080,-0.437,nan,0.00,1,1,1,0.0000,0.947,0,0.217,4,0.661,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785624375.102,-4.701,-2.331,3.587,0.9958,0,1.464,0.331,3.322,0.2732,10.095,-0.586,-0.900,1.000,-3.322,-6.165,-0.2168,0.0000,-0.124,-0.124,-1.214,0.826,2.013,-2.000,0.0080,-0.437,nan,0.00,1,1,1,0.0000,0.947,0,0.217,4,0.661,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785624375.139,-5.042,-2.318,3.219,0.9953,0,0.680,0.318,3.322,0.2734,10.095,-0.586,-0.900,1.000,-3.322,-5.722,-0.2496,-0.0347,-0.157,-0.157,-1.249,0.844,2.014,-2.000,0.0081,-0.436,nan,0.00,1,1,1,0.0000,0.946,0,0.217,4,0.683,0,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785624375.170,-5.091,-2.307,2.801,0.9952,0,0.046,0.307,3.322,0.2734,10.095,-0.586,-0.900,1.000,-3.322,-5.137,-0.2929,-0.0597,-0.201,-0.201,-1.274,0.863,2.013,-2.000,0.0081,-0.437,nan,0.00,1,1,1,0.0000,0.946,0,0.217,4,0.683,1,0,yolo,118.8,yolo,0,0,0,0.000,0,-1,0
1785624375.208,-5.091,-2.307,2.801,0.9952,0,1.546,0.307,3.743,0.2568,9.542,-0.624,-0.678,1.000,-3.743,-11.647,0.4210,-1.2102,-0.201,0.020,-1.274,0.863,2.200,-2.000,0.0082,-0.235,nan,0.00,1,1,1,0.0000,0.822,0,0.212,3,0.687,2,0,yolo,133.4,yolo,0,0,0,0.000,0,-1,0
1785624375.240,-5.202,-2.298,2.360,0.9951,0,0.631,0.298,3.743,0.2734,9.542,-0.624,-0.678,1.000,-3.743,-5.833,-0.2653,-0.0032,-0.245,-0.245,-1.277,0.884,2.200,-2.000,0.0082,-0.236,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.703,0,0,yolo,133.4,yolo,0,0,0,0.000,0,-1,0
1785624375.276,-5.257,-2.297,1.937,0.9950,0,0.041,0.297,3.743,0.2736,9.542,-0.624,-0.678,1.000,-3.743,-5.298,-0.3036,0.0330,-0.283,-0.283,-1.241,0.902,2.200,-2.000,0.0082,-0.235,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.703,3,0,yolo,133.4,yolo,0,0,0,0.000,0,-1,0
1785624375.301,-5.257,-2.297,1.932,0.9950,0,1.541,0.297,3.886,0.2569,9.177,-0.623,-0.492,1.000,-3.886,-10.111,0.2284,-1.7035,-0.284,-0.080,-1.241,0.902,2.200,-2.000,0.0082,-0.065,nan,0.00,1,1,1,0.0000,0.807,0,0.201,3,0.719,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624375.334,-5.415,-2.298,1.507,0.9947,0,0.104,0.298,3.886,0.2736,9.177,-0.623,-0.492,1.000,-3.886,-5.518,-0.2407,0.0339,-0.321,-0.321,-1.207,0.920,2.200,-2.000,0.0082,-0.063,nan,0.00,1,1,1,0.0000,0.807,0,0.201,3,0.719,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624375.366,-5.415,-2.298,1.507,0.9947,0,0.104,0.298,3.886,0.2737,9.177,-0.623,-0.492,1.000,-3.886,-5.518,-0.2407,0.0339,-0.321,-0.321,-1.207,0.920,2.200,-2.000,0.0082,-0.063,nan,0.00,1,1,1,0.0000,0.804,0,0.199,3,0.721,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624375.395,-5.455,-2.300,1.069,0.9947,0,-0.504,0.300,3.886,0.2781,9.177,-0.623,-0.492,1.000,-3.886,-4.950,-0.2803,0.0559,-0.360,-0.360,-1.185,0.939,2.200,-2.000,0.0082,-0.062,nan,0.00,1,1,1,0.0000,0.804,0,0.199,3,0.721,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624375.432,-5.384,-2.302,0.657,0.9948,0,-1.242,0.302,3.432,0.2614,9.193,-0.551,-0.353,1.000,-3.432,-4.143,-0.4370,-0.7916,-0.399,-0.242,-1.168,0.956,2.200,-2.000,0.0082,0.070,nan,0.00,1,1,1,0.0000,0.804,0,0.199,3,0.721,3,0,yolo,124.3,yolo,0,0,0,0.000,0,-1,0
1785624375.472,-5.248,-2.300,0.332,0.9950,0,-1.690,0.300,3.432,0.2722,9.193,-0.551,-0.353,1.000,-3.432,-3.558,-0.1932,0.0153,-0.435,-0.435,-1.153,0.972,2.200,-2.000,0.0082,0.068,nan,0.00,1,1,1,0.0000,0.586,0,0.211,1,0.723,0,0,yolo,124.3,yolo,0,0,0,0.000,0,-1,0
1785624375.503,-5.248,-2.300,0.332,0.9950,0,-1.690,0.300,3.432,0.2722,9.193,-0.551,-0.353,1.000,-3.432,-3.558,-0.1932,0.0153,-0.435,-0.435,-1.153,0.972,2.200,-2.000,0.0082,0.068,nan,0.00,1,1,1,0.0000,0.676,0,0.189,2,0.740,0,0,yolo,124.3,yolo,0,0,0,0.000,0,-1,0
1785624375.533,-5.033,-2.295,-0.037,0.9953,0,-2.061,0.295,3.432,0.2724,9.193,-0.551,-0.353,1.000,-3.432,-2.972,-0.2341,0.0207,-0.476,-0.476,-1.147,0.990,2.200,-2.000,0.0082,0.065,nan,0.00,1,1,1,0.0000,0.676,0,0.189,2,0.740,0,0,yolo,124.3,yolo,0,0,0,0.000,0,-1,0
1785624375.564,-4.791,-2.291,-0.394,0.9957,0,-3.561,0.291,2.666,0.2558,9.166,-0.427,-0.211,1.000,-2.666,2.403,-1.2256,-1.2625,-0.512,-0.314,-1.145,1.007,2.200,-2.000,0.0082,0.191,nan,0.00,1,1,1,0.0000,0.405,0,0.132,1,0.740,0,0,yolo,133.6,yolo,0,0,0,0.000,0,-1,0
1785624375.594,-4.791,-2.291,-0.394,0.9957,0,-3.912,0.291,2.666,0.2676,9.166,-0.427,-0.211,1.000,-2.666,-0.879,-0.1980,0.0000,-0.512,-0.512,-1.145,1.007,2.200,-2.000,0.0082,0.191,nan,0.00,1,1,1,0.0000,0.405,0,0.132,1,0.740,0,0,yolo,133.6,yolo,0,0,0,0.000,0,-1,0
1785624375.630,-4.209,-2.275,-0.720,0.9965,0,-4.001,0.275,2.666,0.2678,9.166,-0.427,-0.211,1.000,-2.666,-0.208,-0.2447,0.0053,-0.559,-0.559,-1.140,1.027,2.200,-2.000,0.0081,0.184,nan,0.00,1,1,1,0.0000,0.310,0,0.141,0,0.760,0,0,yolo,133.6,yolo,0,0,0,0.000,0,-1,0
1785624375.671,-3.754,-2.261,-0.988,0.9971,0,-4.021,0.261,2.666,0.2682,9.166,-0.427,-0.211,1.000,-2.666,0.266,-0.2777,0.0145,-0.592,-0.592,-1.131,1.044,2.200,-2.000,0.0081,0.179,nan,0.00,1,1,1,0.0000,0.310,0,0.141,0,0.760,0,0,yolo,133.6,yolo,0,0,0,0.000,0,-1,0
1785624375.702,-3.754,-2.261,-0.988,0.9971,0,-5.521,0.261,1.681,0.2515,9.104,-0.267,-0.053,1.000,-1.681,5.465,-1.1739,-1.0878,-0.592,-0.402,-1.131,1.044,2.126,-2.000,0.0081,0.324,nan,0.00,1,1,1,0.0000,0.207,0,0.141,1,0.778,0,0,yolo,126.9,yolo,0,0,0,0.000,0,-1,0
1785624375.738,-3.107,-2.243,-1.171,0.9978,0,-5.907,0.243,1.681,0.2639,9.104,-0.267,-0.053,1.000,-1.681,2.800,-0.2219,0.0181,-0.624,-0.624,-1.113,1.059,2.132,-2.000,0.0081,0.318,nan,0.00,1,1,1,0.0000,0.413,0,0.141,1,0.778,2,0,yolo,126.9,yolo,0,0,0,0.000,0,-1,0
1785624375.779,-2.347,-2.218,-1.348,0.9984,0,-5.579,0.218,1.681,0.2651,9.104,-0.267,-0.053,1.000,-1.681,3.232,-0.2518,0.0430,-0.654,-0.654,-1.088,1.076,2.140,-2.000,0.0080,0.310,nan,0.00,1,1,1,0.0000,0.312,0,0.145,0,0.784,0,0,yolo,126.9,yolo,0,0,0,0.000,0,-1,0
1785624375.805,-2.347,-2.218,-1.348,0.9984,0,-7.079,0.218,0.605,0.2484,8.868,-0.094,0.090,1.000,-0.605,12.578,-1.6653,-1.2678,-0.654,-0.595,-1.088,1.076,2.013,-2.000,0.0080,0.437,nan,0.00,1,1,1,0.0000,0.316,0,0.151,0,0.768,0,0,yolo,116.3,yolo,0,0,0,0.000,0,-1,0
1785624375.841,-1.372,-2.192,-1.415,0.9990,0,-6.885,0.192,0.605,0.2614,8.868,-0.094,0.090,1.000,-0.605,5.513,-0.0859,0.0473,-0.681,-0.681,-1.041,1.092,2.019,-2.000,0.0079,0.431,nan,0.00,1,1,1,0.0000,0.316,0,0.151,0,0.768,0,0,yolo,116.3,yolo,0,0,0,0.000,0,-1,0
1785624375.873,-1.372,-2.192,-1.415,0.9990,0,-6.885,0.192,0.605,0.2614,8.868,-0.094,0.090,1.000,-0.605,5.513,-0.0859,0.0473,-0.681,-0.681,-1.041,1.092,2.019,-2.000,0.0079,0.431,nan,0.00,1,1,1,0.0000,0.322,0,0.162,0,0.776,0,0,yolo,116.3,yolo,0,0,0,0.000,0,-1,0
1785624375.909,-0.438,-2.165,-1.479,0.9993,0,-6.173,0.165,0.605,0.2637,8.868,-0.094,0.090,1.000,-0.605,5.735,-0.1011,0.0971,-0.696,-0.696,-0.991,1.107,2.024,-2.000,0.0079,0.426,nan,0.00,1,1,1,0.0000,0.322,0,0.162,0,0.776,2,0,yolo,116.3,yolo,0,0,0,0.000,0,-1,0
1785624375.938,0.203,-2.148,-1.542,0.9993,0,-7.673,0.148,-0.492,0.2470,8.818,0.076,0.237,1.000,0.492,14.000,-1.2663,-1.0612,-0.700,-0.698,-0.951,1.119,1.883,-2.000,0.0078,0.567,nan,0.00,1,1,1,0.0000,0.324,0,0.164,0,0.779,0,0,yolo,125.0,yolo,0,0,0,0.000,0,-1,0
1785624375.970,0.203,-2.148,-1.542,0.9993,0,-7.853,0.148,-0.492,0.2549,8.818,0.076,0.237,1.000,0.492,8.056,-0.0022,0.0000,-0.700,-0.700,-0.951,1.119,1.883,-2.000,0.0077,0.567,nan,0.00,1,1,1,0.0000,0.324,0,0.164,0,0.779,1,0,yolo,125.0,yolo,0,0,0,0.000,0,-1,0
1785624376.011,1.054,-2.134,-1.506,0.9991,0,-7.035,0.134,-0.492,0.2567,8.818,0.076,0.237,1.000,0.492,8.089,-0.0044,0.0400,-0.702,-0.702,-0.911,1.129,1.884,-2.000,0.0077,0.566,nan,0.00,1,1,1,0.0000,0.455,0,0.194,0,0.727,0,0,yolo,125.0,yolo,0,0,0,0.000,0,-1,0
1785624376.042,2.013,-2.116,-1.426,0.9987,0,-8.535,0.116,-1.508,0.2401,8.835,0.233,0.359,1.000,1.508,14.000,-1.5666,-1.2643,-0.696,-0.818,-0.862,1.141,1.757,-2.000,0.0076,0.693,nan,0.00,1,1,1,0.0000,0.455,0,0.194,0,0.727,0,0,yolo,112.5,yolo,0,0,0,0.000,0,-1,0
1785624376.073,2.899,-2.103,-1.355,0.9980,0,-7.035,0.103,-1.508,0.2531,8.835,0.233,0.359,1.000,1.508,9.739,0.1337,0.0414,-0.684,-0.684,-0.820,1.150,1.756,-2.000,0.0076,0.694,nan,0.00,1,1,1,0.0000,0.462,0,0.202,0,0.747,0,0,yolo,112.5,yolo,0,0,0,0.000,0,-1,0
1785624376.104,2.899,-2.103,-1.355,0.9980,0,-6.840,0.103,-1.508,0.2530,8.835,0.233,0.359,1.000,1.508,9.739,0.1337,0.0414,-0.684,-0.684,-0.820,1.150,1.756,-2.000,0.0075,0.694,nan,0.00,1,1,1,0.0000,0.462,0,0.202,0,0.747,0,0,yolo,112.5,yolo,0,0,0,0.000,0,-1,0
1785624376.136,3.756,-2.100,-1.160,0.9972,0,-5.639,0.100,-1.508,0.2564,8.835,0.233,0.359,1.000,1.508,9.395,0.1572,0.1140,-0.661,-0.661,-0.748,1.161,1.753,-2.000,0.0074,0.697,nan,0.00,1,1,1,0.0000,0.471,0,0.214,0,0.774,0,0,yolo,112.5,yolo,0,0,0,0.000,0,-1,0
1785624376.174,4.477,-2.098,-0.993,0.9963,0,-7.139,0.098,-2.447,0.2397,8.736,0.373,0.471,1.000,2.447,14.000,-1.0741,-0.9131,-0.627,-0.784,-0.686,1.171,1.631,-2.000,0.0073,0.819,nan,0.00,1,1,1,0.0000,0.478,0,0.222,0,0.796,0,0,yolo,109.7,yolo,0,0,0,0.000,0,-1,0
