t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568410.330,1.907,-5.440,2.489,0.9949,2.818,3.440,-1.471,0.2937,7.154,0.061,-1.511,1.000,0.489,-0.911,0.0026,-0.0556,0.177,0.177,-0.442,0.538,1.627,-2.000,0.0061,-0.823,nan,0.98,1,1,1,0.0343,1.000,1,0.363,6,0.287,0,0,yolo,99.1,yolo,0,0,0,0.000,0,-1,0
1785568410.360,1.668,-5.098,2.632,0.9956,2.757,3.098,-1.471,0.2927,7.154,0.061,-1.511,1.000,0.489,-1.089,0.0131,-0.1046,0.187,0.187,-0.491,0.570,1.583,-2.000,0.0062,-0.867,nan,0.98,1,1,1,0.0343,1.000,1,0.363,6,0.287,0,0,yolo,99.1,yolo,0,0,0,0.000,0,-1,0
1785568410.398,1.433,-4.773,2.754,0.9962,4.257,2.773,-0.615,0.3094,8.283,-0.121,-1.667,1.000,-0.835,-12.348,1.4359,0.8118,0.197,0.297,-0.542,0.601,1.475,-2.000,0.0063,-0.975,nan,1.45,1,1,1,0.0506,1.000,1,0.359,6,0.198,0,0,yolo,108.2,yolo,0,0,0,0.000,0,-1,0
1785568410.425,1.044,-4.481,2.827,0.9968,4.808,2.481,-0.615,0.2994,8.283,-0.121,-1.667,1.000,-0.835,-3.764,-0.0914,-0.0529,0.206,0.206,-0.595,0.630,1.433,-2.000,0.0063,-1.017,nan,1.45,1,1,1,0.0506,1.000,1,0.359,6,0.198,0,0,yolo,108.2,yolo,0,0,0,0.000,0,-1,0
1785568410.462,1.044,-4.481,2.827,0.9968,4.808,2.481,-2.115,0.2994,8.283,-0.121,-1.667,1.000,-0.835,-3.764,-0.0914,-0.0529,0.206,0.206,-0.595,0.630,1.433,-2.000,0.0063,-1.017,nan,2.98,1,1,1,0.1040,0.917,1,0.357,5,0.203,0,0,yolo,108.2,yolo,0,0,0,0.000,0,-1,0
1785568410.500,0.620,-4.222,2.864,0.9972,6.308,2.222,-2.058,0.2827,8.900,-0.258,-1.604,1.000,-1.660,-14.000,3.8422,-2.0000,0.213,0.801,-0.648,0.657,1.502,-2.000,0.0064,-0.948,nan,3.72,1,1,1,0.1298,0.917,1,0.357,5,0.203,0,0,yolo,99.6,yolo,0,0,0,0.000,0,-1,0
1785568410.530,0.116,-3.921,3.049,0.9977,4.808,1.921,-3.488,0.2975,8.900,-0.258,-1.604,1.000,-1.660,-3.301,-0.5853,-0.0757,0.216,0.216,-0.724,0.687,1.457,-2.000,0.0065,-0.993,nan,5.15,1,1,1,0.1797,1.000,1,0.301,5,0.505,0,0,yolo,99.6,yolo,0,0,0,0.000,0,-1,0
1785568410.561,-0.448,-3.674,3.450,0.9979,3.308,1.674,-4.560,0.2947,8.900,-0.258,-1.604,1.000,-1.660,-3.246,-0.5891,-0.1612,0.212,0.212,-0.809,0.717,1.421,-2.000,0.0065,-1.029,nan,6.22,1,1,1,0.2171,1.000,1,0.301,5,0.505,0,0,yolo,99.6,yolo,0,0,0,0.000,0,-1,0
1785568410.592,-0.781,-3.476,3.870,0.9981,4.808,1.476,-5.779,0.2780,9.292,-0.360,-1.533,1.000,-2.221,-14.000,0.6830,-0.5001,0.203,0.667,-0.883,0.743,1.488,-2.000,0.0066,-0.962,nan,8.00,1,1,1,0.2844,1.000,1,0.299,5,0.493,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568410.623,-0.781,-3.476,3.870,0.9981,4.327,1.476,-5.779,0.2947,9.292,-0.360,-1.533,1.000,-2.221,-5.108,-0.4640,0.0000,0.203,0.203,-0.883,0.743,1.488,-2.000,0.0067,-0.962,nan,8.00,1,1,1,0.3348,1.000,1,0.299,5,0.493,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568410.654,-1.318,-3.293,4.406,0.9981,3.634,1.293,-5.779,0.2985,9.292,-0.360,-1.533,1.000,-2.221,-4.953,-0.4749,-0.0544,0.192,0.192,-0.937,0.768,1.462,-2.000,0.0068,-0.988,nan,8.00,1,1,1,0.3800,1.000,1,0.291,5,0.522,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568410.686,-1.702,-3.128,4.960,0.9981,5.134,1.128,-5.356,0.2819,9.560,-0.441,-1.408,1.000,-2.644,-14.000,0.7052,-1.1759,0.176,0.573,-0.986,0.791,1.579,-2.000,0.0068,-0.871,nan,8.00,1,1,1,0.4139,1.000,1,0.291,5,0.522,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568410.717,-2.249,-2.985,5.436,0.9979,3.735,0.985,-5.356,0.2966,9.560,-0.441,-1.408,1.000,-2.644,-5.984,-0.4129,-0.0363,0.161,0.161,-1.023,0.812,1.560,-2.000,0.0069,-0.890,nan,8.00,1,1,1,0.3793,1.000,1,0.285,5,0.542,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568410.748,-2.249,-2.985,5.436,0.9979,3.735,0.985,-5.356,0.2967,9.560,-0.441,-1.408,1.000,-2.644,-5.984,-0.4129,-0.0363,0.161,0.161,-1.023,0.812,1.560,-2.000,0.0070,-0.890,nan,8.00,1,1,1,0.3533,1.000,1,0.285,5,0.542,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568410.779,-2.631,-2.851,5.903,0.9977,3.060,0.851,-5.356,0.2959,9.560,-0.441,-1.408,1.000,-2.644,-5.691,-0.4339,-0.0711,0.140,0.140,-1.058,0.832,1.541,-2.000,0.0071,-0.909,nan,8.00,1,1,1,0.3830,0.900,1,0.276,4,0.610,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568410.808,-2.970,-2.725,6.404,0.9975,4.560,0.725,-4.943,0.2792,9.767,-0.522,-1.277,1.000,-3.057,-14.000,0.7051,-1.2737,0.114,0.485,-1.095,0.852,1.668,-2.000,0.0072,-0.782,nan,8.00,1,1,1,0.4053,0.900,1,0.276,4,0.610,0,0,yolo,109.8,yolo,0,0,0,0.000,0,-1,0
1785568410.844,-3.451,-2.620,6.841,0.9971,3.060,0.620,-3.443,0.2943,9.767,-0.522,-1.277,1.000,-3.057,-6.472,-0.3940,-0.0379,0.091,0.091,-1.133,0.869,1.655,-2.000,0.0073,-0.795,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.598,0,0,yolo,109.8,yolo,0,0,0,0.000,0,-1,0
1785568410.874,-3.451,-2.620,6.841,0.9971,3.021,0.620,-1.943,0.2943,9.767,-0.522,-1.277,1.000,-3.057,-6.472,-0.3940,-0.0379,0.091,0.091,-1.133,0.869,1.655,-2.000,0.0073,-0.795,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.598,0,0,yolo,109.8,yolo,0,0,0,0.000,0,-1,0
1785568410.906,-3.748,-2.533,7.148,0.9969,4.521,0.533,-0.443,0.2777,9.842,-0.681,-1.108,1.000,-3.961,-14.000,1.1639,-1.2752,0.065,0.288,-1.168,0.885,1.825,-2.000,0.0074,-0.625,nan,0.00,1,1,1,0.0000,0.932,0,0.207,4,0.719,0,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568410.936,-4.191,-2.472,7.211,0.9964,4.863,0.472,1.057,0.2725,9.842,-0.681,-1.108,1.000,-3.961,-9.055,-0.2446,-0.0319,0.043,0.043,-1.200,0.899,1.820,-2.000,0.0075,-0.630,nan,0.00,1,1,1,0.0000,0.932,0,0.207,4,0.719,0,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568410.973,-4.680,-2.429,7.062,0.9958,4.071,0.429,2.557,0.2727,9.842,-0.681,-1.108,1.000,-3.961,-8.751,-0.2668,-0.0491,0.021,0.021,-1.217,0.914,1.819,-2.000,0.0075,-0.631,nan,0.00,1,1,1,0.0000,0.932,0,0.207,4,0.719,1,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568411.004,-4.680,-2.429,7.062,0.9958,4.071,0.429,3.961,0.2728,9.842,-0.681,-1.108,1.000,-3.961,-8.751,-0.2668,-0.0491,0.021,0.021,-1.217,0.914,1.819,-2.000,0.0076,-0.631,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.758,1,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568411.035,-5.095,-2.399,6.800,0.9952,5.571,0.399,5.028,0.2561,9.479,-0.834,-0.848,1.000,-5.028,-14.000,1.7648,-2.0000,-0.006,0.371,-1.219,0.929,2.077,-2.000,0.0076,-0.373,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.753,1,0,yolo,109.1,yolo,0,0,0,0.000,0,-1,0
1785568411.081,-5.653,-2.399,6.351,0.9943,4.662,0.399,5.028,0.2728,9.479,-0.834,-0.848,1.000,-5.028,-10.314,-0.3998,0.0130,-0.028,-0.028,-1.206,0.943,2.086,-2.000,0.0077,-0.364,nan,0.00,1,1,1,0.0000,0.938,0,0.211,4,0.704,0,0,yolo,109.1,yolo,0,0,0,0.000,0,-1,0
1785568411.107,-6.184,-2.405,5.844,0.9933,3.781,0.405,5.028,0.2864,9.479,-0.834,-0.848,1.000,-5.028,-9.965,-0.4248,0.0485,-0.053,-0.053,-1.171,0.958,2.095,-2.000,0.0077,-0.355,nan,0.00,1,1,1,0.0000,0.938,0,0.211,4,0.704,0,0,yolo,109.1,yolo,0,0,0,0.000,0,-1,0
1785568411.143,-6.556,-2.410,5.364,0.9926,5.281,0.410,5.685,0.2698,9.095,-0.905,-0.654,1.000,-5.685,-14.000,1.0431,-1.9142,-0.089,0.291,-1.135,0.973,2.200,-2.000,0.0077,-0.163,nan,0.00,1,1,1,0.0000,0.971,0,0.232,4,0.781,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568411.171,-6.556,-2.410,5.364,0.9926,4.925,0.410,5.685,0.2787,9.095,-0.905,-0.654,1.000,-5.685,-11.481,-0.3795,0.0000,-0.089,-0.089,-1.135,0.973,2.200,-2.000,0.0077,-0.163,nan,0.00,1,1,1,0.0000,0.833,0,0.220,3,0.683,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568411.203,-7.172,-2.430,4.776,0.9913,3.773,0.430,5.685,0.2801,9.095,-0.905,-0.654,1.000,-5.685,-10.945,-0.4169,0.0311,-0.126,-0.126,-1.104,0.990,2.200,-2.000,0.0078,-0.149,nan,0.00,1,1,1,0.0000,0.705,0,0.212,2,0.686,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568411.231,-7.502,-2.450,4.269,0.9905,5.273,0.450,6.480,0.2634,9.235,-1.049,-0.575,1.000,-6.480,-14.000,1.2815,-1.1197,-0.163,0.327,-1.084,1.005,2.160,-2.000,0.0078,-0.037,nan,0.00,1,1,1,0.0000,0.705,0,0.212,2,0.686,0,0,yolo,97.5,yolo,0,0,0,0.000,0,-1,0
1785568411.265,-8.003,-2.481,3.712,0.9893,3.773,0.481,6.480,0.2760,9.235,-1.049,-0.575,1.000,-6.480,-11.741,-0.5257,0.0127,-0.199,-0.199,-1.071,1.020,2.160,-2.000,0.0078,-0.023,nan,0.00,1,1,1,0.0000,0.705,0,0.212,2,0.686,0,0,yolo,97.5,yolo,0,0,0,0.000,0,-1,0
1785568411.296,-8.003,-2.481,3.712,0.9893,3.738,0.481,6.480,0.2760,9.235,-1.049,-0.575,1.000,-6.480,-11.741,-0.5257,0.0127,-0.199,-0.199,-1.071,1.020,2.160,-2.000,0.0078,-0.023,nan,0.00,1,1,1,0.0000,0.704,0,0.212,2,0.689,0,0,yolo,97.5,yolo,0,0,0,0.000,0,-1,0
1785568411.328,-8.358,-2.517,3.092,0.9884,5.238,0.517,6.669,0.2593,9.305,-1.088,-0.469,1.000,-6.669,-14.000,0.4606,-1.8821,-0.243,0.212,-1.072,1.037,2.144,-2.000,0.0078,0.103,nan,0.00,1,1,1,0.0000,0.702,0,0.210,2,0.705,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785568411.359,-8.863,-2.555,2.496,0.9871,3.738,0.555,6.669,0.2722,9.305,-1.088,-0.469,1.000,-6.669,-11.584,-0.4973,0.0115,-0.285,-0.285,-1.061,1.054,2.144,-2.000,0.0077,0.119,nan,0.00,1,1,1,0.0000,0.694,0,0.204,2,0.714,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785568411.389,-9.236,-2.598,1.818,0.9860,2.238,0.598,6.669,0.2727,9.305,-1.088,-0.469,1.000,-6.669,-10.818,-0.5514,0.0263,-0.339,-0.339,-1.046,1.075,2.144,-2.000,0.0077,0.133,nan,0.00,1,1,1,0.0000,0.694,0,0.204,2,0.714,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785568411.420,-9.236,-2.598,1.818,0.9860,1.582,0.598,6.669,0.2727,9.305,-1.088,-0.469,1.000,-6.669,-10.818,-0.5514,0.0263,-0.339,-0.339,-1.046,1.075,2.144,-2.000,0.0077,0.133,nan,0.00,1,1,1,0.0000,0.689,0,0.199,2,0.721,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785568411.456,-9.429,-2.634,1.226,0.9854,0.082,0.634,5.361,0.2560,9.270,-0.870,-0.295,1.000,-5.361,-6.698,-1.0579,-0.7203,-0.390,-0.154,-1.031,1.093,2.172,-2.000,0.0077,0.278,nan,0.00,1,1,1,0.0000,0.689,0,0.199,2,0.721,2,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568411.482,-9.425,-2.653,0.750,0.9854,-1.418,0.653,5.361,0.2680,9.270,-0.870,-0.295,1.000,-5.361,-7.870,-0.2895,0.0189,-0.443,-0.443,-1.012,1.110,2.170,-2.000,0.0077,0.280,nan,0.00,1,1,1,0.0000,0.529,0,0.154,2,0.734,0,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568411.517,-9.311,-2.660,0.344,0.9858,-2.199,0.660,5.361,0.2689,9.270,-0.870,-0.295,1.000,-5.361,-7.111,-0.3428,0.0413,-0.497,-0.497,-0.989,1.127,2.170,-2.000,0.0076,0.280,nan,0.00,1,1,1,0.0000,0.529,0,0.154,2,0.734,2,0,yolo,108.1,yolo,0,0,0,0.000,0,-1,0
1785568411.546,-9.113,-2.669,-0.084,0.9863,-3.699,0.669,5.035,0.2523,9.268,-0.817,-0.209,1.000,-5.035,-5.049,-0.7903,-1.1165,-0.549,-0.389,-0.972,1.144,2.096,-2.000,0.0076,0.354,nan,0.00,1,1,1,0.0000,0.533,0,0.158,2,0.793,0,0,yolo,102.5,yolo,0,0,0,0.000,0,-1,0
1785568411.583,-9.113,-2.669,-0.084,0.9863,-2.385,0.669,5.035,0.2646,9.268,-0.817,-0.209,1.000,-5.035,-6.727,-0.1596,0.0000,-0.549,-0.549,-0.972,1.144,2.096,-2.000,0.0076,0.354,nan,0.00,1,1,1,0.0000,0.271,0,0.167,2,0.788,0,0,yolo,102.5,yolo,0,0,0,0.000,0,-1,0
1785568411.627,-8.561,-2.675,-0.943,0.9878,-3.321,0.675,5.035,0.2667,9.268,-0.817,-0.209,1.000,-5.035,-5.239,-0.2640,0.0507,-0.653,-0.653,-0.922,1.181,2.103,-2.000,0.0075,0.347,nan,0.00,1,1,1,0.0000,0.542,0,0.167,2,0.788,1,0,yolo,102.5,yolo,0,0,0,0.000,0,-1,0
1785568411.668,-8.225,-2.673,-1.393,0.9886,-4.821,0.673,4.169,0.2500,9.168,-0.668,-0.093,1.000,-4.169,0.484,-1.3864,-0.8348,-0.706,-0.425,-0.900,1.201,2.019,-2.000,0.0075,0.431,nan,0.00,1,1,1,0.0000,0.526,0,0.151,2,0.776,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568411.703,-8.225,-2.673,-1.393,0.9886,-5.804,0.673,4.169,0.2615,9.168,-0.668,-0.093,1.000,-4.169,-2.422,-0.2804,0.0000,-0.706,-0.706,-0.900,1.201,2.019,-2.000,0.0074,0.431,nan,0.00,1,1,1,0.0000,0.526,0,0.151,2,0.776,1,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568411.737,-7.687,-2.659,-1.814,0.9899,-6.096,0.659,4.169,0.2630,9.168,-0.668,-0.093,1.000,-4.169,-1.591,-0.3381,0.0351,-0.764,-0.764,-0.865,1.222,2.028,-2.000,0.0074,0.422,nan,0.00,1,1,1,0.0000,0.397,0,0.121,1,0.755,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568411.785,-6.521,-2.616,-2.536,0.9925,-7.545,0.616,3.331,0.2463,9.046,-0.527,0.015,1.000,-3.331,1.024,-0.9922,-0.4920,-0.857,-0.463,-0.805,1.259,1.962,-2.000,0.0073,0.488,nan,0.00,1,1,1,0.0000,0.394,0,0.118,1,0.749,0,0,yolo,108.0,yolo,0,0,0,0.000,0,-1,0
1785568411.824,-5.900,-2.592,-2.886,0.9937,-8.251,0.592,3.331,0.2598,9.046,-0.527,0.015,1.000,-3.331,2.350,-0.4337,0.0273,-0.897,-0.897,-0.778,1.277,1.972,-2.000,0.0073,0.478,nan,0.00,1,1,1,0.0000,0.299,0,0.124,0,0.757,0,0,yolo,108.0,yolo,0,0,0,0.000,0,-1,0
1785568411.860,-5.900,-2.592,-2.886,0.9937,-9.751,0.592,2.259,0.2431,9.158,-0.361,0.142,1.000,-2.259,13.563,-2.5714,-1.7057,-0.897,-0.677,-0.778,1.277,1.858,-2.000,0.0072,0.592,nan,0.00,1,1,1,0.0000,0.201,0,0.127,1,0.767,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785568411.887,-5.032,-2.557,-3.180,0.9952,-9.486,0.557,2.259,0.2565,9.158,-0.361,0.142,1.000,-2.259,4.453,-0.2605,0.0336,-0.938,-0.938,-0.744,1.296,1.869,-2.000,0.0072,0.581,nan,0.00,1,1,1,0.0000,0.402,0,0.127,1,0.767,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785568411.917,-3.987,-2.516,-3.413,0.9966,-8.977,0.516,2.259,0.2580,9.158,-0.361,0.142,1.000,-2.259,4.991,-0.2979,0.0688,-0.975,-0.975,-0.709,1.313,1.882,-2.000,0.0071,0.568,nan,0.00,1,1,1,0.0000,0.304,0,0.132,0,0.772,0,0,yolo,100.1,yolo,0,0,0,0.000,0,-1,0
1785568411.950,-3.073,-2.473,-3.604,0.9976,-10.477,0.473,1.088,0.2414,8.984,-0.171,0.256,1.000,-1.088,14.000,-1.8363,-0.8410,-1.002,-0.861,-0.675,1.329,1.798,-2.000,0.0071,0.652,nan,0.00,1,1,1,0.0000,0.407,0,0.134,1,0.776,0,0,yolo,92.6,yolo,0,0,0,0.000,0,-1,0
1785568411.981,-3.073,-2.473,-3.604,0.9976,-10.638,0.473,1.088,0.2520,8.984,-0.171,0.256,1.000,-1.088,7.565,-0.1408,0.0000,-1.002,-1.002,-0.675,1.329,1.798,-2.000,0.0070,0.652,nan,0.00,1,1,1,0.0000,0.407,0,0.134,1,0.776,0,0,yolo,92.6,yolo,0,0,0,0.000,0,-1,0
1785568412.013,-2.030,-2.434,-3.723,0.9985,-9.893,0.434,1.088,0.2536,8.984,-0.171,0.256,1.000,-1.088,7.864,-0.1614,0.0352,-1.023,-1.023,-0.640,1.342,1.807,-2.000,0.0069,0.643,nan,0.00,1,1,1,0.0000,0.315,0,0.151,0,0.785,0,0,yolo,92.6,yolo,0,0,0,0.000,0,-1,0
1785568412.050,-0.949,-2.387,-3.806,0.9990,-11.393,0.387,-0.060,0.2369,8.822,0.009,0.369,1.000,0.060,14.000,-1.3256,-0.6972,-1.036,-0.940,-0.608,1.356,1.714,-2.000,0.0069,0.736,nan,0.00,1,1,1,0.0000,0.315,0,0.151,0,0.785,2,0,yolo,98.9,yolo,0,0,0,0.000,0,-1,0
1785568412.091,0.199,-2.350,-3.823,0.9992,-10.589,0.350,-0.060,0.2510,8.822,0.009,0.369,1.000,0.060,10.788,-0.1013,0.0437,-1.042,-1.042,-0.564,1.367,1.719,-2.000,0.0068,0.731,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.797,0,0,yolo,98.9,yolo,0,0,0,0.000,0,-1,0
1785568412.122,1.219,-2.315,-3.796,0.9990,-9.536,0.315,-0.060,0.2532,8.822,0.009,0.369,1.000,0.060,10.756,-0.0991,0.0895,-1.040,-1.040,-0.518,1.376,1.724,-2.000,0.0067,0.726,nan,0.00,1,1,1,0.0000,0.456,0,0.195,0,0.806,0,0,yolo,98.9,yolo,0,0,0,0.000,0,-1,0
