t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785715360.666,0.000,-17.800,0.000,0.9521,0,-0.893,15.800,-1.408,0.2597,7.444,0.046,-1.596,1.000,0.358,0.893,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.694,-2.000,0.0059,0.756,nan,1.05,1,1,1,1,1,0.0366,1.000,1,0.525,8,-0.010,1,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785715360.694,0.000,-17.800,0.000,0.9521,0,-0.892,15.800,-1.388,0.2596,7.444,0.046,-1.596,1.000,0.358,0.892,0.0001,-0.0000,0.000,0.000,-0.000,-0.000,1.694,-2.000,0.0058,0.756,nan,1.03,1,1,1,0,1,0.0360,1.000,1,0.525,8,-0.009,0,0,yolo,100.3,yolo,0,0,0,0.000,0,-1,0
1785715360.726,-0.003,-17.754,-0.002,0.9524,0,-0.896,15.754,-0.495,0.2739,5.824,0.038,-1.551,0.971,0.369,0.892,0.0001,0.0010,0.000,0.000,0.001,0.011,2.151,-2.000,0.0058,0.299,nan,1.02,1,1,1,0,1,0.0355,1.000,1,0.525,8,-0.009,0,0,yolo,114.1,yolo,0,0,0,0.000,0,-1,0
1785715360.757,-0.041,-15.828,-0.003,0.9621,0,-0.958,14.254,-0.480,0.2770,5.824,0.038,-1.551,0.971,0.369,0.917,-0.0012,-0.0101,-0.001,-0.001,-0.010,0.023,2.200,-2.000,0.0058,0.096,nan,1.00,1,1,1,0,1,0.0350,1.000,1,0.525,8,-0.007,0,0,yolo,114.1,yolo,0,0,0,0.000,0,-1,0
1785715360.782,-0.041,-15.828,-0.003,0.9621,0,-0.958,13.828,-0.480,0.2770,5.824,0.038,-1.551,0.971,0.369,0.917,-0.0012,-0.0101,-0.001,-0.001,-0.010,0.023,2.200,-2.000,0.0058,0.096,nan,1.00,1,1,1,0,1,0.0350,1.000,1,0.525,8,-0.007,0,0,yolo,114.1,yolo,0,0,0,0.000,0,-1,0
1785715360.826,0.169,-13.805,0.069,0.9711,0,-0.733,12.328,-0.470,0.2936,5.824,0.038,-1.551,0.971,0.369,0.902,-0.0000,1.2759,-0.001,-0.000,-0.018,0.039,2.200,-2.000,0.0058,-0.116,nan,0.99,1,1,1,1,1,0.0346,1.000,1,0.525,8,-0.007,2,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785715360.852,0.239,-12.231,0.146,0.9773,0,-0.645,10.828,-0.888,0.2838,5.824,0.038,-1.551,0.971,0.369,0.884,0.0009,-0.0201,0.001,0.001,-0.038,0.073,2.168,-2.000,0.0058,-0.282,nan,1.41,1,1,1,0,1,0.0492,1.000,1,0.524,8,-0.004,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785715360.884,0.239,-12.231,0.146,0.9773,0,-0.645,10.231,-1.202,0.2839,5.824,0.038,-1.551,0.971,0.369,0.884,0.0009,-0.0201,0.001,0.001,-0.038,0.073,2.168,-2.000,0.0059,-0.282,nan,1.72,1,1,1,0,1,0.0602,1.000,1,0.524,8,-0.004,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785715360.923,0.313,-10.822,0.266,0.9822,0,-0.535,8.822,-0.797,0.2855,5.824,0.038,-1.551,0.971,0.369,0.849,0.0028,-0.0526,0.002,0.002,-0.071,0.124,2.021,-2.000,0.0059,-0.429,nan,1.32,1,1,1,0,1,0.0460,1.000,1,0.511,8,0.084,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785715360.964,0.361,-9.839,0.362,0.9853,0,-0.196,7.839,-0.519,0.3022,5.835,0.034,-1.550,0.973,0.337,0.557,0.0331,1.0083,0.004,0.007,-0.107,0.176,1.920,-2.000,0.0060,-0.530,nan,1.02,1,1,1,1,1,0.0354,1.000,1,0.511,8,0.084,0,0,yolo,128.6,yolo,0,0,0,0.000,0,-1,0
