t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568455.515,1.146,-0.643,34.624,0.9997,0.456,0.054,-1.364,0.2611,9.255,0.220,0.117,1.000,1.364,0.690,0.1082,0.0003,0.235,0.235,-0.135,2.740,2.200,-0.589,0.0038,0.225,nan,0.00,1,1,1,0.0000,0.350,0,0.062,2,0.889,0,0,yolo,104.9,yolo,0,0,0,0.000,0,-1,0
1785568455.552,1.229,-0.638,34.732,0.9997,0.585,0.064,-1.364,0.2623,9.255,0.220,0.117,1.000,1.364,0.644,0.1114,0.0268,0.238,0.238,-0.109,2.743,2.200,-0.574,0.0038,0.225,nan,0.00,1,1,1,0.0000,0.348,0,0.060,2,0.896,0,0,yolo,104.9,yolo,0,0,0,0.000,0,-1,0
1785568455.593,1.136,-0.633,34.946,0.9997,-0.915,0.142,-1.382,0.2456,9.134,0.220,0.161,1.000,1.382,2.373,-0.0420,-0.6288,0.244,0.137,-0.070,2.748,2.184,-0.491,0.0037,0.266,nan,0.00,1,1,1,0.0000,0.348,0,0.060,2,0.896,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568455.623,1.077,-0.629,35.057,0.9998,0.485,0.138,-1.382,0.2607,9.134,0.220,0.161,1.000,1.382,0.592,0.1091,0.0195,0.246,0.246,-0.051,2.750,2.184,-0.491,0.0037,0.266,nan,0.00,1,1,1,0.0000,0.347,0,0.059,2,0.901,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568455.659,1.078,-0.629,35.059,0.9998,0.487,0.110,-1.382,0.2607,9.134,0.220,0.161,1.000,1.382,0.591,0.1091,0.0201,0.246,0.246,-0.050,2.750,2.184,-0.519,0.0037,0.266,nan,0.00,1,1,1,0.0000,0.347,0,0.059,2,0.901,2,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568455.684,1.030,-0.617,35.178,0.9998,0.470,0.107,-1.382,0.2617,9.134,0.220,0.161,1.000,1.382,0.560,0.1113,0.0432,0.249,0.249,-0.027,2.753,2.186,-0.511,0.0036,0.264,nan,0.00,1,1,1,0.0000,0.346,0,0.058,2,0.902,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568455.716,0.971,-0.607,35.289,0.9998,-1.030,0.196,-1.393,0.2463,9.002,0.219,0.201,1.000,1.393,2.153,-0.0128,-0.2750,0.250,0.146,-0.005,2.755,2.150,-0.411,0.0036,0.300,nan,0.00,1,1,1,0.0000,0.346,0,0.058,2,0.902,0,0,yolo,105.4,yolo,0,0,0,0.000,0,-1,0
1785568455.747,1.074,-0.591,35.407,0.9998,0.470,0.183,-1.393,0.2602,9.002,0.219,0.201,1.000,1.393,0.534,0.1069,0.0327,0.253,0.253,0.027,2.757,2.152,-0.408,0.0036,0.298,nan,0.00,1,1,1,0.0000,0.345,0,0.056,2,0.903,0,0,yolo,105.4,yolo,0,0,0,0.000,0,-1,0
1785568455.777,1.074,-0.591,35.407,0.9998,0.540,0.159,-1.393,0.2601,9.002,0.219,0.201,1.000,1.393,0.534,0.1069,0.0327,0.253,0.253,0.027,2.757,2.152,-0.432,0.0036,0.298,nan,0.00,1,1,1,0.0000,0.345,0,0.056,2,0.903,0,0,yolo,105.4,yolo,0,0,0,0.000,0,-1,0
1785568455.809,1.027,-0.576,35.526,0.9998,-0.759,0.241,-1.371,0.2462,8.892,0.213,0.239,1.000,1.371,1.787,0.0255,-0.2528,0.255,0.157,0.051,2.759,2.118,-0.335,0.0035,0.332,nan,0.00,1,1,1,0.0000,0.343,0,0.054,2,0.906,0,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785568455.840,0.973,-0.564,35.635,0.9998,0.525,0.232,-1.371,0.2586,8.892,0.213,0.239,1.000,1.371,0.448,0.1000,0.0213,0.257,0.257,0.073,2.761,2.120,-0.332,0.0035,0.330,nan,0.00,1,1,1,0.0000,0.343,0,0.054,2,0.906,0,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785568455.876,0.928,-0.545,35.750,0.9998,0.499,0.210,-1.371,0.2596,8.892,0.213,0.239,1.000,1.371,0.428,0.1013,0.0430,0.258,0.258,0.094,2.763,2.123,-0.335,0.0035,0.327,nan,0.00,1,1,1,0.0000,0.343,0,0.054,2,0.906,1,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785568455.906,0.880,-0.526,35.868,0.9998,0.467,0.189,-1.371,0.2607,8.892,0.213,0.239,1.000,1.371,0.413,0.1024,0.0656,0.259,0.259,0.117,2.765,2.126,-0.337,0.0034,0.324,nan,0.00,1,1,1,0.0000,0.343,0,0.054,2,0.909,1,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785568455.950,0.836,-0.511,35.983,0.9999,-0.864,0.253,-1.356,0.2464,8.771,0.208,0.273,1.000,1.356,1.701,0.0173,-0.2317,0.260,0.164,0.129,2.767,2.096,-0.258,0.0034,0.354,nan,0.00,1,1,1,0.0000,0.342,0,0.052,2,0.907,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785568455.982,0.921,-0.488,36.100,0.9998,0.576,0.224,-1.356,0.2578,8.771,0.208,0.273,1.000,1.356,0.344,0.0975,0.0215,0.261,0.261,0.151,2.768,2.099,-0.264,0.0034,0.351,nan,0.00,1,1,1,0.0000,0.342,0,0.052,2,0.907,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785568456.013,0.921,-0.488,36.100,0.9998,0.576,0.205,-1.356,0.2578,8.771,0.208,0.273,1.000,1.356,0.344,0.0975,0.0215,0.261,0.261,0.151,2.768,2.099,-0.283,0.0033,0.351,nan,0.00,1,1,1,0.0000,0.342,0,0.052,2,0.907,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785568456.044,0.862,-0.469,36.216,0.9999,-0.746,0.252,-1.345,0.2452,8.642,0.203,0.302,1.000,1.345,1.608,0.0156,-0.2407,0.262,0.169,0.174,2.770,2.075,-0.217,0.0033,0.375,nan,0.00,1,1,1,0.0000,0.339,0,0.049,2,0.910,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785568456.076,0.805,-0.452,36.324,0.9999,0.517,0.231,-1.345,0.2571,8.642,0.203,0.302,1.000,1.345,0.287,0.0936,0.0219,0.262,0.262,0.196,2.771,2.077,-0.222,0.0032,0.373,nan,0.00,1,1,1,0.0000,0.339,0,0.049,2,0.910,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785568456.108,0.761,-0.433,36.434,0.9999,0.477,0.205,-1.345,0.2582,8.642,0.203,0.302,1.000,1.345,0.285,0.0938,0.0449,0.262,0.262,0.219,2.772,2.080,-0.228,0.0032,0.370,nan,0.00,1,1,1,0.0000,0.339,0,0.048,2,0.910,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785568456.139,0.719,-0.416,36.541,0.9999,0.433,0.181,-1.345,0.2593,8.642,0.203,0.302,1.000,1.345,0.286,0.0937,0.0684,0.262,0.262,0.242,2.773,2.083,-0.235,0.0032,0.367,nan,0.00,1,1,1,0.0000,0.339,0,0.048,2,0.910,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785568456.171,0.674,-0.398,36.655,0.9999,-0.268,0.275,-1.278,0.2426,8.704,0.194,0.349,1.000,1.278,0.942,0.1017,-0.4476,0.262,0.177,0.258,2.774,2.038,-0.123,0.0031,0.412,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.906,0,0,yolo,114.5,yolo,0,0,0,0.000,0,-1,0
1785568456.202,0.703,-0.371,36.773,0.9999,0.522,0.236,-1.278,0.2561,8.704,0.194,0.349,1.000,1.278,0.181,0.0853,0.0272,0.262,0.262,0.285,2.774,2.042,-0.135,0.0031,0.408,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.906,0,0,yolo,114.5,yolo,0,0,0,0.000,0,-1,0
1785568456.234,0.703,-0.371,36.773,0.9999,0.522,0.226,-1.278,0.2561,8.704,0.194,0.349,1.000,1.278,0.181,0.0853,0.0272,0.262,0.262,0.285,2.774,2.042,-0.145,0.0031,0.408,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.903,0,0,yolo,114.5,yolo,0,0,0,0.000,0,-1,0
1785568456.262,0.658,-0.351,36.875,0.9999,-0.978,0.367,-2.608,0.2394,9.877,0.450,0.407,1.000,2.608,14.000,-2.2929,-0.6504,0.262,-0.188,0.311,2.775,1.977,0.017,0.0030,0.473,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.903,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
1785568456.294,0.719,-0.325,37.031,0.9999,-1.310,0.332,-2.608,0.2544,9.877,0.450,0.407,1.000,2.608,2.029,0.4475,0.0333,0.259,0.259,0.344,2.776,1.981,0.007,0.0030,0.469,nan,0.00,1,1,1,0.0000,0.335,0,0.044,2,0.901,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
1785568456.326,0.840,-0.298,37.265,0.9999,-1.252,0.298,-2.608,0.2562,9.877,0.450,0.407,1.000,2.608,2.092,0.4429,0.0723,0.255,0.255,0.383,2.776,1.985,0.001,0.0029,0.465,nan,0.00,1,1,1,0.0000,0.335,0,0.044,2,0.900,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
1785568456.357,0.942,-0.276,37.480,0.9999,-1.193,0.268,-2.608,0.2581,9.877,0.450,0.407,1.000,2.608,2.134,0.4398,0.1129,0.252,0.252,0.424,2.777,1.988,-0.008,0.0029,0.462,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.901,0,0,yolo,112.1,yolo,0,0,0,0.000,0,-1,0
1785568456.383,1.039,-0.256,37.676,0.9998,-2.693,0.363,-3.318,0.2415,10.561,0.612,0.451,1.000,3.318,14.000,-0.9808,-0.3553,0.250,-0.245,0.454,2.777,1.941,0.108,0.0028,0.509,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.903,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785568456.421,1.275,-0.229,37.928,0.9997,-2.527,0.329,-3.318,0.2534,10.561,0.612,0.451,1.000,3.318,3.803,0.4938,0.0397,0.249,0.249,0.494,2.777,1.943,0.099,0.0028,0.507,nan,0.00,1,1,1,0.0000,0.336,0,0.045,2,0.903,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785568456.452,1.275,-0.229,37.928,0.9997,-2.527,0.324,-3.318,0.2534,10.561,0.612,0.451,1.000,3.318,3.803,0.4938,0.0397,0.249,0.249,0.494,2.777,1.943,0.095,0.0027,0.507,nan,0.00,1,1,1,0.0000,0.339,0,0.048,2,0.911,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785568456.483,1.516,-0.204,38.237,0.9996,-4.027,0.377,-3.744,0.2367,10.973,0.718,0.480,1.000,3.744,14.000,-1.2245,-0.4673,0.248,-0.330,0.528,2.777,1.912,0.173,0.0027,0.538,nan,0.00,1,1,1,0.0000,0.339,0,0.048,2,0.911,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785568456.515,1.771,-0.183,38.525,0.9995,-2.752,0.351,-3.744,0.2522,10.973,0.718,0.480,1.000,3.744,4.523,0.5790,0.0354,0.249,0.249,0.563,2.777,1.913,0.168,0.0026,0.537,nan,0.00,1,1,1,0.0000,0.341,0,0.051,2,0.913,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785568456.545,2.002,-0.163,38.797,0.9994,-2.501,0.327,-3.744,0.2542,10.973,0.718,0.480,1.000,3.744,4.503,0.5805,0.0796,0.250,0.250,0.608,2.777,1.914,0.164,0.0026,0.536,nan,0.00,1,1,1,0.0000,0.344,0,0.054,2,0.922,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785568456.582,2.200,-0.146,39.086,0.9993,-2.270,0.305,-3.744,0.2560,10.973,0.718,0.480,1.000,3.744,4.470,0.5831,0.1203,0.253,0.253,0.648,2.777,1.915,0.159,0.0025,0.535,nan,0.00,1,1,1,0.0000,0.347,0,0.059,2,0.930,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785568456.623,2.376,-0.132,39.347,0.9991,-3.770,0.332,-3.916,0.2455,11.129,0.762,0.496,1.000,3.916,12.282,-0.2003,-0.1029,0.257,-0.194,0.685,2.777,1.898,0.200,0.0024,0.552,nan,0.00,1,1,1,0.0000,0.347,0,0.059,2,0.938,0,0,yolo,112.2,yolo,0,0,0,0.000,0,-1,0
1785568456.655,2.547,-0.120,39.602,0.9990,-2.958,0.317,-3.916,0.2515,11.129,0.762,0.496,1.000,3.916,5.506,0.4551,0.0313,0.261,0.261,0.716,2.777,1.898,0.197,0.0024,0.552,nan,0.00,1,1,1,0.0000,0.348,0,0.060,2,0.939,0,0,yolo,112.2,yolo,0,0,0,0.000,0,-1,0
1785568456.686,2.758,-0.108,39.864,0.9988,-2.671,0.303,-3.916,0.2525,11.129,0.762,0.496,1.000,3.916,5.430,0.4611,0.0543,0.267,0.267,0.739,2.777,1.897,0.195,0.0023,0.553,nan,0.00,1,1,1,0.0000,0.262,0,0.062,1,0.937,0,0,yolo,112.2,yolo,0,0,0,0.000,0,-1,0
1785568456.718,2.999,-0.097,40.133,0.9986,-4.171,0.322,-3.914,0.2441,11.314,0.774,0.506,1.000,3.914,10.360,0.0042,-0.1240,0.274,-0.079,0.764,2.777,1.885,0.225,0.0023,0.565,nan,0.00,1,1,1,0.0000,0.262,0,0.062,1,0.937,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568456.750,3.204,-0.088,40.417,0.9984,-2.671,0.314,-3.914,0.2509,11.314,0.774,0.506,1.000,3.914,5.845,0.3610,0.0278,0.282,0.282,0.792,2.776,1.884,0.226,0.0022,0.566,nan,0.00,1,1,1,0.0000,0.349,0,0.062,2,0.931,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568456.781,3.480,-0.079,40.710,0.9982,-2.225,0.308,-3.914,0.2667,11.314,0.774,0.506,1.000,3.914,5.705,0.3721,0.0596,0.293,0.293,0.824,2.776,1.882,0.229,0.0022,0.568,nan,0.00,1,1,1,0.0000,0.349,0,0.062,2,0.931,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568456.813,3.659,-0.071,40.995,0.9980,-0.725,0.182,-2.712,0.2719,10.190,0.483,0.479,1.000,2.712,-5.762,2.1373,0.4642,0.304,0.220,0.853,2.776,1.929,0.112,0.0021,0.521,nan,0.00,1,1,1,0.0000,0.261,0,0.060,1,0.927,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568456.843,3.726,-0.069,41.225,0.9979,0.087,0.179,-2.712,0.2666,10.190,0.483,0.479,1.000,2.712,3.640,0.0957,0.0201,0.316,0.316,0.873,2.776,1.928,0.110,0.0021,0.522,nan,0.00,1,1,1,0.0000,0.261,0,0.061,1,0.927,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568456.875,3.723,-0.066,41.411,0.9979,0.282,0.169,-2.712,0.2666,10.190,0.483,0.479,1.000,2.712,3.441,0.1105,0.0344,0.331,0.331,0.887,2.775,1.929,0.103,0.0020,0.521,nan,0.00,1,1,1,0.0000,0.264,0,0.065,1,0.928,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568456.906,3.709,-0.063,41.601,0.9979,0.444,0.162,-2.712,0.2665,10.190,0.483,0.479,1.000,2.712,3.265,0.1236,0.0424,0.344,0.344,0.895,2.775,1.930,0.099,0.0020,0.520,nan,0.00,1,1,1,0.0000,0.265,0,0.066,1,0.927,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568456.938,3.685,-0.062,41.794,0.9979,1.944,0.062,-1.610,0.2665,9.435,0.265,0.454,1.000,1.610,-3.982,1.0891,0.2383,0.355,0.281,0.896,2.774,1.969,-0.000,0.0019,0.481,nan,0.00,1,1,1,0.0000,0.265,0,0.066,1,0.927,2,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568456.970,3.656,-0.062,41.998,0.9980,3.403,0.060,-1.610,0.2664,9.435,0.265,0.454,1.000,1.610,0.253,0.0858,-0.0022,0.367,0.367,0.894,2.774,1.970,-0.001,0.0019,0.480,nan,0.00,1,1,1,0.0000,0.266,0,0.068,1,0.931,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568457.006,3.463,-0.064,42.122,0.9982,3.383,0.059,-1.610,0.2663,9.435,0.265,0.454,1.000,1.610,0.080,0.0981,-0.0047,0.379,0.379,0.891,2.773,1.970,-0.006,0.0018,0.480,nan,0.00,1,1,1,0.0000,0.267,0,0.070,1,0.929,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568457.031,3.208,-0.064,42.218,0.9984,3.264,0.051,-1.610,0.2662,9.435,0.265,0.454,1.000,1.610,-0.056,0.1077,-0.0070,0.389,0.389,0.889,2.773,1.971,-0.013,0.0018,0.479,nan,0.00,1,1,1,0.0000,0.356,0,0.071,2,0.927,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568457.063,2.966,-0.066,42.334,0.9987,1.764,-0.520,-1.660,0.2828,11.203,0.325,-0.028,1.000,1.660,3.115,-0.0977,2.0000,0.396,0.199,0.887,2.772,2.200,-0.586,0.0018,0.002,nan,0.00,1,1,1,0.0000,0.356,0,0.071,2,0.926,0,0,yolo,114.3,yolo,0,0,0,0.000,0,-1,0
1785568457.094,2.823,-0.111,42.459,0.9988,2.797,-0.463,-1.660,0.2662,11.203,0.325,-0.028,1.000,1.660,0.027,0.2052,-0.0056,0.404,0.404,0.881,2.773,2.200,-0.573,0.0018,0.010,nan,0.00,1,1,1,0.0000,0.356,0,0.071,2,0.926,0,0,yolo,114.3,yolo,0,0,0,0.000,0,-1,0
1785568457.125,2.823,-0.111,42.459,0.9988,2.797,-0.461,-1.660,0.2661,11.203,0.325,-0.028,1.000,1.660,0.027,0.2052,-0.0056,0.404,0.404,0.881,2.773,2.200,-0.572,0.0018,0.010,nan,0.00,1,1,1,0.0000,0.359,0,0.074,2,0.919,0,0,yolo,114.3,yolo,0,0,0,0.000,0,-1,0
1785568457.162,2.613,-0.156,42.579,0.9990,1.297,-0.403,-1.588,0.2660,11.248,0.312,0.093,1.000,1.588,1.449,0.1404,-1.2814,0.409,0.238,0.874,2.774,2.200,-0.559,0.0017,0.138,nan,0.00,1,1,1,0.0000,0.359,0,0.074,2,0.919,1,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568457.187,2.379,-0.196,42.699,0.9991,2.444,-0.352,-1.588,0.2660,11.248,0.312,0.093,1.000,1.588,-0.065,0.1753,-0.0049,0.414,0.414,0.869,2.775,2.200,-0.548,0.0017,0.145,nan,0.00,1,1,1,0.0000,0.359,0,0.074,2,0.914,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568457.224,2.163,-0.231,42.829,0.9993,2.278,-0.304,-1.588,0.2659,11.248,0.312,0.093,1.000,1.588,-0.115,0.1793,-0.0085,0.417,0.417,0.866,2.776,2.200,-0.535,0.0017,0.150,nan,0.00,1,1,1,0.0000,0.361,0,0.077,2,0.908,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568457.251,1.960,-0.262,42.956,0.9994,2.111,-0.261,-1.588,0.2659,11.248,0.312,0.093,1.000,1.588,-0.152,0.1822,-0.0110,0.420,0.420,0.863,2.777,2.200,-0.523,0.0017,0.155,nan,0.00,1,1,1,0.0000,0.361,0,0.077,2,0.908,0,0,yolo,106.4,yolo,0,0,0,0.000,0,-1,0
1785568457.283,1.771,-0.290,43.075,0.9995,0.611,1.239,-1.558,0.2658,11.115,0.302,0.161,1.000,1.558,1.578,0.0586,-0.7139,0.422,0.262,0.866,2.779,2.200,3.000,0.0017,0.227,nan,0.00,1,1,1,0.0000,0.364,0,0.080,2,0.914,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785568457.314,1.717,-0.173,43.211,0.9995,1.942,-0.261,-1.558,0.2658,11.115,0.302,0.161,1.000,1.558,-0.225,0.1646,0.0031,0.427,0.427,0.869,2.778,2.200,-0.544,0.0017,0.204,nan,0.00,1,1,1,0.0000,0.364,0,0.080,2,0.914,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785568457.344,1.567,-0.185,43.325,0.9996,1.810,1.239,-1.558,0.2657,11.115,0.302,0.161,1.000,1.558,-0.243,0.1660,0.0044,0.428,0.428,0.870,2.778,2.200,3.000,0.0016,0.205,nan,0.00,1,1,1,0.0000,0.365,0,0.082,2,0.902,0,0,yolo,111.6,yolo,0,0,0,0.000,0,-1,0
1785568457.376,1.567,-0.185,43.325,0.9996,1.454,2.739,-1.474,0.2657,11.019,0.283,0.178,1.000,1.474,0.113,0.2435,-0.2349,0.428,0.302,0.870,2.778,2.200,3.000,0.0016,0.221,nan,0.00,1,1,1,0.0000,0.365,0,0.082,2,0.902,0,0,yolo,105.3,yolo,0,0,0,0.000,0,-1,0
1785568457.405,1.399,-0.104,43.446,0.9997,1.685,1.239,-1.474,0.2657,11.019,0.283,0.178,1.000,1.474,-0.286,0.1263,0.0004,0.428,0.428,0.870,2.777,2.200,-0.567,0.0016,0.205,nan,0.00,1,1,1,0.0000,0.363,0,0.079,2,0.893,0,0,yolo,105.3,yolo,0,0,0,0.000,0,-1,0
1785568457.441,1.245,0.015,43.573,0.9998,1.526,-0.261,-1.474,0.2656,11.019,0.283,0.178,1.000,1.474,-0.280,0.1258,0.0000,0.428,0.428,0.870,2.774,2.200,-0.603,0.0016,0.181,nan,0.00,1,1,1,0.0000,0.363,0,0.079,2,0.893,1,0,yolo,105.3,yolo,0,0,0,0.000,0,-1,0
1785568457.468,1.112,-0.011,43.685,0.9998,1.165,-0.588,-1.370,0.2657,10.931,0.261,0.162,1.000,1.370,-0.053,0.1982,0.1151,0.427,0.316,0.869,2.773,2.200,-0.599,0.0016,0.170,nan,0.00,1,1,1,0.0000,0.363,0,0.078,2,0.892,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568457.498,1.016,-0.064,43.784,0.9998,1.488,-0.521,-1.370,0.2656,10.931,0.261,0.162,1.000,1.370,-0.473,0.1096,-0.0010,0.426,0.426,0.868,2.774,2.200,-0.585,0.0015,0.179,nan,0.00,1,1,1,0.0000,0.363,0,0.078,2,0.892,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568457.529,0.888,-0.107,43.887,0.9999,1.337,-0.466,-1.370,0.2656,10.931,0.261,0.162,1.000,1.370,-0.449,0.1078,-0.0022,0.424,0.424,0.867,2.774,2.200,-0.574,0.0015,0.187,nan,0.00,1,1,1,0.0000,0.364,0,0.080,2,0.895,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568457.565,0.764,-0.147,43.995,0.9999,1.181,-0.415,-1.370,0.2655,10.931,0.261,0.162,1.000,1.370,-0.417,0.1053,-0.0033,0.422,0.422,0.866,2.775,2.200,-0.562,0.0015,0.194,nan,0.00,1,1,1,0.0000,0.363,0,0.079,2,0.898,3,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568457.592,0.664,-0.181,44.097,0.9999,1.012,-0.369,-1.216,0.2658,10.824,0.230,0.137,1.000,1.216,-0.348,0.1742,0.1228,0.419,0.317,0.865,2.776,2.200,-0.550,0.0015,0.173,nan,0.00,1,1,1,0.0000,0.364,0,0.080,2,0.892,0,0,yolo,105.9,yolo,0,0,0,0.000,0,-1,0
1785568457.627,0.664,-0.181,44.097,0.9999,1.459,-0.372,-1.216,0.2655,10.824,0.230,0.137,1.000,1.216,-0.795,0.1019,0.0000,0.419,0.419,0.865,2.776,2.200,-0.553,0.0015,0.173,nan,0.00,1,1,1,0.0000,0.364,0,0.080,2,0.892,1,0,yolo,105.9,yolo,0,0,0,0.000,0,-1,0
1785568457.653,0.576,-0.212,44.193,0.9999,1.336,-0.330,-1.216,0.2655,10.824,0.230,0.137,1.000,1.216,-0.760,0.0992,-0.0012,0.416,0.416,0.864,2.777,2.200,-0.542,0.0015,0.179,nan,0.00,1,1,1,0.0000,0.365,0,0.081,2,0.888,0,0,yolo,105.9,yolo,0,0,0,0.000,0,-1,0
1785568457.686,0.459,-0.242,44.277,1.0000,1.842,1.170,-1.029,0.2808,10.729,0.193,0.089,1.000,1.029,-1.383,0.3500,0.4307,0.413,0.275,0.862,2.778,2.200,3.000,0.0014,0.136,nan,0.00,1,1,1,0.0000,0.365,0,0.081,2,0.888,2,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568457.718,0.346,-0.268,44.362,1.0000,1.715,2.670,-1.029,0.2654,10.729,0.193,0.089,1.000,1.029,-1.369,0.1334,-0.0010,0.409,0.409,0.861,2.779,2.200,3.000,0.0014,0.140,nan,0.00,1,1,1,0.0000,0.365,0,0.081,2,0.884,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568457.755,0.196,-0.181,44.445,1.0000,1.498,3.181,-1.029,0.2654,10.729,0.193,0.089,1.000,1.029,-1.302,0.1282,-0.0052,0.404,0.404,0.857,2.778,2.200,3.000,0.0014,0.124,nan,0.00,1,1,1,0.0000,0.364,0,0.081,2,0.881,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568457.796,-0.071,0.294,44.591,1.0000,1.374,1.681,-0.906,0.2821,10.660,0.169,0.048,1.000,0.906,-1.446,0.3431,1.9559,0.392,0.248,0.848,2.767,2.200,-0.697,0.0014,-0.007,nan,0.00,1,1,1,0.0000,0.364,0,0.081,2,0.881,0,0,yolo,106.0,yolo,0,0,0,0.000,0,-1,0
1785568457.826,-0.071,0.294,44.591,1.0000,1.547,0.181,-0.906,0.2656,10.660,0.169,0.048,1.000,0.906,-1.618,0.1445,0.0000,0.392,0.392,0.848,2.767,2.200,-0.663,0.0014,-0.007,nan,0.00,1,1,1,0.0000,0.361,0,0.076,2,0.875,0,0,yolo,106.0,yolo,0,0,0,0.000,0,-1,0
1785568457.858,-0.199,0.436,44.669,1.0000,1.325,-1.161,-0.906,0.2660,10.660,0.169,0.048,1.000,0.906,-1.524,0.1373,-0.0086,0.385,0.385,0.840,2.760,2.200,-0.726,0.0014,-0.034,nan,0.00,1,1,1,0.0000,0.361,0,0.076,2,0.875,0,0,yolo,106.0,yolo,0,0,0,0.000,0,-1,0
1785568457.894,-0.317,0.328,44.740,1.0000,1.242,-1.041,-0.739,0.2827,10.576,0.137,-0.019,1.000,0.739,-1.559,0.3077,0.4661,0.377,0.230,0.831,2.758,2.200,-0.713,0.0014,-0.080,nan,0.00,1,1,1,0.0000,0.361,0,0.076,2,0.875,1,0,yolo,106.1,yolo,0,0,0,0.000,0,-1,0
1785568457.936,-0.426,0.234,44.801,1.0000,1.433,-0.934,-0.739,0.2669,10.576,0.137,-0.019,1.000,0.739,-1.860,0.1401,-0.0096,0.370,0.370,0.822,2.757,2.200,-0.700,0.0014,-0.063,nan,0.00,1,1,1,0.0000,0.363,0,0.078,2,0.881,0,0,yolo,106.1,yolo,0,0,0,0.000,0,-1,0
