t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785714990.386,0.000,-17.800,0.000,0.9521,0,-3.603,15.800,-2.100,0.2653,7.824,0.196,-1.904,1.000,1.434,3.603,-0.0000,-0.0000,-0.002,-0.002,-0.000,-0.000,1.871,-2.000,0.0059,0.579,nan,0.67,1,1,1,1,1,0.0233,1.000,1,0.523,8,0.005,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785714990.432,-0.007,-17.656,0.001,0.9529,0,-3.618,15.656,-2.219,0.2655,7.824,0.196,-1.904,1.000,1.434,3.610,-0.0005,-0.0027,-0.002,-0.002,-0.003,0.006,1.891,-2.000,0.0059,0.559,nan,0.78,1,1,1,0,1,0.0274,1.000,1,0.526,8,-0.006,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785714990.458,-0.007,-17.656,0.001,0.9529,0,-2.118,15.656,-1.807,0.2822,8.580,0.153,-2.583,1.000,1.022,-1.115,0.6169,2.0000,-0.002,0.058,-0.003,0.006,2.200,-2.000,0.0059,0.141,nan,0.78,1,1,1,1,1,0.0274,1.000,1,0.526,8,-0.006,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785714990.487,0.055,-15.780,0.004,0.9623,0,-2.800,14.156,-1.847,0.2847,8.580,0.153,-2.583,1.000,1.022,2.855,-0.0590,-0.0102,-0.001,-0.001,-0.013,0.013,2.200,-2.000,0.0059,-0.152,nan,0.82,1,1,1,0,1,0.0288,1.000,1,0.526,8,-0.006,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785714990.523,0.660,-13.745,0.318,0.9713,0,-2.104,12.656,-1.646,0.2914,8.580,0.153,-2.583,1.000,1.022,2.764,-0.0529,-0.0218,0.006,0.006,-0.024,0.030,1.982,-2.000,0.0059,-0.468,nan,0.62,1,1,1,0,1,0.0218,1.000,1,0.525,8,-0.007,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785714990.552,1.108,-12.120,0.631,0.9775,0,-0.604,11.156,-1.588,0.3080,7.615,0.113,-2.222,1.000,0.847,-0.215,0.2322,1.0224,0.014,0.104,-0.040,0.059,1.879,-2.000,0.0060,-0.571,nan,0.74,1,1,1,1,1,0.0259,1.000,1,0.523,8,-0.003,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785714990.580,1.110,-12.101,0.634,0.9776,0,-1.296,10.101,-1.588,0.2938,7.615,0.113,-2.222,1.000,0.847,2.407,-0.0897,-0.0003,0.014,0.014,-0.040,0.059,1.877,-2.000,0.0060,-0.573,nan,0.74,1,1,1,0,1,0.0259,1.000,1,0.523,8,-0.003,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785714990.612,1.187,-10.891,0.761,0.9818,0,-1.057,8.891,-1.453,0.2961,7.615,0.113,-2.222,1.000,0.847,2.244,-0.0797,-0.0357,0.024,0.024,-0.075,0.119,1.710,-2.000,0.0061,-0.740,nan,0.61,1,1,1,0,1,0.0212,1.000,1,0.514,8,0.028,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785714990.642,1.320,-9.932,0.903,0.9848,0,-0.773,7.932,-1.230,0.2974,7.615,0.113,-2.222,1.000,0.847,2.093,-0.0704,-0.0783,0.033,0.033,-0.118,0.182,1.578,-2.000,0.0062,-0.872,nan,0.38,1,1,1,0,1,0.0133,1.000,1,0.444,7,0.115,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785714990.669,1.413,-9.071,1.041,0.9872,0,0.727,7.071,-0.852,0.3140,8.439,0.094,-2.794,1.000,0.637,-1.116,0.3095,2.0000,0.043,0.114,-0.173,0.240,1.200,-2.000,0.0062,-1.426,nan,0.21,1,1,1,1,1,0.0075,1.000,1,0.444,7,0.115,0,0,yolo,111.9,yolo,0,0,0,0.000,0,-1,0
