t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568388.825,0.340,-8.848,0.710,0.9881,-0.046,6.848,-0.693,0.2949,6.446,0.018,-1.781,1.000,0.161,0.385,-0.0148,-0.0446,0.007,0.007,-0.188,0.321,1.682,-2.000,0.0063,-0.768,nan,0.53,1,1,1,0.0186,1.000,1,0.455,7,0.115,1,0,yolo,105.3,yolo,0,0,0,0.000,0,-1,0
1785568388.857,0.352,-8.049,0.784,0.9901,0.205,6.049,-0.896,0.2782,6.266,0.018,-1.522,1.000,0.160,0.147,0.0002,-1.0417,0.009,0.018,-0.244,0.378,1.821,-2.000,0.0064,-0.629,nan,0.74,1,1,1,0.0257,1.000,1,0.441,7,0.137,3,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568388.899,0.326,-7.368,0.867,0.9917,0.044,5.368,-0.746,0.2919,6.266,0.018,-1.522,1.000,0.160,0.282,-0.0072,-0.0474,0.011,0.011,-0.291,0.429,1.744,-2.000,0.0064,-0.706,nan,0.59,1,1,1,0.0204,1.000,1,0.434,7,0.190,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568388.937,0.320,-6.798,0.941,0.9930,0.070,4.798,-0.981,0.2914,6.266,0.018,-1.522,1.000,0.160,0.251,-0.0055,-0.0939,0.013,0.013,-0.338,0.473,1.681,-2.000,0.0065,-0.769,nan,0.82,1,1,1,0.0287,1.000,1,0.373,6,0.244,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785568388.978,0.311,-6.290,1.019,0.9940,0.897,4.290,-1.159,0.2748,6.141,0.008,-1.214,1.000,0.077,-0.587,0.1341,-2.0000,0.014,0.008,-0.386,0.514,1.916,-2.000,0.0066,-0.534,nan,1.08,1,1,1,0.0378,1.000,1,0.373,6,0.244,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.009,0.218,-5.843,1.120,0.9948,0.282,3.843,-0.955,0.2881,6.141,0.008,-1.214,1.000,0.077,-0.064,0.0078,-0.0331,0.016,0.016,-0.419,0.552,1.867,-2.000,0.0066,-0.583,nan,0.88,1,1,1,0.0306,1.000,1,0.368,6,0.259,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.039,0.192,-5.366,1.224,0.9956,0.266,3.366,-0.801,0.2880,6.141,0.008,-1.214,1.000,0.077,-0.074,0.0083,-0.0667,0.016,0.016,-0.453,0.594,1.815,-2.000,0.0067,-0.635,nan,0.72,1,1,1,0.0253,1.000,1,0.368,6,0.259,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.071,0.192,-5.366,1.224,0.9956,1.296,3.366,-0.518,0.2713,6.075,-0.007,-0.949,1.000,-0.068,-1.104,0.1153,-1.9373,0.016,0.025,-0.453,0.594,2.074,-2.000,0.0067,-0.376,nan,0.59,1,1,1,0.0205,1.000,1,0.362,6,0.290,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.102,0.163,-4.996,1.293,0.9962,0.524,2.996,-0.414,0.2825,6.075,-0.007,-0.949,1.000,-0.068,-0.361,-0.0087,-0.0396,0.017,0.017,-0.492,0.628,2.034,-2.000,0.0068,-0.416,nan,0.48,1,1,1,0.0168,1.000,1,0.362,6,0.290,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.133,0.109,-4.668,1.334,0.9967,0.483,2.668,-0.995,0.2819,6.075,-0.007,-0.949,1.000,-0.068,-0.374,-0.0081,-0.0750,0.017,0.017,-0.528,0.660,1.999,-2.000,0.0068,-0.451,nan,1.06,1,1,1,0.0371,1.000,1,0.363,6,0.194,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.165,0.063,-4.396,1.395,0.9971,0.436,2.396,-1.430,0.2815,6.075,-0.007,-0.949,1.000,-0.068,-0.373,-0.0081,-0.1024,0.017,0.017,-0.555,0.688,1.970,-2.000,0.0069,-0.480,nan,1.50,1,1,1,0.0523,1.000,1,0.363,6,0.194,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.195,0.063,-4.396,1.395,0.9971,0.436,2.396,-2.498,0.2815,6.075,-0.007,-0.949,1.000,-0.068,-0.373,-0.0081,-0.1024,0.017,0.017,-0.555,0.688,1.970,-2.000,0.0069,-0.480,nan,2.57,1,1,1,0.0896,1.000,1,0.299,5,0.500,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.226,0.013,-4.134,1.527,0.9974,0.362,2.134,-3.299,0.2807,6.075,-0.007,-0.949,1.000,-0.068,-0.349,-0.0094,-0.1383,0.016,0.016,-0.591,0.716,1.942,-2.000,0.0070,-0.508,nan,3.37,1,1,1,0.1175,1.000,1,0.299,5,0.500,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.258,-0.042,-3.891,1.820,0.9977,0.235,1.891,-3.596,0.2799,6.075,-0.007,-0.949,1.000,-0.068,-0.277,-0.0131,-0.1722,0.012,0.012,-0.625,0.743,1.916,-2.000,0.0070,-0.534,nan,3.66,1,1,1,0.1279,1.000,1,0.301,5,0.525,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.290,-0.086,-3.684,2.174,0.9979,0.093,1.684,-3.819,0.2793,6.075,-0.007,-0.949,1.000,-0.068,-0.179,-0.0182,-0.2003,0.007,0.007,-0.653,0.768,1.894,-2.000,0.0071,-0.556,nan,3.89,1,1,1,0.1357,1.000,1,0.301,5,0.525,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.321,-0.116,-3.493,2.523,0.9981,-0.043,1.493,-4.144,0.2787,6.075,-0.007,-0.949,1.000,-0.068,-0.072,-0.0238,-0.2277,0.001,0.001,-0.680,0.791,1.873,-2.000,0.0071,-0.577,nan,4.21,1,1,1,0.1470,1.000,1,0.293,5,0.650,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.353,-0.116,-3.493,2.523,0.9981,-0.043,1.493,-4.388,0.2788,6.075,-0.007,-0.949,1.000,-0.068,-0.072,-0.0238,-0.2277,0.001,0.001,-0.680,0.791,1.873,-2.000,0.0072,-0.577,nan,4.46,1,1,1,0.1556,1.000,1,0.293,5,0.650,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785568389.385,-0.134,-3.320,2.923,0.9983,1.457,1.320,-4.554,0.2921,10.333,-0.167,-1.280,1.000,-0.923,-2.264,-0.0000,-0.0000,-0.005,-0.005,-0.708,0.814,1.771,-2.000,0.0072,-0.679,nan,5.48,1,1,1,0.1912,1.000,1,0.288,5,0.713,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.417,-0.337,-3.158,3.384,0.9985,1.869,1.158,-5.667,0.2930,10.333,-0.167,-1.280,1.000,-0.923,-2.206,-0.0000,-0.0000,-0.012,-0.012,-0.741,0.837,1.743,-2.000,0.0073,-0.707,nan,6.59,1,1,1,0.2300,1.000,1,0.283,5,0.705,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.448,-0.540,-3.029,3.864,0.9986,1.595,1.029,-4.762,0.2937,10.333,-0.167,-1.280,1.000,-0.923,-2.135,-0.0000,-0.0000,-0.021,-0.021,-0.776,0.855,1.720,-2.000,0.0074,-0.730,nan,5.69,1,1,1,0.1985,1.000,1,0.281,5,0.701,0,0,yolo,105.5,yolo,0,0,0,0.000,0,-1,0
1785568389.479,-0.540,-3.029,3.864,0.9986,3.095,1.029,-3.978,0.2771,10.297,-0.185,-1.204,1.000,-1.029,-3.722,0.1905,-0.7355,-0.021,0.024,-0.776,0.855,1.793,-2.000,0.0075,-0.657,nan,5.01,1,1,1,0.1748,1.000,1,0.281,5,0.701,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568389.510,-0.705,-2.918,4.301,0.9986,1.595,0.918,-4.210,0.2904,10.297,-0.185,-1.204,1.000,-1.029,-2.050,-0.0539,-0.0398,-0.030,-0.030,-0.815,0.872,1.774,-2.000,0.0075,-0.676,nan,5.24,1,1,1,0.1829,1.000,1,0.269,5,0.605,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568389.541,-0.883,-2.808,4.671,0.9987,1.030,0.808,-4.383,0.2888,10.297,-0.185,-1.204,1.000,-1.029,-1.913,-0.0642,-0.0901,-0.041,-0.041,-0.866,0.890,1.755,-2.000,0.0076,-0.695,nan,5.41,1,1,1,0.1889,1.000,1,0.269,5,0.605,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568389.573,-1.001,-2.709,5.058,0.9987,0.745,0.709,-4.687,0.2869,10.297,-0.185,-1.204,1.000,-1.029,-1.746,-0.0767,-0.1448,-0.053,-0.053,-0.920,0.907,1.737,-2.000,0.0077,-0.713,nan,5.72,1,1,1,0.1995,1.000,1,0.280,5,0.574,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568389.604,-1.001,-2.709,5.058,0.9987,2.245,0.709,-4.652,0.2702,10.013,-0.226,-1.087,1.000,-1.291,-5.241,0.3437,-0.7800,-0.053,0.034,-0.920,0.907,1.841,-2.000,0.0077,-0.609,nan,5.94,1,1,1,0.2075,1.000,1,0.280,5,0.574,0,0,yolo,106.7,yolo,0,0,0,0.000,0,-1,0
1785568389.635,-1.080,-2.634,5.417,0.9988,1.096,0.634,-3.152,0.2869,10.013,-0.226,-1.087,1.000,-1.291,-2.176,-0.0992,-0.0432,-0.065,-0.065,-0.964,0.921,1.828,-2.000,0.0078,-0.622,nan,0.00,1,1,1,0.0000,0.975,0,0.234,4,0.591,0,0,yolo,106.7,yolo,0,0,0,0.000,0,-1,0
1785568389.667,-1.287,-2.559,5.788,0.9988,0.741,0.559,-1.652,0.2880,10.013,-0.226,-1.087,1.000,-1.291,-2.027,-0.1101,-0.0721,-0.076,-0.076,-0.993,0.934,1.816,-2.000,0.0079,-0.634,nan,0.00,1,1,1,0.0000,0.975,0,0.234,4,0.591,0,0,yolo,106.7,yolo,0,0,0,0.000,0,-1,0
1785568389.699,-1.367,-2.499,5.991,0.9988,2.241,0.499,-0.152,0.2713,9.943,-0.349,-0.972,1.000,-2.013,-9.582,0.9392,-0.7900,-0.087,-0.017,-1.018,0.947,1.921,-2.000,0.0079,-0.529,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.611,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568389.729,-1.546,-2.453,5.977,0.9987,2.302,0.453,1.348,0.2878,9.943,-0.349,-0.972,1.000,-2.013,-3.848,-0.0761,-0.0137,-0.093,-0.093,-1.031,0.960,1.915,-2.000,0.0080,-0.535,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.611,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568389.761,-1.765,-2.408,5.836,0.9986,2.005,0.408,2.013,0.2874,9.943,-0.349,-0.972,1.000,-2.013,-3.769,-0.0818,-0.0268,-0.099,-0.099,-1.044,0.973,1.908,-2.000,0.0080,-0.542,nan,0.00,1,1,1,0.0000,0.940,0,0.212,4,0.636,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568389.792,-1.765,-2.408,5.836,0.9986,2.005,0.408,2.013,0.2875,9.943,-0.349,-0.972,1.000,-2.013,-3.769,-0.0818,-0.0268,-0.099,-0.099,-1.044,0.973,1.908,-2.000,0.0081,-0.542,nan,0.00,1,1,1,0.0000,0.940,0,0.212,4,0.636,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568389.829,-1.942,-2.370,5.652,0.9986,3.505,0.370,3.005,0.2708,9.826,-0.516,-0.818,1.000,-3.005,-14.000,1.2759,-1.1133,-0.106,0.134,-1.058,0.987,2.057,-2.000,0.0081,-0.393,nan,0.00,1,1,1,0.0000,0.947,0,0.217,4,0.648,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568389.856,-2.133,-2.332,5.465,0.9985,3.136,0.332,3.005,0.2832,9.826,-0.516,-0.818,1.000,-3.005,-5.269,-0.2485,-0.0289,-0.115,-0.115,-1.087,1.000,2.052,-2.000,0.0081,-0.398,nan,0.00,1,1,1,0.0000,0.947,0,0.217,4,0.648,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568389.891,-2.403,-2.308,5.250,0.9983,2.775,0.308,3.005,0.2822,9.826,-0.516,-0.818,1.000,-3.005,-5.179,-0.2551,-0.0540,-0.121,-0.121,-1.112,1.013,2.050,-2.000,0.0082,-0.400,nan,0.00,1,1,1,0.0000,0.832,0,0.219,3,0.675,0,0,yolo,104.5,yolo,0,0,0,0.000,0,-1,0
1785568389.940,-2.649,-2.288,4.977,0.9981,4.275,0.288,3.348,0.2656,9.272,-0.542,-0.559,1.000,-3.348,-11.951,0.5543,-2.0000,-0.130,0.088,-1.145,1.025,2.200,-2.000,0.0082,-0.163,nan,0.00,1,1,1,0.0000,0.832,0,0.219,3,0.675,1,0,yolo,103.0,yolo,0,0,0,0.000,0,-1,0
1785568389.981,-2.952,-2.269,4.706,0.9979,2.995,0.269,3.348,0.2765,9.272,-0.542,-0.559,1.000,-3.348,-5.947,-0.2270,-0.0256,-0.139,-0.139,-1.170,1.038,2.200,-2.000,0.0082,-0.163,nan,0.00,1,1,1,0.0000,0.826,0,0.215,3,0.684,0,0,yolo,103.0,yolo,0,0,0,0.000,0,-1,0
1785568390.018,-3.360,-2.256,4.420,0.9975,4.495,0.256,4.066,0.2599,8.901,-0.633,-0.413,1.000,-4.066,-14.000,1.6752,-2.0000,-0.149,0.208,-1.179,1.050,2.200,-2.000,0.0082,-0.024,nan,0.00,1,1,1,0.0000,0.817,0,0.209,3,0.708,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568390.058,-3.800,-2.251,4.044,0.9970,2.995,0.251,4.066,0.2742,8.901,-0.633,-0.413,1.000,-4.066,-6.771,-0.3693,0.0115,-0.161,-0.161,-1.167,1.064,2.200,-2.000,0.0082,-0.020,nan,0.00,1,1,1,0.0000,0.817,0,0.209,3,0.708,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568390.089,-4.073,-2.250,3.658,0.9967,2.448,0.250,4.066,0.2749,8.901,-0.633,-0.413,1.000,-4.066,-6.521,-0.3864,0.0289,-0.178,-0.178,-1.150,1.078,2.200,-2.000,0.0082,-0.017,nan,0.00,1,1,1,0.0000,0.811,0,0.204,3,0.714,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568390.121,-4.296,-2.250,3.303,0.9964,3.948,0.250,4.377,0.2583,9.246,-0.708,-0.326,1.000,-4.377,-14.000,0.7529,-1.6284,-0.197,0.233,-1.131,1.090,2.200,-2.000,0.0082,0.091,nan,0.00,1,1,1,0.0000,0.811,0,0.204,3,0.714,0,0,yolo,101.8,yolo,0,0,0,0.000,0,-1,0
1785568390.152,-4.671,-2.254,2.932,0.9959,2.448,0.254,4.377,0.2716,9.246,-0.708,-0.326,1.000,-4.377,-6.716,-0.4477,0.0266,-0.215,-0.215,-1.104,1.103,2.200,-2.000,0.0082,0.097,nan,0.00,1,1,1,0.0000,0.806,0,0.201,3,0.706,0,0,yolo,101.8,yolo,0,0,0,0.000,0,-1,0
1785568390.184,-4.671,-2.254,2.932,0.9959,2.044,0.254,4.377,0.2716,9.246,-0.708,-0.326,1.000,-4.377,-6.716,-0.4477,0.0266,-0.215,-0.215,-1.104,1.103,2.200,-2.000,0.0082,0.097,nan,0.00,1,1,1,0.0000,0.806,0,0.201,3,0.706,0,0,yolo,101.8,yolo,0,0,0,0.000,0,-1,0
1785568390.208,-4.878,-2.259,2.577,0.9956,3.544,0.259,4.346,0.2549,9.280,-0.705,-0.247,1.000,-4.346,-11.377,-0.0512,-0.8263,-0.235,0.083,-1.087,1.115,2.200,-2.000,0.0082,0.180,nan,0.00,1,1,1,0.0000,0.804,0,0.200,3,0.726,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785568390.245,-5.221,-2.268,2.182,0.9951,2.044,0.268,4.346,0.2688,9.280,-0.705,-0.247,1.000,-4.346,-6.776,-0.3416,0.0183,-0.258,-0.258,-1.069,1.129,2.200,-2.000,0.0082,0.185,nan,0.00,1,1,1,0.0000,0.573,0,0.198,1,0.715,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785568390.277,-5.402,-2.275,1.812,0.9948,1.003,0.275,4.346,0.2696,9.280,-0.705,-0.247,1.000,-4.346,-6.405,-0.3677,0.0379,-0.284,-0.284,-1.049,1.142,2.200,-2.000,0.0081,0.189,nan,0.00,1,1,1,0.0000,0.542,0,0.167,1,0.719,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785568390.307,-5.478,-2.283,1.470,0.9946,2.503,0.283,4.235,0.2529,9.185,-0.680,-0.141,1.000,-4.235,-8.995,-0.1781,-1.0179,-0.310,-0.075,-1.030,1.154,2.160,-2.000,0.0081,0.290,nan,0.00,1,1,1,0.0000,0.542,0,0.167,1,0.719,0,0,yolo,92.7,yolo,0,0,0,0.000,0,-1,0
1785568390.338,-5.478,-2.283,1.470,0.9946,1.044,0.283,4.235,0.2648,9.185,-0.680,-0.141,1.000,-4.235,-6.522,-0.2348,0.0000,-0.310,-0.310,-1.030,1.154,2.160,-2.000,0.0081,0.290,nan,0.00,1,1,1,0.0000,0.543,0,0.168,1,0.736,0,0,yolo,92.7,yolo,0,0,0,0.000,0,-1,0
1785568390.377,-5.680,-2.290,1.137,0.9943,0.495,0.290,4.235,0.2657,9.185,-0.680,-0.141,1.000,-4.235,-6.174,-0.2591,0.0212,-0.334,-0.334,-1.008,1.166,2.156,-2.000,0.0081,0.294,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.733,0,0,yolo,92.7,yolo,0,0,0,0.000,0,-1,0
1785568390.425,-5.831,-2.306,0.449,0.9940,-1.005,0.306,3.598,0.2490,9.064,-0.570,-0.052,1.000,-3.598,-4.513,-0.7551,-0.5741,-0.392,-0.075,-0.967,1.192,2.079,-2.000,0.0080,0.371,nan,0.00,1,1,1,0.0000,0.310,0,0.142,0,0.749,0,0,yolo,107.2,yolo,0,0,0,0.000,0,-1,0
1785568390.464,-5.728,-2.309,0.122,0.9942,-2.505,0.309,3.598,0.2638,9.064,-0.570,-0.052,1.000,-3.598,-3.209,-0.3513,0.0309,-0.426,-0.426,-0.936,1.206,2.080,-2.000,0.0080,0.370,nan,0.00,1,1,1,0.0000,0.311,0,0.144,0,0.754,0,0,yolo,107.2,yolo,0,0,0,0.000,0,-1,0
1785568390.495,-5.728,-2.309,0.122,0.9942,-2.520,0.309,3.598,0.2638,9.064,-0.570,-0.052,1.000,-3.598,-3.209,-0.3513,0.0309,-0.426,-0.426,-0.936,1.206,2.080,-2.000,0.0079,0.370,nan,0.00,1,1,1,0.0000,0.312,0,0.144,0,0.765,0,0,yolo,107.2,yolo,0,0,0,0.000,0,-1,0
1785568390.528,-5.455,-2.307,-0.203,0.9947,-4.020,0.307,2.840,0.2471,8.918,-0.442,0.044,1.000,-2.840,4.447,-1.7714,-1.1168,-0.464,-0.279,-0.910,1.221,2.005,-2.000,0.0079,0.445,nan,0.00,1,1,1,0.0000,0.312,0,0.144,0,0.765,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568390.559,-5.045,-2.301,-0.476,0.9953,-3.873,0.301,2.840,0.2615,8.918,-0.442,0.044,1.000,-2.840,-1.172,-0.2213,0.0358,-0.501,-0.501,-0.874,1.235,2.010,-2.000,0.0079,0.440,nan,0.00,1,1,1,0.0000,0.313,0,0.146,0,0.767,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568390.589,-4.671,-2.291,-0.716,0.9959,-3.975,0.291,2.840,0.2631,8.918,-0.442,0.044,1.000,-2.840,-0.695,-0.2539,0.0726,-0.533,-0.533,-0.837,1.248,2.014,-2.000,0.0078,0.436,nan,0.00,1,1,1,0.0000,0.423,0,0.154,1,0.759,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568390.623,-4.671,-2.291,-0.716,0.9959,-5.475,0.291,1.880,0.2464,8.667,-0.284,0.144,1.000,-1.880,4.347,-1.0891,-0.5797,-0.533,-0.363,-0.837,1.248,1.937,-2.000,0.0078,0.513,nan,0.00,1,1,1,0.0000,0.428,0,0.160,1,0.743,0,0,yolo,101.6,yolo,0,0,0,0.000,0,-1,0
1785568390.652,-4.291,-2.281,-0.964,0.9964,-6.155,0.281,1.880,0.2590,8.667,-0.284,0.144,1.000,-1.880,1.864,-0.1986,0.0368,-0.562,-0.562,-0.800,1.262,1.940,-2.000,0.0077,0.510,nan,0.00,1,1,1,0.0000,0.428,0,0.160,1,0.743,0,0,yolo,101.6,yolo,0,0,0,0.000,0,-1,0
1785568390.684,-3.589,-2.265,-1.162,0.9973,-5.933,0.265,1.880,0.2603,8.667,-0.284,0.144,1.000,-1.880,2.344,-0.2308,0.0673,-0.594,-0.594,-0.770,1.276,1.946,-2.000,0.0077,0.504,nan,0.00,1,1,1,0.0000,0.161,0,0.162,0,0.769,0,0,yolo,101.6,yolo,0,0,0,0.000,0,-1,0
1785568390.715,-3.009,-2.246,-1.309,0.9979,-7.433,0.246,0.927,0.2436,8.675,-0.140,0.263,1.000,-0.927,10.097,-1.4421,-1.0540,-0.618,-0.525,-0.743,1.288,1.840,-2.000,0.0076,0.610,nan,0.00,1,1,1,0.0000,0.325,0,0.166,0,0.728,0,0,yolo,95.2,yolo,0,0,0,0.000,0,-1,0
1785568390.746,-3.009,-2.246,-1.309,0.9979,-7.278,0.246,0.927,0.2538,8.675,-0.140,0.263,1.000,-0.927,4.269,-0.0927,0.0000,-0.618,-0.618,-0.743,1.288,1.840,-2.000,0.0075,0.610,nan,0.00,1,1,1,0.0000,0.325,0,0.166,0,0.728,0,0,yolo,95.2,yolo,0,0,0,0.000,0,-1,0
1785568390.777,-2.298,-2.228,-1.411,0.9984,-6.879,0.228,0.927,0.2550,8.675,-0.140,0.263,1.000,-0.927,4.580,-0.1137,0.0288,-0.639,-0.639,-0.714,1.299,1.845,-2.000,0.0075,0.605,nan,0.00,1,1,1,0.0000,0.205,0,0.136,1,0.660,0,0,yolo,95.2,yolo,0,0,0,0.000,0,-1,0
1785568390.816,-1.655,-2.208,-1.473,0.9988,-8.379,0.208,-0.179,0.2383,8.691,0.027,0.348,1.000,0.179,14.000,-1.6783,-0.7673,-0.655,-0.695,-0.683,1.310,1.768,-2.000,0.0074,0.682,nan,0.00,1,1,1,0.0000,0.534,0,0.159,2,0.684,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568390.859,-0.818,-2.188,-1.474,0.9992,-7.736,0.188,-0.179,0.2533,8.691,0.027,0.348,1.000,0.179,6.918,0.0264,0.0478,-0.668,-0.668,-0.635,1.320,1.770,-2.000,0.0073,0.680,nan,0.00,1,1,1,0.0000,0.534,0,0.159,2,0.684,2,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
