t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785624399.745,0.020,-6.378,2.188,0.9938,0,-1.293,4.378,-0.822,0.3098,9.154,0.013,-2.792,1.000,0.080,1.409,-0.1806,-2.0000,0.007,-0.033,-0.946,0.455,1.200,-2.000,0.0063,-1.758,nan,0.74,1,1,1,0.0259,1.000,1,0.384,6,0.203,0,0,yolo,118.9,yolo,0,0,0,0.000,0,-1,0
1785624399.777,-0.007,-5.770,2.276,0.9949,0,0.043,3.770,-0.808,0.3225,9.154,0.013,-2.792,1.000,0.080,-0.051,0.0387,-0.1145,0.006,0.006,-1.060,0.503,1.200,-2.000,0.0063,-1.857,nan,0.73,1,1,1,0.0254,1.000,1,0.364,6,0.269,0,0,yolo,118.9,yolo,0,0,0,0.000,0,-1,0
1785624399.808,-0.035,-5.124,2.364,0.9960,0,0.004,3.124,-0.808,0.3199,9.154,0.013,-2.792,1.000,0.080,-0.039,0.0378,-0.2343,0.005,0.005,-1.180,0.551,1.200,-2.000,0.0063,-1.963,nan,0.73,1,1,1,0.0254,1.000,1,0.364,6,0.269,0,0,yolo,118.9,yolo,0,0,0,0.000,0,-1,0
1785624399.844,-0.035,-5.124,2.364,0.9960,0,0.004,3.124,-0.797,0.3199,9.154,0.013,-2.792,1.000,0.080,-0.039,0.0378,-0.2343,0.005,0.005,-1.180,0.551,1.200,-2.000,0.0063,-1.963,nan,0.72,1,1,1,0.0250,1.000,1,0.364,6,0.269,1,0,yolo,118.9,yolo,0,0,0,0.000,0,-1,0
1785624399.872,-0.040,-4.730,2.447,0.9966,0,1.504,2.730,-2.205,0.3032,8.087,-0.024,-2.005,1.000,-0.173,-1.591,0.2681,-2.0000,0.004,-0.017,-1.321,0.592,1.200,-2.000,0.0063,-1.331,nan,2.38,1,1,1,0.0830,0.917,1,0.355,5,0.290,0,0,yolo,120.8,yolo,0,0,0,0.000,0,-1,0
1785624399.901,-0.231,-4.410,2.644,0.9970,0,0.356,2.410,-3.451,0.2866,8.087,-0.024,-2.005,1.000,-0.173,-0.587,0.0215,-0.1178,0.004,0.004,-1.438,0.628,1.200,-2.000,0.0063,-1.377,nan,3.62,1,1,1,0.1265,0.917,1,0.355,5,0.290,0,0,yolo,120.8,yolo,0,0,0,0.000,0,-1,0
1785624399.931,-0.273,-4.152,2.954,0.9974,0,0.236,2.152,-3.237,0.2710,8.087,-0.024,-2.005,1.000,-0.173,-0.510,0.0166,-0.1959,-0.001,-0.001,-1.517,0.659,1.200,-2.000,0.0063,-1.414,nan,3.41,1,1,1,0.1190,1.000,1,0.296,5,0.495,0,0,yolo,120.8,yolo,0,0,0,0.000,0,-1,0
1785624399.962,-0.273,-4.152,2.954,0.9974,0,0.236,2.152,-3.077,0.2710,8.087,-0.024,-2.005,1.000,-0.173,-0.510,0.0166,-0.1959,-0.001,-0.001,-1.517,0.659,1.200,-2.000,0.0063,-1.414,nan,3.25,1,1,1,0.1134,1.000,1,0.296,5,0.495,0,0,yolo,120.8,yolo,0,0,0,0.000,0,-1,0
1785624400.009,-0.322,-3.885,3.293,0.9977,0,1.736,1.885,-3.245,0.2543,8.857,-0.214,-1.763,1.000,-1.385,-7.741,0.9364,-1.2788,-0.007,-0.041,-1.563,0.692,1.292,-2.000,0.0063,-1.158,nan,4.63,1,1,1,0.1616,1.000,1,0.279,5,0.557,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785624400.039,-0.563,-3.642,3.615,0.9979,0,2.969,1.642,-4.280,0.2708,8.857,-0.214,-1.763,1.000,-1.385,-3.531,0.0321,0.0088,-0.009,-0.009,-1.555,0.725,1.255,-2.000,0.0063,-1.195,nan,5.66,1,1,1,0.1977,1.000,1,0.279,5,0.557,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785624400.075,-0.563,-3.642,3.615,0.9979,0,2.969,1.642,-5.535,0.2708,8.857,-0.214,-1.763,1.000,-1.385,-3.531,0.0321,0.0088,-0.009,-0.009,-1.555,0.725,1.255,-2.000,0.0063,-1.195,nan,6.92,1,1,1,0.2415,0.900,1,0.270,4,0.595,0,0,yolo,120.6,yolo,0,0,0,0.000,0,-1,0
1785624400.102,-0.983,-3.404,4.129,0.9981,0,4.469,1.404,-5.344,0.2542,9.338,-0.257,-1.604,1.000,-1.575,-7.910,0.9328,-2.0000,-0.015,-0.075,-1.512,0.757,1.407,-2.000,0.0063,-1.043,nan,6.92,1,1,1,0.2415,0.900,1,0.270,4,0.595,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624400.136,-1.605,-3.192,4.777,0.9981,0,2.969,1.192,-6.286,0.2708,9.338,-0.257,-1.604,1.000,-1.575,-3.982,0.0518,0.0709,-0.023,-0.023,-1.441,0.787,1.376,-2.000,0.0063,-1.074,nan,7.86,1,1,1,0.2744,0.900,1,0.270,4,0.595,3,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624400.163,-1.605,-3.192,4.777,0.9981,0,2.377,1.192,-4.786,0.2708,9.338,-0.257,-1.604,1.000,-1.575,-3.982,0.0518,0.0709,-0.023,-0.023,-1.441,0.787,1.376,-2.000,0.0063,-1.074,nan,0.00,1,1,1,0.0000,0.969,0,0.230,4,0.639,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624400.195,-1.921,-2.992,5.357,0.9981,0,1.758,0.992,-3.286,0.2708,9.338,-0.257,-1.604,1.000,-1.575,-3.679,0.0305,0.1417,-0.045,-0.045,-1.371,0.815,1.345,-2.000,0.0063,-1.105,nan,0.00,1,1,1,0.0000,0.969,0,0.230,4,0.639,0,0,yolo,118.4,yolo,0,0,0,0.000,0,-1,0
1785624400.225,-1.921,-2.992,5.357,0.9981,0,3.258,0.992,-1.786,0.2541,9.585,-0.311,-1.355,1.000,-1.857,-5.838,0.2830,-1.5815,-0.045,-0.025,-1.371,0.815,1.608,-2.000,0.0064,-0.842,nan,0.00,1,1,1,0.0000,0.973,0,0.233,4,0.767,0,0,yolo,117.0,yolo,0,0,0,0.000,0,-1,0
1785624400.256,-2.338,-2.855,5.560,0.9979,0,1.758,0.855,-0.286,0.2708,9.585,-0.311,-1.355,1.000,-1.857,-3.932,-0.0351,0.0572,-0.060,-0.060,-1.313,0.838,1.588,-2.000,0.0065,-0.862,nan,0.00,1,1,1,0.0000,0.973,0,0.233,4,0.767,0,0,yolo,117.0,yolo,0,0,0,0.000,0,-1,0
1785624400.292,-2.338,-2.855,5.560,0.9979,0,1.595,0.855,1.214,0.2711,9.585,-0.311,-1.355,1.000,-1.857,-3.932,-0.0351,0.0572,-0.060,-0.060,-1.313,0.838,1.588,-2.000,0.0065,-0.862,nan,0.00,1,1,1,0.0000,0.973,0,0.233,4,0.767,1,0,yolo,117.0,yolo,0,0,0,0.000,0,-1,0
1785624400.333,-2.560,-2.722,5.521,0.9979,0,3.095,0.722,2.125,0.2544,9.282,-0.344,-1.012,1.000,-2.125,-12.672,1.3001,-2.0000,-0.082,0.093,-1.278,0.863,1.896,-2.000,0.0066,-0.554,nan,0.00,1,1,1,0.0000,0.973,0,0.233,4,0.795,0,0,yolo,120.5,yolo,0,0,0,0.000,0,-1,0
1785624400.371,-2.995,-2.630,5.228,0.9976,0,1.595,0.630,2.125,0.2711,9.282,-0.344,-1.012,1.000,-2.125,-3.438,-0.1919,0.0479,-0.099,-0.099,-1.230,0.885,1.884,-2.000,0.0067,-0.566,nan,0.00,1,1,1,0.0000,0.968,0,0.230,4,0.840,0,0,yolo,120.5,yolo,0,0,0,0.000,0,-1,0
1785624400.409,-3.141,-2.564,4.984,0.9975,0,0.095,0.564,2.125,0.2714,9.282,-0.344,-1.012,1.000,-2.125,-3.164,-0.2112,0.0741,-0.118,-0.118,-1.204,0.903,1.874,-2.000,0.0067,-0.576,nan,0.00,1,1,1,0.0000,0.968,0,0.230,4,0.840,0,0,yolo,120.5,yolo,0,0,0,0.000,0,-1,0
1785624400.445,-3.141,-2.564,4.984,0.9975,0,0.023,0.564,2.125,0.2714,9.282,-0.344,-1.012,1.000,-2.125,-3.164,-0.2112,0.0741,-0.118,-0.118,-1.204,0.903,1.874,-2.000,0.0068,-0.576,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.805,0,0,yolo,120.5,yolo,0,0,0,0.000,0,-1,0
1785624400.473,-3.135,-2.502,4.771,0.9976,0,1.523,0.502,2.739,0.2548,9.185,-0.439,-0.768,1.000,-2.739,-10.613,0.5906,-1.4088,-0.142,0.087,-1.179,0.921,2.109,-2.000,0.0068,-0.341,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.805,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785624400.508,-3.341,-2.453,4.461,0.9974,0,0.739,0.453,2.739,0.2714,9.185,-0.439,-0.768,1.000,-2.739,-4.079,-0.2497,0.0283,-0.163,-0.163,-1.150,0.939,2.103,-2.000,0.0068,-0.347,nan,0.00,1,1,1,0.0000,0.964,0,0.228,4,0.805,2,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785624400.551,-3.408,-2.410,4.140,0.9973,0,0.328,0.410,2.739,0.2848,9.185,-0.439,-0.768,1.000,-2.739,-3.736,-0.2737,0.0568,-0.187,-0.187,-1.122,0.957,2.096,-2.000,0.0069,-0.354,nan,0.00,1,1,1,0.0000,0.716,0,0.222,2,0.720,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785624400.594,-3.436,-2.377,3.882,0.9973,0,1.828,0.377,3.679,0.2681,9.343,-0.601,-0.728,1.000,-3.679,-14.000,1.5336,-0.5145,-0.208,0.213,-1.114,0.971,2.148,-2.000,0.0069,-0.302,nan,0.00,1,1,1,0.0000,0.716,0,0.222,2,0.720,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785624400.624,-3.436,-2.377,3.882,0.9973,0,1.751,0.377,3.679,0.2807,9.343,-0.601,-0.728,1.000,-3.679,-5.188,-0.4211,0.0000,-0.208,-0.208,-1.114,0.971,2.148,-2.000,0.0069,-0.302,nan,0.00,1,1,1,0.0000,0.508,0,0.133,2,0.707,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785624400.656,-3.657,-2.349,3.481,0.9971,0,1.217,0.349,3.679,0.2809,9.343,-0.601,-0.728,1.000,-3.679,-4.874,-0.4432,0.0007,-0.230,-0.230,-1.114,0.989,2.146,-2.000,0.0070,-0.304,nan,0.00,1,1,1,0.0000,0.508,0,0.133,2,0.707,0,0,yolo,112.3,yolo,0,0,0,0.000,0,-1,0
1785624400.691,-3.657,-2.349,3.481,0.9971,0,2.717,0.349,4.087,0.2643,9.404,-0.672,-0.620,1.000,-4.087,-13.511,0.4015,-0.6871,-0.230,0.141,-1.114,0.989,2.200,-2.000,0.0070,-0.190,nan,0.00,1,1,1,0.0000,0.508,0,0.133,2,0.707,2,0,yolo,117.7,yolo,0,0,0,0.000,0,-1,0
1785624400.732,-3.994,-2.322,2.802,0.9968,0,1.792,0.322,4.087,0.2760,9.404,-0.672,-0.620,1.000,-4.087,-5.785,-0.4056,-0.0348,-0.264,-0.264,-1.148,1.016,2.200,-2.000,0.0070,-0.190,nan,0.00,1,1,1,0.0000,0.201,0,0.127,1,0.691,0,0,yolo,117.7,yolo,0,0,0,0.000,0,-1,0
1785624400.768,-4.158,-2.313,2.404,0.9966,0,1.333,0.313,4.087,0.2755,9.404,-0.672,-0.620,1.000,-4.087,-5.490,-0.4265,-0.0473,-0.285,-0.285,-1.161,1.031,2.200,-2.000,0.0070,-0.189,nan,0.00,1,1,1,0.0000,0.399,0,0.124,1,0.685,0,0,yolo,117.7,yolo,0,0,0,0.000,0,-1,0
1785624400.794,-4.158,-2.313,2.404,0.9966,0,1.333,0.313,4.087,0.2755,9.404,-0.672,-0.620,1.000,-4.087,-5.490,-0.4265,-0.0473,-0.285,-0.285,-1.161,1.031,2.200,-2.000,0.0070,-0.189,nan,0.00,1,1,1,0.0000,0.399,0,0.124,1,0.685,0,0,yolo,117.7,yolo,0,0,0,0.000,0,-1,0
1785624400.826,-4.273,-2.307,2.033,0.9964,0,2.833,0.307,3.915,0.2589,9.327,-0.638,-0.405,1.000,-3.915,-8.664,-0.1686,-1.2525,-0.306,-0.030,-1.170,1.045,2.200,-2.000,0.0070,0.019,nan,0.00,1,1,1,0.0000,0.537,0,0.162,1,0.701,0,0,yolo,115.4,yolo,0,0,0,0.000,0,-1,0
1785624400.856,-4.273,-2.307,2.033,0.9964,0,1.333,0.307,3.915,0.2714,9.327,-0.638,-0.405,1.000,-3.915,-5.593,-0.2759,0.0000,-0.306,-0.306,-1.170,1.045,2.200,-2.000,0.0070,0.019,nan,0.00,1,1,1,0.0000,0.537,0,0.162,1,0.701,0,0,yolo,115.4,yolo,0,0,0,0.000,0,-1,0
1785624400.887,-4.603,-2.301,1.627,0.9960,0,0.660,0.301,3.915,0.2718,9.327,-0.638,-0.405,1.000,-3.915,-5.263,-0.2992,0.0084,-0.330,-0.330,-1.162,1.061,2.200,-2.000,0.0070,0.022,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.696,0,0,yolo,115.4,yolo,0,0,0,0.000,0,-1,0
1785624400.917,-4.630,-2.297,1.184,0.9959,0,0.167,0.297,3.915,0.2726,9.327,-0.638,-0.405,1.000,-3.915,-4.797,-0.3320,0.0243,-0.362,-0.362,-1.146,1.078,2.200,-2.000,0.0070,0.022,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.696,0,0,yolo,115.4,yolo,0,0,0,0.000,0,-1,0
1785624400.948,-4.630,-2.297,1.184,0.9959,0,-1.333,0.297,2.884,0.2559,9.102,-0.459,-0.128,1.000,-2.884,2.678,-1.6368,-2.0000,-0.362,-0.181,-1.146,1.078,2.175,-2.000,0.0070,0.275,nan,0.00,1,1,1,0.0000,0.549,0,0.174,1,0.706,0,0,yolo,124.0,yolo,0,0,0,0.000,0,-1,0
1785624400.974,-4.448,-2.285,0.874,0.9962,0,-2.082,0.285,2.884,0.2647,9.102,-0.459,-0.128,1.000,-2.884,-2.366,-0.2176,0.0193,-0.398,-0.398,-1.127,1.094,2.179,-2.000,0.0070,0.271,nan,0.00,1,1,1,0.0000,0.549,0,0.174,1,0.706,0,0,yolo,124.0,yolo,0,0,0,0.000,0,-1,0
1785624401.009,-4.448,-2.285,0.874,0.9962,0,-2.082,0.285,2.884,0.2647,9.102,-0.459,-0.128,1.000,-2.884,-2.366,-0.2176,0.0193,-0.398,-0.398,-1.127,1.094,2.179,-2.000,0.0069,0.271,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.721,0,0,yolo,124.0,yolo,0,0,0,0.000,0,-1,0
1785624401.047,-4.115,-2.268,0.465,0.9966,0,-3.582,0.268,2.351,0.2480,8.982,-0.369,0.024,1.000,-2.351,0.524,-0.8364,-1.3516,-0.443,-0.232,-1.094,1.115,2.044,-2.000,0.0069,0.406,nan,0.00,1,1,1,0.0000,0.545,0,0.170,1,0.721,2,0,yolo,113.3,yolo,0,0,0,0.000,0,-1,0
1785624401.087,-3.569,-2.248,0.158,0.9973,0,-3.589,0.248,2.351,0.2621,8.982,-0.369,0.024,1.000,-2.351,0.020,-0.2525,0.0568,-0.485,-0.485,-1.038,1.133,2.050,-2.000,0.0069,0.400,nan,0.00,1,1,1,0.0000,0.315,0,0.150,0,0.751,0,0,yolo,113.3,yolo,0,0,0,0.000,0,-1,0
1785624401.117,-3.569,-2.248,0.158,0.9973,0,-3.589,0.248,2.351,0.2621,8.982,-0.369,0.024,1.000,-2.351,0.020,-0.2525,0.0568,-0.485,-0.485,-1.038,1.133,2.050,-2.000,0.0068,0.400,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.803,0,0,yolo,113.3,yolo,0,0,0,0.000,0,-1,0
1785624401.149,-3.108,-2.230,-0.114,0.9978,0,-5.089,0.230,1.622,0.2454,8.975,-0.254,0.178,1.000,-1.622,8.499,-1.7117,-2.0000,-0.515,-0.417,-0.997,1.149,1.910,-2.000,0.0068,0.540,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.803,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785624401.184,-3.108,-2.230,-0.114,0.9978,0,-4.468,0.230,1.622,0.2551,8.975,-0.254,0.178,1.000,-1.622,1.359,-0.0973,0.0000,-0.515,-0.515,-0.997,1.149,1.910,-2.000,0.0067,0.540,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.803,1,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785624401.210,-2.491,-2.208,-0.305,0.9983,0,-4.266,0.208,1.622,0.2574,8.975,-0.254,0.178,1.000,-1.622,1.775,-0.1258,0.0512,-0.543,-0.543,-0.946,1.165,1.916,-2.000,0.0067,0.534,nan,0.00,1,1,1,0.0000,0.323,0,0.163,0,0.839,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785624401.248,-2.491,-2.208,-0.305,0.9983,0,-4.266,0.208,1.622,0.2573,8.975,-0.254,0.178,1.000,-1.622,1.775,-0.1258,0.0512,-0.543,-0.543,-0.946,1.165,1.916,-2.000,0.0066,0.534,nan,0.00,1,1,1,0.0000,0.321,0,0.160,0,0.841,0,0,yolo,108.8,yolo,0,0,0,0.000,0,-1,0
1785624401.288,-1.512,-2.170,-0.639,0.9989,0,-5.766,0.170,0.977,0.2407,8.938,-0.152,0.299,1.000,-0.977,7.195,-1.0066,-1.0702,-0.575,-0.479,-0.871,1.191,1.809,-2.000,0.0065,0.641,nan,0.00,1,1,1,0.0000,0.321,0,0.160,0,0.841,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785624401.315,-1.512,-2.170,-0.639,0.9989,0,-5.085,0.170,0.977,0.2515,8.938,-0.152,0.299,1.000,-0.977,3.573,-0.0966,0.0000,-0.575,-0.575,-0.871,1.191,1.809,-2.000,0.0065,0.641,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.840,0,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785624401.358,-0.945,-2.154,-0.741,0.9992,0,-4.680,0.154,0.977,0.2529,8.938,-0.152,0.299,1.000,-0.977,3.735,-0.1077,0.0303,-0.587,-0.587,-0.841,1.202,1.813,-2.000,0.0064,0.637,nan,0.00,1,1,1,0.0000,0.320,0,0.158,0,0.840,2,0,yolo,113.4,yolo,0,0,0,0.000,0,-1,0
1785624401.387,-0.412,-2.136,-0.823,0.9993,0,-6.180,0.136,0.160,0.2362,8.940,-0.025,0.402,1.000,-0.160,8.347,-0.7652,-0.5859,-0.593,-0.512,-0.805,1.214,1.715,-2.000,0.0063,0.735,nan,0.00,1,1,1,0.0000,0.574,0,0.199,1,0.836,0,0,yolo,114.9,yolo,0,0,0,0.000,0,-1,0
1785624401.418,-0.406,-2.136,-0.824,0.9993,0,-6.112,0.136,0.160,0.2484,8.940,-0.025,0.402,1.000,-0.160,5.706,-0.0811,0.0004,-0.593,-0.593,-0.804,1.214,1.715,-2.000,0.0063,0.735,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.856,0,0,yolo,114.9,yolo,0,0,0,0.000,0,-1,0
1785624401.465,0.319,-2.121,-0.849,0.9993,0,-5.450,0.121,0.160,0.2504,8.940,-0.025,0.402,1.000,-0.160,5.768,-0.0854,0.0445,-0.597,-0.597,-0.760,1.224,1.718,-2.000,0.0062,0.732,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.856,1,0,yolo,114.9,yolo,0,0,0,0.000,0,-1,0
1785624401.492,0.990,-2.104,-0.852,0.9992,0,-6.950,0.104,-0.651,0.2337,8.484,0.096,0.517,1.000,0.651,14.000,-1.8000,-1.4621,-0.594,-0.711,-0.708,1.235,1.620,-2.000,0.0061,0.830,nan,0.00,1,1,1,0.0000,0.459,0,0.199,0,0.850,0,0,yolo,112.4,yolo,0,0,0,0.000,0,-1,0
1785624401.528,0.990,-2.104,-0.852,0.9992,0,-6.059,0.104,-0.651,0.2453,8.484,0.096,0.517,1.000,0.651,7.049,0.1173,0.0000,-0.594,-0.594,-0.708,1.235,1.620,-2.000,0.0060,0.830,nan,0.00,1,1,1,0.0000,0.319,0,0.156,0,0.850,0,0,yolo,112.4,yolo,0,0,0,0.000,0,-1,0
1785624401.554,1.798,-2.095,-0.794,0.9988,0,-5.152,0.095,-0.651,0.2481,8.484,0.096,0.517,1.000,0.651,6.950,0.1239,0.0612,-0.587,-0.587,-0.647,1.244,1.620,-2.000,0.0060,0.830,nan,0.00,1,1,1,0.0000,0.319,0,0.156,0,0.850,0,0,yolo,112.4,yolo,0,0,0,0.000,0,-1,0
1785624401.584,2.376,-2.086,-0.709,0.9985,0,-4.343,0.086,-0.651,0.2511,8.484,0.096,0.517,1.000,0.651,6.719,0.1392,0.1265,-0.572,-0.572,-0.581,1.253,1.621,-2.000,0.0059,0.829,nan,0.00,1,1,1,0.0000,0.463,0,0.204,0,0.847,0,0,yolo,112.4,yolo,0,0,0,0.000,0,-1,0
1785624401.616,2.376,-2.086,-0.709,0.9985,0,-5.843,0.086,-1.472,0.2344,8.203,0.211,0.610,1.000,1.472,14.000,-1.1758,-0.8726,-0.572,-0.734,-0.581,1.253,1.534,-2.000,0.0058,0.916,nan,0.00,1,1,1,0.0000,0.463,0,0.204,0,0.847,0,0,yolo,108.4,yolo,0,0,0,0.000,0,-1,0
