t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785654530.178,0.000,-17.800,0.000,0.9521,0,-0.449,15.800,1.669,0.2740,5.822,0.019,-1.550,0.970,0.185,0.449,-0.0000,-0.0000,-0.000,-0.000,0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,-0.96,1,1,1,1,1,-0.0334,1.000,1,0.521,8,0.113,2,0,yolo,110.9,yolo,0,0,0,0.000,0,-1,0
1785654530.214,0.000,-17.800,0.000,0.9521,0,-0.449,15.800,1.281,0.2739,5.822,0.019,-1.550,0.970,0.185,0.449,0.0000,0.0000,-0.000,-0.000,0.000,-0.000,2.146,-2.000,0.0059,0.304,nan,-0.57,1,1,1,0,1,-0.0198,1.000,1,0.519,8,0.097,1,0,yolo,110.9,yolo,0,0,0,0.000,0,-1,0
1785654530.260,-0.005,-17.654,-0.003,0.9529,0,1.051,15.654,0.376,0.2573,6.500,-0.042,-1.670,1.000,-0.368,-5.169,0.6270,-0.7635,-0.001,0.084,-0.008,0.018,2.070,-2.000,0.0059,0.380,nan,-0.01,1,1,1,1,1,-0.0003,1.000,1,0.525,8,0.060,2,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785654530.301,-0.030,-15.619,-0.006,0.9631,0,0.425,14.154,-0.139,0.2739,6.500,-0.042,-1.670,1.000,-0.368,-0.455,-0.0867,-0.0170,-0.002,-0.002,-0.025,0.041,2.200,-2.000,0.0059,0.142,nan,0.51,1,1,1,0,1,0.0177,1.000,1,0.525,8,-0.009,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785654530.338,-0.055,-13.516,-0.098,0.9723,0,0.374,12.654,-0.524,0.2797,6.500,-0.042,-1.670,1.000,-0.368,-0.429,-0.0881,-0.0236,-0.004,-0.004,-0.032,0.071,2.200,-2.000,0.0059,-0.104,nan,0.89,1,1,1,0,1,0.0312,1.000,1,0.525,8,-0.009,2,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785654530.378,-0.098,-11.986,-0.071,0.9782,0,-1.126,11.154,-1.181,0.2964,6.874,0.034,-1.767,1.000,0.281,7.878,-1.1680,2.0000,-0.006,-0.107,-0.040,0.104,2.149,-2.000,0.0059,-0.301,nan,0.90,1,1,1,1,1,0.0314,1.000,1,0.583,9,-0.012,0,0,yolo,117.9,yolo,0,0,0,0.000,0,-1,0
1785654530.415,0.021,-10.614,0.078,0.9829,0,-0.267,9.654,-1.187,0.2881,6.874,0.034,-1.767,1.000,0.281,0.288,0.1000,-0.0206,-0.007,-0.007,-0.061,0.151,1.979,-2.000,0.0060,-0.471,nan,0.91,1,1,1,0,1,0.0316,1.000,1,0.583,9,-0.012,3,0,yolo,117.9,yolo,0,0,0,0.000,0,-1,0
1785654530.442,0.015,-9.469,0.203,0.9864,0,-0.287,8.154,-0.923,0.2901,6.874,0.034,-1.767,1.000,0.281,0.303,0.0992,-0.0497,-0.008,-0.008,-0.090,0.207,1.838,-2.000,0.0060,-0.612,nan,0.64,1,1,1,0,1,0.0224,1.000,1,0.451,7,0.092,0,0,yolo,117.9,yolo,0,0,0,0.000,0,-1,0
1785654530.473,0.015,-9.469,0.203,0.9864,0,-0.287,7.469,-0.725,0.2902,6.874,0.034,-1.767,1.000,0.281,0.303,0.0992,-0.0497,-0.008,-0.008,-0.090,0.207,1.838,-2.000,0.0061,-0.612,nan,0.44,1,1,1,0,1,0.0155,1.000,1,0.451,7,0.092,0,0,yolo,117.9,yolo,0,0,0,0.000,0,-1,0
1785654530.505,0.041,-8.567,0.270,0.9888,0,-0.352,6.567,-0.404,0.3068,6.835,0.009,-1.815,1.000,0.074,0.393,0.1482,0.9845,-0.008,-0.075,-0.124,0.266,1.674,-2.000,0.0062,-0.776,nan,0.33,1,1,1,1,1,0.0115,1.000,1,0.435,7,0.156,0,0,yolo,124.3,yolo,0,0,0,0.000,0,-1,0
