t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785653498.899,0.000,-17.800,0.000,0.9521,0,-1.858,15.800,-1.563,0.2730,5.979,0.078,-1.569,0.997,0.745,1.858,-0.0000,-0.0000,-0.000,-0.000,-0.000,-0.000,2.116,-2.000,0.0060,0.334,nan,0.92,1,1,1,1,1,0.0322,0.944,1,0.583,8,0.093,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653498.933,0.002,-17.754,0.004,0.9524,0,-1.861,15.754,-1.829,0.2732,5.979,0.078,-1.569,0.997,0.745,1.863,-0.0002,0.0017,-0.000,-0.000,0.002,0.018,2.121,-2.000,0.0059,0.329,nan,1.19,1,1,1,0,1,0.0416,0.944,1,0.584,8,-0.011,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653498.964,0.002,-17.754,0.004,0.9524,0,-1.861,15.754,-1.829,0.2731,5.979,0.078,-1.569,0.997,0.745,1.863,-0.0002,0.0017,-0.000,-0.000,0.002,0.018,2.121,-2.000,0.0059,0.329,nan,1.19,1,1,1,0,1,0.0416,0.944,1,0.584,8,-0.011,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.002,0.004,-15.671,0.005,0.9628,0,-1.847,14.254,-2.029,0.2766,5.979,0.078,-1.569,0.997,0.745,1.851,0.0004,-0.0109,0.000,0.000,-0.011,0.042,2.200,-2.000,0.0059,0.104,nan,1.39,1,1,1,0,1,0.0485,0.944,1,0.584,8,-0.011,3,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.028,0.339,-13.753,0.256,0.9713,0,-1.463,12.754,-2.115,0.2802,5.979,0.078,-1.569,0.997,0.745,1.802,0.0029,-0.0190,0.003,0.003,-0.019,0.070,2.200,-2.000,0.0059,-0.102,nan,1.48,1,1,1,0,1,0.0515,1.000,1,0.524,8,-0.018,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.059,0.443,-12.400,0.532,0.9766,0,-1.293,11.254,-2.180,0.2826,5.979,0.078,-1.569,0.997,0.745,1.737,0.0063,-0.0296,0.006,0.006,-0.030,0.103,2.200,-2.000,0.0059,-0.248,nan,1.54,1,1,1,0,1,0.0538,1.000,1,0.524,8,-0.018,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.090,0.443,-12.400,0.532,0.9766,0,-1.293,10.400,-1.907,0.2827,5.979,0.078,-1.569,0.997,0.745,1.737,0.0063,-0.0296,0.006,0.006,-0.030,0.103,2.200,-2.000,0.0060,-0.248,nan,1.27,1,1,1,0,1,0.0443,1.000,1,0.515,8,0.024,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.120,0.568,-11.069,0.727,0.9813,0,-1.079,9.069,-1.907,0.2849,5.979,0.078,-1.569,0.997,0.745,1.647,0.0109,-0.0485,0.011,0.011,-0.048,0.152,2.059,-2.000,0.0060,-0.391,nan,1.27,1,1,1,0,1,0.0443,1.000,1,0.515,8,0.024,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.156,0.665,-10.087,0.904,0.9845,0,-0.886,8.087,-1.703,0.2860,5.979,0.078,-1.569,0.997,0.745,1.551,0.0159,-0.0745,0.016,0.016,-0.074,0.207,1.953,-2.000,0.0060,-0.497,nan,1.06,1,1,1,0,1,0.0371,1.000,1,0.515,8,0.024,3,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785653499.198,0.740,-9.240,1.064,0.9869,0,-1.375,7.240,-2.058,0.2821,8.302,0.135,-1.635,1.000,0.931,2.115,-0.0000,-0.0000,0.021,0.021,-0.100,0.262,2.171,-2.000,0.0061,-0.279,nan,1.13,1,1,1,1,1,0.0393,1.000,1,0.448,7,0.110,0,0,yolo,131.1,yolo,0,0,0,0.000,0,-1,0
1785653499.235,0.852,-8.524,1.224,0.9888,0,-1.189,6.524,-2.105,0.2834,8.302,0.135,-1.635,1.000,0.931,2.041,0.0048,-0.0312,0.025,0.025,-0.131,0.312,2.066,-2.000,0.0061,-0.384,nan,1.17,1,1,1,0,1,0.0409,1.000,1,0.448,7,0.110,2,0,yolo,131.1,yolo,0,0,0,0.000,0,-1,0
