t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785735742.800,0.000,-17.800,0.000,0.9521,0,-1.381,15.800,-1.382,0.2992,10.775,0.104,-3.980,1.000,0.551,1.381,-0.0000,-0.0000,-0.000,-0.000,-0.000,-0.000,1.954,-2.000,0.0060,-0.496,nan,0.83,1,1,1,1,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735742.920,0.003,-16.927,0.008,0.9567,0,-1.374,14.927,-1.382,0.3029,10.775,0.104,-3.980,1.000,0.551,1.377,0.0003,-0.0105,0.000,0.000,-0.010,0.007,1.780,-2.000,0.0061,-0.670,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735742.985,0.306,-13.023,0.345,0.9743,0,-1.018,13.427,-1.382,0.3189,10.775,0.104,-3.980,1.000,0.551,1.324,0.0043,-0.0652,0.004,0.004,-0.065,0.062,1.200,-2.000,0.0061,-1.449,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.047,0.539,-9.834,0.604,0.9853,0,-0.699,11.927,-1.382,0.3262,10.775,0.104,-3.980,1.000,0.551,1.238,0.0110,-0.1929,0.011,0.011,-0.193,0.188,1.200,-2.000,0.0061,-2.080,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.103,0.670,-7.426,0.858,0.9915,0,-0.479,10.427,-1.382,0.3159,10.775,0.104,-3.980,1.000,0.551,1.149,0.0178,-0.3758,0.018,0.018,-0.376,0.294,1.200,-1.848,0.0061,-2.553,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.164,0.745,-5.681,1.062,0.9950,0,-0.325,8.927,-1.382,0.3063,10.775,0.104,-3.980,1.000,0.551,1.071,0.0239,-0.5642,0.024,0.024,-0.564,0.368,1.200,-1.587,0.0061,-2.892,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.228,0.789,-4.468,1.222,0.9969,0,-0.219,7.427,-1.382,0.2993,10.775,0.104,-3.980,1.000,0.551,1.008,0.0288,-0.7062,0.028,0.028,-0.706,0.419,1.200,-1.656,0.0061,-3.127,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.292,0.836,-2.823,1.484,0.9987,0,-0.061,5.927,-1.382,0.2914,10.775,0.104,-3.980,1.000,0.551,0.897,0.0373,-0.8699,0.037,0.037,-0.870,0.483,1.200,-1.496,0.0061,-3.443,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.354,0.855,-1.631,1.719,0.9995,0,0.066,4.427,-1.382,0.2871,10.775,0.104,-3.980,1.000,0.551,0.789,0.0456,-0.9596,0.045,0.045,-0.960,0.523,1.200,-1.650,0.0061,-3.670,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.425,0.855,-1.347,1.788,0.9996,0,0.100,2.927,-1.382,0.2862,10.775,0.104,-3.980,1.000,0.551,0.755,0.0482,-0.9788,0.048,0.048,-0.979,0.532,1.200,-2.000,0.0061,-3.724,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.491,0.838,-0.374,2.128,0.9999,0,0.251,1.427,-1.382,0.2829,10.775,0.104,-3.980,1.000,0.551,0.588,0.0611,-1.0497,0.061,0.061,-1.050,0.554,1.200,-2.000,0.0061,-3.908,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.554,0.814,-0.159,2.273,0.9999,0,0.300,-0.073,-1.382,0.2815,10.775,0.104,-3.980,1.000,0.551,0.515,0.0667,-1.0821,0.066,0.066,-1.082,0.558,1.200,-2.000,0.0061,-3.948,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.658,0.757,-0.006,2.551,0.9999,0,0.378,-1.573,-1.382,0.2787,10.775,0.104,-3.980,1.000,0.551,0.379,0.0772,-1.1435,0.077,0.077,-1.144,0.557,1.200,-2.000,0.0061,-3.977,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.725,0.680,-0.245,2.822,0.9999,0,0.431,-1.755,-1.382,0.2765,10.775,0.104,-3.980,1.000,0.551,0.249,0.0872,-1.1926,0.087,0.087,-1.193,0.550,1.200,-2.000,0.0061,-3.933,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.789,0.616,-0.479,3.011,0.9999,0,0.449,-1.521,-1.382,0.2701,10.775,0.104,-3.980,1.000,0.551,0.167,0.0935,-1.2161,0.093,0.093,-1.216,0.548,1.200,-2.000,0.0061,-3.889,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.852,0.549,-0.686,3.195,0.9999,0,0.455,-1.314,-1.382,0.2701,10.775,0.104,-3.980,1.000,0.551,0.094,0.0992,-1.2253,0.099,0.099,-1.225,0.548,1.200,-2.000,0.0061,-3.850,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.906,0.487,-0.863,3.361,0.9999,0,0.451,-1.137,-1.382,0.2702,10.775,0.104,-3.980,1.000,0.551,0.036,0.1036,-1.2135,0.103,0.103,-1.214,0.551,1.200,-2.000,0.0061,-3.816,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
1785735743.978,0.418,-1.030,3.544,0.9998,0,0.435,-0.970,-1.382,0.2702,10.775,0.104,-3.980,1.000,0.551,-0.017,0.1077,-1.2043,0.107,0.107,-1.204,0.556,1.200,-2.000,0.0061,-3.785,nan,0.83,1,1,1,0,1,0.0290,0.944,1,0.583,8,0.013,0,0,anduril,,anduril,0,0,0,0.000,0,0,0
