t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785734837.623,0.000,-17.800,0.000,0.9521,0,-0.447,15.800,-0.144,0.2740,5.822,0.019,-1.550,0.970,0.184,0.447,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,0.86,1,1,1,1,1,0.0299,1.000,1,0.522,8,0.004,0,0,yolo,210.2,yolo,0,0,0,0.000,0,-1,0
1785734837.672,0.000,-17.800,0.000,0.9521,0,-0.446,15.800,0.046,0.2739,5.822,0.019,-1.550,0.970,0.184,0.446,0.0000,-0.0000,0.000,0.000,-0.000,-0.000,2.146,-2.000,0.0059,0.304,nan,0.67,1,1,1,0,1,0.0233,1.000,1,0.521,8,0.005,0,0,yolo,210.2,yolo,0,0,0,0.000,0,-1,0
1785734837.732,-0.001,-16.512,-0.003,0.9588,0,-0.448,14.512,0.046,0.2759,5.822,0.019,-1.550,0.970,0.184,0.447,0.0000,-0.0081,0.000,0.000,-0.008,0.012,2.200,-2.000,0.0059,0.168,nan,0.67,1,1,1,0,1,0.0233,1.000,1,0.521,8,0.005,2,0,yolo,210.2,yolo,0,0,0,0.000,0,-1,0
1785734837.767,0.015,-14.515,-0.007,0.9681,0,-0.424,13.012,0.186,0.2793,5.822,0.019,-1.550,0.970,0.184,0.440,0.0004,-0.0167,0.000,0.000,-0.017,0.026,2.200,-2.000,0.0059,-0.042,nan,0.53,1,1,1,0,1,0.0184,1.000,1,0.521,8,0.009,0,0,yolo,210.2,yolo,0,0,0,0.000,0,-1,0
1785734837.814,0.093,-13.200,-0.020,0.9736,0,-0.482,11.512,0.282,0.2960,5.818,0.021,-1.548,0.970,0.208,0.575,-0.0120,0.6860,0.001,-0.001,-0.028,0.055,2.200,-2.000,0.0059,-0.179,nan,0.43,1,1,1,1,1,0.0150,1.000,1,0.521,8,0.010,0,0,yolo,197.4,yolo,0,0,0,0.000,0,-1,0
1785734837.872,0.150,-11.903,-0.045,0.9785,0,-0.297,10.012,0.282,0.2845,5.818,0.021,-1.548,0.970,0.208,0.447,0.0037,-0.0228,0.003,0.003,-0.051,0.101,2.135,-2.000,0.0060,-0.315,nan,0.43,1,1,1,0,1,0.0150,1.000,1,0.521,8,0.010,4,0,yolo,197.4,yolo,0,0,0,0.000,0,-1,0
1785734837.909,0.242,-9.698,-0.086,0.9857,0,-0.132,8.512,1.060,0.2865,5.818,0.021,-1.548,0.970,0.208,0.374,0.0074,-0.0895,0.007,0.007,-0.118,0.210,1.904,-2.000,0.0060,-0.546,nan,-0.35,1,1,1,0,1,-0.0122,1.000,1,0.513,8,0.119,0,0,yolo,197.4,yolo,0,0,0,0.000,0,-1,0
1785734837.964,0.269,-8.850,-0.150,0.9881,0,-0.064,7.012,1.060,0.2867,5.818,0.021,-1.548,0.970,0.208,0.333,0.0096,-0.1302,0.009,0.009,-0.158,0.263,1.815,-2.000,0.0061,-0.635,nan,-0.35,1,1,1,0,1,-0.0122,1.000,1,0.513,8,0.119,2,0,yolo,197.4,yolo,0,0,0,0.000,0,-1,0
1785734838.003,0.293,-8.168,-0.246,0.9898,0,0.005,6.168,0.391,0.2864,5.818,0.021,-1.548,0.970,0.208,0.288,0.0119,-0.1746,0.011,0.011,-0.203,0.310,1.744,-2.000,0.0062,-0.706,nan,0.32,1,1,1,0,1,0.0111,1.000,1,0.443,7,0.199,0,0,yolo,197.4,yolo,0,0,0,0.000,0,-1,0
1785734838.044,0.314,-7.506,-0.330,0.9914,0,-1.495,5.506,0.259,0.2943,5.715,0.089,-1.476,0.952,0.889,1.925,-0.0000,-0.0000,0.013,0.013,-0.246,0.353,1.733,-2.000,0.0062,-0.717,nan,0.32,1,1,1,1,1,0.0111,1.000,1,0.443,7,0.199,3,0,yolo,236.2,yolo,0,0,0,0.000,0,-1,0
