t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568242.217,0.638,-8.737,0.773,0.9883,-0.466,6.737,0.665,0.2863,6.462,0.056,-1.571,1.000,0.492,1.105,-0.0362,-0.0914,0.023,0.023,-0.151,0.277,1.880,-2.000,0.0060,-0.570,nan,-1.16,1,1,1,-0.0404,1.000,1,0.465,7,0.144,0,0,yolo,109.4,yolo,0,0,0,0.000,0,-1,0
1785568242.255,0.721,-7.915,0.742,0.9904,-0.288,5.915,0.407,0.2869,6.462,0.056,-1.571,1.000,0.492,1.009,-0.0309,-0.1293,0.028,0.028,-0.189,0.328,1.785,-2.000,0.0060,-0.665,nan,-0.90,1,1,1,-0.0314,1.000,1,0.461,7,0.174,0,0,yolo,109.4,yolo,0,0,0,0.000,0,-1,0
1785568242.286,0.772,-7.225,0.692,0.9920,-0.123,5.225,-0.178,0.2870,6.462,0.056,-1.571,1.000,0.492,0.895,-0.0247,-0.1734,0.035,0.035,-0.233,0.378,1.705,-2.000,0.0061,-0.745,nan,-0.31,1,1,1,-0.0110,1.000,1,0.453,7,0.198,0,0,yolo,109.4,yolo,0,0,0,0.000,0,-1,0
1785568242.318,0.794,-6.628,0.713,0.9932,1.301,4.628,0.285,0.3036,10.630,-0.013,-2.890,1.000,-0.073,-0.508,-0.0000,-0.0000,0.040,0.040,-0.279,0.423,1.200,-2.000,0.0061,-1.643,nan,-0.21,1,1,1,-0.0074,1.000,1,0.427,7,0.259,0,0,yolo,101.1,yolo,0,0,0,0.000,0,-1,0
1785568242.348,0.683,-6.145,0.725,0.9942,1.232,4.145,0.209,0.3203,10.630,-0.013,-2.890,1.000,-0.073,-0.549,-0.0000,-0.0000,0.045,0.045,-0.326,0.461,1.200,-2.000,0.0061,-1.735,nan,-0.14,1,1,1,-0.0048,1.000,1,0.427,7,0.259,0,0,yolo,101.1,yolo,0,0,0,0.000,0,-1,0
1785568242.378,0.683,-6.145,0.725,0.9942,1.232,4.145,0.042,0.3241,10.630,-0.013,-2.890,1.000,-0.073,-0.549,-0.0000,-0.0000,0.045,0.045,-0.326,0.461,1.200,-2.000,0.0061,-1.735,nan,0.03,1,1,1,0.0011,1.000,1,0.368,6,0.272,0,0,yolo,101.1,yolo,0,0,0,0.000,0,-1,0
1785568242.415,0.582,-5.702,0.700,0.9950,-0.268,3.702,-0.693,0.3074,9.435,0.088,-2.140,1.000,0.536,6.883,-1.0032,-2.0000,0.050,-0.058,-0.386,0.497,1.259,-2.000,0.0061,-1.191,nan,0.16,1,1,1,0.0055,1.000,1,0.368,6,0.272,1,0,yolo,97.4,yolo,0,0,0,0.000,0,-1,0
1785568242.443,0.478,-5.251,0.692,0.9958,0.189,3.251,-0.729,0.3059,9.435,0.088,-2.140,1.000,0.536,0.290,0.1118,-0.0780,0.054,0.054,-0.464,0.532,1.200,-2.000,0.0061,-1.266,nan,0.19,1,1,1,0.0067,1.000,1,0.364,6,0.279,0,0,yolo,97.4,yolo,0,0,0,0.000,0,-1,0
1785568242.478,0.474,-4.895,0.754,0.9963,0.219,2.895,-0.755,0.3035,9.435,0.088,-2.140,1.000,0.536,0.255,0.1142,-0.1682,0.056,0.056,-0.554,0.565,1.200,-2.000,0.0061,-1.326,nan,0.22,1,1,1,0.0076,1.000,1,0.364,6,0.279,3,0,yolo,97.4,yolo,0,0,0,0.000,0,-1,0
1785568242.520,0.448,-4.558,0.845,0.9968,1.719,2.558,-0.732,0.2868,9.731,0.033,-2.053,1.000,0.196,-2.454,0.5786,-0.5288,0.059,0.006,-0.652,0.597,1.200,-2.000,0.0061,-1.273,nan,0.54,1,1,1,0.0187,1.000,1,0.363,6,0.192,0,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
1785568242.556,0.265,-4.273,0.911,0.9972,0.599,2.273,-0.834,0.3035,9.731,0.033,-2.053,1.000,0.196,-0.335,0.0560,-0.0803,0.062,0.062,-0.732,0.627,1.200,-2.000,0.0061,-1.322,nan,0.64,1,1,1,0.0223,1.000,1,0.363,6,0.192,1,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
1785568242.589,0.265,-4.273,0.911,0.9972,0.599,2.273,-1.289,0.3070,9.731,0.033,-2.053,1.000,0.196,-0.335,0.0560,-0.0803,0.062,0.062,-0.732,0.627,1.200,-2.000,0.0061,-1.322,nan,1.09,1,1,1,0.0382,0.917,1,0.357,5,0.203,0,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
1785568242.635,0.153,-3.758,1.093,0.9978,1.750,1.758,-0.801,0.2904,9.681,-0.004,-1.868,1.000,-0.022,-1.596,0.2204,-0.5578,0.063,0.050,-0.873,0.682,1.221,-2.000,0.0061,-1.229,nan,0.82,1,1,1,0.0287,0.917,1,0.357,5,0.203,3,0,yolo,97.0,yolo,0,0,0,0.000,0,-1,0
1785568242.662,0.153,-3.758,1.093,0.9978,0.833,1.758,-2.301,0.3070,9.681,-0.004,-1.868,1.000,-0.022,-0.680,0.0134,0.0000,0.063,0.063,-0.873,0.682,1.221,-2.000,0.0061,-1.229,nan,2.78,1,1,1,0.0969,1.000,1,0.299,5,0.497,0,0,yolo,97.0,yolo,0,0,0,0.000,0,-1,0
1785568242.696,0.031,-3.558,1.251,0.9981,2.333,1.558,-3.801,0.2904,9.816,-0.033,-1.699,1.000,-0.192,-5.542,0.8743,-2.0000,0.063,0.079,-0.939,0.708,1.363,-2.000,0.0061,-1.087,nan,4.24,1,1,1,0.1481,1.000,1,0.299,5,0.497,1,0,yolo,90.3,yolo,0,0,0,0.000,0,-1,0
1785568242.720,-0.199,-3.394,1.555,0.9982,0.833,1.394,-5.263,0.3017,9.816,-0.033,-1.699,1.000,-0.192,-0.921,-0.0182,-0.0530,0.061,0.061,-0.992,0.730,1.335,-2.000,0.0061,-1.115,nan,5.45,1,1,1,0.1904,1.000,1,0.295,5,0.499,0,0,yolo,90.3,yolo,0,0,0,0.000,0,-1,0
1785568242.755,-0.294,-3.247,2.011,0.9984,0.530,1.247,-6.328,0.2995,9.816,-0.033,-1.699,1.000,-0.192,-0.824,-0.0252,-0.1192,0.054,0.054,-1.058,0.751,1.309,-2.000,0.0061,-1.141,nan,6.52,1,1,1,0.2276,1.000,1,0.291,5,0.508,0,0,yolo,90.3,yolo,0,0,0,0.000,0,-1,0
1785568242.782,-0.294,-3.247,2.011,0.9984,2.030,1.247,-6.312,0.2828,9.861,-0.056,-1.518,1.000,-0.325,-5.603,0.6866,-2.0000,0.054,0.156,-1.058,0.751,1.493,-2.000,0.0062,-0.957,nan,6.64,1,1,1,0.2316,1.000,1,0.291,5,0.508,0,0,yolo,90.9,yolo,0,0,0,0.000,0,-1,0
1785568242.819,-0.368,-3.110,2.570,0.9985,0.530,1.110,-4.812,0.2972,9.861,-0.056,-1.518,1.000,-0.325,-0.640,-0.1116,-0.0675,0.044,0.044,-1.126,0.771,1.469,-2.000,0.0063,-0.981,nan,4.85,1,1,1,0.1694,1.000,1,0.281,5,0.535,0,0,yolo,90.9,yolo,0,0,0,0.000,0,-1,0
1785568242.850,-0.602,-2.972,3.132,0.9986,-0.073,0.972,-3.312,0.2955,9.861,-0.056,-1.518,1.000,-0.325,-0.529,-0.1196,-0.1195,0.036,0.036,-1.178,0.791,1.446,-2.000,0.0063,-1.004,nan,3.51,1,1,1,0.1226,1.000,1,0.281,5,0.535,0,0,yolo,90.9,yolo,0,0,0,0.000,0,-1,0
1785568242.886,-0.590,-2.860,3.463,0.9987,1.427,0.860,-2.030,0.2788,9.994,-0.084,-1.360,1.000,-0.479,-3.033,0.1616,-0.8752,0.026,0.119,-1.226,0.811,1.591,-2.000,0.0064,-0.859,nan,2.51,1,1,1,0.0876,1.000,1,0.281,5,0.535,3,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785568242.911,-0.740,-2.767,3.586,0.9988,0.165,0.767,-0.530,0.2708,9.994,-0.084,-1.360,1.000,-0.479,-0.905,-0.0971,-0.0392,0.022,0.022,-1.266,0.828,1.575,-2.000,0.0065,-0.875,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.566,0,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785568242.944,-0.740,-2.767,3.586,0.9988,0.165,0.767,0.479,0.2709,9.994,-0.084,-1.360,1.000,-0.479,-0.905,-0.0971,-0.0392,0.022,0.022,-1.266,0.828,1.575,-2.000,0.0066,-0.875,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.589,0,0,yolo,93.0,yolo,0,0,0,0.000,0,-1,0
1785568242.972,-0.754,-2.683,3.632,0.9988,1.665,0.683,0.708,0.2543,10.052,-0.124,-1.195,1.000,-0.708,-9.678,1.2068,-2.0000,0.016,0.219,-1.284,0.845,1.728,-2.000,0.0067,-0.722,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.589,0,0,yolo,90.6,yolo,0,0,0,0.000,0,-1,0
1785568243.008,-0.912,-2.611,3.577,0.9988,0.165,0.611,0.708,0.2709,10.052,-0.124,-1.195,1.000,-0.708,-0.870,-0.2047,0.0138,0.014,0.014,-1.270,0.861,1.716,-2.000,0.0067,-0.734,nan,0.00,1,1,1,0.0000,0.943,0,0.214,4,0.636,0,0,yolo,90.6,yolo,0,0,0,0.000,0,-1,0
1785568243.042,-0.920,-2.546,3.488,0.9989,-0.117,0.546,0.708,0.2711,10.052,-0.124,-1.195,1.000,-0.708,-0.803,-0.2097,0.0303,0.009,0.009,-1.254,0.876,1.704,-2.000,0.0068,-0.746,nan,0.00,1,1,1,0.0000,0.943,0,0.214,4,0.636,1,0,yolo,90.6,yolo,0,0,0,0.000,0,-1,0
1785568243.070,-0.903,-2.487,3.428,0.9989,1.383,0.487,1.416,0.2544,10.045,-0.248,-1.008,1.000,-1.416,-12.413,1.2412,-1.7793,0.004,0.312,-1.227,0.891,1.882,-2.000,0.0069,-0.568,nan,0.00,1,1,1,0.0000,0.961,0,0.226,4,0.664,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568243.106,-0.903,-2.487,3.428,0.9989,1.127,0.487,1.416,0.2711,10.045,-0.248,-1.008,1.000,-1.416,-2.031,-0.3083,0.0000,0.004,0.004,-1.227,0.891,1.882,-2.000,0.0069,-0.568,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.670,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568243.133,-1.057,-2.433,3.309,0.9989,0.937,0.433,1.416,0.2878,10.045,-0.248,-1.008,1.000,-1.416,-1.994,-0.3110,0.0411,0.001,0.001,-1.186,0.907,1.874,-2.000,0.0070,-0.576,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.670,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785568243.164,-1.138,-2.389,3.171,0.9989,2.437,0.389,2.073,0.2711,10.025,-0.363,-0.824,1.000,-2.073,-14.000,1.1491,-1.7859,-0.003,0.360,-1.159,0.920,2.052,-2.000,0.0070,-0.398,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.676,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568243.195,-1.355,-2.353,3.011,0.9989,1.963,0.353,2.073,0.2838,10.025,-0.363,-0.824,1.000,-2.073,-3.318,-0.3647,0.0067,-0.005,-0.005,-1.152,0.933,2.047,-2.000,0.0071,-0.403,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.676,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568243.227,-1.526,-2.321,2.832,0.9988,1.744,0.321,2.073,0.2840,10.025,-0.363,-0.824,1.000,-2.073,-3.270,-0.3683,0.0069,-0.008,-0.008,-1.152,0.945,2.043,-2.000,0.0071,-0.407,nan,0.00,1,1,1,0.0000,0.831,0,0.219,3,0.678,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568243.263,-1.526,-2.321,2.832,0.9988,3.244,0.321,2.301,0.2673,9.567,-0.384,-0.577,1.000,-2.301,-9.988,0.3807,-2.0000,-0.008,0.260,-1.152,0.945,2.200,-2.000,0.0071,-0.179,nan,0.00,1,1,1,0.0000,0.831,0,0.219,3,0.678,1,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785568243.305,-1.691,-2.290,2.638,0.9988,2.558,0.290,2.301,0.2767,9.567,-0.384,-0.577,1.000,-2.301,-4.249,-0.2748,-0.0058,-0.015,-0.015,-1.158,0.959,2.200,-2.000,0.0071,-0.183,nan,0.00,1,1,1,0.0000,0.827,0,0.216,3,0.691,0,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785568243.336,-2.033,-2.260,2.427,0.9986,4.058,0.260,2.510,0.2600,9.215,-0.404,-0.375,1.000,-2.510,-9.698,0.3352,-1.8634,-0.020,0.188,-1.171,0.972,2.200,-2.000,0.0071,0.003,nan,0.00,1,1,1,0.0000,0.707,0,0.214,2,0.695,0,0,yolo,92.8,yolo,0,0,0,0.000,0,-1,0
1785568243.367,-2.412,-2.241,2.209,0.9984,2.565,0.241,2.510,0.2716,9.215,-0.404,-0.375,1.000,-2.510,-4.977,-0.2129,0.0025,-0.025,-0.025,-1.168,0.984,2.200,-2.000,0.0071,0.003,nan,0.00,1,1,1,0.0000,0.707,0,0.214,2,0.695,0,0,yolo,92.8,yolo,0,0,0,0.000,0,-1,0
1785568243.398,-2.642,-2.224,1.976,0.9982,2.180,0.224,2.510,0.2719,9.215,-0.404,-0.375,1.000,-2.510,-4.822,-0.2237,0.0076,-0.036,-0.036,-1.163,0.997,2.200,-2.000,0.0071,0.002,nan,0.00,1,1,1,0.0000,0.709,0,0.215,2,0.701,0,0,yolo,92.8,yolo,0,0,0,0.000,0,-1,0
1785568243.433,-2.642,-2.224,1.976,0.9982,3.680,0.224,2.629,0.2552,9.271,-0.426,-0.277,1.000,-2.629,-8.817,0.1925,-1.0130,-0.036,0.139,-1.163,0.997,2.200,-2.000,0.0071,0.103,nan,0.00,1,1,1,0.0000,0.709,0,0.215,2,0.701,2,0,yolo,94.7,yolo,0,0,0,0.000,0,-1,0
1785568243.464,-2.851,-2.210,1.749,0.9980,2.331,0.210,2.629,0.2690,9.271,-0.426,-0.277,1.000,-2.629,-5.182,-0.1875,0.0092,-0.049,-0.049,-1.154,1.009,2.200,-2.000,0.0071,0.102,nan,0.00,1,1,1,0.0000,0.699,0,0.207,2,0.729,1,0,yolo,94.7,yolo,0,0,0,0.000,0,-1,0
1785568243.491,-3.214,-2.199,1.519,0.9977,1.802,0.199,2.629,0.2702,9.271,-0.426,-0.277,1.000,-2.629,-5.015,-0.1992,0.0354,-0.061,-0.061,-1.128,1.021,2.200,-2.000,0.0071,0.103,nan,0.00,1,1,1,0.0000,0.699,0,0.207,2,0.729,0,0,yolo,94.7,yolo,0,0,0,0.000,0,-1,0
1785568243.523,-3.370,-2.191,1.292,0.9975,1.338,0.191,2.442,0.2535,9.169,-0.391,-0.159,1.000,-2.442,-4.708,-0.2980,-1.1136,-0.077,0.010,-1.106,1.032,2.200,-2.000,0.0071,0.215,nan,0.00,1,1,1,0.0000,0.216,0,0.165,1,0.775,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785568243.554,-3.483,-2.184,1.082,0.9974,1.220,0.184,2.442,0.2662,9.169,-0.391,-0.159,1.000,-2.442,-4.702,-0.1041,0.0203,-0.094,-0.094,-1.086,1.044,2.200,-2.000,0.0071,0.214,nan,0.00,1,1,1,0.0000,0.432,0,0.165,1,0.775,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785568243.585,-3.599,-2.178,0.877,0.9973,0.833,0.178,2.442,0.2673,9.169,-0.391,-0.159,1.000,-2.442,-4.433,-0.1229,0.0436,-0.113,-0.113,-1.063,1.055,2.200,-2.000,0.0070,0.214,nan,0.00,1,1,1,0.0000,0.596,0,0.221,1,0.768,0,0,yolo,94.0,yolo,0,0,0,0.000,0,-1,0
1785568243.616,-3.601,-2.178,0.875,0.9973,-0.100,0.178,2.250,0.2506,9.162,-0.360,-0.053,1.000,-2.250,-3.501,-0.4604,-1.5554,-0.113,0.019,-1.062,1.055,2.132,-2.000,0.0070,0.318,nan,0.00,1,1,1,0.0000,0.597,0,0.222,1,0.754,0,0,yolo,90.8,yolo,0,0,0,0.000,0,-1,0
1785568243.651,-3.583,-2.171,0.667,0.9973,-0.003,0.171,2.250,0.2635,9.162,-0.360,-0.053,1.000,-2.250,-3.580,-0.1548,0.0290,-0.136,-0.136,-1.033,1.067,2.133,-2.000,0.0070,0.317,nan,0.00,1,1,1,0.0000,0.597,0,0.222,1,0.754,2,0,yolo,90.8,yolo,0,0,0,0.000,0,-1,0
1785568243.678,-3.586,-2.165,0.445,0.9973,-0.352,0.165,2.250,0.2650,9.162,-0.360,-0.053,1.000,-2.250,-3.234,-0.1788,0.0634,-0.160,-0.160,-0.999,1.080,2.134,-2.000,0.0069,0.316,nan,0.00,1,1,1,0.0000,0.542,0,0.167,1,0.731,0,0,yolo,90.8,yolo,0,0,0,0.000,0,-1,0
1785568243.709,-3.586,-2.165,0.445,0.9973,-1.852,0.165,1.949,0.2484,9.172,-0.312,0.053,1.000,-1.949,-0.949,-0.7243,-1.5433,-0.160,-0.032,-0.999,1.080,2.031,-2.000,0.0069,0.419,nan,0.00,1,1,1,0.0000,0.542,0,0.167,1,0.731,0,0,yolo,80.4,yolo,0,0,0,0.000,0,-1,0
1785568243.741,-3.550,-2.160,0.240,0.9974,-1.132,0.160,1.949,0.2600,9.172,-0.312,0.053,1.000,-1.949,-2.418,-0.1498,0.0229,-0.182,-0.182,-0.976,1.092,2.032,-2.000,0.0069,0.418,nan,0.00,1,1,1,0.0000,0.216,0,0.166,0,0.731,0,0,yolo,80.4,yolo,0,0,0,0.000,0,-1,0
1785568243.771,-3.437,-2.154,0.062,0.9975,-1.339,0.154,1.949,0.2610,9.172,-0.312,0.053,1.000,-1.949,-2.097,-0.1722,0.0457,-0.204,-0.204,-0.953,1.103,2.034,-2.000,0.0068,0.416,nan,0.00,1,1,1,0.0000,0.542,0,0.167,1,0.740,0,0,yolo,80.4,yolo,0,0,0,0.000,0,-1,0
1785568243.803,-3.300,-2.148,-0.112,0.9976,-1.157,0.148,1.741,0.2444,8.986,-0.273,0.110,1.000,-1.741,-2.143,-0.3261,-0.4597,-0.227,-0.061,-0.928,1.115,1.988,-2.000,0.0068,0.462,nan,0.00,1,1,1,0.0000,0.547,0,0.172,1,0.749,0,0,yolo,86.7,yolo,0,0,0,0.000,0,-1,0
1785568243.834,-3.300,-2.148,-0.112,0.9976,-1.954,0.148,1.741,0.2575,8.986,-0.273,0.110,1.000,-1.741,-1.346,-0.1668,0.0000,-0.227,-0.227,-0.928,1.115,1.988,-2.000,0.0067,0.462,nan,0.00,1,1,1,0.0000,0.405,0,0.131,1,0.753,0,0,yolo,86.7,yolo,0,0,0,0.000,0,-1,0
1785568243.865,-3.092,-2.141,-0.280,0.9978,-2.079,0.141,1.741,0.2583,8.986,-0.273,0.110,1.000,-1.741,-1.013,-0.1896,0.0196,-0.250,-0.250,-0.908,1.127,1.990,-2.000,0.0067,0.460,nan,0.00,1,1,1,0.0000,0.307,0,0.137,0,0.747,0,0,yolo,86.7,yolo,0,0,0,0.000,0,-1,0
1785568243.896,-2.881,-2.134,-0.438,0.9980,-3.579,0.134,1.247,0.2416,8.966,-0.195,0.215,1.000,-1.247,0.868,-0.5791,-0.7379,-0.271,-0.114,-0.887,1.138,1.892,-2.000,0.0066,0.558,nan,0.00,1,1,1,0.0000,0.411,0,0.138,1,0.743,0,0,yolo,86.4,yolo,0,0,0,0.000,0,-1,0
1785568243.927,-2.881,-2.134,-0.438,0.9980,-3.143,0.134,1.247,0.2543,8.966,-0.195,0.215,1.000,-1.247,0.261,-0.1569,0.0000,-0.271,-0.271,-0.887,1.138,1.892,-2.000,0.0066,0.558,nan,0.00,1,1,1,0.0000,0.411,0,0.138,1,0.743,0,0,yolo,86.4,yolo,0,0,0,0.000,0,-1,0
1785568243.958,-2.523,-2.126,-0.558,0.9983,-4.643,0.126,0.777,0.2376,8.919,-0.121,0.314,1.000,-0.777,12.811,-2.1959,-2.0000,-0.291,-0.392,-0.851,1.149,1.801,-2.000,0.0065,0.649,nan,0.00,1,1,1,0.0000,0.156,0,0.146,0,0.756,0,0,yolo,89.4,yolo,0,0,0,0.000,0,-1,0
1785568243.989,-2.037,-2.115,-0.627,0.9987,-3.143,0.115,0.777,0.2539,8.919,-0.121,0.314,1.000,-0.777,0.658,0.0802,0.0561,-0.312,-0.312,-0.795,1.161,1.803,-2.000,0.0064,0.647,nan,0.00,1,1,1,0.0000,0.312,0,0.144,0,0.763,0,0,yolo,89.4,yolo,0,0,0,0.000,0,-1,0
1785568244.019,-1.730,-2.105,-0.690,0.9989,-2.601,0.105,0.777,0.2565,8.919,-0.121,0.314,1.000,-0.777,0.872,0.0656,0.1160,-0.326,-0.326,-0.735,1.172,1.805,-2.000,0.0064,0.645,nan,0.00,1,1,1,0.0000,0.312,0,0.144,0,0.763,0,0,yolo,89.4,yolo,0,0,0,0.000,0,-1,0
1785568244.050,-1.730,-2.105,-0.690,0.9989,-4.101,0.105,0.345,0.2399,9.113,-0.055,0.438,1.000,-0.345,6.313,-0.6869,-1.2944,-0.326,-0.397,-0.735,1.172,1.676,-2.000,0.0063,0.774,nan,0.00,1,1,1,0.0000,0.314,0,0.148,0,0.762,0,0,yolo,91.8,yolo,0,0,0,0.000,0,-1,0
1785568244.086,-1.486,-2.096,-0.760,0.9990,-3.498,0.096,0.345,0.2497,9.113,-0.055,0.438,1.000,-0.345,2.012,0.0600,0.0545,-0.337,-0.337,-0.681,1.181,1.677,-2.000,0.0062,0.773,nan,0.00,1,1,1,0.0000,0.314,0,0.148,0,0.762,1,0,yolo,91.8,yolo,0,0,0,0.000,0,-1,0
1785568244.123,-1.087,-2.087,-0.800,0.9992,-3.247,0.087,0.345,0.2526,9.113,-0.055,0.438,1.000,-0.345,2.160,0.0498,0.1185,-0.347,-0.347,-0.617,1.191,1.679,-2.000,0.0061,0.771,nan,0.00,1,1,1,0.0000,0.454,0,0.192,0,0.777,0,0,yolo,91.8,yolo,0,0,0,0.000,0,-1,0
1785568244.162,-0.774,-2.078,-0.819,0.9993,-4.747,0.078,-0.105,0.2359,8.992,0.017,0.497,1.000,0.105,7.936,-0.7073,-0.5197,-0.354,-0.433,-0.563,1.201,1.627,-2.000,0.0061,0.823,nan,0.00,1,1,1,0.0000,0.449,0,0.186,0,0.778,0,0,yolo,89.7,yolo,0,0,0,0.000,0,-1,0
