t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785617659.648,0.469,-8.943,-0.151,0.9878,0,-0.844,6.943,1.433,0.3047,5.836,0.037,-1.502,0.973,0.361,1.313,-0.0398,0.3002,0.014,-0.017,-0.143,0.308,1.874,-2.000,0.0062,-0.576,nan,-0.96,1,1,1,-0.0336,1.000,1,0.439,7,0.193,0,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785617659.686,0.574,-8.190,-0.251,0.9898,0,0.128,6.190,1.433,0.2905,5.836,0.037,-1.502,0.973,0.361,0.446,0.0351,-0.0530,0.018,0.018,-0.196,0.361,1.795,-2.000,0.0063,-0.655,nan,-0.96,1,1,1,-0.0336,1.000,1,0.439,7,0.193,2,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785617659.724,0.577,-7.501,-0.387,0.9914,0,0.234,5.501,1.069,0.2896,5.836,0.037,-1.502,0.973,0.361,0.344,0.0404,-0.1130,0.024,0.024,-0.256,0.412,1.723,-2.000,0.0063,-0.727,nan,-0.60,1,1,1,-0.0209,1.000,1,0.436,7,0.215,0,0,yolo,93.5,yolo,0,0,0,0.000,0,-1,0
1785617659.755,0.572,-6.938,-0.481,0.9926,0,-1.266,4.938,-0.221,0.2729,6.583,0.087,-1.328,1.000,0.759,4.553,-0.4577,-2.0000,0.028,-0.028,-0.312,0.455,1.928,-2.000,0.0064,-0.522,nan,-0.54,1,1,1,-0.0188,1.000,1,0.442,7,0.210,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785617659.787,0.701,-6.424,-0.473,0.9936,0,-0.475,4.424,-0.267,0.2879,6.583,0.087,-1.328,1.000,0.759,1.176,0.0603,-0.0405,0.032,0.032,-0.352,0.497,1.868,-2.000,0.0064,-0.582,nan,-0.49,1,1,1,-0.0172,1.000,1,0.442,7,0.210,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785617659.818,0.701,-6.424,-0.473,0.9936,0,-0.475,4.424,-0.351,0.2880,6.583,0.087,-1.328,1.000,0.759,1.176,0.0603,-0.0405,0.032,0.032,-0.352,0.497,1.868,-2.000,0.0065,-0.582,nan,-0.41,1,1,1,-0.0142,1.000,1,0.369,6,0.254,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785617659.851,0.739,-5.950,-0.413,0.9945,0,-1.975,3.950,-0.656,0.2713,6.859,0.120,-1.099,1.000,1.000,4.601,-0.2881,-2.0000,0.037,-0.053,-0.390,0.537,2.069,-2.000,0.0065,-0.381,nan,-0.34,1,1,1,-0.0120,1.000,1,0.369,6,0.254,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617659.881,0.780,-5.487,-0.377,0.9953,0,-0.732,3.487,-0.573,0.2836,6.859,0.120,-1.099,1.000,1.000,1.511,0.0941,-0.0314,0.041,0.041,-0.421,0.573,2.013,-2.000,0.0066,-0.437,nan,-0.43,1,1,1,-0.0149,1.000,1,0.365,6,0.273,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617659.912,0.855,-5.098,-0.328,0.9959,0,-0.563,3.098,-0.421,0.2835,6.859,0.120,-1.099,1.000,1.000,1.419,0.0994,-0.0617,0.047,0.047,-0.452,0.609,1.966,-2.000,0.0066,-0.484,nan,-0.58,1,1,1,-0.0202,1.000,1,0.362,6,0.278,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617659.943,0.904,-4.773,-0.278,0.9964,0,-2.063,2.773,-0.900,0.2669,6.905,0.170,-0.899,1.000,1.407,7.055,-0.4906,-1.6528,0.052,-0.087,-0.478,0.640,2.132,-2.000,0.0067,-0.318,nan,-0.51,1,1,1,-0.0177,1.000,1,0.360,6,0.279,0,0,yolo,96.7,yolo,0,0,0,0.000,0,-1,0
1785617659.974,0.904,-4.773,-0.278,0.9964,0,-1.270,2.773,-0.954,0.2813,6.905,0.170,-0.899,1.000,1.407,2.175,0.1392,0.0000,0.052,0.052,-0.478,0.640,2.132,-2.000,0.0067,-0.318,nan,-0.45,1,1,1,-0.0158,1.000,1,0.360,6,0.279,0,0,yolo,96.7,yolo,0,0,0,0.000,0,-1,0
1785617660.005,1.106,-4.476,-0.206,0.9968,0,-0.978,2.476,-1.329,0.2811,6.905,0.170,-0.899,1.000,1.407,2.084,0.1444,-0.0256,0.057,0.057,-0.504,0.670,2.096,-2.000,0.0067,-0.354,nan,-0.08,1,1,1,-0.0027,0.917,1,0.357,5,0.206,0,0,yolo,96.7,yolo,0,0,0,0.000,0,-1,0
1785617660.036,1.313,-4.182,-0.126,0.9971,0,0.494,2.182,-1.306,0.2978,8.122,0.156,-1.149,1.000,1.103,0.819,0.4309,1.9584,0.063,-0.020,-0.514,0.699,1.900,-2.000,0.0068,-0.550,nan,0.20,1,1,1,0.0071,0.917,1,0.357,5,0.206,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785617660.067,1.248,-3.948,0.005,0.9974,0,-0.300,1.948,-1.297,0.2887,8.122,0.156,-1.149,1.000,1.103,1.547,0.0916,-0.0095,0.071,0.071,-0.524,0.725,1.867,-2.000,0.0068,-0.583,nan,0.19,1,1,1,0.0068,1.000,1,0.302,5,0.485,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785617660.098,1.248,-3.948,0.005,0.9974,0,-0.300,1.948,-1.290,0.2887,8.122,0.156,-1.149,1.000,1.103,1.547,0.0916,-0.0095,0.071,0.071,-0.524,0.725,1.867,-2.000,0.0069,-0.583,nan,0.19,1,1,1,0.0065,1.000,1,0.302,5,0.485,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785617660.129,1.279,-3.741,0.119,0.9976,0,1.194,1.741,-1.145,0.3054,8.863,0.140,-1.241,1.000,0.903,0.085,0.4648,1.0978,0.078,-0.016,-0.537,0.750,1.794,-2.000,0.0070,-0.656,nan,0.24,1,1,1,0.0085,1.000,1,0.298,5,0.497,0,0,yolo,90.2,yolo,0,0,0,0.000,0,-1,0
1785617660.160,1.148,-3.551,0.224,0.9979,0,0.234,1.551,-1.249,0.2907,8.863,0.140,-1.241,1.000,0.903,0.914,0.1017,-0.0349,0.086,0.086,-0.572,0.773,1.764,-2.000,0.0070,-0.686,nan,0.35,1,1,1,0.0121,1.000,1,0.293,5,0.504,0,0,yolo,90.2,yolo,0,0,0,0.000,0,-1,0
1785617660.191,1.135,-3.372,0.342,0.9981,0,0.323,1.372,-1.923,0.2890,8.863,0.140,-1.241,1.000,0.903,0.812,0.1087,-0.0922,0.093,0.093,-0.629,0.797,1.736,-2.000,0.0071,-0.714,nan,1.02,1,1,1,0.0356,1.000,1,0.291,5,0.513,0,0,yolo,90.2,yolo,0,0,0,0.000,0,-1,0
1785617660.222,1.094,-3.221,0.512,0.9982,0,1.807,1.221,-2.265,0.2858,9.304,0.120,-1.231,1.000,0.738,-0.713,0.4007,-0.1558,0.099,0.060,-0.686,0.818,1.746,-2.000,0.0072,-0.704,nan,1.53,1,1,1,0.0533,1.000,1,0.291,5,0.513,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617660.253,1.094,-3.221,0.512,0.9982,0,0.353,1.221,-3.033,0.2929,9.304,0.120,-1.231,1.000,0.738,0.741,0.0386,0.0000,0.099,0.099,-0.686,0.818,1.746,-2.000,0.0073,-0.704,nan,2.29,1,1,1,0.0801,1.000,1,0.284,5,0.536,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617660.286,1.049,-3.099,0.760,0.9984,0,0.359,1.099,-3.609,0.2911,9.304,0.120,-1.231,1.000,0.738,0.690,0.0422,-0.0531,0.102,0.102,-0.739,0.837,1.726,-2.000,0.0073,-0.724,nan,2.87,1,1,1,0.1002,1.000,1,0.284,5,0.536,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617660.324,1.001,-2.990,1.082,0.9985,0,1.411,0.990,-2.739,0.2797,9.631,0.091,-1.184,1.000,0.543,-0.410,0.1974,-0.2772,0.104,0.087,-0.793,0.856,1.772,-2.000,0.0074,-0.678,nan,2.20,1,1,1,0.0767,1.000,1,0.280,5,0.562,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785617660.365,0.856,-2.891,1.345,0.9986,0,0.564,0.891,-2.234,0.2909,9.631,0.091,-1.184,1.000,0.543,0.291,0.0206,-0.0402,0.108,0.108,-0.833,0.873,1.755,-2.000,0.0075,-0.695,nan,1.69,1,1,1,0.0591,1.000,1,0.280,5,0.562,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785617660.395,0.800,-2.790,1.534,0.9987,0,0.558,0.790,-2.207,0.2895,9.631,0.091,-1.184,1.000,0.543,0.242,0.0241,-0.0839,0.111,0.111,-0.877,0.892,1.738,-2.000,0.0075,-0.712,nan,1.66,1,1,1,0.0581,1.000,1,0.280,5,0.555,0,0,yolo,95.9,yolo,0,0,0,0.000,0,-1,0
1785617660.426,0.800,-2.790,1.534,0.9987,0,2.058,0.790,-1.882,0.2728,9.823,0.041,-1.082,1.000,0.239,-8.879,1.5620,-2.0000,0.111,0.190,-0.877,0.892,1.848,-2.000,0.0076,-0.602,nan,1.64,1,1,1,0.0574,1.000,1,0.280,5,0.555,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617660.457,0.737,-2.705,1.721,0.9988,0,0.758,0.705,-0.382,0.2885,9.823,0.041,-1.082,1.000,0.239,-0.021,-0.0762,-0.0434,0.114,0.114,-0.920,0.909,1.833,-2.000,0.0077,-0.617,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.577,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617660.488,0.522,-2.623,1.898,0.9989,0,0.597,0.623,-0.239,0.2878,9.823,0.041,-1.082,1.000,0.239,-0.074,-0.0723,-0.0712,0.118,0.118,-0.948,0.925,1.819,-2.000,0.0077,-0.631,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.577,0,0,yolo,100.5,yolo,0,0,0,0.000,0,-1,0
1785617660.518,0.472,-2.558,1.950,0.9990,0,2.097,0.558,0.041,0.2711,9.891,-0.007,-0.988,1.000,-0.041,-3.401,0.3627,-0.6420,0.121,0.171,-0.972,0.940,1.905,-2.000,0.0078,-0.545,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.592,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.548,0.270,-2.499,1.912,0.9990,0,1.249,0.499,0.041,0.2878,9.891,-0.007,-0.988,1.000,-0.041,-0.979,-0.0445,-0.0202,0.126,0.126,-0.992,0.954,1.895,-2.000,0.0078,-0.555,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.592,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.579,0.270,-2.499,1.912,0.9990,0,1.249,0.499,0.041,0.2879,9.891,-0.007,-0.988,1.000,-0.041,-0.979,-0.0445,-0.0202,0.126,0.126,-0.992,0.954,1.895,-2.000,0.0079,-0.555,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.662,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.612,0.044,-2.437,1.871,0.9991,0,2.749,0.437,0.489,0.2713,9.902,-0.085,-0.860,1.000,-0.489,-9.677,1.1612,-1.7538,0.131,0.305,-0.999,0.969,2.011,-2.000,0.0079,-0.439,nan,0.00,1,1,1,0.0000,0.953,0,0.221,4,0.662,0,0,yolo,91.2,yolo,0,0,0,0.000,0,-1,0
1785617660.643,-0.260,-2.386,1.840,0.9991,0,1.280,0.386,0.489,0.2853,9.902,-0.085,-0.860,1.000,-0.489,-1.540,-0.1705,-0.0064,0.135,0.135,-1.006,0.985,2.003,-2.000,0.0080,-0.447,nan,0.00,1,1,1,0.0000,0.957,0,0.223,4,0.746,0,0,yolo,91.2,yolo,0,0,0,0.000,0,-1,0
1785617660.678,-0.371,-2.342,1.784,0.9991,0,1.165,0.342,0.489,0.2854,9.902,-0.085,-0.860,1.000,-0.489,-1.536,-0.1708,-0.0112,0.134,0.134,-1.011,0.999,1.996,-2.000,0.0080,-0.454,nan,0.00,1,1,1,0.0000,0.951,0,0.219,4,0.756,0,0,yolo,91.2,yolo,0,0,0,0.000,0,-1,0
1785617660.704,-0.371,-2.342,1.784,0.9991,0,1.165,0.342,0.489,0.2854,9.902,-0.085,-0.860,1.000,-0.489,-1.536,-0.1708,-0.0112,0.134,0.134,-1.011,0.999,1.996,-2.000,0.0081,-0.454,nan,0.00,1,1,1,0.0000,0.951,0,0.219,4,0.756,0,0,yolo,91.2,yolo,0,0,0,0.000,0,-1,0
1785617660.734,-0.467,-2.302,1.732,0.9992,0,2.665,0.302,1.172,0.2688,9.580,-0.196,-0.718,1.000,-1.172,-9.232,0.6850,-0.7399,0.134,0.321,-1.023,1.011,2.119,-2.000,0.0081,-0.331,nan,0.00,1,1,1,0.0000,0.951,0,0.219,4,0.756,2,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785617660.765,-0.731,-2.271,1.646,0.9991,0,2.473,0.271,1.172,0.2819,9.580,-0.196,-0.718,1.000,-1.172,-3.203,-0.1865,-0.0126,0.135,0.135,-1.036,1.023,2.115,-2.000,0.0081,-0.335,nan,0.00,1,1,1,0.0000,0.962,0,0.226,4,0.750,0,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785617660.803,-0.964,-2.243,1.527,0.9991,0,2.229,0.243,1.172,0.2812,9.580,-0.196,-0.718,1.000,-1.172,-3.194,-0.1872,-0.0318,0.134,0.134,-1.055,1.034,2.111,-2.000,0.0082,-0.339,nan,0.00,1,1,1,0.0000,0.962,0,0.226,4,0.750,3,0,yolo,106.5,yolo,0,0,0,0.000,0,-1,0
1785617660.829,-1.168,-2.219,1.425,0.9990,0,3.729,0.219,1.401,0.2645,9.602,-0.235,-0.609,1.000,-1.401,-8.019,0.3848,-1.0723,0.131,0.290,-1.073,1.045,2.200,-2.000,0.0082,-0.232,nan,0.00,1,1,1,0.0000,0.818,0,0.210,3,0.732,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.863,-1.168,-2.219,1.425,0.9990,0,2.717,0.219,1.401,0.2794,9.602,-0.235,-0.609,1.000,-1.401,-3.884,-0.1586,0.0000,0.131,0.131,-1.073,1.045,2.200,-2.000,0.0082,-0.232,nan,0.00,1,1,1,0.0000,0.818,0,0.210,3,0.732,1,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.889,-1.547,-2.198,1.306,0.9989,0,2.305,0.198,1.401,0.2793,9.602,-0.235,-0.609,1.000,-1.401,-3.852,-0.1609,-0.0059,0.129,0.129,-1.079,1.057,2.200,-2.000,0.0082,-0.234,nan,0.00,1,1,1,0.0000,0.797,0,0.194,3,0.720,0,0,yolo,96.1,yolo,0,0,0,0.000,0,-1,0
1785617660.916,-1.749,-2.181,1.184,0.9988,0,3.805,0.181,1.614,0.2626,9.536,-0.269,-0.586,1.000,-1.614,-12.509,1.0604,-0.5723,0.123,0.353,-1.080,1.067,2.200,-2.000,0.0083,-0.215,nan,0.00,1,1,1,0.0000,0.797,0,0.194,3,0.720,0,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785617660.951,-2.125,-2.166,1.042,0.9986,0,2.305,0.166,1.614,0.2792,9.536,-0.269,-0.586,1.000,-1.614,-3.906,-0.2359,0.0011,0.117,0.117,-1.079,1.078,2.200,-2.000,0.0083,-0.215,nan,0.00,1,1,1,0.0000,0.681,0,0.193,2,0.726,0,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785617660.987,-2.125,-2.166,1.042,0.9986,0,1.781,0.166,1.614,0.2792,9.536,-0.269,-0.586,1.000,-1.614,-3.906,-0.2359,0.0011,0.117,0.117,-1.079,1.078,2.200,-2.000,0.0083,-0.215,nan,0.00,1,1,1,0.0000,0.681,0,0.193,2,0.726,2,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785617661.030,-2.338,-2.153,0.895,0.9985,0,3.281,0.153,1.736,0.2625,9.483,-0.287,-0.534,1.000,-1.736,-7.493,0.1516,-0.3728,0.106,0.265,-1.076,1.089,2.200,-2.000,0.0083,-0.165,nan,0.00,1,1,1,0.0000,0.817,0,0.209,3,0.723,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617661.060,-2.499,-2.142,0.758,0.9984,0,1.841,0.142,1.736,0.2780,9.483,-0.287,-0.534,1.000,-1.736,-4.340,-0.1706,0.0043,0.094,0.094,-1.072,1.099,2.200,-2.000,0.0083,-0.167,nan,0.00,1,1,1,0.0000,0.699,0,0.208,2,0.719,0,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617661.095,-2.807,-2.133,0.616,0.9981,0,1.383,0.133,1.736,0.2782,9.483,-0.287,-0.534,1.000,-1.736,-4.190,-0.1812,0.0080,0.084,0.084,-1.068,1.109,2.200,-2.000,0.0083,-0.166,nan,0.00,1,1,1,0.0000,0.699,0,0.208,2,0.719,1,0,yolo,98.0,yolo,0,0,0,0.000,0,-1,0
1785617661.123,-2.930,-2.127,0.465,0.9980,0,2.883,0.127,1.771,0.2616,9.352,-0.289,-0.341,1.000,-1.771,-6.316,0.0578,-1.8817,0.068,0.174,-1.064,1.119,2.200,-2.000,0.0083,0.022,nan,0.00,1,1,1,0.0000,0.691,0,0.201,2,0.686,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617661.159,-3.253,-2.122,0.293,0.9977,0,1.383,0.122,1.771,0.2725,9.352,-0.289,-0.341,1.000,-1.771,-4.296,-0.1221,0.0055,0.052,0.052,-1.058,1.130,2.200,-2.000,0.0083,0.023,nan,0.00,1,1,1,0.0000,0.691,0,0.201,2,0.686,3,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617661.185,-3.253,-2.122,0.293,0.9977,0,1.044,0.122,1.771,0.2725,9.352,-0.289,-0.341,1.000,-1.771,-4.296,-0.1221,0.0055,0.052,0.052,-1.058,1.130,2.200,-2.000,0.0083,0.023,nan,0.00,1,1,1,0.0000,0.350,0,0.208,2,0.654,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617661.222,-3.538,-2.117,0.112,0.9974,0,1.092,0.117,1.698,0.2559,9.172,-0.272,-0.174,1.000,-1.698,-4.629,-0.0875,-1.1929,0.032,0.088,-1.045,1.142,2.200,-2.000,0.0083,0.182,nan,0.00,1,1,1,0.0000,0.389,0,0.111,1,0.623,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785617661.270,-3.640,-2.114,-0.033,0.9973,0,0.342,0.114,1.698,0.2684,9.172,-0.272,-0.174,1.000,-1.698,-3.983,-0.0755,0.0176,0.012,0.012,-1.027,1.152,2.200,-2.000,0.0083,0.182,nan,0.00,1,1,1,0.0000,0.391,0,0.114,1,0.622,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785617661.294,-3.744,-2.112,-0.174,0.9972,0,-0.053,0.112,1.698,0.2697,9.172,-0.272,-0.174,1.000,-1.698,-3.692,-0.0958,0.0474,-0.008,-0.008,-0.998,1.161,2.200,-2.000,0.0083,0.182,nan,0.00,1,1,1,0.0000,0.391,0,0.114,1,0.622,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785617661.326,-3.734,-2.110,-0.326,0.9972,0,-1.462,0.110,1.531,0.2531,9.111,-0.243,-0.026,1.000,-1.531,-2.272,-0.4005,-2.0000,-0.032,0.048,-0.971,1.172,2.125,-2.000,0.0083,0.325,nan,0.00,1,1,1,0.0000,0.551,0,0.176,1,0.639,0,0,yolo,97.7,yolo,0,0,0,0.000,0,-1,0
1785617661.357,-3.734,-2.110,-0.326,0.9972,0,-0.603,0.110,1.531,0.2632,9.111,-0.243,-0.026,1.000,-1.531,-3.130,-0.0793,0.0000,-0.032,-0.032,-0.971,1.172,2.125,-2.000,0.0082,0.325,nan,0.00,1,1,1,0.0000,0.551,0,0.176,1,0.639,0,0,yolo,97.7,yolo,0,0,0,0.000,0,-1,0
1785617661.393,-3.555,-2.107,-0.487,0.9974,0,-0.730,0.107,1.442,0.2465,9.289,-0.234,0.107,1.000,-1.442,-2.825,-0.1436,-1.3759,-0.061,-0.007,-0.933,1.183,1.988,-2.000,0.0082,0.462,nan,0.00,1,1,1,0.0000,0.445,0,0.181,0,0.647,1,0,yolo,85.6,yolo,0,0,0,0.000,0,-1,0
1785617661.423,-3.495,-2.103,-0.610,0.9975,0,-1.042,0.103,1.442,0.2611,9.289,-0.234,0.107,1.000,-1.442,-2.453,-0.0765,0.0473,-0.083,-0.083,-0.886,1.193,1.988,-2.000,0.0081,0.462,nan,0.00,1,1,1,0.0000,0.323,0,0.163,0,0.745,0,0,yolo,85.6,yolo,0,0,0,0.000,0,-1,0
1785617661.451,-3.381,-2.100,-0.752,0.9976,0,-1.285,0.100,1.442,0.2632,9.289,-0.234,0.107,1.000,-1.442,-2.096,-0.1015,0.0954,-0.108,-0.108,-0.838,1.204,1.989,-2.000,0.0081,0.461,nan,0.00,1,1,1,0.0000,0.323,0,0.163,0,0.745,0,0,yolo,85.6,yolo,0,0,0,0.000,0,-1,0
1785617661.489,-3.381,-2.100,-0.752,0.9976,0,-2.785,0.100,1.124,0.2465,9.082,-0.178,0.240,1.000,-1.124,0.234,-0.5048,-1.2162,-0.108,-0.055,-0.838,1.204,1.868,-2.000,0.0080,0.582,nan,0.00,1,1,1,0.0000,0.323,0,0.163,0,0.745,2,0,yolo,88.4,yolo,0,0,0,0.000,0,-1,0
1785617661.530,-3.244,-2.097,-0.892,0.9977,0,-2.064,0.097,1.124,0.2568,9.082,-0.178,0.240,1.000,-1.124,-1.180,-0.0767,0.0380,-0.132,-0.132,-0.800,1.215,1.869,-2.000,0.0080,0.581,nan,0.00,1,1,1,0.0000,0.323,0,0.163,0,0.783,0,0,yolo,88.4,yolo,0,0,0,0.000,0,-1,0
1785617661.561,-2.995,-2.093,-0.990,0.9980,0,-2.108,0.093,1.124,0.2586,9.082,-0.178,0.240,1.000,-1.124,-0.887,-0.0970,0.0802,-0.152,-0.152,-0.758,1.224,1.870,-2.000,0.0079,0.580,nan,0.00,1,1,1,0.0000,0.426,0,0.158,1,0.802,0,0,yolo,88.4,yolo,0,0,0,0.000,0,-1,0
1785617661.599,-2.823,-2.089,-1.065,0.9981,0,-3.608,0.089,0.853,0.2420,8.914,-0.133,0.339,1.000,-0.853,1.025,-0.4213,-0.8959,-0.168,-0.109,-0.723,1.232,1.780,-2.000,0.0078,0.670,nan,0.00,1,1,1,0.0000,0.423,0,0.153,1,0.805,0,0,yolo,90.2,yolo,0,0,0,0.000,0,-1,0
1785617661.625,-2.387,-2.080,-1.214,0.9985,0,-2.615,0.080,0.853,0.2548,8.914,-0.133,0.339,1.000,-0.853,0.228,-0.0894,0.0594,-0.198,-0.198,-0.664,1.248,1.782,-2.000,0.0078,0.668,nan,0.00,1,1,1,0.0000,0.423,0,0.153,1,0.805,0,0,yolo,90.2,yolo,0,0,0,0.000,0,-1,0
