t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785653465.820,0.000,-17.800,0.000,0.9521,0,-5.081,15.800,-5.396,0.2707,6.871,0.244,-1.779,1.000,2.033,5.081,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,2.043,-2.000,0.0060,0.407,nan,3.36,1,1,1,1,1,0.1174,1.000,1,0.371,6,0.110,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653465.858,0.000,-17.800,0.000,0.9521,0,-5.081,15.800,-5.833,0.2707,6.871,0.244,-1.779,1.000,2.033,5.081,0.0000,0.0000,0.000,0.000,-0.000,-0.000,2.043,-2.000,0.0059,0.407,nan,3.80,1,1,1,0,1,0.1326,1.000,1,0.371,6,0.110,2,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653465.883,-0.002,-17.736,0.003,0.9525,0,-5.087,15.736,-5.075,0.2707,6.871,0.244,-1.779,1.000,2.033,5.085,-0.0002,-0.0010,-0.000,-0.000,-0.001,0.018,2.051,-2.000,0.0059,0.399,nan,3.04,1,1,1,0,1,0.1062,0.944,1,0.583,8,0.050,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653465.936,0.123,-15.983,0.136,0.9613,0,-4.949,14.236,-4.507,0.2742,6.871,0.244,-1.779,1.000,2.033,5.072,0.0005,-0.0177,0.001,0.001,-0.018,0.041,2.200,-2.000,0.0059,0.182,nan,2.47,1,1,1,0,1,0.0864,0.944,1,0.583,8,0.050,3,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653465.962,0.879,-13.971,0.776,0.9703,0,-4.084,12.736,-3.885,0.2787,6.871,0.244,-1.779,1.000,2.033,4.964,0.0067,-0.0310,0.007,0.007,-0.031,0.070,2.200,-2.000,0.0059,-0.064,nan,1.85,1,1,1,0,1,0.0647,0.944,1,0.584,8,-0.024,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653465.994,1.266,-12.409,1.297,0.9764,0,-3.516,11.236,-3.419,0.2821,6.871,0.244,-1.779,1.000,2.033,4.782,0.0171,-0.0465,0.017,0.017,-0.047,0.104,2.195,-2.000,0.0059,-0.255,nan,1.39,1,1,1,0,1,0.0484,0.944,1,0.584,8,-0.024,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785653466.025,1.266,-12.409,1.297,0.9764,0,-2.016,10.409,-1.919,0.2743,9.913,-0.549,-2.099,1.000,-3.172,-8.077,-0.0000,-0.0000,0.017,0.017,-0.047,0.104,2.200,-2.000,0.0059,0.068,nan,1.13,1,1,1,1,1,0.0396,1.000,1,0.514,8,0.021,0,0,yolo,123.9,yolo,0,0,0,0.000,0,-1,0
1785653466.058,1.511,-11.127,1.460,0.9809,0,-0.516,9.127,-0.419,0.2792,9.913,-0.549,-2.099,1.000,-3.172,-8.252,0.0128,-0.0201,0.030,0.030,-0.067,0.153,2.200,-2.000,0.0059,-0.160,nan,1.13,1,1,1,0,1,0.0396,1.000,1,0.514,8,0.021,0,0,yolo,123.9,yolo,0,0,0,0.000,0,-1,0
1785653466.099,1.619,-9.944,1.513,0.9846,0,0.984,7.944,1.081,0.2833,9.913,-0.549,-2.099,1.000,-3.172,-8.455,0.0277,-0.0470,0.045,0.045,-0.094,0.214,2.079,-2.000,0.0059,-0.371,nan,0.88,1,1,1,0,1,0.0307,1.000,1,0.521,8,0.059,0,0,yolo,123.9,yolo,0,0,0,0.000,0,-1,0
1785653466.136,1.619,-9.944,1.513,0.9846,0,2.484,7.944,2.342,0.2833,9.913,-0.549,-2.099,1.000,-3.172,-8.455,0.0277,-0.0470,0.045,0.045,-0.094,0.214,2.079,-2.000,0.0060,-0.371,nan,0.83,1,1,1,0,1,0.0290,1.000,1,0.521,8,0.059,0,0,yolo,123.9,yolo,0,0,0,0.000,0,-1,0
1785653466.176,1.572,-8.938,1.434,0.9875,0,0.984,6.938,1.043,0.3000,9.597,-0.268,-1.977,1.000,-1.597,7.739,-1.9779,0.7316,0.060,-0.206,-0.117,0.277,1.982,-2.000,0.0060,-0.468,nan,0.55,1,1,1,1,1,0.0194,1.000,1,0.436,7,0.147,0,0,yolo,123.1,yolo,0,0,0,0.000,0,-1,0
1785653466.213,1.366,-7.910,1.199,0.9902,0,2.484,5.910,1.249,0.2908,9.597,-0.268,-1.977,1.000,-1.597,-6.051,0.2796,-0.0325,0.074,0.074,-0.150,0.335,1.807,-2.000,0.0061,-0.643,nan,0.35,1,1,1,0,1,0.0121,1.000,1,0.436,7,0.147,0,0,yolo,123.1,yolo,0,0,0,0.000,0,-1,0
1785653466.250,1.166,-7.198,1.064,0.9919,0,3.984,5.198,1.435,0.2922,9.597,-0.268,-1.977,1.000,-1.597,-6.199,0.2903,-0.0710,0.084,0.084,-0.188,0.386,1.686,-2.000,0.0062,-0.764,nan,0.16,1,1,1,0,1,0.0057,1.000,1,0.432,7,0.210,0,0,yolo,123.1,yolo,0,0,0,0.000,0,-1,0
1785653466.290,0.773,-6.562,0.974,0.9934,0,2.484,4.562,0.724,0.2756,9.328,-0.122,-1.787,1.000,-0.747,11.801,-2.0766,-0.7864,0.092,-0.357,-0.234,0.432,1.739,-2.000,0.0062,-0.711,nan,0.02,1,1,1,1,1,0.0008,1.000,1,0.432,7,0.210,0,0,yolo,119.1,yolo,0,0,0,0.000,0,-1,0
1785653466.323,0.557,-5.959,0.892,0.9945,0,3.984,3.959,0.674,0.2922,9.328,-0.122,-1.787,1.000,-0.747,-5.029,0.4536,-0.0439,0.097,0.097,-0.278,0.478,1.640,-2.000,0.0063,-0.810,nan,0.07,1,1,1,0,1,0.0025,1.000,1,0.373,6,0.243,0,0,yolo,119.1,yolo,0,0,0,0.000,0,-1,0
1785653466.354,0.557,-5.959,0.892,0.9945,0,5.484,3.959,0.486,0.2943,9.328,-0.122,-1.787,1.000,-0.747,-5.029,0.4536,-0.0439,0.097,0.097,-0.278,0.478,1.640,-2.000,0.0064,-0.810,nan,0.26,1,1,1,0,1,0.0091,1.000,1,0.366,6,0.263,0,0,yolo,119.1,yolo,0,0,0,0.000,0,-1,0
1785653466.387,-0.103,-5.438,0.854,0.9955,0,3.984,3.438,0.401,0.2777,9.000,-0.104,-1.365,1.000,-0.663,1.058,-0.1322,-2.0000,0.098,-0.215,-0.326,0.520,1.945,-2.000,0.0064,-0.505,nan,0.26,1,1,1,1,1,0.0091,1.000,1,0.366,6,0.263,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785653466.423,-0.470,-5.021,0.816,0.9961,0,3.652,3.021,-0.560,0.2870,9.000,-0.104,-1.365,1.000,-0.663,-4.123,0.3107,-0.0388,0.096,0.096,-0.365,0.555,1.879,-2.000,0.0065,-0.571,nan,1.22,1,1,1,0,1,0.0427,1.000,1,0.364,6,0.273,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785653466.448,-0.470,-5.021,0.816,0.9961,0,3.652,3.021,-0.560,0.2871,9.000,-0.104,-1.365,1.000,-0.663,-4.123,0.3107,-0.0388,0.096,0.096,-0.365,0.555,1.879,-2.000,0.0066,-0.571,nan,1.22,1,1,1,0,1,0.0427,1.000,1,0.364,6,0.273,0,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785653466.485,-0.834,-4.666,0.848,0.9966,0,3.203,2.666,-1.176,0.2871,9.000,-0.104,-1.365,1.000,-0.663,-4.036,0.3048,-0.0742,0.090,0.090,-0.401,0.588,1.824,-2.000,0.0066,-0.626,nan,1.84,1,1,1,0,1,0.0642,1.000,1,0.364,6,0.273,2,0,yolo,111.2,yolo,0,0,0,0.000,0,-1,0
1785653466.527,-1.175,-4.336,0.975,0.9969,0,1.703,2.336,-1.332,0.3037,9.493,-0.135,-1.552,1.000,-0.816,-2.110,0.1908,1.5027,0.080,-0.098,-0.435,0.619,1.623,-2.000,0.0067,-0.827,nan,2.15,1,1,1,1,1,0.0750,1.000,1,0.361,6,0.197,0,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785653466.565,-1.329,-4.083,1.091,0.9972,0,2.169,2.083,-1.564,0.2957,9.493,-0.135,-1.552,1.000,-0.816,-3.497,0.1666,-0.0440,0.069,0.069,-0.479,0.645,1.581,-2.000,0.0068,-0.869,nan,2.38,1,1,1,0,1,0.0831,1.000,1,0.361,6,0.197,3,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785653466.604,-1.538,-3.859,1.210,0.9974,0,1.803,1.859,-2.469,0.2947,9.493,-0.135,-1.552,1.000,-0.816,-3.341,0.1555,-0.0905,0.058,0.058,-0.526,0.669,1.545,-2.000,0.0069,-0.905,nan,3.28,1,1,1,0,1,0.1147,1.000,1,0.302,5,0.479,0,0,yolo,117.1,yolo,0,0,0,0.000,0,-1,0
1785653466.644,-1.734,-3.654,1.327,0.9975,0,0.303,1.654,-3.243,0.2995,9.842,-0.137,-1.543,1.000,-0.797,-1.320,-0.0202,0.0133,0.047,-0.065,-0.578,0.691,1.542,-2.000,0.0070,-0.908,nan,4.04,1,1,1,1,1,0.1410,1.000,1,0.291,5,0.647,0,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785653466.683,-1.895,-3.470,1.487,0.9976,0,0.889,1.470,-3.809,0.2974,9.842,-0.137,-1.543,1.000,-0.797,-2.784,0.0992,-0.0555,0.034,0.034,-0.634,0.711,1.511,-2.000,0.0071,-0.939,nan,4.61,1,1,1,0,1,0.1608,1.000,1,0.291,5,0.647,0,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785653466.714,-1.932,-3.290,1.757,0.9978,0,0.624,1.290,-3.650,0.2955,9.842,-0.137,-1.543,1.000,-0.797,-2.556,0.0827,-0.1211,0.017,0.017,-0.700,0.731,1.480,-2.000,0.0072,-0.970,nan,4.45,1,1,1,0,1,0.1552,1.000,1,0.288,5,0.717,0,0,yolo,119.9,yolo,0,0,0,0.000,0,-1,0
1785653466.746,-2.028,-3.125,2.119,0.9979,0,-0.876,1.125,-3.730,0.2788,10.030,-0.125,-1.473,1.000,-0.716,0.010,-0.2122,-0.7607,-0.002,-0.086,-0.773,0.753,1.531,-2.000,0.0073,-0.919,nan,4.45,1,1,1,1,1,0.1552,1.000,1,0.288,5,0.717,0,0,yolo,116.8,yolo,0,0,0,0.000,0,-1,0
1785653466.781,-1.942,-2.975,2.478,0.9981,0,-0.044,0.975,-3.611,0.2955,10.030,-0.125,-1.473,1.000,-0.716,-1.897,0.0623,-0.0575,-0.024,-0.024,-0.831,0.774,1.504,-2.000,0.0074,-0.946,nan,4.33,1,1,1,0,1,0.1510,1.000,1,0.288,5,0.717,3,0,yolo,116.8,yolo,0,0,0,0.000,0,-1,0
