t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568367.628,0.339,-4.552,0.856,0.9968,0.411,2.552,-1.223,0.2837,5.884,0.015,-1.076,0.981,0.145,-0.072,-0.0163,-0.1380,0.035,0.035,-0.571,0.561,1.844,-2.000,0.0068,-0.606,nan,0.71,1,1,1,0.0247,1.000,1,0.362,6,0.287,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568367.660,0.339,-4.552,0.856,0.9968,0.411,2.552,-1.199,0.2838,5.884,0.015,-1.076,0.981,0.145,-0.072,-0.0163,-0.1380,0.035,0.035,-0.571,0.561,1.844,-2.000,0.0069,-0.606,nan,0.63,1,1,1,0.0220,1.000,1,0.362,6,0.287,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568367.690,0.339,-4.552,0.856,0.9968,0.411,2.552,-1.181,0.2838,5.884,0.015,-1.076,0.981,0.145,-0.072,-0.0163,-0.1380,0.035,0.035,-0.571,0.561,1.844,-2.000,0.0070,-0.606,nan,0.57,1,1,1,0.0200,1.000,1,0.362,6,0.287,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568367.722,0.339,-4.552,0.856,0.9968,0.411,2.552,-1.167,0.2839,5.884,0.015,-1.076,0.981,0.145,-0.072,-0.0163,-0.1380,0.035,0.035,-0.571,0.561,1.844,-2.000,0.0070,-0.606,nan,0.53,1,1,1,0.0185,1.000,1,0.362,6,0.287,0,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568367.757,0.339,-4.552,0.856,0.9968,0.411,2.552,-1.156,0.2839,5.884,0.015,-1.076,0.981,0.145,-0.072,-0.0163,-0.1380,0.035,0.035,-0.571,0.561,1.844,-2.000,0.0071,-0.606,nan,0.50,1,1,1,0.0174,1.000,1,0.362,6,0.287,1,0,yolo,103.9,yolo,0,0,0,0.000,0,-1,0
1785568367.792,0.226,-3.877,1.112,0.9977,0.873,1.877,-0.258,0.2995,10.274,-0.024,-1.619,1.000,-0.135,-0.646,-0.0000,-0.0000,0.037,0.037,-0.691,0.619,1.529,-2.000,0.0072,-0.921,nan,0.39,1,1,1,0.0137,1.000,1,0.359,6,0.295,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568367.830,0.226,-3.877,1.112,0.9977,0.873,1.877,-0.224,0.2996,10.274,-0.024,-1.619,1.000,-0.135,-0.646,-0.0000,-0.0000,0.037,0.037,-0.691,0.619,1.529,-2.000,0.0073,-0.921,nan,0.36,1,1,1,0.0125,1.000,1,0.359,6,0.295,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568367.861,0.021,-3.373,1.138,0.9983,0.676,1.373,-0.199,0.3022,10.274,-0.024,-1.619,1.000,-0.135,-0.655,-0.0000,-0.0000,0.038,0.038,-0.813,0.667,1.438,-2.000,0.0073,-1.012,nan,0.33,1,1,1,0.0117,1.000,1,0.359,6,0.295,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568367.898,0.021,-3.373,1.138,0.9983,0.901,1.373,-0.155,0.2925,10.319,-0.029,-1.589,1.000,-0.160,-0.880,0.0268,-0.1955,0.038,0.042,-0.813,0.667,1.470,-2.000,0.0074,-0.980,nan,0.32,1,1,1,0.0110,1.000,1,0.359,6,0.295,5,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785568367.924,0.021,-3.373,1.138,0.9983,0.718,1.373,-0.581,0.3014,10.319,-0.029,-1.589,1.000,-0.160,-0.697,-0.0037,0.0000,0.038,0.038,-0.813,0.667,1.470,-2.000,0.0075,-0.980,nan,0.74,1,1,1,0.0259,1.000,1,0.302,5,0.492,0,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785568367.959,-0.148,-3.023,1.270,0.9986,0.502,1.023,-0.901,0.2973,10.319,-0.029,-1.589,1.000,-0.160,-0.650,-0.0072,-0.1294,0.034,0.034,-0.943,0.705,1.407,-2.000,0.0075,-1.043,nan,1.06,1,1,1,0.0370,1.000,1,0.302,5,0.492,4,0,yolo,94.1,yolo,0,0,0,0.000,0,-1,0
1785568367.989,-0.148,-3.023,1.270,0.9986,1.933,1.023,-0.949,0.2807,10.365,-0.057,-1.474,1.000,-0.317,-2.082,0.2129,-0.8803,0.034,0.027,-0.943,0.705,1.524,-2.000,0.0076,-0.926,nan,1.27,1,1,1,0.0442,1.000,1,0.271,5,0.604,0,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568368.023,-0.148,-3.023,1.270,0.9986,0.965,1.023,-1.102,0.2973,10.365,-0.057,-1.474,1.000,-0.317,-1.113,0.0072,0.0000,0.034,0.034,-0.943,0.705,1.524,-2.000,0.0076,-0.926,nan,1.42,1,1,1,0.0495,1.000,1,0.271,5,0.604,1,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568368.049,-0.148,-3.023,1.270,0.9986,0.965,1.023,-1.728,0.2999,10.365,-0.057,-1.474,1.000,-0.317,-1.113,0.0072,0.0000,0.034,0.034,-0.943,0.705,1.524,-2.000,0.0077,-0.926,nan,2.04,1,1,1,0.0714,0.900,1,0.290,4,0.581,0,0,yolo,96.5,yolo,0,0,0,0.000,0,-1,0
1785568368.086,-0.391,-2.747,1.522,0.9988,2.465,0.747,-2.059,0.2833,9.660,-0.077,-1.192,1.000,-0.454,-2.882,0.3483,-2.0000,0.026,0.000,-1.089,0.740,1.723,-2.000,0.0078,-0.727,nan,2.51,1,1,1,0.0877,0.900,1,0.290,4,0.581,1,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.112,-0.391,-2.747,1.522,0.9988,1.099,0.747,-2.410,0.2941,9.660,-0.077,-1.192,1.000,-0.454,-1.490,0.0251,0.0000,0.026,0.026,-1.089,0.740,1.723,-2.000,0.0079,-0.727,nan,2.86,1,1,1,0.1000,0.900,1,0.290,4,0.581,0,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.147,-0.391,-2.747,1.522,0.9988,1.099,0.747,-2.674,0.2941,9.660,-0.077,-1.192,1.000,-0.454,-1.490,0.0251,0.0000,0.026,0.026,-1.089,0.740,1.723,-2.000,0.0080,-0.727,nan,3.13,1,1,1,0.1092,0.900,1,0.290,4,0.581,1,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.178,-0.664,-2.550,2.068,0.9989,0.602,0.550,-1.174,0.2775,9.660,-0.077,-1.192,1.000,-0.454,-1.266,0.0091,-0.1408,0.010,0.010,-1.229,0.771,1.690,-2.000,0.0080,-0.760,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.591,1,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.221,-0.855,-2.412,2.439,0.9990,2.102,0.412,0.326,0.2608,9.844,-0.115,-1.061,1.000,-0.669,-3.307,0.2768,-0.8751,-0.003,0.029,-1.334,0.794,1.806,-2.000,0.0081,-0.644,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.591,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568368.251,-0.856,-2.411,2.441,0.9990,0.626,0.411,0.669,0.2724,9.844,-0.115,-1.061,1.000,-0.669,-1.482,-0.0321,-0.0011,-0.003,-0.003,-1.336,0.794,1.806,-2.000,0.0082,-0.644,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.591,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568368.283,-0.945,-2.347,2.316,0.9990,0.440,0.347,0.669,0.2725,9.844,-0.115,-1.061,1.000,-0.669,-1.384,-0.0392,-0.0411,-0.011,-0.011,-1.375,0.814,1.795,-2.000,0.0082,-0.655,nan,0.00,1,1,1,0.0000,0.945,0,0.215,4,0.627,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568368.314,-0.945,-2.347,2.316,0.9990,1.940,0.347,0.821,0.2558,9.942,-0.142,-0.912,1.000,-0.821,-4.641,0.3947,-2.0000,-0.011,0.071,-1.375,0.814,1.948,-2.000,0.0083,-0.502,nan,0.00,1,1,1,0.0000,0.945,0,0.215,4,0.627,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568368.345,-1.281,-2.284,2.171,0.9990,0.440,0.284,0.821,0.2725,9.942,-0.142,-0.912,1.000,-0.821,-1.473,-0.0876,0.0016,-0.016,-0.016,-1.374,0.836,1.938,-2.000,0.0083,-0.512,nan,0.00,1,1,1,0.0000,0.943,0,0.214,4,0.665,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568368.375,-1.283,-2.284,2.170,0.9990,0.189,0.284,0.821,0.2727,9.942,-0.142,-0.912,1.000,-0.821,-1.472,-0.0876,0.0019,-0.016,-0.016,-1.373,0.837,1.938,-2.000,0.0084,-0.512,nan,0.00,1,1,1,0.0000,0.943,0,0.214,4,0.665,0,0,yolo,105.2,yolo,0,0,0,0.000,0,-1,0
1785568368.406,-1.283,-2.284,2.170,0.9990,1.689,0.284,1.132,0.2560,10.212,-0.202,-0.777,1.000,-1.132,-5.779,0.4164,-1.1034,-0.016,0.103,-1.373,0.837,2.086,-2.000,0.0084,-0.364,nan,0.00,1,1,1,0.0000,0.816,0,0.208,3,0.682,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785568368.437,-1.283,-2.238,2.059,0.9990,0.638,0.238,1.132,0.2727,10.212,-0.202,-0.777,1.000,-1.132,-1.921,-0.1324,0.0561,-0.030,-0.030,-1.317,0.856,2.077,-2.000,0.0085,-0.373,nan,0.00,1,1,1,0.0000,0.816,0,0.208,3,0.682,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785568368.469,-1.320,-2.197,1.949,0.9990,0.448,0.197,1.132,0.2728,10.212,-0.202,-0.777,1.000,-1.132,-1.768,-0.1438,0.1023,-0.041,-0.041,-1.271,0.873,2.070,-2.000,0.0085,-0.380,nan,0.00,1,1,1,0.0000,0.942,0,0.214,4,0.707,0,0,yolo,98.1,yolo,0,0,0,0.000,0,-1,0
1785568368.496,-1.321,-2.197,1.947,0.9990,1.948,0.197,1.579,0.2561,10.182,-0.281,-0.581,1.000,-1.579,-11.707,1.1905,-2.0000,-0.041,0.214,-1.271,0.874,2.200,-2.000,0.0085,-0.184,nan,0.00,1,1,1,0.0000,0.942,0,0.214,4,0.707,0,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.531,-1.594,-2.173,1.747,0.9989,0.643,0.173,1.579,0.2728,10.182,-0.281,-0.581,1.000,-1.579,-2.237,-0.2619,0.0324,-0.048,-0.048,-1.238,0.890,2.200,-2.000,0.0085,-0.187,nan,0.00,1,1,1,0.0000,0.822,0,0.212,3,0.749,0,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.563,-1.594,-2.173,1.747,0.9989,0.643,0.173,1.579,0.2729,10.182,-0.281,-0.581,1.000,-1.579,-2.237,-0.2619,0.0324,-0.048,-0.048,-1.238,0.890,2.200,-2.000,0.0085,-0.187,nan,0.00,1,1,1,0.0000,0.822,0,0.212,3,0.749,0,0,yolo,99.5,yolo,0,0,0,0.000,0,-1,0
1785568368.594,-1.640,-2.156,1.589,0.9989,2.143,0.156,1.721,0.2562,9.528,-0.286,-0.277,1.000,-1.721,-6.019,0.1181,-1.3816,-0.057,0.125,-1.228,0.903,2.200,-2.000,0.0085,0.090,nan,0.00,1,1,1,0.0000,0.821,0,0.212,3,0.780,0,0,yolo,102.7,yolo,0,0,0,0.000,0,-1,0
1785568368.625,-1.862,-2.143,1.436,0.9988,0.927,0.143,1.721,0.2711,9.528,-0.286,-0.277,1.000,-1.721,-2.789,-0.1884,0.0189,-0.063,-0.063,-1.209,0.915,2.200,-2.000,0.0085,0.089,nan,0.00,1,1,1,0.0000,0.821,0,0.212,3,0.780,0,0,yolo,102.7,yolo,0,0,0,0.000,0,-1,0
1785568368.656,-1.862,-2.143,1.436,0.9988,0.927,0.143,1.721,0.2710,9.528,-0.286,-0.277,1.000,-1.721,-2.789,-0.1884,0.0189,-0.063,-0.063,-1.209,0.915,2.200,-2.000,0.0085,0.089,nan,0.00,1,1,1,0.0000,0.523,0,0.148,2,0.786,0,0,yolo,102.7,yolo,0,0,0,0.000,0,-1,0
1785568368.688,-1.944,-2.130,1.250,0.9987,2.427,0.130,1.802,0.2544,9.429,-0.297,-0.176,1.000,-1.802,-7.420,0.3984,-2.0000,-0.075,0.102,-1.186,0.928,2.200,-2.000,0.0085,0.184,nan,0.00,1,1,1,0.0000,0.523,0,0.148,2,0.786,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568368.723,-2.270,-2.120,1.044,0.9985,0.927,0.120,1.802,0.2692,9.429,-0.297,-0.176,1.000,-1.802,-2.778,-0.1879,0.0408,-0.086,-0.086,-1.145,0.943,2.200,-2.000,0.0085,0.184,nan,0.00,1,1,1,0.0000,0.673,0,0.186,2,0.758,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568368.749,-2.270,-2.120,1.044,0.9985,0.507,0.120,1.802,0.2692,9.429,-0.297,-0.176,1.000,-1.802,-2.778,-0.1879,0.0408,-0.086,-0.086,-1.145,0.943,2.200,-2.000,0.0085,0.184,nan,0.00,1,1,1,0.0000,0.273,0,0.079,1,0.692,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568368.781,-2.292,-2.112,0.856,0.9985,0.261,0.112,1.802,0.2703,9.429,-0.297,-0.176,1.000,-1.802,-2.554,-0.2038,0.0656,-0.102,-0.102,-1.120,0.956,2.200,-2.000,0.0084,0.183,nan,0.00,1,1,1,0.0000,0.273,0,0.079,1,0.692,0,0,yolo,97.8,yolo,0,0,0,0.000,0,-1,0
1785568368.818,-2.322,-2.105,0.673,0.9985,1.761,0.105,1.788,0.2536,8.844,-0.276,-0.022,1.000,-1.788,-4.426,-0.0154,-0.9845,-0.118,0.003,-1.096,0.969,2.135,-2.000,0.0084,0.315,nan,0.00,1,1,1,0.0000,0.400,0,0.125,1,0.687,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568368.858,-2.527,-2.100,0.497,0.9984,0.261,0.100,1.788,0.2646,8.844,-0.276,-0.022,1.000,-1.788,-2.530,-0.1341,0.0261,-0.131,-0.131,-1.070,0.981,2.135,-2.000,0.0084,0.315,nan,0.00,1,1,1,0.0000,0.437,0,0.172,0,0.708,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568368.895,-2.527,-2.100,0.497,0.9984,0.003,0.100,1.788,0.2645,8.844,-0.276,-0.022,1.000,-1.788,-2.530,-0.1341,0.0261,-0.131,-0.131,-1.070,0.981,2.135,-2.000,0.0084,0.315,nan,0.00,1,1,1,0.0000,0.434,0,0.167,0,0.712,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785568368.921,-2.541,-2.096,0.341,0.9983,-0.146,0.096,1.585,0.2479,8.826,-0.244,0.090,1.000,-1.585,-2.396,-0.3129,-1.0860,-0.146,-0.000,-1.045,0.992,2.027,-2.000,0.0083,0.423,nan,0.00,1,1,1,0.0000,0.434,0,0.167,0,0.712,0,0,yolo,109.7,yolo,0,0,0,0.000,0,-1,0
1785568368.951,-2.522,-2.093,0.198,0.9984,-0.932,0.093,1.585,0.2613,8.826,-0.244,0.090,1.000,-1.585,-1.590,-0.1609,0.0287,-0.161,-0.161,-1.016,1.003,2.027,-2.000,0.0083,0.423,nan,0.00,1,1,1,0.0000,0.405,0,0.131,1,0.725,0,0,yolo,109.7,yolo,0,0,0,0.000,0,-1,0
1785568368.983,-2.424,-2.088,0.057,0.9984,-1.085,0.088,1.585,0.2628,8.826,-0.244,0.090,1.000,-1.585,-1.339,-0.1779,0.0620,-0.178,-0.178,-0.983,1.014,2.028,-2.000,0.0082,0.422,nan,0.00,1,1,1,0.0000,0.405,0,0.131,1,0.725,0,0,yolo,109.7,yolo,0,0,0,0.000,0,-1,0
1785568369.014,-2.424,-2.088,0.057,0.9984,-0.149,0.088,1.458,0.2461,9.072,-0.231,0.232,1.000,-1.458,-2.275,-0.1517,-1.1308,-0.178,-0.064,-0.983,1.014,1.878,-2.000,0.0082,0.572,nan,0.00,1,1,1,0.0000,0.304,0,0.131,0,0.726,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568369.044,-2.315,-2.085,-0.088,0.9985,-1.157,0.085,1.458,0.2570,9.072,-0.231,0.232,1.000,-1.458,-1.157,-0.1297,0.0360,-0.194,-0.194,-0.947,1.025,1.879,-2.000,0.0081,0.571,nan,0.00,1,1,1,0.0000,0.303,0,0.130,0,0.739,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568369.076,-2.188,-2.081,-0.236,0.9986,-1.269,0.081,1.458,0.2584,9.072,-0.231,0.232,1.000,-1.458,-0.919,-0.1461,0.0689,-0.211,-0.211,-0.914,1.037,1.880,-2.000,0.0081,0.570,nan,0.00,1,1,1,0.0000,0.303,0,0.130,0,0.739,0,0,yolo,99.0,yolo,0,0,0,0.000,0,-1,0
1785568369.107,-2.188,-2.081,-0.236,0.9986,-2.769,0.081,0.945,0.2417,8.733,-0.144,0.353,1.000,-0.945,5.587,-1.1715,-1.5740,-0.211,-0.213,-0.914,1.037,1.775,-2.000,0.0080,0.675,nan,0.00,1,1,1,0.0000,0.307,0,0.137,0,0.747,0,0,yolo,100.6,yolo,0,0,0,0.000,0,-1,0
1785568369.148,-2.044,-2.076,-0.382,0.9987,-1.974,0.076,0.945,0.2536,8.733,-0.144,0.353,1.000,-0.945,-0.069,-0.0136,0.0354,-0.226,-0.226,-0.879,1.049,1.776,-2.000,0.0079,0.674,nan,0.00,1,1,1,0.0000,0.411,0,0.139,1,0.741,0,0,yolo,100.6,yolo,0,0,0,0.000,0,-1,0
1785568369.191,-1.804,-2.071,-0.483,0.9989,-3.474,0.071,0.558,0.2370,8.587,-0.084,0.465,1.000,-0.558,3.935,-0.5801,-1.0334,-0.243,-0.243,-0.848,1.062,1.672,-2.000,0.0078,0.778,nan,0.00,1,1,1,0.0000,0.417,0,0.146,1,0.749,0,0,yolo,93.4,yolo,0,0,0,0.000,0,-1,0
1785568369.238,-1.441,-2.064,-0.531,0.9990,-2.690,0.064,0.558,0.2507,8.587,-0.084,0.465,1.000,-0.558,1.249,-0.0143,0.0440,-0.257,-0.257,-0.804,1.072,1.674,-2.000,0.0078,0.776,nan,0.00,1,1,1,0.0000,0.422,0,0.153,1,0.805,0,0,yolo,93.4,yolo,0,0,0,0.000,0,-1,0
