t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785736225.075,0.000,-17.800,0.000,0.9521,0,0.001,15.800,-0.000,0.2836,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.149,-0.005,-17.779,-0.003,0.9522,0,-0.003,15.779,0.000,0.2836,nan,nan,nan,0.000,0.000,-0.002,0.0000,0.0019,0.000,0.000,0.002,0.007,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.198,0.000,-13.999,-0.002,0.9703,0,0.003,14.279,0.000,0.2778,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0107,0.000,0.000,-0.011,0.030,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.243,0.000,-12.899,-0.002,0.9748,0,0.002,12.779,0.000,0.2761,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0184,0.000,0.000,-0.018,0.056,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.302,0.000,-10.607,-0.002,0.9829,0,0.002,11.279,0.000,0.2725,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0474,0.000,0.000,-0.047,0.158,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.350,0.000,-8.888,-0.002,0.9880,0,0.003,9.779,0.000,0.2698,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0759,0.000,0.000,-0.076,0.249,1.000,-1.885,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.398,0.000,-7.902,-0.002,0.9905,0,0.003,8.279,0.000,0.2685,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0896,0.000,0.000,-0.090,0.300,1.000,-1.801,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.449,0.000,-6.778,-0.002,0.9930,0,0.002,6.779,0.000,0.2674,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0997,0.000,0.000,-0.100,0.363,1.000,-1.546,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.521,0.000,-5.189,-0.002,0.9959,0,0.002,5.279,0.000,0.2666,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1001,0.000,0.000,-0.100,0.451,1.000,-0.988,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.584,-0.000,-4.367,-0.002,0.9971,0,0.002,3.779,0.000,0.2663,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0990,0.000,0.000,-0.099,0.494,1.000,-1.133,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.651,-0.000,-3.835,-0.002,0.9978,0,0.002,2.476,0.000,0.2661,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.0999,0.000,0.000,-0.100,0.525,1.000,-1.359,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.713,-0.000,-3.302,-0.002,0.9983,0,0.002,1.832,0.000,0.2659,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1017,0.000,0.000,-0.102,0.558,1.000,-1.470,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.790,-0.001,-2.747,-0.002,0.9989,0,0.001,1.356,0.000,0.2655,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1060,0.000,0.000,-0.106,0.601,1.000,-1.391,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.820,-0.001,-2.597,-0.002,0.9990,0,0.001,0.925,0.000,0.2654,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1076,0.000,0.000,-0.108,0.616,1.000,-1.672,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.882,-0.001,-2.457,-0.002,0.9991,0,0.001,0.654,0.000,0.2653,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1095,0.000,0.000,-0.110,0.635,1.000,-1.803,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736225.944,-0.001,-2.337,-0.002,0.9992,0,0.001,0.462,0.000,0.2652,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1111,0.000,0.000,-0.111,0.655,1.000,-1.875,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736226.037,-0.001,-2.219,-0.002,0.9992,0,0.001,0.333,0.000,0.2651,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1125,0.000,0.000,-0.112,0.676,1.000,-1.886,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736226.100,-0.001,-2.124,-0.002,0.9993,0,0.000,0.236,0.000,0.2650,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1141,0.000,0.000,-0.114,0.697,1.000,-1.889,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
