t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785657904.470,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,0.423,0.2740,5.819,0.028,-1.550,0.970,0.277,0.673,-0.0000,-0.0000,-0.000,-0.000,0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,0.21,1,1,1,1,1,0.0073,1.000,1,0.526,8,-0.008,0,0,yolo,110.8,yolo,0,0,0,0.000,0,-1,0
1785657904.503,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,0.477,0.2739,5.819,0.028,-1.550,0.970,0.277,0.673,0.0000,0.0000,-0.000,-0.000,0.000,-0.000,2.146,-2.000,0.0059,0.304,nan,0.16,1,1,1,0,1,0.0055,1.000,1,0.524,8,-0.004,0,0,yolo,110.8,yolo,0,0,0,0.000,0,-1,0
1785657904.530,-0.003,-17.530,-0.001,0.9536,0,-0.265,15.530,0.504,0.2906,5.820,0.025,-1.550,0.970,0.245,0.262,0.0492,0.4252,-0.001,0.006,-0.017,0.018,2.175,-2.000,0.0059,0.275,nan,0.16,1,1,1,1,1,0.0055,1.000,1,0.524,8,-0.004,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785657904.569,-0.008,-15.387,-0.001,0.9642,0,-0.652,14.030,0.544,0.2768,5.820,0.025,-1.550,0.970,0.245,0.644,-0.0075,-0.0340,-0.001,-0.001,-0.051,0.041,2.200,-2.000,0.0059,0.050,nan,0.12,1,1,1,0,1,0.0041,1.000,1,0.524,8,-0.004,3,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785657904.595,-0.008,-15.387,-0.001,0.9642,0,-0.652,13.387,0.566,0.2768,5.820,0.025,-1.550,0.970,0.245,0.644,-0.0075,-0.0340,-0.001,-0.001,-0.051,0.041,2.200,-2.000,0.0059,0.050,nan,0.10,1,1,1,0,1,0.0034,1.000,1,0.521,8,0.007,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785657904.626,0.115,-13.781,-0.090,0.9712,0,-0.506,11.887,0.582,0.2787,5.820,0.025,-1.550,0.970,0.245,0.620,-0.0062,-0.0617,0.000,0.000,-0.079,0.081,2.200,-2.000,0.0059,-0.119,nan,0.08,1,1,1,0,1,0.0028,1.000,1,0.521,8,0.007,0,0,yolo,122.6,yolo,0,0,0,0.000,0,-1,0
1785657904.667,0.179,-12.466,-0.142,0.9764,0,-0.173,10.466,0.328,0.2954,5.821,0.023,-1.550,0.970,0.224,0.352,0.0160,1.0367,0.002,0.008,-0.110,0.135,2.193,-2.000,0.0059,-0.257,nan,0.35,1,1,1,1,1,0.0123,1.000,1,0.520,8,0.014,0,0,yolo,123.4,yolo,0,0,0,0.000,0,-1,0
1785657904.705,0.229,-11.232,-0.182,0.9808,0,-0.273,9.232,0.446,0.2856,5.821,0.023,-1.550,0.970,0.224,0.502,-0.0038,-0.0320,0.004,0.004,-0.142,0.197,2.064,-2.000,0.0060,-0.386,nan,0.23,1,1,1,0,1,0.0082,1.000,1,0.517,8,0.069,0,0,yolo,123.4,yolo,0,0,0,0.000,0,-1,0
1785657904.744,0.271,-10.167,-0.213,0.9843,0,-0.188,8.167,0.560,0.2864,5.821,0.023,-1.550,0.970,0.224,0.459,-0.0015,-0.0684,0.006,0.006,-0.179,0.269,1.952,-2.000,0.0060,-0.498,nan,0.12,1,1,1,0,1,0.0042,1.000,1,0.444,7,0.123,0,0,yolo,123.4,yolo,0,0,0,0.000,0,-1,0
1785657904.783,0.303,-9.241,-0.263,0.9870,0,-1.219,7.241,0.461,0.3031,5.824,0.041,-1.544,0.971,0.404,1.522,-0.1373,0.6785,0.009,0.009,-0.221,0.334,1.862,-2.000,0.0061,-0.588,nan,0.03,1,1,1,1,1,0.0009,1.000,1,0.444,7,0.147,0,0,yolo,130.6,yolo,0,0,0,0.000,0,-1,0
1785657904.815,0.470,-8.317,-0.309,0.9895,0,-0.313,6.317,0.461,0.2911,5.824,0.041,-1.544,0.971,0.404,0.783,0.0038,-0.0596,0.012,0.012,-0.280,0.401,1.765,-2.000,0.0062,-0.685,nan,0.03,1,1,1,0,1,0.0009,1.000,1,0.444,7,0.147,0,0,yolo,130.6,yolo,0,0,0,0.000,0,-1,0
1785657904.855,0.470,-8.317,-0.309,0.9895,0,-0.313,6.317,0.107,0.2912,5.824,0.041,-1.544,0.971,0.404,0.783,0.0038,-0.0596,0.012,0.012,-0.280,0.401,1.765,-2.000,0.0062,-0.685,nan,0.38,1,1,1,0,1,0.0133,1.000,1,0.442,7,0.186,0,0,yolo,130.6,yolo,0,0,0,0.000,0,-1,0
1785657904.893,0.497,-7.479,-0.348,0.9915,0,-0.513,5.479,0.256,0.2745,5.873,0.043,-1.332,0.979,0.418,1.011,-0.0225,-1.9340,0.017,0.009,-0.349,0.462,1.894,-2.000,0.0063,-0.556,nan,-0.03,1,1,1,1,1,-0.0012,1.000,1,0.435,7,0.220,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785657904.933,0.567,-6.796,-0.370,0.9929,0,-0.079,4.796,-0.520,0.2890,5.873,0.043,-1.332,0.979,0.418,0.646,0.0132,-0.0484,0.022,0.022,-0.397,0.515,1.823,-2.000,0.0063,-0.627,nan,0.74,1,1,1,0,1,0.0259,1.000,1,0.370,6,0.265,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785657904.974,0.565,-6.176,-0.306,0.9941,0,0.004,4.176,-1.078,0.2885,5.873,0.043,-1.332,0.979,0.418,0.560,0.0177,-0.0977,0.026,0.026,-0.447,0.565,1.758,-2.000,0.0064,-0.692,nan,1.30,1,1,1,0,1,0.0454,1.000,1,0.372,6,0.269,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
