t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785653992.976,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,0.570,0.2740,5.823,0.028,-1.550,0.970,0.277,0.673,-0.0000,-0.0000,-0.000,-0.000,-0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,0.05,1,1,1,1,1,0.0017,1.000,1,0.522,8,0.015,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785653993.015,-0.005,-17.622,-0.001,0.9531,0,-0.691,15.622,0.581,0.2738,5.823,0.028,-1.550,0.970,0.277,0.686,-0.0007,-0.0103,-0.001,-0.001,-0.010,0.018,2.165,-2.000,0.0059,0.285,nan,0.04,1,1,1,0,1,0.0013,1.000,1,0.522,8,0.015,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785653993.046,-0.005,-17.622,-0.001,0.9531,0,-0.691,15.622,1.180,0.2737,5.823,0.028,-1.550,0.970,0.277,0.686,-0.0007,-0.0103,-0.001,-0.001,-0.010,0.018,2.165,-2.000,0.0059,0.285,nan,-0.56,1,1,1,0,1,-0.0196,1.000,1,0.522,8,0.011,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785653993.078,-0.003,-15.160,-0.002,0.9652,0,-0.983,14.122,1.147,0.2904,5.823,0.031,-1.551,0.971,0.309,0.980,-0.0328,2.0000,-0.001,-0.005,-0.028,0.043,2.200,-2.000,0.0059,0.026,nan,-0.56,1,1,1,1,1,-0.0196,1.000,1,0.522,8,0.011,0,0,yolo,120.0,yolo,0,0,0,0.000,0,-1,0
1785653993.113,0.223,-13.395,-0.138,0.9728,0,-0.481,12.622,1.596,0.2816,5.823,0.031,-1.551,0.971,0.309,0.704,0.0061,-0.0180,0.001,0.001,-0.046,0.073,2.200,-2.000,0.0059,-0.159,nan,-1.01,1,1,1,0,1,-0.0353,1.000,1,0.522,8,0.011,3,0,yolo,120.0,yolo,0,0,0,0.000,0,-1,0
1785653993.139,0.223,-13.395,-0.138,0.9728,0,-0.481,11.395,1.428,0.2816,5.823,0.031,-1.551,0.971,0.309,0.704,0.0061,-0.0180,0.001,0.001,-0.046,0.073,2.200,-2.000,0.0059,-0.159,nan,-0.84,1,1,1,0,1,-0.0295,1.000,1,0.520,8,0.116,0,0,yolo,120.0,yolo,0,0,0,0.000,0,-1,0
1785653993.170,0.357,-11.857,-0.315,0.9786,0,-0.286,9.895,1.302,0.2838,5.823,0.031,-1.551,0.971,0.309,0.643,0.0093,-0.0406,0.004,0.004,-0.069,0.108,2.129,-2.000,0.0060,-0.321,nan,-0.72,1,1,1,0,1,-0.0251,1.000,1,0.520,8,0.116,0,0,yolo,120.0,yolo,0,0,0,0.000,0,-1,0
1785653993.202,0.424,-10.655,-0.436,0.9827,0,0.038,8.655,0.700,0.3005,5.823,0.027,-1.550,0.970,0.266,0.386,0.0332,0.9463,0.008,0.007,-0.103,0.178,2.003,-2.000,0.0060,-0.447,nan,-0.07,1,1,1,1,1,-0.0025,1.000,1,0.518,8,0.123,0,0,yolo,119.6,yolo,0,0,0,0.000,0,-1,0
1785653993.233,0.424,-10.655,-0.436,0.9827,0,-0.092,8.655,0.215,0.2885,5.823,0.027,-1.550,0.970,0.266,0.515,0.0017,0.0000,0.008,0.008,-0.103,0.178,2.003,-2.000,0.0061,-0.447,nan,0.41,1,1,1,0,1,0.0145,1.000,1,0.518,8,0.123,0,0,yolo,119.6,yolo,0,0,0,0.000,0,-1,0
1785653993.270,0.436,-9.648,-0.492,0.9858,0,-0.009,7.648,0.287,0.2890,5.823,0.027,-1.550,0.970,0.266,0.445,0.0053,-0.0404,0.012,0.012,-0.144,0.243,1.898,-2.000,0.0061,-0.552,nan,0.34,1,1,1,0,1,0.0119,1.000,1,0.445,7,0.130,0,0,yolo,119.6,yolo,0,0,0,0.000,0,-1,0
1785653993.310,0.458,-8.588,-0.499,0.9888,0,-1.509,6.588,-0.925,0.3056,6.422,0.071,-1.563,1.000,0.637,4.300,-0.4168,0.3311,0.016,-0.047,-0.194,0.306,1.864,-2.000,0.0062,-0.586,nan,0.29,1,1,1,1,1,0.0101,1.000,1,0.445,7,0.130,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785653993.341,0.532,-7.563,-0.482,0.9913,0,-0.462,5.563,-1.045,0.2911,6.422,0.071,-1.563,1.000,0.637,0.994,0.0665,-0.0619,0.020,0.020,-0.256,0.366,1.747,-2.000,0.0062,-0.703,nan,0.41,1,1,1,0,1,0.0142,1.000,1,0.445,7,0.203,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785653993.372,0.551,-6.846,-0.347,0.9928,0,-0.373,4.846,-1.045,0.2898,6.422,0.071,-1.563,1.000,0.637,0.924,0.0703,-0.1370,0.024,0.024,-0.331,0.419,1.665,-2.000,0.0063,-0.785,nan,0.41,1,1,1,0,1,0.0142,1.000,1,0.445,7,0.203,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785653993.410,0.551,-6.846,-0.347,0.9928,0,-0.373,4.846,-0.966,0.2899,6.422,0.071,-1.563,1.000,0.637,0.924,0.0703,-0.1370,0.024,0.024,-0.331,0.419,1.665,-2.000,0.0064,-0.785,nan,0.33,1,1,1,0,1,0.0115,1.000,1,0.373,6,0.244,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785653993.449,0.586,-6.256,-0.244,0.9940,0,1.127,4.256,-0.452,0.2732,6.735,0.029,-1.421,1.000,0.250,-0.936,0.3412,-0.8013,0.028,-0.011,-0.397,0.466,1.772,-2.000,0.0065,-0.678,nan,0.20,1,1,1,1,1,0.0071,1.000,1,0.373,6,0.244,0,0,yolo,112.7,yolo,0,0,0,0.000,0,-1,0
1785653993.480,0.453,-5.757,-0.191,0.9949,0,0.447,3.757,-0.876,0.2899,6.735,0.029,-1.421,1.000,0.250,0.006,0.0430,-0.0460,0.032,0.032,-0.443,0.509,1.712,-2.000,0.0065,-0.738,nan,0.63,1,1,1,0,1,0.0219,1.000,1,0.375,6,0.262,0,0,yolo,112.7,yolo,0,0,0,0.000,0,-1,0
1785653993.512,0.416,-5.315,-0.123,0.9957,0,0.462,3.315,-1.194,0.2917,6.735,0.029,-1.421,1.000,0.250,-0.046,0.0460,-0.0878,0.035,0.035,-0.485,0.547,1.659,-2.000,0.0066,-0.791,nan,0.94,1,1,1,0,1,0.0329,1.000,1,0.375,6,0.262,0,0,yolo,112.7,yolo,0,0,0,0.000,0,-1,0
1785653993.542,0.416,-5.315,-0.123,0.9957,0,-1.038,3.315,-1.083,0.2750,6.462,0.053,-1.109,1.000,0.474,2.432,-0.1893,-2.0000,0.035,-0.023,-0.485,0.547,1.944,-2.000,0.0067,-0.506,nan,0.61,1,1,1,1,1,0.0213,1.000,1,0.361,6,0.275,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.572,0.508,-4.890,0.008,0.9963,0,0.104,2.890,-0.832,0.2871,6.462,0.053,-1.109,1.000,0.474,0.403,0.0591,-0.0298,0.037,0.037,-0.514,0.586,1.896,-2.000,0.0067,-0.554,nan,0.36,1,1,1,0,1,0.0125,1.000,1,0.361,6,0.275,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.610,0.473,-4.512,0.102,0.9969,0,0.128,2.512,-0.716,0.2870,6.462,0.053,-1.109,1.000,0.474,0.345,0.0623,-0.0578,0.040,0.040,-0.542,0.622,1.853,-2.000,0.0068,-0.597,nan,0.24,1,1,1,0,1,0.0084,1.000,1,0.358,6,0.287,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.649,0.458,-4.213,0.165,0.9973,0,-0.711,2.213,-0.609,0.3037,7.807,0.062,-1.327,1.000,0.455,1.169,0.0391,2.0000,0.043,-0.021,-0.569,0.653,1.701,-2.000,0.0069,-0.749,nan,0.15,1,1,1,1,1,0.0054,1.000,1,0.358,6,0.287,0,0,yolo,116.7,yolo,0,0,0,0.000,0,-1,0
1785653993.680,0.458,-4.213,0.165,0.9973,0,0.104,2.213,-0.691,0.2942,7.807,0.062,-1.327,1.000,0.455,0.354,0.0631,0.0000,0.043,0.043,-0.569,0.653,1.701,-2.000,0.0069,-0.749,nan,0.24,1,1,1,0,1,0.0082,1.000,1,0.302,5,0.485,0,0,yolo,116.7,yolo,0,0,0,0.000,0,-1,0
1785653993.732,0.546,-3.936,0.229,0.9976,0,0.233,1.936,-0.752,0.2931,7.807,0.062,-1.327,1.000,0.455,0.312,0.0657,-0.0500,0.045,0.045,-0.619,0.683,1.663,-2.000,0.0070,-0.787,nan,0.30,1,1,1,0,1,0.0103,1.000,1,0.302,5,0.485,2,0,yolo,116.7,yolo,0,0,0,0.000,0,-1,0
1785653993.756,0.515,-3.651,0.302,0.9979,0,0.262,1.651,-0.956,0.2917,7.807,0.062,-1.327,1.000,0.455,0.252,0.0695,-0.1068,0.049,0.049,-0.676,0.711,1.623,-2.000,0.0071,-0.827,nan,0.50,1,1,1,0,1,0.0175,1.000,1,0.294,5,0.502,0,0,yolo,116.7,yolo,0,0,0,0.000,0,-1,0
1785653993.787,0.481,-3.446,0.403,0.9982,0,-0.217,1.446,-1.059,0.3084,8.691,0.061,-1.417,1.000,0.404,0.698,0.0583,0.4861,0.052,0.002,-0.741,0.737,1.559,-2.000,0.0072,-0.891,nan,0.65,1,1,1,1,1,0.0229,1.000,1,0.294,5,0.502,0,0,yolo,111.3,yolo,0,0,0,0.000,0,-1,0
1785653993.818,0.481,-3.446,0.403,0.9982,0,0.235,1.446,-1.820,0.2986,8.691,0.061,-1.417,1.000,0.404,0.246,0.0500,0.0000,0.052,0.052,-0.741,0.737,1.559,-2.000,0.0073,-0.891,nan,1.42,1,1,1,0,1,0.0494,1.000,1,0.289,5,0.533,0,0,yolo,111.3,yolo,0,0,0,0.000,0,-1,0
1785653993.849,0.444,-3.255,0.602,0.9984,0,0.221,1.255,-2.390,0.2962,8.691,0.061,-1.417,1.000,0.404,0.223,0.0514,-0.0733,0.053,0.053,-0.815,0.763,1.529,-2.000,0.0074,-0.921,nan,1.99,1,1,1,0,1,0.0693,1.000,1,0.289,5,0.533,0,0,yolo,111.3,yolo,0,0,0,0.000,0,-1,0
1785653993.886,0.410,-3.110,0.837,0.9985,0,0.838,1.110,-2.935,0.2814,9.221,0.043,-1.374,1.000,0.270,-0.428,0.1613,-0.3702,0.054,0.032,-0.884,0.784,1.579,-2.000,0.0075,-0.871,nan,2.66,1,1,1,1,1,0.0930,1.000,1,0.289,5,0.543,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.926,0.410,-3.110,0.837,0.9985,0,0.344,1.110,-3.444,0.2980,9.221,0.043,-1.374,1.000,0.270,0.066,0.0218,0.0000,0.054,0.054,-0.884,0.784,1.579,-2.000,0.0075,-0.871,nan,3.17,1,1,1,0,1,0.1108,1.000,1,0.289,5,0.543,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.957,0.294,-2.973,1.139,0.9986,0,0.223,0.973,-1.955,0.2962,9.221,0.043,-1.374,1.000,0.270,0.071,0.0214,-0.0583,0.053,0.053,-0.942,0.806,1.556,-2.000,0.0076,-0.894,nan,1.69,1,1,1,0,1,0.0588,1.000,1,0.278,5,0.574,0,0,yolo,110.1,yolo,0,0,0,0.000,0,-1,0
1785653993.988,0.271,-2.851,1.349,0.9988,0,1.157,0.851,-0.739,0.2796,9.606,0.028,-1.261,1.000,0.170,-0.887,0.1685,-1.1230,0.053,0.052,-0.999,0.827,1.669,-2.000,0.0077,-0.781,nan,0.57,1,1,1,1,1,0.0199,1.000,1,0.278,5,0.574,0,0,yolo,116.2,yolo,0,0,0,0.000,0,-1,0
