t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785734010.258,0.000,-17.800,0.000,0.9521,0,2.299,15.800,-0.435,0.2637,7.937,-0.127,-1.889,1.000,-0.919,-2.299,-0.0000,-0.0000,0.000,0.000,-0.000,-0.000,1.823,-2.000,0.0059,0.627,nan,1.35,1,1,1,1,1,0.0473,1.000,1,0.523,8,0.005,0,0,yolo,149.0,yolo,0,0,0,0.000,0,-1,0
1785734010.305,-0.011,-17.771,-0.002,0.9523,0,2.286,15.771,-0.339,0.2640,7.937,-0.127,-1.889,1.000,-0.919,-2.297,-0.0001,0.0044,-0.000,-0.000,0.004,0.017,1.827,-2.000,0.0059,0.623,nan,1.26,1,1,1,0,1,0.0439,1.000,1,0.523,8,0.005,0,0,yolo,149.0,yolo,0,0,0,0.000,0,-1,0
1785734010.347,-0.004,-16.302,-0.001,0.9598,0,1.235,14.302,-0.384,0.2806,7.582,-0.107,-1.897,1.000,-0.809,-1.239,-0.1088,2.0000,0.000,-0.021,-0.009,0.035,2.143,-2.000,0.0058,0.307,nan,1.19,1,1,1,1,1,0.0417,1.000,1,0.527,8,-0.003,0,0,yolo,164.3,yolo,0,0,0,0.000,0,-1,0
1785734010.378,-0.138,-14.079,0.012,0.9700,0,1.919,12.802,-0.384,0.2774,7.582,-0.107,-1.897,1.000,-0.809,-2.058,0.0168,-0.0133,-0.004,-0.004,-0.022,0.059,2.200,-2.000,0.0058,0.004,nan,1.19,1,1,1,0,1,0.0417,1.000,1,0.527,8,-0.003,0,0,yolo,164.3,yolo,0,0,0,0.000,0,-1,0
1785734010.410,-0.142,-14.054,0.012,0.9701,0,1.915,12.054,-0.336,0.2775,7.582,-0.107,-1.897,1.000,-0.809,-2.057,0.0167,-0.0135,-0.004,-0.004,-0.022,0.060,2.200,-2.000,0.0058,0.001,nan,1.15,1,1,1,0,1,0.0400,1.000,1,0.527,8,-0.003,0,0,yolo,164.3,yolo,0,0,0,0.000,0,-1,0
1785734010.449,-0.404,-12.721,0.054,0.9754,0,1.544,10.721,-0.308,0.2809,7.582,-0.107,-1.897,1.000,-0.809,-1.949,0.0101,-0.0277,-0.011,-0.011,-0.037,0.111,2.200,-2.000,0.0059,-0.180,nan,1.12,1,1,1,0,1,0.0390,1.000,1,0.526,8,-0.005,0,0,yolo,164.3,yolo,0,0,0,0.000,0,-1,0
1785734010.488,-0.598,-11.430,0.065,0.9801,0,0.044,9.430,-0.633,0.2976,7.000,-0.059,-1.774,1.000,-0.484,3.316,-0.5958,2.0000,-0.019,-0.126,-0.059,0.173,2.099,-2.000,0.0059,-0.351,nan,1.12,1,1,1,1,1,0.0390,1.000,1,0.526,8,-0.005,0,0,yolo,146.8,yolo,0,0,0,0.000,0,-1,0
1785734010.518,-0.795,-10.102,0.071,0.9844,0,0.541,8.102,-0.613,0.2891,7.000,-0.059,-1.774,1.000,-0.484,-1.336,0.0968,-0.0190,-0.029,-0.029,-0.078,0.241,1.932,-2.000,0.0059,-0.518,nan,1.10,1,1,1,0,1,0.0383,1.000,1,0.526,8,-0.005,0,0,yolo,146.8,yolo,0,0,0,0.000,0,-1,0
1785734010.550,-0.795,-10.102,0.071,0.9844,0,0.541,8.102,-0.502,0.2892,7.000,-0.059,-1.774,1.000,-0.484,-1.336,0.0968,-0.0190,-0.029,-0.029,-0.078,0.241,1.932,-2.000,0.0060,-0.518,nan,0.99,1,1,1,0,1,0.0344,1.000,1,0.447,7,0.107,0,0,yolo,146.8,yolo,0,0,0,0.000,0,-1,0
1785734010.580,-0.886,-9.236,0.120,0.9869,0,0.338,7.236,-0.502,0.2902,7.000,-0.059,-1.774,1.000,-0.484,-1.223,0.0903,-0.0544,-0.036,-0.036,-0.114,0.299,1.823,-2.000,0.0061,-0.627,nan,0.99,1,1,1,0,1,0.0344,1.000,1,0.447,7,0.107,0,0,yolo,146.8,yolo,0,0,0,0.000,0,-1,0
1785734010.612,-0.949,-8.388,0.154,0.9892,0,-1.162,6.388,-0.620,0.3069,6.593,-0.033,-1.696,1.000,-0.284,1.827,-0.1733,0.6638,-0.043,-0.128,-0.161,0.357,1.735,-2.000,0.0061,-0.715,nan,0.90,1,1,1,1,1,0.0315,1.000,1,0.447,7,0.107,0,0,yolo,146.5,yolo,0,0,0,0.000,0,-1,0
1785734010.652,-0.840,-7.631,0.193,0.9910,0,-0.393,5.631,-0.540,0.2943,6.593,-0.033,-1.696,1.000,-0.284,-0.447,0.0781,-0.0593,-0.050,-0.050,-0.220,0.410,1.645,-2.000,0.0062,-0.805,nan,0.82,1,1,1,0,1,0.0288,1.000,1,0.435,7,0.177,0,0,yolo,146.5,yolo,0,0,0,0.000,0,-1,0
1785734010.689,-0.830,-6.926,0.243,0.9926,0,-0.510,4.926,-0.540,0.2931,6.593,-0.033,-1.696,1.000,-0.284,-0.320,0.0710,-0.1325,-0.057,-0.057,-0.294,0.462,1.562,-2.000,0.0063,-0.888,nan,0.82,1,1,1,0,1,0.0288,1.000,1,0.435,7,0.177,0,0,yolo,146.5,yolo,0,0,0,0.000,0,-1,0
1785734010.721,-0.830,-6.926,0.243,0.9926,0,-0.510,4.926,-0.481,0.2932,6.593,-0.033,-1.696,1.000,-0.284,-0.320,0.0710,-0.1325,-0.057,-0.057,-0.294,0.462,1.562,-2.000,0.0064,-0.888,nan,0.76,1,1,1,0,1,0.0267,1.000,1,0.435,7,0.177,0,0,yolo,146.5,yolo,0,0,0,0.000,0,-1,0
1785734010.764,-0.796,-6.349,0.283,0.9938,0,-2.010,4.349,-0.511,0.2766,6.364,-0.017,-1.461,1.000,-0.155,1.625,-0.0855,-0.8411,-0.063,-0.117,-0.364,0.506,1.702,-2.000,0.0065,-0.748,nan,0.67,1,1,1,1,1,0.0232,0.929,1,0.429,6,0.229,0,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734010.807,-0.762,-5.796,0.319,0.9948,0,-1.066,3.796,-0.511,0.2932,6.364,-0.017,-1.461,1.000,-0.155,0.304,0.0483,-0.0680,-0.069,-0.069,-0.432,0.546,1.640,-2.000,0.0065,-0.810,nan,0.67,1,1,1,0,1,0.0232,0.929,1,0.429,6,0.229,3,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734010.845,-0.563,-5.312,0.358,0.9957,0,-0.975,3.312,-0.349,0.2925,6.364,-0.017,-1.461,1.000,-0.155,0.412,0.0425,-0.1182,-0.075,-0.075,-0.483,0.584,1.585,-2.000,0.0066,-0.865,nan,0.50,1,1,1,0,1,0.0176,1.000,1,0.367,6,0.264,0,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734010.876,-0.481,-4.875,0.402,0.9963,0,-0.974,2.875,-0.227,0.2918,6.364,-0.017,-1.461,1.000,-0.155,0.493,0.0381,-0.1653,-0.079,-0.079,-0.530,0.619,1.536,-2.000,0.0067,-0.914,nan,0.38,1,1,1,0,1,0.0134,1.000,1,0.367,6,0.264,0,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734010.917,-0.387,-4.532,0.425,0.9969,0,-0.949,2.532,-0.227,0.2908,6.364,-0.017,-1.461,1.000,-0.155,0.562,0.0344,-0.2113,-0.083,-0.083,-0.576,0.653,1.497,-2.000,0.0068,-0.953,nan,0.38,1,1,1,0,1,0.0134,1.000,1,0.367,6,0.264,4,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734010.980,-0.293,-4.224,0.438,0.9973,0,-0.908,2.224,-0.113,0.2898,6.364,-0.017,-1.461,1.000,-0.155,0.615,0.0315,-0.2574,-0.086,-0.086,-0.622,0.684,1.462,-2.000,0.0069,-0.988,nan,0.27,1,1,1,0,1,0.0094,1.000,1,0.361,6,0.197,1,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734011.026,-0.203,-3.933,0.458,0.9976,0,-0.859,1.933,-0.011,0.2887,6.364,-0.017,-1.461,1.000,-0.155,0.656,0.0293,-0.3010,-0.088,-0.088,-0.665,0.711,1.429,-2.000,0.0069,-1.021,nan,0.17,1,1,1,0,1,0.0058,1.000,1,0.301,5,0.648,1,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734011.049,-0.110,-3.665,0.471,0.9980,0,-0.795,1.665,0.276,0.2868,6.364,-0.017,-1.461,1.000,-0.155,0.685,0.0277,-0.3611,-0.090,-0.090,-0.726,0.739,1.399,-2.000,0.0069,-1.051,nan,-0.12,1,1,1,0,1,-0.0042,1.000,1,0.300,5,0.617,0,0,yolo,154.0,yolo,0,0,0,0.000,0,-1,0
1785734011.090,-0.026,-3.443,0.469,0.9982,0,-1.106,1.443,-0.009,0.2969,10.304,0.023,-1.468,1.000,0.130,1.079,-0.0000,-0.0000,-0.091,-0.091,-0.781,0.763,1.603,-2.000,0.0070,-0.847,nan,-0.12,1,1,1,1,1,-0.0042,1.000,1,0.300,5,0.617,3,0,yolo,156.8,yolo,0,0,0,0.000,0,-1,0
1785734011.129,0.080,-3.285,0.455,0.9984,0,-1.005,1.285,-0.486,0.2957,10.304,0.023,-1.468,1.000,0.130,1.085,-0.0004,-0.0477,-0.091,-0.091,-0.828,0.784,1.575,-2.000,0.0071,-0.875,nan,0.36,1,1,1,0,1,0.0124,1.000,1,0.293,5,0.494,0,0,yolo,156.8,yolo,0,0,0,0.000,0,-1,0
1785734011.159,0.166,-3.152,0.488,0.9985,0,-0.924,1.152,-0.843,0.2944,10.304,0.023,-1.468,1.000,0.130,1.090,-0.0008,-0.0937,-0.091,-0.091,-0.874,0.803,1.551,-2.000,0.0072,-0.899,nan,0.71,1,1,1,0,1,0.0249,1.000,1,0.293,5,0.494,0,0,yolo,156.8,yolo,0,0,0,0.000,0,-1,0
1785734011.198,0.240,-3.036,0.552,0.9986,0,-0.855,1.036,-0.843,0.2930,10.304,0.023,-1.468,1.000,0.130,1.095,-0.0012,-0.1402,-0.092,-0.092,-0.921,0.821,1.530,-2.000,0.0073,-0.920,nan,0.71,1,1,1,0,1,0.0249,1.000,1,0.293,5,0.494,2,0,yolo,156.8,yolo,0,0,0,0.000,0,-1,0
1785734011.239,0.309,-2.934,0.627,0.9987,0,-0.821,0.934,-0.107,0.2763,10.180,0.022,-1.400,1.000,0.125,1.130,0.0126,-0.6486,-0.092,-0.104,-0.975,0.837,1.573,-2.000,0.0074,-0.877,nan,-0.02,1,1,1,1,1,-0.0006,1.000,1,0.285,5,0.521,0,0,yolo,164.1,yolo,0,0,0,0.000,0,-1,0
1785734011.273,0.380,-2.838,0.654,0.9988,0,-0.630,0.838,0.442,0.2930,10.180,0.022,-1.400,1.000,0.125,1.010,0.0136,-0.0428,-0.091,-0.091,-1.017,0.854,1.556,-2.000,0.0075,-0.894,nan,-0.57,1,1,1,0,1,-0.0198,1.000,1,0.285,5,0.521,0,0,yolo,164.1,yolo,0,0,0,0.000,0,-1,0
1785734011.311,0.442,-2.746,0.608,0.9988,0,-0.529,0.746,-0.125,0.2954,10.180,0.022,-1.400,1.000,0.125,0.971,0.0165,-0.0855,-0.088,-0.088,-1.060,0.871,1.539,-2.000,0.0075,-0.911,nan,0.00,1,1,1,0,1,0.0000,0.970,0,0.231,4,0.573,0,0,yolo,164.1,yolo,0,0,0,0.000,0,-1,0
1785734011.346,0.490,-2.670,0.588,0.9989,0,-0.443,0.670,-0.125,0.2941,10.180,0.022,-1.400,1.000,0.125,0.933,0.0193,-0.1237,-0.085,-0.085,-1.098,0.886,1.526,-2.000,0.0076,-0.924,nan,0.00,1,1,1,0,1,0.0000,0.970,0,0.231,4,0.573,0,0,yolo,164.1,yolo,0,0,0,0.000,0,-1,0
1785734011.377,0.530,-2.599,0.615,0.9989,0,-0.369,0.599,-0.125,0.2928,10.180,0.022,-1.400,1.000,0.125,0.899,0.0218,-0.1627,-0.083,-0.083,-1.137,0.901,1.513,-2.000,0.0077,-0.937,nan,0.00,1,1,1,0,1,0.0000,0.970,0,0.231,4,0.573,0,0,yolo,164.1,yolo,0,0,0,0.000,0,-1,0
1785734011.423,0.561,-2.543,0.633,0.9990,0,-0.242,0.543,-0.042,0.2797,9.822,0.007,-0.693,1.000,0.042,0.804,-0.0000,-0.0000,-0.080,-0.080,-1.172,0.914,2.193,-2.000,0.0078,-0.257,nan,0.00,1,1,1,1,1,0.0000,0.970,0,0.231,4,0.663,0,0,yolo,165.1,yolo,0,0,0,0.000,0,-1,0
1785734011.463,0.583,-2.489,0.635,0.9990,0,-0.176,0.489,-0.042,0.2721,9.822,0.007,-0.693,1.000,0.042,0.759,0.0033,-0.0391,-0.077,-0.077,-1.211,0.927,2.184,-2.000,0.0078,-0.266,nan,0.00,1,1,1,0,1,0.0000,0.970,0,0.231,4,0.663,2,0,yolo,165.1,yolo,0,0,0,0.000,0,-1,0
1785734011.502,0.605,-2.436,0.635,0.9990,0,-0.106,0.436,-0.042,0.2721,9.822,0.007,-0.693,1.000,0.042,0.711,0.0067,-0.0701,-0.073,-0.073,-1.242,0.941,2.175,-2.000,0.0078,-0.275,nan,0.00,1,1,1,0,1,0.0000,0.950,0,0.219,4,0.622,0,0,yolo,165.1,yolo,0,0,0,0.000,0,-1,0
1785734011.534,0.622,-2.387,0.639,0.9991,0,-0.039,0.387,-0.042,0.2721,9.822,0.007,-0.693,1.000,0.042,0.662,0.0103,-0.0874,-0.070,-0.070,-1.259,0.953,2.167,-2.000,0.0078,-0.283,nan,0.00,1,1,1,0,1,0.0000,0.950,0,0.219,4,0.622,0,0,yolo,165.1,yolo,0,0,0,0.000,0,-1,0
1785734011.574,0.627,-2.347,0.644,0.9991,0,-0.575,0.347,-0.094,0.2554,9.716,0.016,-0.576,1.000,0.094,1.202,-0.0537,-0.6334,-0.066,-0.079,-1.263,0.966,2.200,-2.000,0.0079,-0.178,nan,0.00,1,1,1,1,1,0.0000,0.950,0,0.219,4,0.622,3,0,yolo,161.1,yolo,0,0,0,0.000,0,-1,0
1785734011.612,0.631,-2.308,0.649,0.9991,0,-0.064,0.308,-0.094,0.2721,9.716,0.016,-0.576,1.000,0.094,0.695,0.0172,0.0097,-0.062,-0.062,-1.253,0.979,2.200,-2.000,0.0079,-0.185,nan,0.00,1,1,1,0,1,0.0000,0.838,0,0.223,3,0.657,0,0,yolo,161.1,yolo,0,0,0,0.000,0,-1,0
1785734011.643,0.636,-2.271,0.659,0.9992,0,0.004,0.271,-0.094,0.2721,9.716,0.016,-0.576,1.000,0.094,0.633,0.0217,0.0351,-0.057,-0.057,-1.228,0.992,2.200,-2.000,0.0079,-0.191,nan,0.00,1,1,1,0,1,0.0000,0.838,0,0.223,3,0.657,0,0,yolo,161.1,yolo,0,0,0,0.000,0,-1,0
1785734011.680,0.636,-2.240,0.668,0.9992,0,-0.066,0.240,-0.094,0.2721,9.716,0.016,-0.576,1.000,0.094,0.702,-0.0000,-0.0000,-0.053,-0.053,-1.209,1.005,2.200,-2.000,0.0079,-0.196,nan,0.00,1,1,1,1,1,0.0000,0.838,0,0.223,3,0.657,4,1,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734011.724,0.644,-2.215,0.676,0.9992,0,-0.040,0.215,-0.099,0.2756,9.579,0.017,-0.486,1.000,0.099,0.684,-0.0000,-0.0000,-0.049,-0.049,-1.196,1.017,2.200,-2.000,0.0079,-0.116,nan,0.00,1,1,1,1,1,0.0000,0.827,0,0.216,3,0.685,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734011.755,0.648,-2.192,0.684,0.9992,0,0.001,0.192,-0.099,0.2757,9.579,0.017,-0.486,1.000,0.099,0.647,-0.0000,-0.0000,-0.045,-0.045,-1.188,1.028,2.200,-2.000,0.0079,-0.120,nan,0.00,1,1,1,1,1,0.0000,0.827,0,0.216,3,0.685,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734011.793,0.648,-2.171,0.693,0.9992,0,0.161,0.171,-0.052,0.2749,9.669,0.009,-0.458,1.000,0.052,0.488,-0.0000,-0.0000,-0.040,-0.040,-1.195,1.039,2.200,-2.000,0.0079,-0.092,nan,0.00,1,1,1,1,1,0.0000,0.827,0,0.216,3,0.685,2,1,yolo,169.8,yolo,0,0,0,0.000,0,-1,0
1785734011.831,0.631,-2.151,0.699,0.9992,0,0.187,0.151,-0.052,0.2722,9.669,0.009,-0.458,1.000,0.052,0.444,-0.0000,-0.0000,-0.035,-0.035,-1.206,1.051,2.200,-2.000,0.0080,-0.095,nan,0.00,1,1,1,1,1,0.0000,0.703,0,0.211,2,0.685,0,0,yolo,169.8,yolo,0,0,0,0.000,0,-1,0
1785734011.862,0.631,-2.151,0.699,0.9992,0,0.187,0.151,-0.052,0.2722,9.669,0.009,-0.458,1.000,0.052,0.444,-0.0000,-0.0000,-0.035,-0.035,-1.206,1.051,2.200,-2.000,0.0080,-0.095,nan,0.00,1,1,1,1,1,0.0000,0.703,0,0.211,2,0.685,0,0,yolo,169.8,yolo,0,0,0,0.000,0,-1,0
1785734011.899,0.613,-2.133,0.703,0.9993,0,0.140,0.133,-0.074,0.2691,9.084,0.012,-0.235,1.000,0.074,0.473,-0.0000,-0.0000,-0.030,-0.030,-1.217,1.063,2.200,-2.000,0.0080,0.103,nan,0.00,1,1,1,1,1,0.0000,0.703,0,0.211,2,0.685,4,1,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734011.939,0.601,-2.119,0.709,0.9993,0,0.166,0.119,-0.074,0.2691,9.084,0.012,-0.235,1.000,0.074,0.435,-0.0000,-0.0000,-0.026,-0.026,-1.223,1.073,2.200,-2.000,0.0079,0.101,nan,0.00,1,1,1,1,1,0.0000,0.693,0,0.202,2,0.708,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734011.971,0.586,-2.106,0.716,0.9993,0,-0.033,0.106,-0.161,0.2670,8.845,0.025,-0.153,1.000,0.161,0.620,-0.0000,-0.0000,-0.022,-0.022,-1.225,1.083,2.200,-2.000,0.0079,0.172,nan,0.00,1,1,1,1,1,0.0000,0.235,0,0.213,0,0.706,0,0,anduril,,anduril,0,0,0,0.000,0,-1,0
1785734012.011,0.590,-2.095,0.728,0.9993,0,0.113,0.095,-0.119,0.2664,8.929,0.019,-0.136,1.000,0.119,0.477,-0.0000,-0.0000,-0.019,-0.019,-1.222,1.093,2.200,-2.000,0.0079,0.191,nan,0.00,1,1,1,1,1,0.0000,0.660,0,0.175,2,0.709,0,1,yolo,190.6,yolo,0,0,0,0.000,0,-1,0
1785734012.050,0.581,-2.086,0.741,0.9993,0,0.138,0.086,-0.119,0.2664,8.929,0.019,-0.136,1.000,0.119,0.443,-0.0000,-0.0000,-0.015,-0.015,-1.214,1.103,2.200,-2.000,0.0079,0.190,nan,0.00,1,1,1,1,1,0.0000,0.660,0,0.175,2,0.709,0,0,yolo,190.6,yolo,0,0,0,0.000,0,-1,0
1785734012.090,0.569,-2.078,0.749,0.9993,0,-0.270,0.078,-0.288,0.2603,8.595,0.043,0.080,1.000,0.288,0.839,-0.0000,-0.0000,-0.012,-0.012,-1.205,1.111,2.058,-2.000,0.0078,0.392,nan,0.00,1,1,1,1,1,0.0000,0.280,0,0.185,1,0.711,0,0,yolo,190.6,yolo,0,0,0,0.000,0,-1,0
1785734012.129,0.557,-2.070,0.757,0.9993,0,0.494,0.070,0.007,0.2605,8.892,-0.001,0.062,1.000,-0.007,0.063,-0.0000,-0.0000,-0.008,-0.008,-1.196,1.120,2.067,-2.000,0.0078,0.383,nan,0.00,1,1,1,1,1,0.0000,0.280,0,0.185,1,0.711,0,0,yolo,178.4,yolo,0,0,0,0.000,0,-1,0
1785734012.183,0.538,-2.055,0.787,0.9993,0,0.339,0.055,-0.074,0.2575,8.725,0.011,0.170,1.000,0.074,0.199,-0.0000,-0.0000,-0.002,-0.002,-1.165,1.138,1.967,-2.000,0.0078,0.483,nan,0.00,1,1,1,1,1,0.0000,0.280,0,0.185,1,0.711,2,0,yolo,178.4,yolo,0,0,0,0.000,0,-1,0
1785734012.232,0.505,-2.049,0.786,0.9993,0,0.134,0.049,-0.158,0.2544,8.558,0.024,0.278,1.000,0.158,0.371,-0.0000,-0.0000,0.002,0.002,-1.144,1.147,1.866,-2.000,0.0077,0.584,nan,0.00,1,1,1,1,1,0.0000,0.576,0,0.201,1,0.725,0,0,yolo,178.4,yolo,0,0,0,0.000,0,-1,0
1785734012.268,0.495,-2.044,0.795,0.9993,0,0.155,0.044,-0.158,0.2543,8.558,0.024,0.278,1.000,0.158,0.340,-0.0000,-0.0000,0.005,0.005,-1.117,1.155,1.867,-2.000,0.0076,0.583,nan,0.00,1,1,1,1,1,0.0000,0.576,0,0.201,1,0.725,0,0,yolo,178.4,yolo,0,0,0,0.000,0,-1,0
1785734012.315,0.482,-2.040,0.811,0.9993,0,-0.380,0.040,-0.194,0.2377,8.573,0.029,0.408,1.000,0.194,0.863,-0.0267,-0.6532,0.008,-0.024,-1.085,1.164,1.737,-2.000,0.0076,0.713,nan,0.00,1,1,1,1,1,0.0000,0.450,0,0.188,0,0.727,0,0,yolo,191.6,yolo,0,0,0,0.000,0,-1,0
1785734012.348,0.467,-2.036,0.827,0.9993,0,0.273,0.036,-0.194,0.2519,8.573,0.029,0.408,1.000,0.194,0.194,0.0356,0.0360,0.011,0.011,-1.049,1.172,1.737,-2.000,0.0075,0.713,nan,0.00,1,1,1,0,1,0.0000,0.450,0,0.188,0,0.727,0,0,yolo,191.6,yolo,0,0,0,0.000,0,-1,0
1785734012.387,0.438,-2.032,0.844,0.9993,0,0.295,0.032,-0.194,0.2538,8.573,0.029,0.408,1.000,0.194,0.143,0.0390,0.0796,0.015,0.015,-1.005,1.182,1.738,-2.000,0.0074,0.712,nan,0.00,1,1,1,0,1,0.0000,0.450,0,0.188,0,0.727,3,0,yolo,191.6,yolo,0,0,0,0.000,0,-1,0
1785734012.425,0.408,-2.028,0.862,0.9993,0,0.310,0.028,-0.194,0.2556,8.573,0.029,0.408,1.000,0.194,0.098,0.0420,0.1197,0.018,0.018,-0.965,1.191,1.738,-2.000,0.0074,0.712,nan,0.00,1,1,1,0,1,0.0000,0.312,0,0.145,0,0.743,0,0,yolo,191.6,yolo,0,0,0,0.000,0,-1,0
1785734012.483,0.378,-2.025,0.879,0.9994,0,0.844,0.025,-0.060,0.2389,8.781,0.009,0.555,1.000,0.060,-0.465,0.1225,-0.9234,0.020,0.000,-0.930,1.200,1.584,-2.000,0.0073,0.866,nan,0.00,1,1,1,1,1,0.0000,0.308,0,0.139,0,0.742,0,0,yolo,144.1,yolo,0,0,0,0.000,0,-1,0
1785734012.519,0.269,-2.020,0.903,0.9994,0,0.491,0.020,-0.060,0.2488,8.781,0.009,0.555,1.000,0.060,-0.222,0.0250,0.0749,0.025,0.025,-0.855,1.217,1.585,-2.000,0.0072,0.865,nan,0.00,1,1,1,0,1,0.0000,0.308,0,0.139,0,0.742,0,0,yolo,144.1,yolo,0,0,0,0.000,0,-1,0
1785734012.558,0.269,-2.020,0.903,0.9994,0,0.491,0.020,-0.060,0.2487,8.781,0.009,0.555,1.000,0.060,-0.222,0.0250,0.0749,0.025,0.025,-0.855,1.217,1.585,-2.000,0.0071,0.865,nan,0.00,1,1,1,0,1,0.0000,0.308,0,0.139,0,0.742,2,0,yolo,144.1,yolo,0,0,0,0.000,0,-1,0
1785734012.596,0.221,-2.018,0.905,0.9994,0,1.299,0.018,0.008,0.2320,8.573,-0.001,0.592,1.000,-0.008,-1.078,0.1525,-0.4276,0.027,0.030,-0.808,1.227,1.557,-2.000,0.0070,0.893,nan,0.00,1,1,1,1,1,0.0000,0.311,0,0.144,0,0.749,0,0,yolo,150.0,yolo,0,0,0,0.000,0,-1,0
1785734012.651,0.066,-2.014,0.912,0.9994,0,0.401,0.014,0.008,0.2487,8.573,-0.001,0.592,1.000,-0.008,-0.334,0.0012,0.1005,0.031,0.031,-0.708,1.243,1.557,-2.000,0.0069,0.893,nan,0.00,1,1,1,0,1,0.0000,0.454,0,0.192,0,0.740,0,0,yolo,150.0,yolo,0,0,0,0.000,0,-1,0
1785734012.696,0.026,-2.012,0.910,0.9994,0,0.368,0.012,0.008,0.2515,8.573,-0.001,0.592,1.000,-0.008,-0.342,0.0018,0.1614,0.031,0.031,-0.647,1.251,1.558,-2.000,0.0068,0.892,nan,0.00,1,1,1,0,1,0.0000,0.454,0,0.192,0,0.740,2,0,yolo,150.0,yolo,0,0,0,0.000,0,-1,0
1785734012.734,0.002,-2.011,0.908,0.9994,0,0.346,-0.415,0.008,0.2535,8.573,-0.001,0.592,1.000,-0.008,-0.344,0.0019,0.2075,0.031,0.031,-0.601,1.258,1.558,-2.426,0.0067,0.892,nan,0.00,1,1,1,0,1,0.0000,0.572,0,0.197,1,0.752,0,0,yolo,150.0,yolo,0,0,0,0.000,0,-1,0
1785734012.765,-0.031,-2.010,0.908,0.9994,0,0.174,-0.141,-0.005,0.2368,8.510,0.001,0.706,1.000,0.005,-0.205,-0.0095,-0.5568,0.032,0.026,-0.556,1.265,1.446,-2.151,0.0067,1.004,nan,0.00,1,1,1,1,1,0.0000,0.345,0,0.200,0,0.757,0,0,yolo,163.1,yolo,0,0,0,0.000,0,-1,0
