t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568295.062,-0.492,-9.195,0.279,0.9871,0.056,7.195,-0.637,0.2904,6.381,-0.016,-1.708,1.000,-0.140,-0.548,0.0791,-0.0771,-0.015,-0.015,-0.128,0.267,1.784,-2.000,0.0061,-0.666,nan,0.78,1,1,1,0.0271,1.000,1,0.446,7,0.118,0,0,yolo,108.5,yolo,0,0,0,0.000,0,-1,0
1785568295.099,-0.492,-9.195,0.279,0.9871,-1.444,7.195,-0.713,0.2737,6.196,0.006,-1.598,1.000,0.057,2.191,-0.1602,-0.5885,-0.015,-0.090,-0.128,0.267,1.862,-2.000,0.0062,-0.588,nan,0.66,1,1,1,0.0229,1.000,1,0.438,7,0.155,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568295.131,-0.515,-8.363,0.319,0.9893,-0.566,6.363,-0.663,0.2904,6.196,0.006,-1.598,1.000,0.057,0.051,0.0710,-0.0507,-0.019,-0.019,-0.179,0.323,1.770,-2.000,0.0062,-0.680,nan,0.61,1,1,1,0.0211,1.000,1,0.440,7,0.184,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568295.156,-0.370,-7.522,0.386,0.9914,-0.492,5.522,-0.624,0.2918,6.196,0.006,-1.598,1.000,0.057,0.122,0.0672,-0.0946,-0.023,-0.023,-0.223,0.375,1.677,-2.000,0.0063,-0.773,nan,0.57,1,1,1,0.0198,1.000,1,0.440,7,0.184,0,0,yolo,96.6,yolo,0,0,0,0.000,0,-1,0
1785568295.193,-0.350,-6.885,0.445,0.9928,-1.992,4.885,-0.633,0.2751,6.103,0.014,-1.391,1.000,0.129,1.812,-0.0764,-1.2355,-0.026,-0.079,-0.269,0.423,1.800,-2.000,0.0064,-0.650,nan,0.50,1,1,1,0.0176,1.000,1,0.433,7,0.215,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568295.219,-0.350,-6.885,0.445,0.9928,-0.769,4.885,-0.633,0.2918,6.103,0.014,-1.391,1.000,0.129,0.419,0.0530,0.0000,-0.026,-0.026,-0.269,0.423,1.800,-2.000,0.0064,-0.650,nan,0.50,1,1,1,0.0176,1.000,1,0.433,7,0.215,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568295.256,-0.124,-6.275,0.501,0.9940,-0.589,4.275,-0.505,0.2922,6.103,0.014,-1.391,1.000,0.129,0.465,0.0506,-0.0353,-0.028,-0.028,-0.305,0.470,1.734,-2.000,0.0065,-0.716,nan,0.38,1,1,1,0.0131,1.000,1,0.369,6,0.261,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785568295.297,-0.084,-5.756,0.556,0.9950,-0.912,3.756,-0.400,0.2755,6.047,0.009,-1.156,1.000,0.085,0.828,0.0702,-2.0000,-0.029,-0.068,-0.334,0.510,1.906,-2.000,0.0066,-0.544,nan,0.32,1,1,1,0.0110,1.000,1,0.369,6,0.261,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568295.327,-0.041,-5.313,0.597,0.9957,-0.480,3.313,0.447,0.2884,6.047,0.009,-1.156,1.000,0.085,0.439,0.0385,-0.0273,-0.030,-0.030,-0.361,0.544,1.859,-2.000,0.0066,-0.591,nan,-0.53,1,1,1,-0.0186,1.000,1,0.367,6,0.279,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568295.358,0.004,-4.960,0.576,0.9963,-0.428,2.960,1.083,0.2876,6.047,0.009,-1.156,1.000,0.085,0.432,0.0389,-0.0684,-0.029,-0.029,-0.403,0.576,1.821,-2.000,0.0067,-0.629,nan,-1.17,1,1,1,-0.0408,1.000,1,0.367,6,0.279,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568295.389,0.053,-4.621,0.466,0.9967,-0.434,2.621,0.808,0.2709,5.994,0.003,-0.887,0.999,0.031,0.488,0.0424,-1.7043,-0.028,-0.043,-0.446,0.608,2.048,-2.000,0.0067,-0.402,nan,-0.81,1,1,1,-0.0282,1.000,1,0.361,6,0.193,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.421,0.053,-4.621,0.466,0.9967,-0.339,2.621,0.540,0.2837,5.994,0.003,-0.887,0.999,0.031,0.393,0.0159,0.0000,-0.028,-0.028,-0.446,0.608,2.048,-2.000,0.0068,-0.402,nan,-0.54,1,1,1,-0.0189,1.000,1,0.361,6,0.193,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.451,0.101,-4.329,0.375,0.9971,-0.261,2.329,0.523,0.2829,5.994,0.003,-0.887,0.999,0.031,0.362,0.0175,-0.0370,-0.026,-0.026,-0.483,0.637,2.018,-2.000,0.0068,-0.432,nan,-0.52,1,1,1,-0.0183,1.000,1,0.352,6,0.204,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.481,0.146,-4.027,0.300,0.9975,-0.182,2.027,0.511,0.2826,5.994,0.003,-0.887,0.999,0.031,0.328,0.0192,-0.0647,-0.024,-0.024,-0.511,0.666,1.986,-2.000,0.0069,-0.464,nan,-0.51,1,1,1,-0.0179,1.000,1,0.352,6,0.204,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.512,0.146,-4.027,0.300,0.9975,-0.182,2.027,-0.236,0.2826,5.994,0.003,-0.887,0.999,0.031,0.328,0.0192,-0.0647,-0.024,-0.024,-0.511,0.666,1.986,-2.000,0.0069,-0.464,nan,0.24,1,1,1,0.0082,1.000,1,0.302,5,0.487,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.544,0.167,-3.782,0.258,0.9978,-0.128,1.782,-0.797,0.2825,5.994,0.003,-0.887,0.999,0.031,0.295,0.0209,-0.0833,-0.023,-0.023,-0.529,0.694,1.960,-2.000,0.0070,-0.490,nan,0.80,1,1,1,0.0278,1.000,1,0.302,5,0.487,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.571,0.176,-3.569,0.317,0.9981,-0.107,1.569,-0.536,0.2825,5.994,0.003,-0.887,0.999,0.031,0.283,0.0215,-0.0995,-0.022,-0.022,-0.545,0.720,1.938,-2.000,0.0070,-0.512,nan,0.53,1,1,1,0.0187,1.000,1,0.297,5,0.480,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.606,0.183,-3.385,0.402,0.9983,-0.096,1.385,-0.340,0.2818,5.994,0.003,-0.887,0.999,0.031,0.278,0.0218,-0.1280,-0.022,-0.022,-0.574,0.743,1.918,-2.000,0.0071,-0.532,nan,0.34,1,1,1,0.0118,1.000,1,0.297,5,0.480,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.638,0.183,-3.385,0.402,0.9983,-0.096,1.385,-0.215,0.2818,5.994,0.003,-0.887,0.999,0.031,0.278,0.0218,-0.1280,-0.022,-0.022,-0.574,0.743,1.918,-2.000,0.0071,-0.532,nan,0.21,1,1,1,0.0075,1.000,1,0.291,5,0.497,0,0,yolo,99.2,yolo,0,0,0,0.000,0,-1,0
1785568295.670,0.192,-3.217,0.427,0.9984,-0.033,1.217,-0.780,0.2903,10.200,0.004,-1.195,1.000,0.021,0.224,-0.0000,-0.0000,-0.021,-0.021,-0.612,0.766,1.829,-2.000,0.0072,-0.621,nan,0.76,1,1,1,0.0265,1.000,1,0.290,5,0.525,0,0,yolo,104.8,yolo,0,0,0,0.000,0,-1,0
1785568295.701,0.192,-3.082,0.479,0.9985,-0.027,1.082,-1.190,0.2910,10.200,0.004,-1.195,1.000,0.021,0.219,-0.0000,-0.0000,-0.020,-0.020,-0.650,0.785,1.805,-2.000,0.0072,-0.645,nan,1.17,1,1,1,0.0408,1.000,1,0.290,5,0.525,0,0,yolo,104.8,yolo,0,0,0,0.000,0,-1,0
1785568295.732,0.192,-3.082,0.479,0.9985,-0.027,1.082,-0.604,0.2911,10.200,0.004,-1.195,1.000,0.021,0.219,-0.0000,-0.0000,-0.020,-0.020,-0.650,0.785,1.805,-2.000,0.0073,-0.645,nan,0.58,1,1,1,0.0204,1.000,1,0.287,5,0.529,0,0,yolo,104.8,yolo,0,0,0,0.000,0,-1,0
1785568295.762,0.189,-2.956,0.599,0.9987,-0.392,0.956,-0.191,0.2830,10.221,0.008,-1.152,1.000,0.047,0.580,-0.0349,-0.1648,-0.020,-0.034,-0.694,0.805,1.827,-2.000,0.0074,-0.623,nan,0.14,1,1,1,0.0050,1.000,1,0.287,5,0.529,2,0,yolo,96.9,yolo,0,0,0,0.000,0,-1,0
1785568295.794,0.223,-2.847,0.653,0.9988,0.014,0.847,0.105,0.2892,10.221,0.008,-1.152,1.000,0.047,0.209,0.0147,-0.0415,-0.020,-0.020,-0.735,0.823,1.807,-2.000,0.0074,-0.643,nan,-0.15,1,1,1,-0.0053,1.000,1,0.281,5,0.542,0,0,yolo,96.9,yolo,0,0,0,0.000,0,-1,0
1785568295.830,0.220,-2.751,0.621,0.9988,0.040,0.751,0.328,0.2878,10.221,0.008,-1.152,1.000,0.047,0.180,0.0169,-0.0856,-0.018,-0.018,-0.779,0.840,1.790,-2.000,0.0075,-0.660,nan,-0.37,1,1,1,-0.0131,1.000,1,0.281,5,0.542,2,0,yolo,96.9,yolo,0,0,0,0.000,0,-1,0
1785568295.856,0.218,-2.667,0.587,0.9989,0.066,0.667,-0.047,0.2862,10.221,0.008,-1.152,1.000,0.047,0.152,0.0190,-0.1315,-0.015,-0.015,-0.825,0.856,1.775,-2.000,0.0076,-0.675,nan,0.00,1,1,1,0.0000,0.971,0,0.232,4,0.562,0,0,yolo,96.9,yolo,0,0,0,0.000,0,-1,0
1785568295.891,0.218,-2.667,0.587,0.9989,-0.302,0.667,-0.062,0.2695,10.210,0.011,-1.078,1.000,0.062,0.520,-0.0268,-0.7279,-0.015,-0.028,-0.825,0.856,1.848,-2.000,0.0076,-0.602,nan,0.00,1,1,1,0.0000,0.971,0,0.232,4,0.562,1,0,yolo,103.1,yolo,0,0,0,0.000,0,-1,0
1785568295.919,0.212,-2.591,0.587,0.9990,0.010,0.591,1.438,0.2862,10.210,0.011,-1.078,1.000,0.062,0.202,0.0137,-0.0461,-0.014,-0.014,-0.871,0.873,1.834,-2.000,0.0077,-0.616,nan,-8.00,1,1,1,-0.3252,0.900,1,0.276,4,0.557,0,0,yolo,103.1,yolo,0,0,0,0.000,0,-1,0
1785568295.955,0.217,-2.521,0.478,0.9990,0.059,0.521,2.938,0.2868,10.210,0.011,-1.078,1.000,0.062,0.158,0.0170,-0.0908,-0.011,-0.011,-0.916,0.889,1.822,-2.000,0.0078,-0.628,nan,-8.00,1,1,1,-0.3252,0.900,1,0.276,4,0.557,3,0,yolo,103.1,yolo,0,0,0,0.000,0,-1,0
1785568295.997,0.223,-2.458,0.180,0.9991,1.271,0.458,1.438,0.2701,10.111,-0.007,-0.970,1.000,-0.037,-1.047,0.1738,-0.9277,-0.004,0.010,-0.962,0.904,1.915,-2.000,0.0078,-0.535,nan,0.00,1,1,1,0.0000,0.966,0,0.229,4,0.578,0,0,yolo,101.7,yolo,0,0,0,0.000,0,-1,0
1785568296.028,0.081,-2.402,-0.002,0.9991,0.148,0.402,0.037,0.2868,10.111,-0.007,-0.970,1.000,-0.037,-0.067,-0.0082,-0.0314,0.002,0.002,-0.994,0.920,1.905,-2.000,0.0079,-0.545,nan,0.00,1,1,1,0.0000,0.966,0,0.229,4,0.578,0,0,yolo,101.7,yolo,0,0,0,0.000,0,-1,0
1785568296.065,0.081,-2.402,-0.002,0.9991,0.455,0.402,0.048,0.2701,10.013,-0.008,-0.847,1.000,-0.048,-0.373,0.0283,-1.7879,0.002,0.013,-0.994,0.920,2.024,-2.000,0.0079,-0.426,nan,0.00,1,1,1,0.0000,0.958,0,0.224,4,0.588,1,0,yolo,98.5,yolo,0,0,0,0.000,0,-1,0
1785568296.107,-0.031,-2.347,-0.110,0.9992,0.095,0.347,0.048,0.2843,10.013,-0.008,-0.847,1.000,-0.048,-0.126,-0.0078,-0.0209,0.005,0.005,-1.015,0.935,2.014,-2.000,0.0080,-0.436,nan,0.00,1,1,1,0.0000,0.948,0,0.218,4,0.611,0,0,yolo,98.5,yolo,0,0,0,0.000,0,-1,0
1785568296.137,-0.044,-2.305,-0.089,0.9992,0.074,0.305,0.048,0.2837,10.013,-0.008,-0.847,1.000,-0.048,-0.118,-0.0084,-0.0394,0.005,0.005,-1.033,0.949,2.007,-2.000,0.0080,-0.443,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.646,0,0,yolo,98.5,yolo,0,0,0,0.000,0,-1,0
1785568296.169,-0.051,-2.270,-0.107,0.9992,-0.163,0.270,0.017,0.2671,9.902,-0.003,-0.724,1.000,-0.017,0.112,-0.0539,-1.1210,0.005,0.013,-1.049,0.963,2.119,-2.000,0.0080,-0.331,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.646,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568296.199,-0.051,-2.270,-0.107,0.9992,-0.013,0.270,0.017,0.2822,9.902,-0.003,-0.724,1.000,-0.017,-0.038,-0.0087,0.0000,0.005,0.005,-1.049,0.963,2.119,-2.000,0.0081,-0.331,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.656,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568296.230,-0.032,-2.237,-0.111,0.9992,-0.003,0.237,0.017,0.2817,9.902,-0.003,-0.724,1.000,-0.017,-0.030,-0.0094,-0.0150,0.004,0.004,-1.064,0.976,2.113,-2.000,0.0081,-0.337,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.656,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568296.261,-0.035,-2.210,-0.108,0.9993,-0.009,0.210,0.017,0.2810,9.902,-0.003,-0.724,1.000,-0.017,-0.025,-0.0097,-0.0340,0.004,0.004,-1.083,0.989,2.109,-2.000,0.0081,-0.341,nan,0.00,1,1,1,0.0000,0.832,0,0.220,3,0.668,0,0,yolo,104.1,yolo,0,0,0,0.000,0,-1,0
1785568296.292,-0.034,-2.188,-0.110,0.9993,-1.509,0.188,-0.121,0.2644,9.349,0.020,-0.545,1.000,0.121,1.622,-0.2242,-1.5344,0.004,-0.022,-1.099,1.000,2.200,-2.000,0.0081,-0.188,nan,0.00,1,1,1,0.0000,0.832,0,0.220,3,0.668,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568296.323,-0.034,-2.188,-0.110,0.9993,-0.178,0.188,-0.121,0.2780,9.349,0.020,-0.545,1.000,0.121,0.144,0.0252,0.0000,0.004,0.004,-1.099,1.000,2.200,-2.000,0.0082,-0.188,nan,0.00,1,1,1,0.0000,0.826,0,0.215,3,0.704,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568296.355,0.120,-2.167,-0.103,0.9993,-0.057,0.167,-0.121,0.2780,9.349,0.020,-0.545,1.000,0.121,0.176,0.0229,-0.0027,0.001,0.001,-1.102,1.012,2.200,-2.000,0.0082,-0.191,nan,0.00,1,1,1,0.0000,0.826,0,0.215,3,0.704,0,0,yolo,101.5,yolo,0,0,0,0.000,0,-1,0
1785568296.385,0.108,-2.148,-0.088,0.9993,-0.613,0.148,-0.150,0.2613,8.981,0.024,-0.390,1.000,0.150,0.721,-0.0344,-1.0331,0.002,-0.018,-1.100,1.024,2.200,-2.000,0.0082,-0.054,nan,0.00,1,1,1,0.0000,0.934,0,0.209,4,0.709,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568296.417,0.166,-2.132,-0.075,0.9993,-0.089,0.132,-0.150,0.2742,8.981,0.024,-0.390,1.000,0.150,0.255,0.0202,0.0019,0.002,0.002,-1.098,1.034,2.200,-2.000,0.0082,-0.056,nan,0.00,1,1,1,0.0000,0.934,0,0.209,4,0.709,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568296.449,0.173,-2.118,-0.062,0.9993,-0.067,0.118,-0.150,0.2745,8.981,0.024,-0.390,1.000,0.150,0.240,0.0212,0.0071,0.003,0.003,-1.093,1.045,2.200,-2.000,0.0082,-0.058,nan,0.00,1,1,1,0.0000,0.924,0,0.202,4,0.721,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785568296.482,0.173,-2.118,-0.062,0.9993,-1.567,0.118,-0.247,0.2578,9.050,0.039,-0.282,1.000,0.247,2.177,-0.2296,-1.6663,0.003,-0.043,-1.093,1.045,2.200,-2.000,0.0082,0.053,nan,0.00,1,1,1,0.0000,0.924,0,0.202,4,0.721,0,0,yolo,104.2,yolo,0,0,0,0.000,0,-1,0
1785568296.513,0.178,-2.105,-0.049,0.9993,-0.164,0.105,-0.247,0.2712,9.050,0.039,-0.282,1.000,0.247,0.342,0.0474,0.0081,0.004,0.004,-1.085,1.056,2.200,-2.000,0.0082,0.051,nan,0.00,1,1,1,0.0000,0.818,0,0.210,3,0.702,0,0,yolo,104.2,yolo,0,0,0,0.000,0,-1,0
1785568296.546,0.196,-2.093,-0.027,0.9993,-0.134,0.093,-0.247,0.2713,9.050,0.039,-0.282,1.000,0.247,0.330,0.0482,0.0084,0.005,0.005,-1.085,1.067,2.200,-2.000,0.0082,0.049,nan,0.00,1,1,1,0.0000,0.818,0,0.210,3,0.702,3,0,yolo,104.2,yolo,0,0,0,0.000,0,-1,0
1785568296.574,0.196,-2.093,-0.027,0.9993,-0.134,0.093,-0.247,0.2713,9.050,0.039,-0.282,1.000,0.247,0.330,0.0482,0.0084,0.005,0.005,-1.085,1.067,2.200,-2.000,0.0082,0.049,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.718,0,0,yolo,104.2,yolo,0,0,0,0.000,0,-1,0
1785568296.608,0.209,-2.082,-0.002,0.9993,-0.677,0.082,-0.249,0.2546,9.107,0.040,-0.185,1.000,0.249,0.885,-0.0024,-0.5805,0.006,-0.026,-1.082,1.078,2.200,-2.000,0.0082,0.146,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.718,1,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568296.635,0.277,-2.073,0.020,0.9993,-0.128,0.073,-0.249,0.2683,9.107,0.040,-0.185,1.000,0.249,0.405,0.0325,0.0076,0.006,0.006,-1.075,1.088,2.200,-2.000,0.0082,0.144,nan,0.00,1,1,1,0.0000,0.394,0,0.117,1,0.643,0,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568296.666,0.286,-2.065,0.041,0.9993,-0.097,0.065,-0.249,0.2688,9.107,0.040,-0.185,1.000,0.249,0.383,0.0339,0.0176,0.007,0.007,-1.065,1.098,2.200,-2.000,0.0081,0.143,nan,0.00,1,1,1,0.0000,0.490,0,0.115,2,0.635,0,0,yolo,105.0,yolo,0,0,0,0.000,0,-1,0
1785568296.698,0.286,-2.065,0.041,0.9993,0.001,0.065,-0.232,0.2521,9.048,0.037,-0.113,1.000,0.232,0.285,0.0848,-2.0000,0.007,-0.014,-1.065,1.098,2.200,-2.000,0.0081,0.214,nan,0.00,1,1,1,0.0000,0.490,0,0.115,2,0.635,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568296.730,0.295,-2.058,0.064,0.9993,-0.084,0.058,-0.232,0.2665,9.048,0.037,-0.113,1.000,0.232,0.378,0.0228,0.0131,0.009,0.009,-1.052,1.108,2.200,-2.000,0.0081,0.212,nan,0.00,1,1,1,0.0000,0.552,0,0.177,1,0.637,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568296.761,0.304,-2.051,0.088,0.9993,-0.047,0.051,-0.232,0.2672,9.048,0.037,-0.113,1.000,0.232,0.351,0.0247,0.0297,0.011,0.011,-1.035,1.120,2.200,-2.000,0.0081,0.211,nan,0.00,1,1,1,0.0000,0.554,0,0.179,1,0.649,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568296.785,0.309,-2.045,0.108,0.9993,0.924,0.045,-0.097,0.2506,8.904,0.015,-0.034,1.000,0.097,-0.615,0.1567,-0.5448,0.013,0.008,-1.019,1.130,2.166,-2.000,0.0080,0.284,nan,0.00,1,1,1,0.0000,0.554,0,0.179,1,0.649,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785568296.823,0.309,-2.045,0.108,0.9993,0.214,0.045,-0.097,0.2637,8.904,0.015,-0.034,1.000,0.097,0.094,0.0051,0.0000,0.013,0.013,-1.019,1.130,2.166,-2.000,0.0080,0.284,nan,0.00,1,1,1,0.0000,0.563,0,0.188,1,0.641,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785568296.854,0.205,-2.040,0.119,0.9994,0.158,0.040,-0.097,0.2645,8.904,0.015,-0.034,1.000,0.097,0.047,0.0083,0.0185,0.016,0.016,-1.001,1.140,2.167,-2.000,0.0080,0.283,nan,0.00,1,1,1,0.0000,0.453,0,0.192,0,0.648,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785568296.890,0.198,-2.035,0.126,0.9994,-1.181,0.035,-0.224,0.2478,8.762,0.034,0.100,1.000,0.224,1.379,-0.1451,-0.9640,0.017,-0.010,-0.981,1.150,2.038,-2.000,0.0079,0.412,nan,0.00,1,1,1,0.0000,0.453,0,0.192,0,0.648,1,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568296.931,0.198,-2.031,0.132,0.9994,-0.038,0.031,-0.224,0.2607,8.762,0.034,0.100,1.000,0.224,0.236,0.0281,0.0211,0.019,0.019,-0.959,1.160,2.039,-2.000,0.0079,0.411,nan,0.00,1,1,1,0.0000,0.675,0,0.188,2,0.653,0,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568296.961,0.193,-2.027,0.156,0.9994,-0.030,0.027,-0.224,0.2624,8.762,0.034,0.100,1.000,0.224,0.223,0.0291,0.0595,0.020,0.020,-0.921,1.169,2.040,-2.000,0.0079,0.410,nan,0.00,1,1,1,0.0000,0.451,0,0.189,0,0.651,0,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568296.989,0.193,-2.027,0.156,0.9994,-1.530,0.027,-0.326,0.2457,8.700,0.050,0.233,1.000,0.326,2.314,-0.2335,-1.9613,0.020,-0.034,-0.921,1.169,1.909,-2.000,0.0078,0.541,nan,0.00,1,1,1,0.0000,0.581,0,0.206,1,0.674,0,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
1785568297.028,0.362,-2.024,0.185,0.9994,-0.030,0.024,-0.326,0.2575,8.700,0.050,0.233,1.000,0.326,0.367,0.0524,0.0397,0.019,0.019,-0.881,1.179,1.909,-2.000,0.0078,0.541,nan,0.00,1,1,1,0.0000,0.581,0,0.206,1,0.674,2,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
1785568297.057,0.350,-2.022,0.218,0.9994,0.017,0.022,-0.326,0.2593,8.700,0.050,0.233,1.000,0.326,0.333,0.0547,0.0818,0.021,0.021,-0.839,1.188,1.910,-2.000,0.0077,0.540,nan,0.00,1,1,1,0.0000,0.582,0,0.207,1,0.666,0,0,yolo,95.6,yolo,0,0,0,0.000,0,-1,0
