t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785731837.944,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,1.681,0.2740,5.823,0.028,-1.550,0.970,0.277,0.673,-0.0000,-0.0000,-0.000,-0.000,-0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,-1.06,1,1,1,1,1,-0.0371,1.000,1,0.522,8,0.117,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785731837.982,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,1.521,0.2739,5.823,0.028,-1.550,0.970,0.277,0.673,0.0000,0.0000,-0.000,-0.000,-0.000,-0.000,2.146,-2.000,0.0059,0.304,nan,-0.90,1,1,1,0,1,-0.0315,1.000,1,0.522,8,0.117,2,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785731838.024,0.004,-16.263,-0.001,0.9600,0,-0.670,14.300,1.152,0.2906,5.823,0.028,-1.550,0.970,0.277,0.673,-0.0000,2.0000,-0.000,-0.000,-0.015,0.037,2.200,-2.000,0.0059,0.142,nan,-0.53,1,1,1,1,1,-0.0187,1.000,1,0.520,8,0.103,0,0,yolo,118.0,yolo,0,0,0,0.000,0,-1,0
1785731838.061,0.004,-16.263,-0.001,0.9600,0,-0.671,14.263,0.876,0.2767,5.823,0.028,-1.550,0.970,0.277,0.675,-0.0001,0.0000,-0.000,-0.000,-0.015,0.037,2.200,-2.000,0.0059,0.142,nan,-0.26,1,1,1,0,1,-0.0090,1.000,1,0.520,8,0.103,2,0,yolo,118.0,yolo,0,0,0,0.000,0,-1,0
1785731838.086,0.186,-14.204,-0.143,0.9694,0,-0.463,12.763,0.482,0.2800,5.823,0.028,-1.550,0.970,0.277,0.649,0.0013,-0.0159,0.001,0.001,-0.031,0.064,2.200,-2.000,0.0059,-0.074,nan,0.14,1,1,1,0,1,0.0047,0.944,1,0.584,8,-0.003,0,0,yolo,118.0,yolo,0,0,0,0.000,0,-1,0
1785731838.117,0.262,-12.906,-0.255,0.9747,0,1.037,11.263,-0.333,0.2847,6.737,-0.012,-1.628,1.000,-0.099,-4.648,0.6624,0.1143,0.003,0.085,-0.049,0.096,2.200,-2.000,0.0059,-0.082,nan,0.43,1,1,1,1,1,0.0151,0.944,1,0.584,8,-0.003,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785731838.148,0.153,-11.704,-0.206,0.9792,0,0.050,9.763,-0.363,0.2815,6.737,-0.012,-1.628,1.000,-0.099,0.103,-0.0810,-0.0249,0.004,0.004,-0.074,0.142,2.200,-2.000,0.0059,-0.227,nan,0.46,1,1,1,0,1,0.0161,1.000,1,0.530,8,0.015,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785731838.180,0.153,-11.704,-0.206,0.9792,0,0.050,9.704,-0.386,0.2815,6.737,-0.012,-1.628,1.000,-0.099,0.103,-0.0810,-0.0249,0.004,0.004,-0.074,0.142,2.200,-2.000,0.0060,-0.227,nan,0.48,1,1,1,0,1,0.0169,1.000,1,0.530,8,0.015,0,0,yolo,108.7,yolo,0,0,0,0.000,0,-1,0
1785731838.216,0.154,-10.653,-0.139,0.9828,0,-1.450,8.653,-0.684,0.2982,6.910,0.038,-1.725,1.000,0.312,2.063,-0.2969,1.1467,0.005,0.016,-0.107,0.199,2.032,-2.000,0.0060,-0.418,nan,0.37,1,1,1,1,1,0.0130,1.000,1,0.510,8,0.120,0,0,yolo,103.6,yolo,0,0,0,0.000,0,-1,0
1785731838.256,0.153,-9.608,-0.110,0.9860,0,-0.596,7.608,-0.599,0.2892,6.910,0.038,-1.725,1.000,0.312,0.749,-0.0098,-0.0294,0.006,0.006,-0.136,0.260,1.902,-2.000,0.0061,-0.548,nan,0.29,1,1,1,0,1,0.0101,1.000,1,0.510,8,0.120,0,0,yolo,103.6,yolo,0,0,0,0.000,0,-1,0
