t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785731811.850,0.000,-17.800,0.000,0.9521,0,-0.673,15.800,-0.341,0.2740,5.823,0.028,-1.550,0.970,0.277,0.673,-0.0000,-0.0000,-0.000,-0.000,-0.000,-0.000,2.146,-2.000,0.0060,0.304,nan,0.96,1,1,1,1,1,0.0334,1.000,1,0.447,7,0.132,0,0,yolo,109.0,yolo,0,0,0,0.000,0,-1,0
1785731811.882,0.003,-17.784,0.005,0.9522,0,-0.668,15.784,-0.341,0.2741,5.823,0.028,-1.550,0.970,0.277,0.671,0.0001,0.0025,0.000,0.000,0.003,0.010,2.148,-2.000,0.0059,0.302,nan,0.96,1,1,1,0,1,0.0334,1.000,1,0.447,7,0.132,0,0,yolo,109.0,yolo,0,0,0,0.000,0,-1,0
1785731811.919,0.007,-16.526,0.005,0.9587,0,-0.665,14.526,-0.590,0.2908,5.821,0.028,-1.550,0.970,0.277,0.672,-0.0008,1.9771,0.000,0.000,-0.013,0.026,2.200,-2.000,0.0059,0.170,nan,1.22,1,1,1,1,1,0.0425,1.000,1,0.447,7,0.132,2,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785731811.959,0.043,-14.585,0.024,0.9678,0,-0.602,13.026,-0.223,0.2794,5.821,0.028,-1.550,0.970,0.277,0.645,0.0013,-0.0128,0.002,0.002,-0.026,0.049,2.200,-2.000,0.0059,-0.034,nan,0.85,1,1,1,0,1,0.0296,1.000,1,0.524,8,0.108,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785731811.995,0.127,-13.305,0.090,0.9732,0,-0.490,11.526,0.053,0.2813,5.821,0.028,-1.550,0.970,0.277,0.617,0.0027,-0.0273,0.003,0.003,-0.040,0.076,2.200,-2.000,0.0059,-0.168,nan,0.57,1,1,1,0,1,0.0200,1.000,1,0.524,8,0.108,1,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785731812.043,0.164,-12.268,0.103,0.9772,0,-0.462,10.268,-0.175,0.2980,5.810,0.028,-1.544,0.968,0.277,0.626,0.0003,1.0528,0.005,0.003,-0.060,0.117,2.176,-2.000,0.0060,-0.274,nan,0.85,1,1,1,1,1,0.0298,1.000,1,0.521,8,0.093,2,0,yolo,107.7,yolo,0,0,0,0.000,0,-1,0
1785731812.081,0.268,-10.048,0.093,0.9847,0,-0.236,8.768,0.000,0.2870,5.810,0.028,-1.544,0.968,0.277,0.503,0.0065,-0.0583,0.010,0.010,-0.118,0.233,1.944,-2.000,0.0060,-0.506,nan,0.68,1,1,1,0,1,0.0237,1.000,1,0.511,8,0.067,0,0,yolo,107.7,yolo,0,0,0,0.000,0,-1,0
1785731812.119,0.291,-9.221,0.112,0.9871,0,-0.177,7.268,0.132,0.2874,5.810,0.028,-1.544,0.968,0.277,0.468,0.0083,-0.0930,0.011,0.011,-0.153,0.285,1.858,-2.000,0.0061,-0.592,nan,0.55,1,1,1,0,1,0.0191,1.000,1,0.511,8,0.067,2,0,yolo,107.7,yolo,0,0,0,0.000,0,-1,0
1785731812.160,0.311,-8.524,0.109,0.9889,0,-1.677,6.524,-1.165,0.3041,7.028,0.089,-1.787,1.000,0.722,7.307,-0.8182,1.9915,0.013,-0.115,-0.192,0.335,1.725,-2.000,0.0062,-0.725,nan,0.44,1,1,1,1,1,0.0155,1.000,1,0.446,7,0.096,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
1785731812.192,0.482,-7.800,0.187,0.9907,0,-0.473,5.800,-1.082,0.2950,7.028,0.089,-1.787,1.000,0.722,0.956,0.1312,-0.0540,0.016,0.016,-0.246,0.387,1.634,-2.000,0.0062,-0.816,nan,0.36,1,1,1,0,1,0.0126,1.000,1,0.440,7,0.157,0,0,yolo,111.7,yolo,0,0,0,0.000,0,-1,0
