t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785617688.195,0.636,-5.385,1.236,0.9955,0,1.823,3.385,-0.151,0.2717,6.127,0.008,-1.044,1.000,0.074,-2.093,0.3346,-2.0000,0.037,0.043,-0.469,0.559,1.985,-2.000,0.0066,-0.465,nan,0.08,1,1,1,0.0027,1.000,1,0.366,6,0.271,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.226,0.636,-5.385,1.236,0.9955,0,0.946,3.385,-0.185,0.2859,6.127,0.008,-1.044,1.000,0.074,-0.310,-0.0058,0.0000,0.037,0.037,-0.469,0.559,1.985,-2.000,0.0067,-0.465,nan,0.11,1,1,1,0.0039,1.000,1,0.369,6,0.287,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.258,0.445,-5.003,1.259,0.9962,0,0.844,3.003,-0.185,0.2854,6.127,0.008,-1.044,1.000,0.074,-0.400,-0.0010,-0.0365,0.042,0.042,-0.505,0.596,1.944,-2.000,0.0067,-0.506,nan,0.11,1,1,1,0.0039,1.000,1,0.369,6,0.287,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.289,0.376,-4.689,1.268,0.9966,0,0.831,2.689,-0.411,0.2849,6.127,0.008,-1.044,1.000,0.074,-0.455,0.0019,-0.0678,0.045,0.045,-0.536,0.628,1.910,-2.000,0.0068,-0.540,nan,0.34,1,1,1,0.0118,1.000,1,0.359,6,0.201,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.320,0.303,-4.402,1.300,0.9970,0,0.799,2.402,-0.411,0.2844,6.127,0.008,-1.044,1.000,0.074,-0.496,0.0040,-0.0974,0.047,0.047,-0.566,0.657,1.879,-2.000,0.0068,-0.571,nan,0.34,1,1,1,0.0118,1.000,1,0.359,6,0.201,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.356,0.225,-4.142,1.344,0.9974,0,0.749,2.142,-0.748,0.2840,6.127,0.008,-1.044,1.000,0.074,-0.524,0.0055,-0.1261,0.049,0.049,-0.595,0.684,1.851,-2.000,0.0069,-0.599,nan,0.67,1,1,1,0.0235,0.917,1,0.355,5,0.207,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.397,0.155,-3.917,1.401,0.9977,0,0.692,1.917,-0.887,0.2835,6.127,0.008,-1.044,1.000,0.074,-0.537,0.0062,-0.1523,0.049,0.049,-0.621,0.710,1.827,-2.000,0.0070,-0.623,nan,0.81,1,1,1,0.0284,0.917,1,0.355,5,0.207,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.428,0.089,-3.721,1.476,0.9979,0,0.627,1.721,-1.271,0.2825,6.127,0.008,-1.044,1.000,0.074,-0.538,0.0062,-0.1883,0.049,0.049,-0.657,0.733,1.805,-2.000,0.0070,-0.645,nan,1.20,1,1,1,0.0418,1.000,1,0.293,5,0.526,0,0,yolo,94.2,yolo,0,0,0,0.000,0,-1,0
1785617688.459,0.089,-3.721,1.476,0.9979,0,2.127,1.721,-0.664,0.2939,10.457,-0.150,-1.419,1.000,-0.820,-2.456,-0.0000,-0.0000,0.049,0.049,-0.657,0.733,1.712,-2.000,0.0071,-0.738,nan,1.48,1,1,1,0.0518,1.000,1,0.293,5,0.526,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617688.490,0.027,-3.545,1.576,0.9981,0,2.478,1.545,-1.070,0.2949,10.457,-0.150,-1.419,1.000,-0.820,-2.451,-0.0000,-0.0000,0.049,0.049,-0.692,0.755,1.680,-2.000,0.0072,-0.770,nan,1.89,1,1,1,0.0660,1.000,1,0.295,5,0.539,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617688.521,-0.211,-3.386,1.676,0.9982,0,2.239,1.386,-1.826,0.2957,10.457,-0.150,-1.419,1.000,-0.820,-2.450,-0.0000,-0.0000,0.049,0.049,-0.731,0.776,1.651,-2.000,0.0073,-0.799,nan,2.65,1,1,1,0.0924,1.000,1,0.294,5,0.546,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617688.553,-0.419,-3.244,1.803,0.9984,0,2.013,1.244,-2.915,0.2966,10.457,-0.150,-1.419,1.000,-0.820,-2.432,-0.0000,-0.0000,0.046,0.046,-0.772,0.795,1.626,-2.000,0.0073,-0.824,nan,3.74,1,1,1,0.1304,1.000,1,0.293,5,0.674,0,0,yolo,94.4,yolo,0,0,0,0.000,0,-1,0
1785617688.585,-0.625,-3.102,2.061,0.9985,0,2.231,1.102,-3.696,0.2840,10.465,-0.156,-1.368,1.000,-0.856,-2.856,0.0656,-0.2631,0.040,0.047,-0.823,0.816,1.652,-2.000,0.0074,-0.798,nan,4.55,1,1,1,0.1589,1.000,1,0.293,5,0.674,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785617688.617,-0.625,-3.102,2.061,0.9985,0,1.815,1.102,-2.196,0.2959,10.465,-0.156,-1.368,1.000,-0.856,-2.440,-0.0066,0.0000,0.040,0.040,-0.823,0.816,1.652,-2.000,0.0075,-0.798,nan,2.99,1,1,1,0.1044,1.000,1,0.281,5,0.714,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785617688.649,-0.841,-2.956,2.349,0.9986,0,1.495,0.956,-0.963,0.2940,10.465,-0.156,-1.368,1.000,-0.856,-2.336,-0.0145,-0.0609,0.033,0.033,-0.884,0.837,1.626,-2.000,0.0076,-0.824,nan,1.82,1,1,1,0.0635,1.000,1,0.281,5,0.714,0,0,yolo,98.8,yolo,0,0,0,0.000,0,-1,0
1785617688.680,-0.986,-2.850,2.497,0.9986,0,2.125,0.850,-0.192,0.2773,10.404,-0.168,-1.262,1.000,-0.924,-3.111,0.0916,-0.6294,0.025,0.042,-0.940,0.856,1.710,-2.000,0.0077,-0.740,nan,1.12,1,1,1,0.0390,1.000,1,0.279,5,0.708,0,0,yolo,96.0,yolo,0,0,0,0.000,0,-1,0
1785617688.712,-1.198,-2.757,2.455,0.9986,0,1.170,0.757,0.336,0.2929,10.404,-0.168,-1.262,1.000,-0.924,-2.368,-0.0215,-0.0437,0.020,0.020,-0.983,0.873,1.694,-2.000,0.0077,-0.756,nan,0.59,1,1,1,0.0205,1.000,1,0.279,5,0.708,0,0,yolo,96.0,yolo,0,0,0,0.000,0,-1,0
1785617688.744,-1.198,-2.757,2.455,0.9986,0,1.170,0.757,0.586,0.2929,10.404,-0.168,-1.262,1.000,-0.924,-2.368,-0.0215,-0.0437,0.020,0.020,-0.983,0.873,1.694,-2.000,0.0078,-0.756,nan,0.34,1,1,1,0.0118,0.900,1,0.273,4,0.653,0,0,yolo,96.0,yolo,0,0,0,0.000,0,-1,0
1785617688.775,-1.307,-2.670,2.411,0.9987,0,2.670,0.670,0.973,0.2763,10.571,-0.207,-1.173,1.000,-1.123,-6.449,0.5528,-1.2299,0.012,0.108,-1.026,0.892,1.776,-2.000,0.0079,-0.674,nan,0.15,1,1,1,0.0053,0.900,1,0.273,4,0.653,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617688.806,-1.586,-2.598,2.337,0.9986,0,1.170,0.598,1.123,0.2918,10.571,-0.207,-1.173,1.000,-1.123,-2.356,-0.1012,-0.0256,0.007,0.007,-1.051,0.908,1.763,-2.000,0.0080,-0.687,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.575,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617688.838,-1.685,-2.540,2.237,0.9986,0,0.568,0.540,1.123,0.2910,10.571,-0.207,-1.173,1.000,-1.123,-2.254,-0.1090,-0.0519,-0.001,-0.001,-1.078,0.922,1.753,-2.000,0.0080,-0.697,nan,0.00,1,1,1,0.0000,0.970,0,0.231,4,0.575,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617688.869,-1.724,-2.491,2.144,0.9986,0,2.068,0.491,1.353,0.2743,10.291,-0.243,-1.017,1.000,-1.353,-5.740,0.3095,-1.0184,-0.010,0.097,-1.101,0.934,1.889,-2.000,0.0081,-0.561,nan,0.00,1,1,1,0.0000,0.962,0,0.226,4,0.583,0,0,yolo,97.6,yolo,0,0,0,0.000,0,-1,0
1785617688.900,-1.764,-2.442,2.050,0.9986,0,0.887,0.442,1.353,0.2881,10.291,-0.243,-1.017,1.000,-1.353,-2.651,-0.1155,-0.0330,-0.018,-0.018,-1.134,0.947,1.880,-2.000,0.0081,-0.570,nan,0.00,1,1,1,0.0000,0.962,0,0.226,4,0.583,0,0,yolo,97.6,yolo,0,0,0,0.000,0,-1,0
1785617688.932,-1.770,-2.441,2.047,0.9986,0,0.879,0.441,1.353,0.2882,10.291,-0.243,-1.017,1.000,-1.353,-2.649,-0.1157,-0.0337,-0.019,-0.019,-1.135,0.947,1.880,-2.000,0.0082,-0.570,nan,0.00,1,1,1,0.0000,0.949,0,0.218,4,0.625,0,0,yolo,97.6,yolo,0,0,0,0.000,0,-1,0
1785617688.965,-1.848,-2.400,1.935,0.9986,0,2.379,0.400,1.594,0.2715,10.057,-0.280,-0.858,1.000,-1.594,-8.243,0.6336,-2.0000,-0.027,0.128,-1.166,0.960,2.023,-2.000,0.0082,-0.427,nan,0.00,1,1,1,0.0000,0.949,0,0.218,4,0.625,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785617688.996,-1.916,-2.361,1.825,0.9986,0,0.946,0.361,1.594,0.2843,10.057,-0.280,-0.858,1.000,-1.594,-2.862,-0.1635,-0.0303,-0.036,-0.036,-1.197,0.972,2.017,-2.000,0.0083,-0.433,nan,0.00,1,1,1,0.0000,0.944,0,0.215,4,0.655,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785617689.027,-2.009,-2.327,1.691,0.9986,0,0.723,0.327,1.594,0.2727,10.057,-0.280,-0.858,1.000,-1.594,-2.731,-0.1731,-0.0613,-0.045,-0.045,-1.228,0.985,2.011,-2.000,0.0083,-0.439,nan,0.00,1,1,1,0.0000,0.944,0,0.215,4,0.655,0,0,yolo,94.6,yolo,0,0,0,0.000,0,-1,0
1785617689.060,-2.075,-2.296,1.541,0.9985,0,2.223,0.296,1.709,0.2560,9.899,-0.295,-0.724,1.000,-1.709,-5.679,0.1492,-0.9226,-0.056,0.076,-1.247,0.998,2.134,-2.000,0.0084,-0.316,nan,0.00,1,1,1,0.0000,0.944,0,0.215,4,0.670,0,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785617689.091,-2.075,-2.296,1.541,0.9985,0,1.046,0.296,1.709,0.2727,9.899,-0.295,-0.724,1.000,-1.709,-3.122,-0.1324,0.0000,-0.056,-0.056,-1.247,0.998,2.134,-2.000,0.0084,-0.316,nan,0.00,1,1,1,0.0000,0.944,0,0.215,4,0.670,0,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785617689.122,-2.316,-2.268,1.380,0.9984,0,0.678,0.268,1.709,0.2729,9.899,-0.295,-0.724,1.000,-1.709,-2.994,-0.1417,-0.0031,-0.066,-0.066,-1.250,1.012,2.131,-2.000,0.0084,-0.319,nan,0.00,1,1,1,0.0000,0.816,0,0.208,3,0.682,0,0,yolo,93.3,yolo,0,0,0,0.000,0,-1,0
1785617689.153,-2.369,-2.245,1.229,0.9984,0,2.178,0.245,1.743,0.2562,9.341,-0.284,-0.519,1.000,-1.743,-4.788,0.0837,-2.0000,-0.078,0.001,-1.245,1.024,2.200,-2.000,0.0084,-0.140,nan,0.00,1,1,1,0.0000,0.816,0,0.208,3,0.682,0,0,yolo,92.4,yolo,0,0,0,0.000,0,-1,0
1785617689.185,-2.544,-2.228,1.093,0.9983,0,0.678,0.228,1.743,0.2729,9.341,-0.284,-0.519,1.000,-1.743,-3.105,-0.0891,0.0199,-0.088,-0.088,-1.225,1.035,2.200,-2.000,0.0084,-0.142,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.709,0,0,yolo,92.4,yolo,0,0,0,0.000,0,-1,0
1785617689.216,-2.606,-2.210,0.940,0.9982,0,0.299,0.210,1.743,0.2795,9.341,-0.284,-0.519,1.000,-1.743,-2.906,-0.1031,0.0492,-0.102,-0.102,-1.196,1.046,2.200,-2.000,0.0085,-0.145,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.709,0,0,yolo,92.4,yolo,0,0,0,0.000,0,-1,0
1785617689.247,-2.626,-2.195,0.788,0.9982,0,1.193,0.195,1.738,0.2628,8.966,-0.272,-0.351,1.000,-1.738,-3.819,-0.0061,-1.1263,-0.117,-0.052,-1.173,1.058,2.200,-2.000,0.0085,0.005,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.723,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.278,-2.626,-2.195,0.788,0.9982,0,0.272,0.195,1.738,0.2728,8.966,-0.272,-0.351,1.000,-1.738,-2.898,-0.0653,0.0000,-0.117,-0.117,-1.173,1.058,2.200,-2.000,0.0085,0.005,nan,0.00,1,1,1,0.0000,0.814,0,0.206,3,0.723,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.310,-2.653,-2.181,0.638,0.9982,0,0.029,0.181,1.738,0.2730,8.966,-0.272,-0.351,1.000,-1.738,-2.682,-0.0801,0.0044,-0.132,-0.132,-1.168,1.069,2.200,-2.000,0.0085,0.004,nan,0.00,1,1,1,0.0000,0.578,0,0.203,1,0.706,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.341,-2.654,-2.169,0.490,0.9982,0,-0.355,0.169,1.657,0.2564,9.117,-0.264,-0.230,1.000,-1.657,-2.299,-0.1927,-1.8614,-0.147,-0.093,-1.166,1.080,2.200,-2.000,0.0084,0.128,nan,0.00,1,1,1,0.0000,0.578,0,0.203,1,0.706,0,0,yolo,87.1,yolo,0,0,0,0.000,0,-1,0
1785617689.376,-2.615,-2.158,0.338,0.9983,0,-0.362,0.158,1.657,0.2694,9.117,-0.264,-0.230,1.000,-1.657,-2.252,-0.0700,0.0048,-0.164,-0.164,-1.161,1.092,2.200,-2.000,0.0084,0.126,nan,0.00,1,1,1,0.0000,0.695,0,0.204,2,0.714,0,0,yolo,87.1,yolo,0,0,0,0.000,0,-1,0
1785617689.403,-2.615,-2.158,0.338,0.9983,0,-0.362,0.158,1.657,0.2693,9.117,-0.264,-0.230,1.000,-1.657,-2.252,-0.0700,0.0048,-0.164,-0.164,-1.161,1.092,2.200,-2.000,0.0084,0.126,nan,0.00,1,1,1,0.0000,0.695,0,0.204,2,0.714,0,0,yolo,87.1,yolo,0,0,0,0.000,0,-1,0
1785617689.435,-2.578,-2.147,0.189,0.9983,0,-1.862,0.147,1.301,0.2527,9.101,-0.207,-0.133,1.000,-1.301,2.431,-0.8492,-1.3787,-0.180,-0.152,-1.156,1.104,2.200,-2.000,0.0084,0.217,nan,0.00,1,1,1,0.0000,0.663,0,0.177,2,0.708,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.467,-2.423,-2.137,0.051,0.9984,0,-1.266,0.137,1.301,0.2672,9.101,-0.207,-0.133,1.000,-1.301,-1.157,-0.0455,0.0190,-0.198,-0.198,-1.137,1.115,2.200,-2.000,0.0084,0.215,nan,0.00,1,1,1,0.0000,0.549,0,0.174,1,0.703,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.498,-2.306,-2.127,-0.052,0.9985,0,-1.371,0.127,1.301,0.2688,9.101,-0.207,-0.133,1.000,-1.301,-0.935,-0.0609,0.0543,-0.213,-0.213,-1.102,1.126,2.200,-2.000,0.0084,0.213,nan,0.00,1,1,1,0.0000,0.551,0,0.176,1,0.730,0,0,yolo,97.2,yolo,0,0,0,0.000,0,-1,0
1785617689.533,-2.306,-2.127,-0.052,0.9985,0,-2.234,0.127,1.078,0.2521,9.047,-0.170,-0.072,1.000,-1.078,-0.073,-0.2641,-0.4340,-0.213,-0.137,-1.102,1.126,2.179,-2.000,0.0083,0.271,nan,0.00,1,1,1,0.0000,0.553,0,0.178,1,0.740,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785617689.562,-2.184,-2.118,-0.160,0.9986,0,-2.100,0.118,1.078,0.2657,9.047,-0.170,-0.072,1.000,-1.078,-0.084,-0.0903,0.0239,-0.227,-0.227,-1.078,1.136,2.181,-2.000,0.0083,0.269,nan,0.00,1,1,1,0.0000,0.553,0,0.178,1,0.740,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785617689.594,-1.916,-2.107,-0.281,0.9988,0,-2.102,0.107,1.078,0.2671,9.047,-0.170,-0.072,1.000,-1.078,0.187,-0.1089,0.0556,-0.246,-0.246,-1.046,1.149,2.183,-2.000,0.0083,0.267,nan,0.00,1,1,1,0.0000,0.556,0,0.181,1,0.750,0,0,yolo,102.3,yolo,0,0,0,0.000,0,-1,0
1785617689.625,-1.916,-2.107,-0.281,0.9988,0,-3.602,0.107,0.673,0.2504,8.816,-0.104,0.030,1.000,-0.673,5.350,-0.9338,-1.3671,-0.246,-0.243,-1.046,1.149,2.092,-2.000,0.0082,0.358,nan,0.00,1,1,1,0.0000,0.555,0,0.180,1,0.743,0,0,yolo,101.7,yolo,0,0,0,0.000,0,-1,0
1785617689.662,-1.701,-2.098,-0.377,0.9989,0,-2.635,0.098,0.673,0.2626,8.816,-0.104,0.030,1.000,-0.673,0.934,-0.0171,0.0171,-0.260,-0.260,-1.029,1.160,2.094,-2.000,0.0082,0.356,nan,0.00,1,1,1,0.0000,0.554,0,0.179,1,0.740,0,0,yolo,101.7,yolo,0,0,0,0.000,0,-1,0
1785617689.688,-1.400,-2.089,-0.448,0.9990,0,-2.543,0.089,0.673,0.2630,8.816,-0.104,0.030,1.000,-0.673,1.143,-0.0313,0.0264,-0.274,-0.274,-1.020,1.171,2.096,-2.000,0.0082,0.354,nan,0.00,1,1,1,0.0000,0.554,0,0.179,1,0.740,0,0,yolo,101.7,yolo,0,0,0,0.000,0,-1,0
1785617689.719,-1.146,-2.080,-0.502,0.9991,0,-4.043,0.080,0.219,0.2463,8.636,-0.033,0.125,1.000,-0.219,5.912,-0.6853,-0.8479,-0.285,-0.305,-1.010,1.182,2.011,-2.000,0.0081,0.439,nan,0.00,1,1,1,0.0000,0.222,0,0.181,0,0.740,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617689.754,-1.146,-2.080,-0.502,0.9991,0,-3.331,0.080,0.219,0.2591,8.636,-0.033,0.125,1.000,-0.219,2.185,0.0201,0.0000,-0.285,-0.285,-1.010,1.182,2.011,-2.000,0.0081,0.439,nan,0.00,1,1,1,0.0000,0.445,0,0.181,0,0.740,2,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617689.781,-0.752,-2.073,-0.530,0.9993,0,-3.095,0.073,0.219,0.2602,8.636,-0.033,0.125,1.000,-0.219,2.343,0.0095,0.0243,-0.295,-0.295,-0.986,1.191,2.012,-2.000,0.0080,0.438,nan,0.00,1,1,1,0.0000,0.558,0,0.183,1,0.738,0,0,yolo,97.9,yolo,0,0,0,0.000,0,-1,0
1785617689.812,-0.479,-2.066,-0.540,0.9993,0,-4.595,0.066,-0.232,0.2435,8.496,0.034,0.220,1.000,0.232,6.458,-0.5010,-0.6610,-0.302,-0.334,-0.960,1.200,1.924,-2.000,0.0080,0.526,nan,0.00,1,1,1,0.0000,0.453,0,0.192,0,0.720,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785617689.843,-0.232,-2.060,-0.548,0.9993,0,-3.774,0.060,-0.232,0.2576,8.496,0.034,0.220,1.000,0.232,3.542,0.0272,0.0278,-0.306,-0.306,-0.932,1.207,1.925,-2.000,0.0079,0.525,nan,0.00,1,1,1,0.0000,0.453,0,0.192,0,0.720,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
1785617689.876,0.114,-2.054,-0.522,0.9994,0,-3.500,0.054,-0.232,0.2595,8.496,0.034,0.220,1.000,0.232,3.614,0.0224,0.0701,-0.311,-0.311,-0.890,1.216,1.926,-2.000,0.0079,0.524,nan,0.00,1,1,1,0.0000,0.432,0,0.165,1,0.720,0,0,yolo,98.4,yolo,0,0,0,0.000,0,-1,0
