t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568485.690,0.306,-4.273,0.611,0.9972,0.206,2.273,-0.880,0.2850,5.861,0.027,-1.360,0.977,0.268,0.100,0.0271,-0.3228,0.030,0.030,-0.587,0.680,1.530,-2.000,0.0071,-0.920,nan,1.31,1,1,1,0.0459,1.000,1,0.359,6,0.200,0,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785568485.726,0.284,-4.026,0.678,0.9975,0.209,2.026,-1.198,0.2837,5.861,0.027,-1.360,0.977,0.268,0.075,0.0284,-0.3688,0.031,0.031,-0.633,0.707,1.505,-2.000,0.0072,-0.945,nan,1.63,1,1,1,0.0570,1.000,1,0.359,6,0.200,1,0,yolo,111.1,yolo,0,0,0,0.000,0,-1,0
1785568485.770,0.284,-4.026,0.678,0.9975,0.524,2.026,-1.112,0.2972,10.291,0.001,-1.566,1.000,0.007,-0.240,-0.0000,-0.0000,0.031,0.031,-0.633,0.707,1.610,-2.000,0.0073,-0.840,nan,1.11,1,1,1,0.0386,0.917,1,0.358,5,0.204,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568485.801,0.256,-3.790,0.802,0.9978,0.500,1.790,-1.175,0.2985,10.291,0.001,-1.566,1.000,0.007,-0.245,-0.0000,-0.0000,0.031,0.031,-0.677,0.734,1.568,-2.000,0.0074,-0.882,nan,1.17,1,1,1,0.0408,1.000,1,0.289,5,0.609,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568485.833,0.227,-3.555,0.930,0.9981,0.474,1.555,-1.221,0.2998,10.291,0.001,-1.566,1.000,0.007,-0.247,-0.0000,-0.0000,0.032,0.032,-0.718,0.760,1.525,-2.000,0.0074,-0.925,nan,1.21,1,1,1,0.0424,1.000,1,0.289,5,0.609,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568485.869,0.176,-3.382,1.035,0.9983,1.354,1.382,-1.695,0.3076,10.466,-0.017,-1.566,1.000,-0.092,-1.178,0.1347,0.1590,0.032,0.033,-0.766,0.782,1.504,-2.000,0.0075,-0.946,nan,1.79,1,1,1,0.0624,1.000,1,0.298,5,0.562,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568485.894,0.068,-3.210,1.161,0.9984,0.552,1.210,-1.695,0.2988,10.466,-0.017,-1.566,1.000,-0.092,-0.484,-0.0015,-0.0593,0.032,0.032,-0.825,0.805,1.472,-2.000,0.0076,-0.978,nan,1.79,1,1,1,0.0624,1.000,1,0.298,5,0.562,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568485.933,0.066,-3.208,1.163,0.9984,0.551,1.208,-2.852,0.2988,10.466,-0.017,-1.566,1.000,-0.092,-0.484,-0.0015,-0.0601,0.032,0.032,-0.826,0.806,1.472,-2.000,0.0077,-0.978,nan,2.94,1,1,1,0.1028,1.000,1,0.284,5,0.546,0,0,yolo,108.9,yolo,0,0,0,0.000,0,-1,0
1785568485.975,0.013,-3.064,1.337,0.9986,1.762,1.064,-3.331,0.2822,10.440,-0.029,-1.442,1.000,-0.159,-1.749,0.1834,-1.4396,0.030,0.053,-0.907,0.827,1.568,-2.000,0.0078,-0.882,nan,3.49,1,1,1,0.1218,1.000,1,0.284,5,0.546,0,0,yolo,113.8,yolo,0,0,0,0.000,0,-1,0
1785568486.005,-0.059,-2.922,1.592,0.9987,0.423,0.922,-3.146,0.2959,10.440,-0.029,-1.442,1.000,-0.159,-0.482,-0.0264,-0.0815,0.026,0.026,-0.989,0.848,1.542,-2.000,0.0079,-0.908,nan,3.30,1,1,1,0.1153,0.900,1,0.283,4,0.578,0,0,yolo,113.8,yolo,0,0,0,0.000,0,-1,0
1785568486.037,-0.116,-2.819,1.903,0.9988,0.300,0.819,-3.007,0.2931,10.440,-0.029,-1.442,1.000,-0.159,-0.415,-0.0315,-0.1576,0.021,0.021,-1.065,0.867,1.523,-2.000,0.0080,-0.927,nan,3.17,1,1,1,0.1105,0.900,1,0.283,4,0.578,0,0,yolo,113.8,yolo,0,0,0,0.000,0,-1,0
1785568486.073,-0.158,-2.726,2.181,0.9989,1.800,0.726,-1.507,0.2764,10.352,-0.051,-1.278,1.000,-0.281,-1.992,0.1659,-1.0759,0.016,0.055,-1.133,0.884,1.666,-2.000,0.0081,-0.784,nan,0.00,1,1,1,0.0000,0.959,0,0.224,4,0.595,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568486.113,-0.355,-2.645,2.331,0.9989,0.300,0.645,-0.007,0.2931,10.352,-0.051,-1.278,1.000,-0.281,-0.625,-0.0404,-0.0449,0.015,0.015,-1.178,0.901,1.652,-2.000,0.0082,-0.798,nan,0.00,1,1,1,0.0000,0.959,0,0.224,4,0.595,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568486.144,-0.355,-2.645,2.331,0.9989,0.270,0.645,0.281,0.2945,10.352,-0.051,-1.278,1.000,-0.281,-0.625,-0.0404,-0.0449,0.015,0.015,-1.178,0.901,1.652,-2.000,0.0082,-0.798,nan,0.00,1,1,1,0.0000,0.949,0,0.218,4,0.627,0,0,yolo,109.5,yolo,0,0,0,0.000,0,-1,0
1785568486.177,-0.368,-2.572,2.321,0.9990,1.770,0.572,0.500,0.2778,10.243,-0.089,-1.102,1.000,-0.500,-3.978,0.3923,-1.5749,0.012,0.091,-1.217,0.917,1.809,-2.000,0.0083,-0.641,nan,0.00,1,1,1,0.0000,0.949,0,0.218,4,0.627,0,0,yolo,107.0,yolo,0,0,0,0.000,0,-1,0
1785568486.204,-0.375,-2.500,2.292,0.9990,0.556,0.500,0.500,0.2726,10.243,-0.089,-1.102,1.000,-0.500,-0.931,-0.0811,-0.0351,0.010,0.010,-1.252,0.933,1.797,-2.000,0.0084,-0.653,nan,0.00,1,1,1,0.0000,0.953,0,0.220,4,0.636,0,0,yolo,107.0,yolo,0,0,0,0.000,0,-1,0
1785568486.240,-0.415,-2.440,2.241,0.9991,0.491,0.440,0.500,0.2727,10.243,-0.089,-1.102,1.000,-0.500,-0.906,-0.0830,-0.0477,0.008,0.008,-1.265,0.949,1.786,-2.000,0.0084,-0.664,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.646,0,0,yolo,107.0,yolo,0,0,0,0.000,0,-1,0
1785568486.270,-0.415,-2.440,2.241,0.9991,0.491,0.440,0.500,0.2728,10.243,-0.089,-1.102,1.000,-0.500,-0.906,-0.0830,-0.0477,0.008,0.008,-1.265,0.949,1.786,-2.000,0.0085,-0.664,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.646,0,0,yolo,107.0,yolo,0,0,0,0.000,0,-1,0
1785568486.304,-0.469,-2.387,2.197,0.9991,1.991,0.387,0.823,0.2561,10.148,-0.146,-0.938,1.000,-0.823,-4.663,0.3425,-0.9035,0.006,0.106,-1.281,0.965,1.936,-2.000,0.0086,-0.514,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.669,0,0,yolo,110.0,yolo,0,0,0,0.000,0,-1,0
1785568486.335,-0.656,-2.347,2.133,0.9991,0.969,0.347,0.823,0.2728,10.148,-0.146,-0.938,1.000,-0.823,-1.625,-0.0984,0.0084,0.007,0.007,-1.272,0.977,1.930,-2.000,0.0086,-0.520,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.669,0,0,yolo,110.0,yolo,0,0,0,0.000,0,-1,0
1785568486.366,-0.876,-2.304,2.055,0.9991,0.742,0.304,0.823,0.2729,10.148,-0.146,-0.938,1.000,-0.823,-1.618,-0.0989,0.0444,0.007,0.007,-1.236,0.992,1.923,-2.000,0.0087,-0.527,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.669,0,0,yolo,110.0,yolo,0,0,0,0.000,0,-1,0
1785568486.404,-0.876,-2.304,2.055,0.9991,2.242,0.304,1.228,0.2563,10.022,-0.215,-0.787,1.000,-1.228,-14.000,2.1275,-2.0000,0.007,0.360,-1.236,0.992,2.069,-2.000,0.0087,-0.381,nan,0.00,1,1,1,0.0000,0.835,0,0.222,3,0.690,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568486.445,-0.951,-2.268,1.976,0.9991,0.742,0.268,1.228,0.2729,10.022,-0.215,-0.787,1.000,-1.228,-1.296,-0.3584,0.0317,0.002,0.002,-1.205,1.006,2.063,-2.000,0.0087,-0.387,nan,0.00,1,1,1,0.0000,0.836,0,0.222,3,0.755,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568486.477,-1.196,-2.235,1.866,0.9990,0.072,0.235,1.228,0.2880,10.022,-0.215,-0.787,1.000,-1.228,-1.267,-0.3605,0.0720,-0.000,-0.000,-1.164,1.020,2.059,-2.000,0.0088,-0.391,nan,0.00,1,1,1,0.0000,0.836,0,0.222,3,0.755,0,0,yolo,105.8,yolo,0,0,0,0.000,0,-1,0
1785568486.507,-1.185,-2.212,1.748,0.9990,1.572,0.212,1.503,0.2714,9.431,-0.247,-0.562,1.000,-1.503,-7.834,0.3389,-1.4905,-0.007,0.262,-1.144,1.032,2.200,-2.000,0.0088,-0.193,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.797,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785568486.539,-1.339,-2.192,1.622,0.9990,0.955,0.192,1.503,0.2791,9.431,-0.247,-0.562,1.000,-1.503,-2.294,-0.2727,0.0024,-0.011,-0.011,-1.142,1.043,2.200,-2.000,0.0088,-0.195,nan,0.00,1,1,1,0.0000,0.840,0,0.225,3,0.797,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785568486.576,-1.339,-2.192,1.622,0.9990,0.955,0.192,1.503,0.2791,9.431,-0.247,-0.562,1.000,-1.503,-2.294,-0.2727,0.0024,-0.011,-0.011,-1.142,1.043,2.200,-2.000,0.0088,-0.195,nan,0.00,1,1,1,0.0000,0.945,0,0.215,4,0.776,0,0,yolo,112.6,yolo,0,0,0,0.000,0,-1,0
1785568486.616,-1.511,-2.157,1.353,0.9989,2.455,0.157,1.588,0.2624,9.471,-0.263,-0.411,1.000,-1.588,-6.308,0.1412,-1.4840,-0.023,0.180,-1.147,1.066,2.200,-2.000,0.0088,-0.047,nan,0.00,1,1,1,0.0000,0.945,0,0.215,4,0.776,0,0,yolo,114.7,yolo,0,0,0,0.000,0,-1,0
1785568486.647,-1.511,-2.157,1.353,0.9989,1.229,0.157,1.588,0.2745,9.471,-0.263,-0.411,1.000,-1.588,-2.740,-0.2035,0.0000,-0.023,-0.023,-1.147,1.066,2.200,-2.000,0.0088,-0.047,nan,0.00,1,1,1,0.0000,0.705,0,0.212,2,0.762,0,0,yolo,114.7,yolo,0,0,0,0.000,0,-1,0
1785568486.678,-1.731,-2.145,1.226,0.9988,0.946,0.145,1.588,0.2743,9.471,-0.263,-0.411,1.000,-1.588,-2.677,-0.2080,-0.0069,-0.028,-0.028,-1.154,1.076,2.200,-2.000,0.0089,-0.048,nan,0.00,1,1,1,0.0000,0.705,0,0.212,2,0.762,0,0,yolo,114.7,yolo,0,0,0,0.000,0,-1,0
1785568486.710,-1.812,-2.133,1.090,0.9988,0.749,0.133,1.588,0.2742,9.471,-0.263,-0.411,1.000,-1.588,-2.561,-0.2162,-0.0112,-0.036,-0.036,-1.159,1.087,2.200,-2.000,0.0089,-0.049,nan,0.00,1,1,1,0.0000,0.678,0,0.190,2,0.735,0,0,yolo,114.7,yolo,0,0,0,0.000,0,-1,0
1785568486.741,-1.883,-2.122,0.942,0.9988,2.249,0.122,1.645,0.2715,9.387,-0.270,-0.397,1.000,-1.645,-5.426,0.0694,-0.0647,-0.046,0.106,-1.162,1.098,2.200,-2.000,0.0089,-0.041,nan,0.00,1,1,1,0.0000,0.678,0,0.190,2,0.735,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568486.772,-1.883,-2.122,0.942,0.9988,1.046,0.122,1.645,0.2744,9.387,-0.270,-0.397,1.000,-1.645,-2.930,-0.1519,0.0000,-0.046,-0.046,-1.162,1.098,2.200,-2.000,0.0089,-0.041,nan,0.00,1,1,1,0.0000,0.220,0,0.176,0,0.737,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568486.812,-2.126,-2.113,0.790,0.9986,0.688,0.113,1.645,0.2745,9.387,-0.270,-0.397,1.000,-1.645,-2.814,-0.1601,0.0017,-0.054,-0.054,-1.161,1.110,2.200,-2.000,0.0089,-0.041,nan,0.00,1,1,1,0.0000,0.444,0,0.180,0,0.725,0,0,yolo,104.0,yolo,0,0,0,0.000,0,-1,0
1785568486.854,-2.237,-2.105,0.640,0.9986,0.684,0.105,1.520,0.2579,9.254,-0.246,-0.241,1.000,-1.520,-2.922,-0.2012,-1.4978,-0.066,0.014,-1.169,1.121,2.200,-2.000,0.0089,0.109,nan,0.00,1,1,1,0.0000,0.444,0,0.180,0,0.725,0,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568486.890,-2.297,-2.099,0.499,0.9985,0.327,0.099,1.520,0.2696,9.254,-0.246,-0.241,1.000,-1.520,-2.624,-0.0913,-0.0093,-0.078,-0.078,-1.178,1.131,2.200,-2.000,0.0088,0.108,nan,0.00,1,1,1,0.0000,0.444,0,0.180,0,0.743,1,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568486.915,-2.365,-2.093,0.357,0.9985,0.069,0.093,1.520,0.2698,9.254,-0.246,-0.241,1.000,-1.520,-2.434,-0.1046,-0.0059,-0.091,-0.091,-1.175,1.142,2.200,-2.000,0.0088,0.108,nan,0.00,1,1,1,0.0000,0.556,0,0.181,1,0.699,0,0,yolo,101.2,yolo,0,0,0,0.000,0,-1,0
1785568486.954,-2.367,-2.089,0.220,0.9985,-0.731,0.089,1.269,0.2531,9.036,-0.200,-0.051,1.000,-1.269,-1.636,-0.2974,-1.3448,-0.105,-0.005,-1.170,1.152,2.163,-2.000,0.0088,0.287,nan,0.00,1,1,1,0.0000,0.557,0,0.182,1,0.726,0,0,yolo,108.0,yolo,0,0,0,0.000,0,-1,0
1785568486.980,-2.367,-2.089,0.220,0.9985,-0.700,0.089,1.269,0.2646,9.036,-0.200,-0.051,1.000,-1.269,-1.668,-0.1003,0.0000,-0.105,-0.105,-1.170,1.152,2.163,-2.000,0.0088,0.287,nan,0.00,1,1,1,0.0000,0.437,0,0.171,0,0.681,0,0,yolo,108.0,yolo,0,0,0,0.000,0,-1,0
1785568487.010,-2.285,-2.084,0.096,0.9985,-0.857,0.084,1.269,0.2655,9.036,-0.200,-0.051,1.000,-1.269,-1.427,-0.1169,0.0207,-0.122,-0.122,-1.149,1.163,2.164,-2.000,0.0088,0.286,nan,0.00,1,1,1,0.0000,0.437,0,0.171,0,0.681,0,0,yolo,108.0,yolo,0,0,0,0.000,0,-1,0
1785568487.040,-2.202,-2.079,-0.015,0.9986,-2.357,0.079,1.028,0.2488,8.877,-0.159,0.071,1.000,-1.028,0.930,-0.5586,-1.6895,-0.137,-0.073,-1.119,1.174,2.051,-2.000,0.0087,0.399,nan,0.00,1,1,1,0.0000,0.440,0,0.175,0,0.691,0,0,yolo,113.1,yolo,0,0,0,0.000,0,-1,0
1785568487.072,-1.947,-2.073,-0.116,0.9988,-1.278,0.073,1.028,0.2629,8.877,-0.159,0.071,1.000,-1.028,-0.670,-0.0813,0.0396,-0.154,-0.154,-1.080,1.184,2.053,-2.000,0.0087,0.397,nan,0.00,1,1,1,0.0000,0.440,0,0.175,0,0.691,0,0,yolo,113.1,yolo,0,0,0,0.000,0,-1,0
1785568487.104,-1.947,-2.073,-0.116,0.9988,-1.278,0.073,1.028,0.2628,8.877,-0.159,0.071,1.000,-1.028,-0.670,-0.0813,0.0396,-0.154,-0.154,-1.080,1.184,2.053,-2.000,0.0086,0.397,nan,0.00,1,1,1,0.0000,0.449,0,0.186,0,0.714,0,0,yolo,113.1,yolo,0,0,0,0.000,0,-1,0
1785568487.143,-1.834,-2.069,-0.198,0.9988,-2.778,0.069,0.665,0.2462,8.830,-0.102,0.219,1.000,-0.665,1.491,-0.4203,-1.0783,-0.167,-0.108,-1.041,1.194,1.909,-2.000,0.0086,0.541,nan,0.00,1,1,1,0.0000,0.454,0,0.193,0,0.735,0,0,yolo,102.0,yolo,0,0,0,0.000,0,-1,0
1785568487.190,-1.718,-2.064,-0.286,0.9989,-2.139,0.064,0.665,0.2580,8.830,-0.102,0.219,1.000,-0.665,0.421,-0.0700,0.0300,-0.178,-0.178,-1.011,1.203,1.910,-2.000,0.0085,0.540,nan,0.00,1,1,1,0.0000,0.454,0,0.193,0,0.735,1,0,yolo,102.0,yolo,0,0,0,0.000,0,-1,0
1785568487.222,-1.463,-2.059,-0.351,0.9990,-2.064,0.059,0.665,0.2594,8.830,-0.102,0.219,1.000,-0.665,0.601,-0.0822,0.0642,-0.190,-0.190,-0.977,1.212,1.911,-2.000,0.0085,0.539,nan,0.00,1,1,1,0.0000,0.219,0,0.172,0,0.804,0,0,yolo,102.0,yolo,0,0,0,0.000,0,-1,0
1785568487.248,-1.264,-2.054,-0.398,0.9991,-3.564,0.054,0.257,0.2428,8.576,-0.038,0.355,1.000,-0.257,6.284,-0.9157,-1.8696,-0.200,-0.234,-0.940,1.221,1.787,-2.000,0.0084,0.663,nan,0.00,1,1,1,0.0000,0.219,0,0.172,0,0.804,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568487.281,-0.897,-2.049,-0.427,0.9992,-2.265,0.049,0.257,0.2546,8.576,-0.038,0.355,1.000,-0.257,1.368,0.0225,0.0434,-0.212,-0.212,-0.897,1.231,1.788,-2.000,0.0083,0.662,nan,0.00,1,1,1,0.0000,0.329,0,0.174,0,0.802,0,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568487.320,-0.675,-2.044,-0.444,0.9993,-2.151,0.044,0.257,0.2567,8.576,-0.038,0.355,1.000,-0.257,1.477,0.0152,0.0902,-0.219,-0.219,-0.850,1.241,1.788,-2.000,0.0083,0.662,nan,0.00,1,1,1,0.0000,0.438,0,0.172,1,0.803,2,0,yolo,100.7,yolo,0,0,0,0.000,0,-1,0
1785568487.367,-0.473,-2.039,-0.466,0.9993,-3.651,0.039,-0.030,0.2400,8.337,0.004,0.468,1.000,0.030,3.731,-0.2507,-0.6181,-0.224,-0.233,-0.805,1.249,1.685,-2.000,0.0082,0.765,nan,0.00,1,1,1,0.0000,0.327,0,0.170,0,0.816,1,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
1785568487.409,-0.115,-2.036,-0.470,0.9994,-2.527,0.036,-0.030,0.2515,8.337,0.004,0.468,1.000,0.030,2.412,0.0043,0.0480,-0.229,-0.229,-0.756,1.258,1.686,-2.000,0.0081,0.764,nan,0.00,1,1,1,0.0000,0.427,0,0.159,1,0.824,0,0,yolo,99.4,yolo,0,0,0,0.000,0,-1,0
