t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785657858.868,0.000,-17.800,0.000,0.9521,0,-6.783,15.800,-4.985,0.2711,7.194,0.341,-1.894,1.000,2.713,6.783,-0.0000,-0.0000,-0.000,-0.000,-0.000,0.000,2.054,-2.000,0.0060,0.396,nan,2.27,1,1,1,1,1,0.0793,1.000,1,0.371,6,0.120,0,0,yolo,112.9,yolo,0,0,0,0.000,0,-1,0
1785657858.899,0.000,-17.800,0.000,0.9521,0,-6.783,15.800,-4.985,0.2710,7.194,0.341,-1.894,1.000,2.713,6.783,-0.0000,-0.0000,-0.000,-0.000,-0.000,0.000,2.054,-2.000,0.0059,0.396,nan,2.27,1,1,1,0,1,0.0793,1.000,1,0.371,6,0.120,0,0,yolo,112.9,yolo,0,0,0,0.000,0,-1,0
1785657858.937,-0.013,-17.649,0.009,0.9529,0,-7.872,15.649,-5.945,0.2877,7.187,0.353,-1.930,1.000,2.812,7.860,-0.1242,0.5579,-0.001,-0.018,-0.006,0.012,2.110,-2.000,0.0059,0.340,nan,3.13,1,1,1,1,1,0.1094,1.000,1,0.371,6,0.120,3,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657858.962,-0.013,-17.649,0.009,0.9529,0,-6.969,15.649,-5.996,0.2725,7.187,0.353,-1.930,1.000,2.812,6.956,0.0167,0.0000,-0.001,-0.001,-0.006,0.012,2.110,-2.000,0.0059,0.340,nan,3.18,1,1,1,0,1,0.1111,1.000,1,0.370,6,0.113,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657858.993,0.581,-15.743,0.351,0.9624,0,-6.266,14.149,-6.034,0.2763,7.187,0.353,-1.930,1.000,2.812,6.847,0.0232,-0.0231,0.006,0.006,-0.029,0.025,2.200,-2.000,0.0058,0.096,nan,3.22,1,1,1,0,1,0.1125,1.000,1,0.370,6,0.113,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657859.031,1.473,-13.631,1.362,0.9715,0,-5.131,12.649,-5.458,0.2810,7.187,0.353,-1.930,1.000,2.812,6.604,0.0375,-0.0454,0.020,0.020,-0.051,0.043,2.200,-2.000,0.0059,-0.172,nan,2.65,1,1,1,0,1,0.0924,1.000,1,0.517,8,0.095,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657859.072,1.957,-12.127,1.941,0.9771,0,-4.336,11.149,-5.409,0.2840,7.187,0.353,-1.930,1.000,2.812,6.293,0.0558,-0.0729,0.038,0.038,-0.079,0.076,2.086,-2.000,0.0059,-0.364,nan,2.60,1,1,1,0,1,0.0907,1.000,1,0.584,9,0.054,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657859.106,1.957,-12.127,1.941,0.9771,0,-4.336,10.127,-5.358,0.2841,7.187,0.353,-1.930,1.000,2.812,6.293,0.0558,-0.0729,0.038,0.038,-0.079,0.076,2.086,-2.000,0.0059,-0.364,nan,2.55,1,1,1,0,1,0.0889,0.938,1,0.528,7,0.030,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657859.134,2.432,-10.722,2.513,0.9817,0,-3.474,8.722,-5.358,0.2865,7.187,0.353,-1.930,1.000,2.812,5.906,0.0787,-0.1105,0.061,0.061,-0.116,0.125,1.908,-2.000,0.0060,-0.542,nan,2.55,1,1,1,0,1,0.0889,0.938,1,0.528,7,0.030,0,0,yolo,125.4,yolo,0,0,0,0.000,0,-1,0
1785657859.170,2.788,-9.646,3.154,0.9847,0,-1.974,7.646,-3.858,0.3032,8.389,0.056,-3.354,1.000,0.380,0.056,-0.0000,-0.0000,0.087,0.087,-0.161,0.186,1.200,-2.000,0.0060,-1.895,nan,2.51,1,1,1,1,1,0.0875,0.938,1,0.528,7,0.030,3,0,yolo,115.8,yolo,0,0,0,0.000,0,-1,0
