t,roll,pitch,yaw,up,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785568532.213,-0.066,-9.096,0.058,0.9874,-0.039,7.096,-0.138,0.2924,6.119,0.007,-1.652,1.000,0.068,-0.027,0.0587,-0.0322,-0.007,-0.007,-0.122,0.282,1.786,-2.000,0.0062,-0.664,nan,0.07,1,1,1,0.0024,1.000,1,0.444,7,0.120,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.251,-0.093,-8.257,0.071,0.9896,-0.078,6.257,-0.139,0.2925,6.119,0.007,-1.652,1.000,0.068,-0.015,0.0580,-0.0786,-0.008,-0.008,-0.168,0.339,1.694,-2.000,0.0063,-0.756,nan,0.07,1,1,1,0.0025,1.000,1,0.444,7,0.120,2,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.277,-0.090,-7.500,0.084,0.9914,-0.088,5.500,-0.176,0.2918,6.119,0.007,-1.652,1.000,0.068,-0.001,0.0573,-0.1385,-0.008,-0.008,-0.228,0.393,1.611,-2.000,0.0064,-0.839,nan,0.11,1,1,1,0.0038,1.000,1,0.440,7,0.187,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.308,-0.090,-7.500,0.084,0.9914,-0.088,5.500,-0.203,0.2919,6.119,0.007,-1.652,1.000,0.068,-0.001,0.0573,-0.1385,-0.008,-0.008,-0.228,0.393,1.611,-2.000,0.0064,-0.839,nan,0.13,1,1,1,0.0047,1.000,1,0.440,7,0.187,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.340,-0.088,-6.833,0.100,0.9929,-0.101,4.833,-0.390,0.2907,6.119,0.007,-1.652,1.000,0.068,0.013,0.0566,-0.2056,-0.009,-0.009,-0.295,0.442,1.538,-2.000,0.0065,-0.912,nan,0.32,1,1,1,0.0112,1.000,1,0.372,6,0.258,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.363,-0.086,-6.266,0.134,0.9940,-0.114,4.266,-0.390,0.2893,6.119,0.007,-1.652,1.000,0.068,0.028,0.0558,-0.2724,-0.010,-0.010,-0.362,0.487,1.476,-2.000,0.0066,-0.974,nan,0.32,1,1,1,0.0112,1.000,1,0.372,6,0.258,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.385,-0.086,-6.266,0.134,0.9940,-0.114,4.266,-0.531,0.2894,6.119,0.007,-1.652,1.000,0.068,0.028,0.0558,-0.2724,-0.010,-0.010,-0.362,0.487,1.476,-2.000,0.0067,-0.974,nan,0.46,1,1,1,0.0162,1.000,1,0.372,6,0.258,0,0,yolo,121.6,yolo,0,0,0,0.000,0,-1,0
1785568532.416,-0.083,-5.684,0.173,0.9951,-1.549,3.684,-0.979,0.2757,5.977,0.055,-0.714,0.996,0.527,1.466,-0.0000,-0.0000,-0.011,-0.011,-0.426,0.530,2.200,-2.000,0.0067,-0.118,nan,0.57,1,1,1,0.0198,1.000,1,0.372,6,0.258,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.456,-0.083,-5.684,0.173,0.9951,-1.549,3.684,-1.431,0.2757,5.977,0.055,-0.714,0.996,0.527,1.466,0.0000,0.0000,-0.011,-0.011,-0.426,0.530,2.200,-2.000,0.0068,-0.118,nan,1.02,1,1,1,0.0356,1.000,1,0.365,6,0.268,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.496,0.231,-4.806,0.408,0.9965,-1.280,2.806,-1.769,0.2747,5.977,0.055,-0.714,0.996,0.527,1.511,-0.0023,-0.0750,-0.013,-0.013,-0.501,0.605,2.200,-2.000,0.0068,-0.210,nan,1.36,1,1,1,0.0474,1.000,1,0.365,6,0.268,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.526,0.231,-4.806,0.408,0.9965,-1.280,2.806,-1.502,0.2747,5.977,0.055,-0.714,0.996,0.527,1.511,-0.0023,-0.0750,-0.013,-0.013,-0.501,0.605,2.200,-2.000,0.0068,-0.210,nan,1.09,1,1,1,0.0381,1.000,1,0.360,6,0.288,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.557,0.349,-4.474,0.565,0.9969,-1.157,2.474,-1.502,0.2747,5.977,0.055,-0.714,0.996,0.527,1.506,-0.0021,-0.0959,-0.013,-0.013,-0.522,0.639,2.200,-2.000,0.0068,-0.245,nan,1.09,1,1,1,0.0381,1.000,1,0.360,6,0.288,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.597,0.471,-4.142,0.728,0.9974,-1.006,2.142,-1.302,0.2750,5.977,0.055,-0.714,0.996,0.527,1.477,-0.0006,-0.1098,-0.011,-0.011,-0.536,0.673,2.170,-2.000,0.0069,-0.280,nan,0.89,1,1,1,0.0311,1.000,1,0.360,6,0.288,2,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.637,0.574,-3.865,0.870,0.9977,-0.855,1.865,-0.946,0.2756,5.977,0.055,-0.714,0.996,0.527,1.429,0.0019,-0.1156,-0.009,-0.009,-0.541,0.702,2.141,-2.000,0.0069,-0.309,nan,0.53,1,1,1,0.0187,1.000,1,0.360,6,0.292,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.675,0.575,-3.862,0.871,0.9977,-0.854,1.862,-0.755,0.2756,5.977,0.055,-0.714,0.996,0.527,1.429,0.0019,-0.1157,-0.009,-0.009,-0.541,0.703,2.141,-2.000,0.0069,-0.309,nan,0.34,1,1,1,0.0120,1.000,1,0.305,5,0.486,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.714,0.660,-3.635,0.966,0.9979,-0.699,1.635,-0.611,0.2755,5.977,0.055,-0.714,0.996,0.527,1.359,0.0055,-0.1324,-0.005,-0.005,-0.558,0.729,2.117,-2.000,0.0069,-0.333,nan,0.20,1,1,1,0.0070,1.000,1,0.305,5,0.486,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.745,0.731,-3.439,1.025,0.9981,-0.540,1.439,-0.564,0.2752,5.977,0.055,-0.714,0.996,0.527,1.270,0.0101,-0.1522,-0.001,-0.001,-0.578,0.754,2.097,-2.000,0.0070,-0.353,nan,0.15,1,1,1,0.0053,1.000,1,0.298,5,0.497,0,0,yolo,122.4,yolo,0,0,0,0.000,0,-1,0
1785568532.783,0.783,-3.274,1.074,0.9983,0.440,1.274,-0.809,0.2919,10.216,0.027,-1.460,1.000,0.152,0.343,-0.0000,-0.0000,0.004,0.004,-0.598,0.776,1.576,-2.000,0.0071,-0.874,nan,0.66,1,1,1,0.0230,1.000,1,0.295,5,0.503,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785568532.823,0.721,-3.118,1.155,0.9984,0.425,1.118,-1.374,0.2987,10.216,0.027,-1.460,1.000,0.152,0.297,-0.0000,-0.0000,0.010,0.010,-0.626,0.798,1.548,-2.000,0.0072,-0.902,nan,1.22,1,1,1,0.0427,1.000,1,0.291,5,0.509,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785568532.850,0.721,-3.118,1.155,0.9984,0.425,1.118,-1.374,0.2988,10.216,0.027,-1.460,1.000,0.152,0.297,-0.0000,-0.0000,0.010,0.010,-0.626,0.798,1.548,-2.000,0.0073,-0.902,nan,1.22,1,1,1,0.0427,1.000,1,0.291,5,0.509,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785568532.892,0.675,-2.984,1.291,0.9986,0.411,0.984,-1.283,0.2995,10.216,0.027,-1.460,1.000,0.152,0.263,-0.0000,-0.0000,0.014,0.014,-0.664,0.818,1.524,-2.000,0.0073,-0.926,nan,1.13,1,1,1,0.0395,1.000,1,0.286,5,0.520,0,0,yolo,122.3,yolo,0,0,0,0.000,0,-1,0
1785568532.934,0.628,-2.857,1.431,0.9987,1.911,0.857,-0.730,0.2829,10.279,-0.007,-1.347,1.000,-0.039,-1.430,0.2570,-0.6966,0.017,0.006,-0.711,0.837,1.617,-2.000,0.0074,-0.833,nan,0.77,1,1,1,0.0269,1.000,1,0.285,5,0.526,0,0,yolo,137.2,yolo,0,0,0,0.000,0,-1,0
1785568532.970,0.582,-2.746,1.549,0.9988,0.917,0.746,-0.620,0.2948,10.279,-0.007,-1.347,1.000,-0.039,-0.335,0.0142,-0.0585,0.020,0.020,-0.769,0.855,1.597,-2.000,0.0075,-0.853,nan,0.66,1,1,1,0.0230,1.000,1,0.280,5,0.557,0,0,yolo,137.2,yolo,0,0,0,0.000,0,-1,0
1785568532.997,0.490,-2.667,1.613,0.9989,0.871,0.667,-0.620,0.2925,10.279,-0.007,-1.347,1.000,-0.039,-0.381,0.0176,-0.1215,0.023,0.023,-0.832,0.870,1.583,-2.000,0.0076,-0.867,nan,0.66,1,1,1,0.0230,1.000,1,0.280,5,0.557,0,0,yolo,137.2,yolo,0,0,0,0.000,0,-1,0
1785568533.033,0.393,-2.587,1.661,0.9990,0.818,0.587,-0.537,0.2899,10.279,-0.007,-1.347,1.000,-0.039,-0.425,0.0209,-0.1892,0.027,0.027,-0.900,0.886,1.569,-2.000,0.0077,-0.881,nan,0.58,1,1,1,0.0201,1.000,1,0.280,5,0.557,2,0,yolo,137.2,yolo,0,0,0,0.000,0,-1,0
1785568533.074,0.314,-2.522,1.711,0.9990,2.318,0.522,0.356,0.2733,10.223,-0.063,-1.155,1.000,-0.356,-2.848,0.3388,-1.0636,0.029,0.031,-0.957,0.901,1.746,-2.000,0.0078,-0.704,nan,0.00,1,1,1,0.0000,0.962,0,0.227,4,0.579,0,0,yolo,139.2,yolo,0,0,0,0.000,0,-1,0
1785568533.110,0.068,-2.463,1.694,0.9991,1.251,0.463,0.356,0.2899,10.223,-0.063,-1.155,1.000,-0.356,-1.183,0.0022,-0.0373,0.034,0.034,-0.994,0.916,1.735,-2.000,0.0078,-0.715,nan,0.00,1,1,1,0.0000,0.962,0,0.227,4,0.579,2,0,yolo,139.2,yolo,0,0,0,0.000,0,-1,0
1785568533.151,-0.040,-2.411,1.641,0.9991,1.172,0.411,0.356,0.2908,10.223,-0.063,-1.155,1.000,-0.356,-1.211,0.0043,-0.0688,0.036,0.036,-1.025,0.930,1.726,-2.000,0.0079,-0.724,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.594,0,0,yolo,139.2,yolo,0,0,0,0.000,0,-1,0
1785568533.188,-0.040,-2.411,1.641,0.9991,2.672,0.411,0.640,0.2741,10.116,-0.113,-0.976,1.000,-0.640,-4.178,0.3758,-1.3033,0.036,0.082,-1.025,0.930,1.900,-2.000,0.0080,-0.550,nan,0.00,1,1,1,0.0000,0.955,0,0.222,4,0.594,2,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785568533.215,-0.152,-2.365,1.609,0.9991,1.530,0.365,0.640,0.2876,10.116,-0.113,-0.976,1.000,-0.640,-1.682,-0.0458,-0.0302,0.037,0.037,-1.056,0.944,1.892,-2.000,0.0080,-0.558,nan,0.00,1,1,1,0.0000,0.956,0,0.222,4,0.620,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785568533.244,-0.319,-2.321,1.554,0.9992,1.376,0.321,0.640,0.2865,10.116,-0.113,-0.976,1.000,-0.640,-1.695,-0.0448,-0.0626,0.038,0.038,-1.088,0.958,1.885,-2.000,0.0081,-0.565,nan,0.00,1,1,1,0.0000,0.956,0,0.222,4,0.620,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785568533.274,-0.319,-2.321,1.554,0.9992,1.376,0.321,0.640,0.2865,10.116,-0.113,-0.976,1.000,-0.640,-1.695,-0.0448,-0.0626,0.038,0.038,-1.088,0.958,1.885,-2.000,0.0081,-0.565,nan,0.00,1,1,1,0.0000,0.944,0,0.215,4,0.641,0,0,yolo,121.4,yolo,0,0,0,0.000,0,-1,0
1785568533.315,-0.460,-2.283,1.484,0.9992,-0.124,0.283,0.331,0.2698,9.356,-0.054,-0.711,1.000,-0.331,0.727,-0.3774,-1.7080,0.037,0.036,-1.120,0.972,2.112,-2.000,0.0082,-0.338,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.648,0,0,yolo,134.5,yolo,0,0,0,0.000,0,-1,0
1785568533.354,-0.600,-2.247,1.425,0.9992,0.560,0.247,0.331,0.2807,9.356,-0.054,-0.711,1.000,-0.331,-1.161,0.0000,-0.0446,0.036,0.036,-1.165,0.985,2.107,-2.000,0.0082,-0.343,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.648,0,0,yolo,134.5,yolo,0,0,0,0.000,0,-1,0
1785568533.391,-0.591,-2.216,1.391,0.9992,0.505,0.216,0.331,0.2794,9.356,-0.054,-0.711,1.000,-0.331,-1.095,-0.0046,-0.0782,0.032,0.032,-1.198,0.998,2.102,-2.000,0.0082,-0.348,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.677,0,0,yolo,134.5,yolo,0,0,0,0.000,0,-1,0
1785568533.419,-0.660,-2.189,1.364,0.9992,0.380,0.189,0.331,0.2725,9.356,-0.054,-0.711,1.000,-0.331,-1.040,-0.0084,-0.1069,0.028,0.028,-1.227,1.011,2.097,-2.000,0.0083,-0.353,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.677,0,0,yolo,134.5,yolo,0,0,0,0.000,0,-1,0
1785568533.455,-0.660,-2.189,1.364,0.9992,1.880,0.189,0.706,0.2558,9.005,-0.111,-0.531,1.000,-0.706,-4.784,0.4413,-1.2534,0.028,0.085,-1.227,1.011,2.200,-2.000,0.0083,-0.186,nan,0.00,1,1,1,0.0000,0.952,0,0.220,4,0.677,2,0,yolo,131.6,yolo,0,0,0,0.000,0,-1,0
1785568533.482,-0.697,-2.169,1.334,0.9992,0.987,0.169,0.706,0.2725,9.005,-0.111,-0.531,1.000,-0.706,-1.684,-0.0614,-0.0148,0.024,0.024,-1.242,1.023,2.200,-2.000,0.0083,-0.189,nan,0.00,1,1,1,0.0000,0.948,0,0.218,4,0.743,0,0,yolo,131.6,yolo,0,0,0,0.000,0,-1,0
1785568533.512,-0.808,-2.149,1.269,0.9992,0.835,0.149,0.706,0.2725,9.005,-0.111,-0.531,1.000,-0.706,-1.643,-0.0642,-0.0215,0.021,0.021,-1.248,1.035,2.200,-2.000,0.0083,-0.192,nan,0.00,1,1,1,0.0000,0.948,0,0.218,4,0.743,0,0,yolo,131.6,yolo,0,0,0,0.000,0,-1,0
1785568533.543,-0.896,-2.132,1.190,0.9992,0.690,0.132,0.706,0.2726,9.005,-0.111,-0.531,1.000,-0.706,-1.586,-0.0682,-0.0204,0.017,0.017,-1.247,1.047,2.200,-2.000,0.0083,-0.194,nan,0.00,1,1,1,0.0000,0.939,0,0.212,4,0.786,0,0,yolo,131.6,yolo,0,0,0,0.000,0,-1,0
1785568533.589,-0.962,-2.118,1.128,0.9992,2.190,0.118,0.961,0.2559,8.739,-0.147,-0.375,1.000,-0.961,-6.563,0.5830,-2.0000,0.013,0.127,-1.250,1.058,2.200,-2.000,0.0083,-0.049,nan,0.00,1,1,1,0.0000,0.939,0,0.212,4,0.786,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785568533.621,-0.962,-2.118,1.128,0.9992,0.992,0.118,0.961,0.2726,8.739,-0.147,-0.375,1.000,-0.961,-1.953,-0.1143,0.0000,0.013,0.013,-1.250,1.058,2.200,-2.000,0.0084,-0.049,nan,0.00,1,1,1,0.0000,0.942,0,0.214,4,0.787,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785568533.653,-1.190,-2.107,1.046,0.9991,0.730,0.107,0.961,0.2726,8.739,-0.147,-0.375,1.000,-0.961,-1.920,-0.1165,0.0133,0.010,0.010,-1.237,1.069,2.200,-2.000,0.0084,-0.050,nan,0.00,1,1,1,0.0000,0.709,0,0.216,2,0.775,0,0,yolo,121.3,yolo,0,0,0,0.000,0,-1,0
1785568533.704,-1.249,-2.096,0.949,0.9991,1.942,0.096,0.961,0.2623,8.854,-0.148,-0.331,1.000,-0.961,-3.191,0.0002,-0.2319,0.004,0.081,-1.224,1.080,2.200,-2.000,0.0084,-0.004,nan,0.00,1,1,1,0.0000,0.826,0,0.215,3,0.772,2,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785568533.730,-1.314,-2.087,0.867,0.9991,0.645,0.087,0.961,0.2726,8.854,-0.148,-0.331,1.000,-0.961,-1.959,-0.0837,0.0095,-0.003,-0.003,-1.215,1.090,2.200,-2.000,0.0084,-0.005,nan,0.00,1,1,1,0.0000,0.687,0,0.197,2,0.768,0,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785568533.765,-1.377,-2.079,0.785,0.9991,0.483,0.079,0.961,0.2726,8.854,-0.148,-0.331,1.000,-0.961,-1.860,-0.0905,0.0180,-0.009,-0.009,-1.206,1.100,2.200,-2.000,0.0084,-0.006,nan,0.00,1,1,1,0.0000,0.687,0,0.197,2,0.768,2,0,yolo,114.6,yolo,0,0,0,0.000,0,-1,0
1785568533.807,-1.437,-2.072,0.703,0.9990,1.983,0.072,1.020,0.2559,8.892,-0.158,-0.263,1.000,-1.020,-3.830,0.1366,-1.0320,-0.017,0.062,-1.199,1.110,2.200,-2.000,0.0084,0.063,nan,0.00,1,1,1,0.0000,0.393,0,0.117,1,0.653,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568533.838,-1.487,-2.066,0.613,0.9990,0.483,0.066,1.020,0.2704,8.892,-0.158,-0.263,1.000,-1.020,-1.876,-0.0867,-0.0077,-0.025,-0.025,-1.206,1.121,2.200,-2.000,0.0083,0.062,nan,0.00,1,1,1,0.0000,0.397,0,0.121,1,0.651,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568533.869,-1.487,-2.066,0.613,0.9990,0.389,0.066,1.020,0.2704,8.892,-0.158,-0.263,1.000,-1.020,-1.876,-0.0867,-0.0077,-0.025,-0.025,-1.206,1.121,2.200,-2.000,0.0083,0.062,nan,0.00,1,1,1,0.0000,0.397,0,0.121,1,0.651,0,0,yolo,110.5,yolo,0,0,0,0.000,0,-1,0
1785568533.895,-1.521,-2.060,0.516,0.9990,1.253,0.060,1.019,0.2537,8.716,-0.155,-0.086,1.000,-1.019,-2.774,-0.0003,-1.2750,-0.034,0.023,-1.198,1.131,2.200,-2.000,0.0083,0.232,nan,0.00,1,1,1,0.0000,0.301,0,0.126,0,0.663,0,0,yolo,114.8,yolo,0,0,0,0.000,0,-1,0
1785568533.931,-1.547,-2.055,0.418,0.9990,0.244,0.055,1.019,0.2661,8.716,-0.155,-0.086,1.000,-1.019,-1.791,-0.0663,0.0104,-0.043,-0.043,-1.188,1.142,2.200,-2.000,0.0083,0.231,nan,0.00,1,1,1,0.0000,0.301,0,0.126,0,0.663,0,0,yolo,114.8,yolo,0,0,0,0.000,0,-1,0
1785568533.964,-1.564,-2.052,0.324,0.9990,0.086,0.052,1.019,0.2673,8.716,-0.155,-0.086,1.000,-1.019,-1.650,-0.0758,0.0380,-0.053,-0.053,-1.160,1.152,2.200,-2.000,0.0083,0.230,nan,0.00,1,1,1,0.0000,0.307,0,0.136,0,0.658,0,0,yolo,114.8,yolo,0,0,0,0.000,0,-1,0
1785568533.999,-1.564,-2.052,0.324,0.9990,0.086,0.052,1.019,0.2673,8.716,-0.155,-0.086,1.000,-1.019,-1.650,-0.0758,0.0380,-0.053,-0.053,-1.160,1.152,2.200,-2.000,0.0082,0.230,nan,0.00,1,1,1,0.0000,0.307,0,0.136,0,0.658,1,0,yolo,114.8,yolo,0,0,0,0.000,0,-1,0
1785568534.041,-1.581,-2.045,0.139,0.9990,-1.414,0.045,0.850,0.2507,8.710,-0.129,0.077,1.000,-0.850,0.027,-0.3869,-2.0000,-0.071,-0.022,-1.128,1.172,2.059,-2.000,0.0082,0.391,nan,0.00,1,1,1,0.0000,0.307,0,0.137,0,0.682,0,0,yolo,119.3,yolo,0,0,0,0.000,0,-1,0
1785568534.073,-1.581,-2.045,0.139,0.9990,-0.408,0.045,0.850,0.2607,8.710,-0.129,0.077,1.000,-0.850,-1.173,-0.0493,0.0000,-0.071,-0.071,-1.128,1.172,2.059,-2.000,0.0082,0.391,nan,0.00,1,1,1,0.0000,0.573,0,0.198,1,0.700,0,0,yolo,119.3,yolo,0,0,0,0.000,0,-1,0
1785568534.103,-1.522,-2.043,0.059,0.9990,-0.505,0.043,0.850,0.2616,8.710,-0.129,0.077,1.000,-0.850,-1.017,-0.0598,0.0214,-0.082,-0.082,-1.107,1.181,2.059,-2.000,0.0081,0.391,nan,0.00,1,1,1,0.0000,0.573,0,0.198,1,0.700,0,0,yolo,119.3,yolo,0,0,0,0.000,0,-1,0
1785568534.136,-1.478,-2.040,-0.011,0.9990,-0.711,0.040,0.750,0.2450,8.886,-0.116,0.250,1.000,-0.750,-0.767,-0.1157,-1.3402,-0.091,-0.055,-1.093,1.190,1.881,-2.000,0.0081,0.569,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.711,0,0,yolo,119.5,yolo,0,0,0,0.000,0,-1,0
1785568534.166,-1.478,-2.040,-0.011,0.9990,-0.670,0.040,0.750,0.2552,8.886,-0.116,0.250,1.000,-0.750,-0.809,-0.0366,0.0000,-0.091,-0.091,-1.093,1.190,1.881,-2.000,0.0080,0.569,nan,0.00,1,1,1,0.0000,0.313,0,0.147,0,0.711,0,0,yolo,119.5,yolo,0,0,0,0.000,0,-1,0
1785568534.198,-1.408,-2.037,-0.080,0.9991,-0.743,0.037,0.750,0.2564,8.886,-0.116,0.250,1.000,-0.750,-0.666,-0.0464,0.0291,-0.101,-0.101,-1.064,1.200,1.881,-2.000,0.0080,0.569,nan,0.00,1,1,1,0.0000,0.454,0,0.192,0,0.738,0,0,yolo,119.5,yolo,0,0,0,0.000,0,-1,0
1785568534.233,-1.331,-2.035,-0.150,0.9991,-0.809,0.035,0.750,0.2581,8.886,-0.116,0.250,1.000,-0.750,-0.521,-0.0562,0.0659,-0.111,-0.111,-1.027,1.210,1.882,-2.000,0.0079,0.568,nan,0.00,1,1,1,0.0000,0.454,0,0.192,0,0.738,1,0,yolo,119.5,yolo,0,0,0,0.000,0,-1,0
1785568534.261,-1.252,-2.033,-0.217,0.9991,-2.291,0.033,0.492,0.2414,8.782,-0.075,0.369,1.000,-0.492,1.039,-0.2974,-0.8540,-0.120,-0.080,-0.989,1.219,1.768,-2.000,0.0078,0.682,nan,0.00,1,1,1,0.0000,0.315,0,0.150,0,0.801,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
1785568534.301,-1.034,-2.030,-0.265,0.9992,-1.314,0.030,0.492,0.2536,8.782,-0.075,0.369,1.000,-0.492,0.280,-0.0492,0.0467,-0.129,-0.129,-0.942,1.227,1.769,-2.000,0.0078,0.681,nan,0.00,1,1,1,0.0000,0.424,0,0.154,1,0.817,0,0,yolo,113.0,yolo,0,0,0,0.000,0,-1,0
