t,roll,pitch,yaw,up,upset,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,bearing_deg,desired_roll,d_lat,d_vert,vY_imu,vY_fused,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,reliable,vision_valid,elev_fresh,is_new_d,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,bl_gap,src_switch,source,infer_ms,mode,gate,gate_id,peek_side,peek_strength,peek_active,occ_gap,collision
1785736490.987,0.000,-17.800,0.000,0.9521,0,-0.010,15.800,-0.000,0.2836,nan,nan,nan,0.000,0.000,0.010,0.0000,0.0000,-0.001,-0.001,0.000,-0.000,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.043,-0.004,-17.800,0.007,0.9521,0,-0.021,15.800,0.000,0.2836,nan,nan,nan,0.000,0.000,0.017,0.0000,-0.0002,-0.002,-0.002,-0.000,0.001,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.089,-0.021,-16.106,0.005,0.9608,0,-0.033,14.300,0.000,0.2799,nan,nan,nan,0.000,0.000,0.012,0.0000,-0.0248,-0.002,-0.002,-0.025,0.018,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.142,-0.010,-13.887,0.005,0.9708,0,-0.026,12.800,0.000,0.2749,nan,nan,nan,0.000,0.000,0.016,0.0000,-0.0695,-0.002,-0.002,-0.070,0.088,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.191,-0.003,-12.399,0.004,0.9767,0,-0.023,11.300,0.000,0.2719,nan,nan,nan,0.000,0.000,0.020,0.0000,-0.0985,-0.002,-0.002,-0.099,0.167,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.233,-0.000,-11.530,0.004,0.9798,0,-0.019,9.800,0.000,0.2705,nan,nan,nan,0.000,0.000,0.018,0.0000,-0.1103,-0.002,-0.002,-0.110,0.215,1.000,-2.000,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.299,0.005,-10.055,0.005,0.9846,0,-0.013,8.392,0.000,0.2681,nan,nan,nan,0.000,0.000,0.018,0.0000,-0.1330,-0.002,-0.002,-0.133,0.306,1.000,-1.662,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.355,0.012,-7.843,0.005,0.9906,0,-0.005,7.419,0.000,0.2654,nan,nan,nan,0.000,0.000,0.017,0.0000,-0.1564,-0.002,-0.002,-0.156,0.446,1.000,-0.424,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.417,0.015,-6.882,0.005,0.9928,0,-0.001,6.352,0.000,0.2648,nan,nan,nan,0.000,0.000,0.016,0.0000,-0.1584,-0.002,-0.002,-0.158,0.505,1.000,-0.530,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.482,0.017,-5.508,0.006,0.9954,0,0.003,5.186,0.000,0.2645,nan,nan,nan,0.000,0.000,0.014,0.0000,-0.1496,-0.002,-0.002,-0.150,0.582,1.000,-0.322,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.524,0.018,-4.646,0.006,0.9967,0,0.005,4.125,0.000,0.2646,nan,nan,nan,0.000,0.000,0.013,0.0000,-0.1402,-0.002,-0.002,-0.140,0.628,1.000,-0.521,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.583,0.018,-4.065,0.006,0.9975,0,0.006,3.309,0.000,0.2646,nan,nan,nan,0.000,0.000,0.012,0.0000,-0.1344,-0.001,-0.001,-0.134,0.665,1.000,-0.756,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.649,0.018,-3.326,0.006,0.9983,0,0.008,2.595,0.000,0.2646,nan,nan,nan,0.000,0.000,0.010,0.0000,-0.1304,-0.001,-0.001,-0.130,0.714,1.000,-0.731,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.697,0.018,-3.266,0.006,0.9984,0,0.008,1.986,0.000,0.2646,nan,nan,nan,0.000,0.000,0.010,0.0000,-0.1302,-0.001,-0.001,-0.130,0.717,1.000,-1.279,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.763,0.017,-2.823,0.006,0.9988,0,0.009,1.525,0.000,0.2645,nan,nan,nan,0.000,0.000,0.008,0.0000,-0.1299,-0.001,-0.001,-0.130,0.748,1.000,-1.298,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.811,0.016,-2.503,0.006,0.9990,0,0.009,1.147,0.000,0.2644,nan,nan,nan,0.000,0.000,0.007,0.0000,-0.1298,-0.001,-0.001,-0.130,0.774,1.000,-1.357,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.871,0.015,-2.254,0.007,0.9992,0,0.010,0.890,0.000,0.2644,nan,nan,nan,0.000,0.000,0.005,0.0000,-0.1295,-0.001,-0.001,-0.130,0.800,1.000,-1.363,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736491.945,0.013,-2.095,0.007,0.9993,0,0.010,0.645,0.000,0.2644,nan,nan,nan,0.000,0.000,0.004,0.0000,-0.1291,-0.000,-0.000,-0.129,0.820,1.000,-1.450,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.009,0.012,-1.950,0.007,0.9994,0,0.009,0.441,0.000,0.2644,nan,nan,nan,0.000,0.000,0.003,0.0000,-0.1288,-0.000,-0.000,-0.129,0.838,1.000,-1.509,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.059,0.011,-1.881,0.007,0.9995,0,0.009,0.239,0.000,0.2644,nan,nan,nan,0.000,0.000,0.002,0.0000,-0.1286,-0.000,-0.000,-0.129,0.848,1.000,-1.641,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.086,0.010,-1.820,0.007,0.9995,0,0.009,0.120,0.000,0.2644,nan,nan,nan,0.000,0.000,0.002,0.0000,-0.1285,-0.000,-0.000,-0.129,0.860,1.000,-1.700,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.165,0.009,-1.779,0.007,0.9995,0,0.009,0.064,0.000,0.2643,nan,nan,nan,0.000,0.000,0.001,0.0000,-0.1284,-0.000,-0.000,-0.128,0.874,1.000,-1.715,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.223,0.008,-1.747,0.007,0.9995,0,0.008,0.067,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1283,0.000,0.000,-0.128,0.890,1.000,-1.680,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.293,0.006,-1.714,0.007,0.9996,0,0.007,0.188,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1283,0.000,0.000,-0.128,0.915,1.000,-1.526,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.337,0.006,-1.701,0.007,0.9996,0,0.007,0.057,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1282,0.000,0.000,-0.128,0.922,1.000,-1.644,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.401,0.005,-1.684,0.007,0.9996,0,0.006,0.009,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1282,0.000,0.000,-0.128,0.932,1.000,-1.674,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.449,0.003,-1.672,0.007,0.9996,0,0.006,0.117,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1282,0.000,0.000,-0.128,0.952,1.000,-1.555,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.517,0.003,-1.660,0.007,0.9996,0,0.005,0.057,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1282,0.000,0.000,-0.128,0.961,1.000,-1.603,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.557,0.002,-1.646,0.007,0.9996,0,0.005,0.014,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1282,0.000,0.000,-0.128,0.970,1.000,-1.631,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.604,0.002,-1.638,0.007,0.9996,0,0.004,0.025,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1283,0.000,0.000,-0.128,0.981,1.000,-1.613,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.651,0.001,-1.634,0.007,0.9996,0,0.004,0.040,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,0.993,1.000,-1.595,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.712,0.001,-1.629,0.007,0.9996,0,0.003,0.064,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,1.004,1.000,-1.565,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.744,0.000,-1.621,0.007,0.9996,0,0.003,0.083,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,1.016,1.000,-1.538,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.775,0.000,-1.620,0.007,0.9996,0,0.003,-0.026,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,1.017,1.000,-1.646,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.826,-0.000,-1.612,0.007,0.9996,0,0.002,-0.022,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,1.025,1.000,-1.634,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.890,-0.001,-1.613,0.007,0.9996,0,0.002,0.119,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1283,0.000,0.000,-0.128,1.043,1.000,-1.494,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.954,-0.001,-1.602,0.007,0.9996,0,0.001,0.170,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1284,0.000,0.000,-0.128,1.056,1.000,-1.432,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736492.994,-0.001,-1.579,0.007,0.9996,0,0.001,0.167,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.003,0.0000,-0.1284,0.000,0.000,-0.128,1.067,1.000,-1.412,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.061,-0.001,-1.566,0.007,0.9996,0,0.001,0.114,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1284,0.000,0.000,-0.128,1.074,1.000,-1.452,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.129,-0.002,-1.531,0.007,0.9996,0,0.000,0.214,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1285,0.000,0.000,-0.128,1.092,1.000,-1.317,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.199,-0.002,-1.495,0.007,0.9997,0,0.000,0.207,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1285,0.000,0.000,-0.129,1.105,1.000,-1.288,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.259,-0.002,-1.477,0.007,0.9997,0,-0.000,0.139,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1285,0.000,0.000,-0.129,1.111,1.000,-1.338,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.347,-0.002,-1.435,0.007,0.9997,0,-0.000,0.219,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.002,0.0000,-0.1286,0.000,0.000,-0.129,1.129,1.000,-1.216,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.387,-0.002,-1.411,0.007,0.9997,0,-0.000,0.183,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1286,0.000,0.000,-0.129,1.138,1.000,-1.228,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.433,-0.002,-1.408,0.007,0.9997,0,-0.000,0.067,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1286,0.000,0.000,-0.129,1.139,1.000,-1.341,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.510,-0.002,-1.372,0.007,0.9997,0,-0.001,0.153,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1287,0.000,0.000,-0.129,1.156,1.000,-1.219,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.557,-0.002,-1.354,0.007,0.9997,0,-0.001,0.147,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1287,0.000,0.000,-0.129,1.165,1.000,-1.207,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.619,-0.002,-1.342,0.007,0.9997,0,-0.001,0.085,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1287,0.000,0.000,-0.129,1.170,1.000,-1.258,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.676,-0.002,-1.328,0.007,0.9997,0,-0.001,0.054,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1287,0.000,0.000,-0.129,1.176,1.000,-1.274,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.714,-0.001,-1.316,0.007,0.9997,0,-0.001,0.072,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.001,0.0000,-0.1288,0.000,0.000,-0.129,1.185,1.000,-1.244,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.806,-0.001,-1.303,0.007,0.9997,0,-0.001,0.101,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1288,0.000,0.000,-0.129,1.195,1.000,-1.202,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.850,-0.001,-1.285,0.007,0.9997,0,-0.001,0.153,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1288,0.000,0.000,-0.129,1.207,1.000,-1.132,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.903,-0.001,-1.271,0.007,0.9998,0,-0.001,0.115,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1289,0.000,0.000,-0.129,1.213,1.000,-1.156,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736493.968,-0.001,-1.251,0.007,0.9998,0,-0.001,0.108,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1289,0.000,0.000,-0.129,1.221,1.000,-1.143,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.044,-0.001,-1.243,0.007,0.9998,0,-0.001,0.061,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1289,0.000,0.000,-0.129,1.225,1.000,-1.182,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.099,-0.001,-1.218,0.007,0.9998,0,-0.001,0.149,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1290,0.000,0.000,-0.129,1.239,1.000,-1.069,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.174,-0.001,-1.198,0.007,0.9998,0,-0.001,0.120,0.000,0.2643,nan,nan,nan,0.000,0.000,-0.000,0.0000,-0.1290,0.000,0.000,-0.129,1.246,1.000,-1.077,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.209,-0.000,-1.178,0.007,0.9998,0,-0.001,0.098,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1290,-0.000,-0.000,-0.129,1.253,1.000,-1.080,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.274,-0.000,-1.168,0.007,0.9998,0,-0.001,0.063,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1290,-0.000,-0.000,-0.129,1.257,1.000,-1.105,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.349,-0.000,-1.155,0.007,0.9998,0,-0.000,0.071,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1291,-0.000,-0.000,-0.129,1.265,1.000,-1.085,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.397,-0.000,-1.146,0.007,0.9998,0,-0.000,0.071,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1291,-0.000,-0.000,-0.129,1.271,1.000,-1.075,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.458,-0.000,-1.133,0.007,0.9998,0,-0.000,0.082,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1291,-0.000,-0.000,-0.129,1.278,1.000,-1.052,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
1785736494.526,-0.000,-1.125,0.007,0.9998,0,-0.000,0.057,0.000,0.2642,nan,nan,nan,0.000,0.000,0.000,0.0000,-0.1291,-0.000,-0.000,-0.129,1.283,1.000,-1.068,0.0060,0.000,nan,0.00,0,0,0,0,0,0.0000,0.000,0,0.000,0,0.000,0,0,,,FLYING,0,0,0,0.000,0,0,0
